workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,10,true,133922,669614,577571,1247185,5000,40,30,0.8,0
"a","Silo",1,10,true,134373,671868,580386,1252254,5000,40,30,0.8,0
"a","Silo",1,11,true,144338,721693,645914,1367607,5000,40,30,0.8,0
"a","Silo",1,11,true,143385,716927,643059,1359986,5000,40,30,0.8,0
"a","Silo",1,11,true,140966,704831,627111,1331942,5000,40,30,0.8,0
"a","Silo",1,12,true,157861,789309,728516,1517825,5000,40,30,0.8,0
"a","Silo",1,12,true,159950,799752,725178,1524930,5000,40,30,0.8,0
"a","Silo",1,12,true,154774,773871,714216,1488087,5000,40,30,0.8,0
"a","Silo",1,13,true,160548,802742,749895,1552637,5000,40,30,0.8,0
"a","Silo",1,13,true,165888,829444,778797,1608241,5000,40,30,0.8,0
"a","Silo",1,13,true,170211,851056,794765,1645821,5000,40,30,0.8,0
"a","Silo",1,14,true,173177,865886,827027,1692913,5000,40,30,0.8,0
"a","Silo",1,14,true,178793,893968,852486,1746454,5000,40,30,0.8,0
"a","Silo",1,14,true,181412,907063,861382,1768445,5000,40,30,0.8,0
"a","Silo",1,15,true,173275,866376,828783,1695159,5000,40,30,0.8,0
"a","Silo",1,15,true,183925,919625,871008,1790633,5000,40,30,0.8,0
"a","Silo",1,15,true,190656,953281,899760,1853041,5000,40,30,0.8,0
"a","Silo",1,16,true,168765,843829,811436,1655265,5000,40,30,0.8,0
"a","Silo",1,16,true,173583,867918,833944,1701862,5000,40,30,0.8,0
"a","Silo",1,16,true,169966,849833,815876,1665709,5000,40,30,0.8,0
"a","Silo",1,1,true,25552,127763,0,127763,5000,40,30,0.8,1
"a","Silo",1,1,true,25567,127837,0,127837,5000,40,30,0.8,1
"a","Silo",1,1,true,25444,127224,0,127224,5000,40,30,0.8,1
"a","Silo",1,2,true,43646,218231,30668,248899,5000,40,30,0.8,1
"a","Silo",1,2,true,44195,220975,29363,250338,5000,40,30,0.8,1
"a","Silo",1,2,true,44507,222539,30925,253464,5000,40,30,0.8,1
"a","Silo",1,3,true,60724,303620,83072,386692,5000,40,30,0.8,1
"a","Silo",1,3,true,60238,301190,83026,384216,5000,40,30,0.8,1
"a","Silo",1,3,true,59280,296403,81737,378140,5000,40,30,0.8,1
"a","Silo",1,4,true,71594,357971,143843,501814,5000,40,30,0.8,1
"a","Silo",1,4,true,72116,360584,145349,505933,5000,40,30,0.8,1
"a","Silo",1,4,true,71926,359634,144631,504265,5000,40,30,0.8,1
"a","Silo",1,5,true,82914,414570,215549,630119,5000,40,30,0.8,1
"a","Silo",1,5,true,83199,415996,214391,630387,5000,40,30,0.8,1
"a","Silo",1,5,true,82036,410181,212915,623096,5000,40,30,0.8,1
"a","Silo",1,6,true,91331,456655,276267,732922,5000,40,30,0.8,1
"a","Silo",1,6,true,93730,468653,289338,757991,5000,40,30,0.8,1
"a","Silo",1,6,true,93451,467258,289279,756537,5000,40,30,0.8,1
"a","Silo",1,7,true,104701,523507,364569,888076,5000,40,30,0.8,1
"a","Silo",1,7,true,112714,563573,389879,953452,5000,40,30,0.8,1
"a","Silo",1,7,true,101419,507097,347432,854529,5000,40,30,0.8,1
"a","Silo",1,8,true,114177,570888,438307,1009195,5000,40,30,0.8,1
"a","Silo",1,8,true,112383,561915,431565,993480,5000,40,30,0.8,1
"a","Silo",1,8,true,113720,568600,435589,1004189,5000,40,30,0.8,1
"a","Silo",1,9,true,123312,616561,506339,1122900,5000,40,30,0.8,1
"a","Silo",1,9,true,124494,622474,511991,1134465,5000,40,30,0.8,1
"a","Silo",1,9,true,124644,623220,511458,1134678,5000,40,30,0.8,1
"a","Silo",1,10,true,132765,663827,572953,1236780,5000,40,30,0.8,1
"a","Silo",1,10,true,137730,688653,589268,1277921,5000,40,30,0.8,1
"a","Silo",1,10,true,131595,657976,558873,1216849,5000,40,30,0.8,1
"a","Silo",1,11,true,144701,723507,649257,1372764,5000,40,30,0.8,1
"a","Silo",1,11,true,138800,694003,625842,1319845,5000,40,30,0.8,1
"a","Silo",1,11,true,144497,722489,644921,1367410,5000,40,30,0.8,1
"a","Silo",1,12,true,155490,777451,716207,1493658,5000,40,30,0.8,1
"a","Silo",1,12,true,154173,770865,709869,1480734,5000,40,30,0.8,1
"a","Silo",1,12,true,167239,836195,760512,1596707,5000,40,30,0.8,1
"a","Silo",1,13,true,164408,822044,773125,1595169,5000,40,30,0.8,1
"a","Silo",1,13,true,164562,822812,774689,1597501,5000,40,30,0.8,1
"a","Silo",1,13,true,164891,824455,775860,1600315,5000,40,30,0.8,1
"a","Silo",1,14,true,175970,879854,840873,1720727,5000,40,30,0.8,1
"a","Silo",1,14,true,175421,877105,837179,1714284,5000,40,30,0.8,1
"a","Silo",1,14,true,175473,877368,838247,1715615,5000,40,30,0.8,1
"a","Silo",1,15,true,178386,891931,847747,1739678,5000,40,30,0.8,1
"a","Silo",1,15,true,174240,871203,833344,1704547,5000,40,30,0.8,1
"a","Silo",1,15,true,175667,879040,838585,1717625,5004,40,30,0.8,1
"a","Silo",1,16,true,164997,824988,788127,1613115,5000,40,30,0.8,1
"a","Silo",1,16,true,166882,834411,804131,1638542,5000,40,30,0.8,1
"a","Silo",1,16,true,168738,843691,814270,1657961,5000,40,30,0.8,1
"a","Silo",1,1,true,25658,128294,0,128294,5000,40,30,0.8,2
"a","Silo",1,1,true,25511,127557,0,127557,5000,40,30,0.8,2
"a","Silo",1,1,true,25414,127074,0,127074,5000,40,30,0.8,2
"a","Silo",1,2,true,45992,229963,32566,262529,5000,40,30,0.8,2
"a","Silo",1,2,true,43748,218740,30602,249342,5000,40,30,0.8,2
"a","Silo",1,2,true,45134,225671,30820,256491,5000,40,30,0.8,2
"a","Silo",1,3,true,59715,298576,81553,380129,5000,40,30,0.8,2
"a","Silo",1,3,true,59191,295958,81408,377366,5000,40,30,0.8,2
"a","Silo",1,3,true,59597,297987,81649,379636,5000,40,30,0.8,2
"a","Silo",1,4,true,72176,360881,145227,506108,5000,40,30,0.8,2
"a","Silo",1,4,true,72083,360416,146103,506519,5000,40,30,0.8,2
"a","Silo",1,4,true,72592,362961,145681,508642,5000,40,30,0.8,2
"a","Silo",1,5,true,87717,438588,225378,663966,5000,40,30,0.8,2
"a","Silo",1,5,true,82314,411574,207952,619526,5000,40,30,0.8,2
"a","Silo",1,5,true,83906,419532,217404,636936,5000,40,30,0.8,2
"a","Silo",1,6,true,93573,467869,287996,755865,5000,40,30,0.8,2
"a","Silo",1,6,true,92072,460360,278616,738976,5000,40,30,0.8,2
"a","Silo",1,6,true,94640,473200,291112,764312,5000,40,30,0.8,2
"a","Silo",1,7,true,103915,519578,364425,884003,5000,40,30,0.8,2
"a","Silo",1,7,true,103461,517308,359821,877129,5000,40,30,0.8,2
"a","Silo",1,7,true,103647,518238,362233,880471,5000,40,30,0.8,2
"a","Silo",1,8,true,113348,566743,434302,1001045,5000,40,30,0.8,2
"a","Silo",1,8,true,114165,570827,437171,1007998,5000,40,30,0.8,2
"a","Silo",1,8,true,113129,565648,434416,1000064,5000,40,30,0.8,2
"a","Silo",1,9,true,126217,631085,518227,1149312,5000,40,30,0.8,2
"a","Silo",1,9,true,124317,621585,509870,1131455,5000,40,30,0.8,2
"a","Silo",1,9,true,123510,617552,507648,1125200,5000,40,30,0.8,2
"a","Silo",1,10,true,133681,668405,576839,1245244,5000,40,30,0.8,2
"a","Silo",1,10,true,133038,665191,575582,1240773,5000,40,30,0.8,2
"a","Silo",1,10,true,134333,671668,578167,1249835,5000,40,30,0.8,2
"a","Silo",1,11,true,144861,724308,645948,1370256,5000,40,30,0.8,2
"a","Silo",1,11,true,144982,724911,647294,1372205,5000,40,30,0.8,2
"a","Silo",1,11,true,144727,723637,647130,1370767,5000,40,30,0.8,2
"a","Silo",1,12,true,153872,769361,708775,1478136,5000,40,30,0.8,2
"a","Silo",1,12,true,154811,774059,713100,1487159,5000,40,30,0.8,2
"a","Silo",1,12,true,154040,770202,709974,1480176,5000,40,30,0.8,2
"a","Silo",1,13,true,163146,815730,768346,1584076,5000,40,30,0.8,2
"a","Silo",1,13,true,164907,824535,773511,1598046,5000,40,30,0.8,2
"a","Silo",1,13,true,165234,826172,775035,1601207,5000,40,30,0.8,2
"a","Silo",1,14,true,175678,878390,840791,1719181,5000,40,30,0.8,2
"a","Silo",1,14,true,174804,874020,834240,1708260,5000,40,30,0.8,2
"a","Silo",1,14,true,174995,874977,835975,1710952,5000,40,30,0.8,2
"a","Silo",1,15,true,174909,874547,836639,1711186,5000,40,30,0.8,2
"a","Silo",1,15,true,172777,863885,828570,1692455,5000,40,30,0.8,2
"a","Silo",1,15,true,175687,878438,838029,1716467,5000,40,30,0.8,2
"a","Silo",1,16,true,168906,844530,814364,1658894,5000,40,30,0.8,2
"a","Silo",1,16,true,169508,847541,814366,1661907,5000,40,30,0.8,2
"a","Silo",1,16,true,167819,839098,808463,1647561,5000,40,30,0.8,2
"a","Silo",1,1,true,25495,127479,0,127479,5000,40,30,0.8,3
"a","Silo",1,1,true,25505,127525,0,127525,5000,40,30,0.8,3
"a","Silo",1,1,true,25793,128965,0,128965,5000,40,30,0.8,3
"a","Silo",1,2,true,45206,226032,31128,257160,5000,40,30,0.8,3
"a","Silo",1,2,true,44842,224214,31108,255322,5000,40,30,0.8,3
"a","Silo",1,2,true,45366,226834,30850,257684,5000,40,30,0.8,3
"a","Silo",1,3,true,59235,296177,80967,377144,5000,40,30,0.8,3
"a","Silo",1,3,true,59847,299236,82358,381594,5000,40,30,0.8,3
"a","Silo",1,3,true,60246,301231,82669,383900,5000,40,30,0.8,3
"a","Silo",1,4,true,72686,363433,145639,509072,5000,40,30,0.8,3
"a","Silo",1,4,true,72139,360698,144654,505352,5000,40,30,0.8,3
"a","Silo",1,4,true,72745,363727,147105,510832,5000,40,30,0.8,3
"a","Silo",1,5,true,82566,412830,213705,626535,5000,40,30,0.8,3
"a","Silo",1,5,true,91478,457390,235878,693268,5000,40,30,0.8,3
"a","Silo",1,5,true,83489,417447,215437,632884,5000,40,30,0.8,3
"a","Silo",1,6,true,93361,466807,286373,753180,5000,40,30,0.8,3
"a","Silo",1,6,true,93746,468732,288445,757177,5000,40,30,0.8,3
"a","Silo",1,6,true,99685,498427,307119,805546,5000,40,30,0.8,3
"a","Silo",1,7,true,113302,566514,391369,957883,5000,40,30,0.8,3
"a","Silo",1,7,true,103083,515418,360793,876211,5000,40,30,0.8,3
"a","Silo",1,7,true,104684,523423,366995,890418,5000,40,30,0.8,3
"a","Silo",1,8,true,115899,579498,444023,1023521,5000,40,30,0.8,3
"a","Silo",1,8,true,113258,566292,434348,1000640,5000,40,30,0.8,3
"a","Silo",1,8,true,112805,564025,434894,998919,5000,40,30,0.8,3
"a","Silo",1,9,true,124045,620228,507907,1128135,5000,40,30,0.8,3
"a","Silo",1,9,true,120254,601274,486724,1087998,5000,40,30,0.8,3
"a","Silo",1,9,true,123033,615167,505376,1120543,5000,40,30,0.8,3
"a","Silo",1,10,true,133762,668813,575285,1244098,5000,40,30,0.8,3
"a","Silo",1,10,true,136118,680591,587947,1268538,5000,40,30,0.8,3
"a","Silo",1,10,true,130261,651305,554973,1206278,5000,40,30,0.8,3
"a","Silo",1,11,true,144612,723063,647645,1370708,5000,40,30,0.8,3
"a","Silo",1,11,true,143901,719506,642069,1361575,5000,40,30,0.8,3
"a","Silo",1,11,true,142138,710692,637667,1348359,5000,40,30,0.8,3
"a","Silo",1,12,true,153038,765191,702665,1467856,5000,40,30,0.8,3
"a","Silo",1,12,true,153005,765027,707373,1472400,5000,40,30,0.8,3
"a","Silo",1,12,true,154695,773475,712356,1485831,5000,40,30,0.8,3
"a","Silo",1,13,true,164840,824202,774803,1599005,5000,40,30,0.8,3
"a","Silo",1,13,true,165632,828163,778267,1606430,5000,40,30,0.8,3
"a","Silo",1,13,true,164883,824415,774562,1598977,5000,40,30,0.8,3
"a","Silo",1,14,true,174969,874846,839044,1713890,5000,40,30,0.8,3
"a","Silo",1,14,true,175358,876791,836666,1713457,5000,40,30,0.8,3
"a","Silo",1,14,true,176210,881053,838731,1719784,5000,40,30,0.8,3
"a","Silo",1,15,true,174630,873152,834239,1707391,5000,40,30,0.8,3
"a","Silo",1,15,true,176672,883362,843692,1727054,5000,40,30,0.8,3
"a","Silo",1,15,true,174108,870544,832307,1702851,5000,40,30,0.8,3
"a","Silo",1,16,true,171173,856212,821833,1678045,5002,40,30,0.8,3
"a","Silo",1,16,true,179123,895616,854209,1749825,5000,40,30,0.8,3
"a","Silo",1,16,true,180986,904934,863041,1767975,5000,40,30,0.8,3
"a","Silo",1,1,true,17926,89632,0,89632,5000,40,1,0.8,0
"a","Silo",1,1,true,17541,87709,1,87710,5000,40,1,0.8,0
"a","Silo",1,1,true,18031,90159,0,90159,5000,40,1,0.8,0
"a","Silo",1,1,true,21942,109714,0,109714,5000,40,10,0.8,0
"a","Silo",1,1,true,22192,110962,0,110962,5000,40,10,0.8,0
"a","Silo",1,1,true,21601,108007,0,108007,5000,40,10,0.8,0
"a","Silo",1,1,true,25647,128236,0,128236,5000,40,20,0.8,0
"a","Silo",1,1,true,25332,126663,0,126663,5000,40,20,0.8,0
"a","Silo",1,1,true,25688,128443,0,128443,5000,40,20,0.8,0
"a","Silo",1,1,true,25374,126873,0,126873,5000,40,30,0.8,0
"a","Silo",1,1,true,25266,126332,0,126332,5000,40,30,0.8,0
"a","Silo",1,1,true,25294,126473,0,126473,5000,40,30,0.8,0
"a","Silo",1,1,true,17837,89185,0,89185,5000,40,1,0.8,1
"a","Silo",1,1,true,17209,87010,0,87010,5056,40,1,0.8,1
"a","Silo",1,1,true,17977,89887,0,89887,5000,40,1,0.8,1
"a","Silo",1,1,true,21286,106432,0,106432,5000,40,10,0.8,1
"a","Silo",1,1,true,22346,111730,0,111730,5000,40,10,0.8,1
"a","Silo",1,1,true,21583,107915,0,107915,5000,40,10,0.8,1
"a","Silo",1,1,true,25781,128909,0,128909,5000,40,20,0.8,1
"a","Silo",1,1,true,25282,126411,0,126411,5000,40,20,0.8,1
"a","Silo",1,1,true,25996,129980,0,129980,5000,40,20,0.8,1
"a","Silo",1,1,true,25783,128917,0,128917,5000,40,30,0.8,1
"a","Silo",1,1,true,25571,127856,0,127856,5000,40,30,0.8,1
"a","Silo",1,1,true,25258,126290,0,126290,5000,40,30,0.8,1
"a","Silo",1,1,true,17265,86325,0,86325,5000,40,1,0.8,2
"a","Silo",1,1,true,17722,88610,0,88610,5000,40,1,0.8,2
"a","Silo",1,1,true,17424,87122,0,87122,5000,40,1,0.8,2
"a","Silo",1,1,true,21837,109185,0,109185,5000,40,10,0.8,2
"a","Silo",1,1,true,22068,110344,0,110344,5000,40,10,0.8,2
"a","Silo",1,1,true,21899,109496,0,109496,5000,40,10,0.8,2
"a","Silo",1,1,true,25625,128129,0,128129,5000,40,20,0.8,2
"a","Silo",1,1,true,24402,122013,0,122013,5000,40,20,0.8,2
"a","Silo",1,1,true,25587,127938,0,127938,5000,40,20,0.8,2
"a","Silo",1,1,true,25870,129352,0,129352,5000,40,30,0.8,2
"a","Silo",1,1,true,24015,120075,0,120075,5000,40,30,0.8,2
"a","Silo",1,1,true,25864,129320,0,129320,5000,40,30,0.8,2
"a","Silo",1,1,true,17841,89209,0,89209,5000,40,1,0.8,3
"a","Silo",1,1,true,17729,88648,0,88648,5000,40,1,0.8,3
"a","Silo",1,1,true,17462,87312,1,87313,5000,40,1,0.8,3
"a","Silo",1,1,true,22236,111180,0,111180,5000,40,10,0.8,3
"a","Silo",1,1,true,22008,110044,0,110044,5000,40,10,0.8,3
"a","Silo",1,1,true,22496,112483,0,112483,5000,40,10,0.8,3
"a","Silo",1,1,true,24773,123866,0,123866,5000,40,20,0.8,3
"a","Silo",1,1,true,24904,124522,0,124522,5000,40,20,0.8,3
"a","Silo",1,1,true,25347,126737,0,126737,5000,40,20,0.8,3
"a","Silo",1,1,true,25330,126652,0,126652,5000,40,30,0.8,3
"a","Silo",1,1,true,25433,127166,0,127166,5000,40,30,0.8,3
"a","Silo",1,1,true,25608,128040,0,128040,5000,40,30,0.8,3
"a","Silo",1,1,true,25756,128782,0,128782,5000,40,30,0.1,0
"a","Silo",1,1,true,25538,127694,0,127694,5000,40,30,0.1,0
"a","Silo",1,1,true,25605,128025,0,128025,5000,40,30,0.1,0
"a","Silo",1,1,true,25320,126601,0,126601,5000,40,30,0.4,0
"a","Silo",1,1,true,25490,127452,0,127452,5000,40,30,0.4,0
"a","Silo",1,1,true,25434,127173,0,127173,5000,40,30,0.4,0
"a","Silo",1,1,true,25072,125364,0,125364,5000,40,30,0.8,0
"a","Silo",1,1,true,25850,129250,0,129250,5000,40,30,0.8,0
"a","Silo",1,1,true,25255,126276,0,126276,5000,40,30,0.8,0
"a","Silo",1,1,true,24692,123464,0,123464,5000,40,30,0.99,0
"a","Silo",1,1,true,25033,125169,0,125169,5000,40,30,0.99,0
"a","Silo",1,1,true,28825,144129,0,144129,5000,40,30,0.99,0
"a","Silo",1,1,true,25339,126697,0,126697,5000,40,30,0.1,1
"a","Silo",1,1,true,25352,126762,0,126762,5000,40,30,0.1,1
"a","Silo",1,1,true,24843,124217,0,124217,5000,40,30,0.1,1
"a","Silo",1,1,true,25587,127938,0,127938,5000,40,30,0.4,1
"a","Silo",1,1,true,23293,116467,0,116467,5000,40,30,0.4,1
"a","Silo",1,1,true,25611,128056,0,128056,5000,40,30,0.4,1
"a","Silo",1,1,true,25138,125691,0,125691,5000,40,30,0.8,1
"a","Silo",1,1,true,25768,128844,0,128844,5000,40,30,0.8,1
"a","Silo",1,1,true,25460,127303,0,127303,5000,40,30,0.8,1
"a","Silo",1,1,true,25765,128825,0,128825,5000,40,30,0.99,1
"a","Silo",1,1,true,25482,127410,0,127410,5000,40,30,0.99,1
"a","Silo",1,1,true,25168,125843,0,125843,5000,40,30,0.99,1
"a","Silo",1,1,true,25736,128683,0,128683,5000,40,30,0.1,2
"a","Silo",1,1,true,24237,121188,0,121188,5000,40,30,0.1,2
"a","Silo",1,1,true,25175,125876,0,125876,5000,40,30,0.1,2
"a","Silo",1,1,true,25414,127073,0,127073,5000,40,30,0.4,2
"a","Silo",1,1,true,25000,125004,0,125004,5000,40,30,0.4,2
"a","Silo",1,1,true,25455,127279,0,127279,5000,40,30,0.4,2
"a","Silo",1,1,true,25702,128514,0,128514,5000,40,30,0.8,2
"a","Silo",1,1,true,24831,124155,0,124155,5000,40,30,0.8,2
"a","Silo",1,1,true,25588,127942,0,127942,5000,40,30,0.8,2
"a","Silo",1,1,true,25162,125810,0,125810,5000,40,30,0.99,2
"a","Silo",1,1,true,25386,126932,0,126932,5000,40,30,0.99,2
"a","Silo",1,1,true,25790,128954,0,128954,5000,40,30,0.99,2
"a","Silo",1,1,true,25471,127357,0,127357,5000,40,30,0.1,3
"a","Silo",1,1,true,25783,128916,0,128916,5000,40,30,0.1,3
"a","Silo",1,1,true,25812,129063,0,129063,5000,40,30,0.1,3
"a","Silo",1,1,true,25794,128973,0,128973,5000,40,30,0.4,3
"a","Silo",1,1,true,25322,126612,0,126612,5000,40,30,0.4,3
"a","Silo",1,1,true,25291,126455,0,126455,5000,40,30,0.4,3
"a","Silo",1,1,true,25404,127023,0,127023,5000,40,30,0.8,3
"a","Silo",1,1,true,25164,125822,0,125822,5000,40,30,0.8,3
"a","Silo",1,1,true,23673,118369,0,118369,5000,40,30,0.8,3
"a","Silo",1,1,true,25499,127495,0,127495,5000,40,30,0.99,3
"a","Silo",1,1,true,25443,127215,0,127215,5000,40,30,0.99,3
"a","Silo",1,1,true,23082,115410,0,115410,5000,40,30,0.99,3
"a","Silo",1,1,true,25121,125605,0,125605,5000,1,30,0.8,3
"a","Silo",1,1,true,25266,126331,0,126331,5000,1,30,0.8,3
"a","Silo",1,1,true,25429,127147,0,127147,5000,1,30,0.8,3
"a","Silo",1,1,true,25577,127885,0,127885,5000,10,30,0.8,3
"a","Silo",1,1,true,25323,126619,0,126619,5000,10,30,0.8,3
"a","Silo",1,1,true,25484,127420,0,127420,5000,10,30,0.8,3
"a","Silo",1,1,true,24982,124910,0,124910,5000,20,30,0.8,3
"a","Silo",1,1,true,25224,126120,0,126120,5000,20,30,0.8,3
"a","Silo",1,1,true,24625,123129,0,123129,5000,20,30,0.8,3
"a","Silo",1,1,true,25320,126602,0,126602,5000,30,30,0.8,3
"a","Silo",1,1,true,25936,129683,0,129683,5000,30,30,0.8,3
"a","Silo",1,1,true,25114,125573,0,125573,5000,30,30,0.8,3
"a","Silo",1,1,true,25389,126945,0,126945,5000,40,30,0.8,3
"a","Silo",1,1,true,25067,125335,0,125335,5000,40,30,0.8,3
"a","Silo",1,1,true,25488,127441,0,127441,5000,40,30,0.8,3
"a","Silo",1,2,true,44511,222556,30641,253197,5000,1,30,0.8,3
"a","Silo",1,2,true,45239,226197,31027,257224,5000,1,30,0.8,3
"a","Silo",1,2,true,41038,205194,29942,235136,5000,1,30,0.8,3
"a","Silo",1,2,true,44688,223441,30599,254040,5000,10,30,0.8,3
"a","Silo",1,2,true,45023,225118,31303,256421,5000,10,30,0.8,3
"a","Silo",1,2,true,44136,220684,30304,250988,5000,10,30,0.8,3
"a","Silo",1,2,true,44022,220110,30204,250314,5000,20,30,0.8,3
"a","Silo",1,2,true,49560,247803,35301,283104,5000,20,30,0.8,3
"a","Silo",1,2,true,44861,224307,30879,255186,5000,20,30,0.8,3
"a","Silo",1,2,true,44356,221784,30664,252448,5000,30,30,0.8,3
"a","Silo",1,2,true,45037,225188,31125,256313,5000,30,30,0.8,3
"a","Silo",1,2,true,44897,224486,30897,255383,5000,30,30,0.8,3
"a","Silo",1,2,true,45182,225914,31081,256995,5000,40,30,0.8,3
"a","Silo",1,2,true,44729,223645,30621,254266,5000,40,30,0.8,3
"a","Silo",1,2,true,44222,221113,30665,251778,5000,40,30,0.8,3
"a","Silo",1,3,true,59484,297423,82015,379438,5000,1,30,0.8,3
"a","Silo",1,3,true,57253,286266,77907,364173,5000,1,30,0.8,3
"a","Silo",1,3,true,57828,289142,80507,369649,5000,1,30,0.8,3
"a","Silo",1,3,true,58945,294728,82007,376735,5000,10,30,0.8,3
"a","Silo",1,3,true,58717,293587,80533,374120,5000,10,30,0.8,3
"a","Silo",1,3,true,59991,299958,82447,382405,5000,10,30,0.8,3
"a","Silo",1,3,true,59239,296199,82060,378259,5000,20,30,0.8,3
"a","Silo",1,3,true,60799,303996,83016,387012,5000,20,30,0.8,3
"a","Silo",1,3,true,59805,299026,81355,380381,5000,20,30,0.8,3
"a","Silo",1,3,true,58994,294970,82677,377647,5000,30,30,0.8,3
"a","Silo",1,3,true,60546,302734,83366,386100,5000,30,30,0.8,3
"a","Silo",1,3,true,59475,297378,81801,379179,5000,30,30,0.8,3
"a","Silo",1,3,true,60150,300754,81808,382562,5000,40,30,0.8,3
"a","Silo",1,3,true,58966,294832,81229,376061,5000,40,30,0.8,3
"a","Silo",1,3,true,59792,298962,82354,381316,5000,40,30,0.8,3
"a","Silo",1,4,true,71352,356760,145038,501798,5000,1,30,0.8,3
"a","Silo",1,4,true,71758,358790,143610,502400,5000,1,30,0.8,3
"a","Silo",1,4,true,71313,356565,144019,500584,5000,1,30,0.8,3
"a","Silo",1,4,true,72756,363782,145286,509068,5000,10,30,0.8,3
"a","Silo",1,4,true,73942,369710,148519,518229,5000,10,30,0.8,3
"a","Silo",1,4,true,72501,362507,145279,507786,5000,10,30,0.8,3
"a","Silo",1,4,true,83962,419813,172067,591880,5000,20,30,0.8,3
"a","Silo",1,4,true,82621,413108,164107,577215,5000,20,30,0.8,3
"a","Silo",1,4,true,73496,367482,148671,516153,5000,20,30,0.8,3
"a","Silo",1,4,true,72511,362557,146549,509106,5000,30,30,0.8,3
"a","Silo",1,4,true,73351,366755,147255,514010,5000,30,30,0.8,3
"a","Silo",1,4,true,72730,363653,145014,508667,5000,30,30,0.8,3
"a","Silo",1,4,true,71812,359064,144481,503545,5000,40,30,0.8,3
"a","Silo",1,4,true,71996,359980,144596,504576,5000,40,30,0.8,3
"a","Silo",1,4,true,70867,354335,143292,497627,5000,40,30,0.8,3
"a","Silo",1,5,true,85708,428542,219364,647906,5000,1,30,0.8,3
"a","Silo",1,5,true,84756,423784,217981,641765,5000,1,30,0.8,3
"a","Silo",1,5,true,83069,415348,214478,629826,5000,1,30,0.8,3
"a","Silo",1,5,true,81552,407761,205563,613324,5000,10,30,0.8,3
"a","Silo",1,5,true,82545,412728,214447,627175,5000,10,30,0.8,3
"a","Silo",1,5,true,82609,413047,212932,625979,5000,10,30,0.8,3
"a","Silo",1,5,true,82409,412047,213508,625555,5000,20,30,0.8,3
"a","Silo",1,5,true,82999,414999,215308,630307,5000,20,30,0.8,3
"a","Silo",1,5,true,83377,416888,214234,631122,5000,20,30,0.8,3
"a","Silo",1,5,true,84080,420402,217982,638384,5000,30,30,0.8,3
"a","Silo",1,5,true,88143,440715,222997,663712,5000,30,30,0.8,3
"a","Silo",1,5,true,81999,409995,214362,624357,5000,30,30,0.8,3
"a","Silo",1,5,true,83488,417440,215823,633263,5000,40,30,0.8,3
"a","Silo",1,5,true,82379,411895,208120,620015,5000,40,30,0.8,3
"a","Silo",1,5,true,83204,416021,213691,629712,5000,40,30,0.8,3
"a","Silo",1,6,true,90510,452552,273153,725705,5000,1,30,0.8,3
"a","Silo",1,6,true,95364,476823,292526,769349,5000,1,30,0.8,3
