tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk Busy (Sr0),Average Disk Busy (VDA)
186.62,82.73496409794369,10.57688461307754,0,0.0,0.121257275436494,0.1550093005580453,1.8788627317635904,2.025121507290529,9.18324358937798,2321432576,25279004672,0,0,1.38188575081e-05,,0,0,95.17615444219136,983.24,65468,0,68,31152,25.75554533249642,0,0,6.0,5,6,5,5,151,0,0.0,0,0.272575949507745,0,0.0,0.0,0,0.0,0.0,0,153.86912349712205,0.0,76.97999107347897,163.64,163.62,490.92,327.3,1072627712,16777216,8388608,71253.66,33637.42,79,2,16384,414,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,654.5600000000001,0.9996640092855616,0.22,0.0,0,0,0.42,0,9,0,1636.36,1636.32,0.0,0,0,163.64,163.62,,,,818.1800000000001,,103,21.779636991234664,23382962176,,,,,,163.64,163.62,327.3,,,0.0,4371.202272136329,,"[0.14160165 0.10149042 0.11457997 0.0713402  0.06014587 0.06744443
 0.05114904 0.09111778 0.05898992 0.08404966 0.09909292 0.05899814]",64-1000000-4-oltp_write_only-0.2,24,16,606.5163909834591,204303.318199092,3133.187991279477,204303.318199092,819.9891993519612,0.0,0.0,99.99399963999052
188.13,83.72499999994761,9.509999999999536,0,0.0,0.1237500000000153,0.1787499999999973,1.8412500000000025,2.212500000000773,9.348515919290064,2363211776,25279004672,0,0,1.37916487585e-05,,0,0,96.24823007803984,1089.28,65448,0,88,33928,27.14000000013038,0,0,6.0,5,6,5,5,151,0,227.8,0,1822.94,0,0.0,683.5,0,0.0,0.0,0,200.64,455.68,328.26,181.3,181.32,543.9,362.6,1072300032,16777216,8388608,78938.28,36764.54,79,2,16384,295,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,725.22,0.9996967357741507,0.22,0.0,0,0,0.42,0,9,0,1813.08,1813.08,0.0,0,0,181.32,181.32,,,,906.54,,1062,21.74818875033512,23349198848,,,,,,181.3,181.3,362.62,,,0.0,3995.56,,"[0.14160165 0.10149042 0.11457997 0.0713402  0.06014587 0.06744443
 0.05114904 0.09111778 0.05898992 0.08404966 0.09909292 0.05899814]",64-1000000-4-oltp_write_only-0.2,24,16,605.62,228429.64,3136.0,228429.64,749.58,0.0,0.0,99.97999999998136
203.16,83.28250000003028,9.884999999999764,0,0.0,0.1187500000000127,0.1787499999999973,1.8700000000000048,2.1699999999996185,9.195266341220616,2324471808,25279004672,0,0,1.3786944355e-05,,0,0,95.72792843899666,1084.18,65336,5,195,33509,24.77999999979511,0,0,6.0,5,6,5,5,151,0,237.92,0,1903.72,0,0.0,713.7,0,0.0,0.0,0,252.02,475.78,364.36,180.46,180.46,541.4,360.94,1070465024,16777216,8388608,78571.78,36112.7,79,2,16384,414,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,721.88,0.9997230223797916,0.2,0.0,0,0,0.4,0,9,0,1804.68,1804.64,0.0,0,0,180.48,180.46,,,,902.34,,97,21.75504456604499,23356559360,,,,,,180.48,180.46,360.94,,,0.0,4275.84,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,602.78,222055.16,3128.82,222055.16,751.82,0.0,0.0,99.98999999999069
202.95,83.61875000005239,9.847500000000313,0,0.0,0.1299999999999599,0.1387499999999981,1.9924999999998927,2.2437500000005457,9.179776111083754,2320556032,25279004672,0,0,1.37248290255e-05,,0,0,95.58578178584928,1039.26,65341,0,195,32017,28.22000000020489,0,0,5.833333333333333,5,6,5,5,151,0,229.1,0,1833.26,0,0.0,687.34,0,0.0,0.0,0,200.76,458.22,329.66,173.0,172.98,518.96,345.98,1070546944,16777216,8388608,75318.62,35226.26,79,2,16384,414,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,691.92,0.9996821452307336,0.22,0.0,0,0,0.4,0,9,0,1729.8,1729.88,0.0,0,0,,172.98,,,,864.9,,127,21.79609934225755,23400636416,,,,,,173.0,173.0,345.92,,,0.0,4120.16,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,313.96,226532.5,3097.84,226532.5,792.8000000000001,0.0,0.0,99.97200000000883
206.53,83.2949999999837,10.061249999999973,0,0.0,0.1375000000000384,0.1862499999999922,1.9837499999998724,2.226249999999936,9.184491233437114,2321747968,25279004672,0,0,1.37056134176e-05,,0,0,95.57099343393064,1108.5,65357,0,179,33703,24.899999999906864,0,0,6.0,5,6,5,5,151,0,235.61413684821093,0,1885.473128387704,0,0.0,706.9024141448488,0,0.0,0.0,0,226.4535872152329,471.2682760965658,349.14094845690744,184.52,184.52,553.54,369.0,1070809088,16777216,8388608,80332.5,36822.02,79,2,16384,413,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,738.0600000000001,0.999729092731558,0.2,0.0,0,0,0.38,0,9,0,1845.12,1845.12,0.0,0,0,184.52,184.52,,,,922.58,,134,21.796030669646093,23400562688,,,,,,184.52,184.52,369.02,,,0.0,4098.56,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,320.12,227493.76,3100.06,227493.76,790.34,0.0,0.0,99.96399999997811
204.06,84.04624999998485,9.104999999998885,0,0.0,0.140000000000036,0.1287500000000001,2.011250000000359,2.540000000000191,9.259560518190328,2340724736,25279004672,0,0,1.36835258546e-05,,0,0,95.97470341789108,1237.32,65153,0,383,33925,25.520000000018623,0,0,6.0,5,6,5,5,151,0,320.1,0,2561.28,0,0.0,960.32,0,0.0,0.0,0,226.2,640.22,433.4,205.98,205.98,617.96,411.98,1067466752,16777216,8388608,89681.8,40666.88,79,2,16384,294,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,823.9200000000001,0.9997573168955975,0.2,0.0,0,0,0.44,0,9,0,2059.76,2059.76,0.0,0,0,205.96,205.96,,,,1029.88,,416,21.768569255355786,23371079680,,,,,,206.0,205.98,411.94,,,0.0,4041.16,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,313.52,260381.5,3103.06,260381.5,754.38,0.0,0.0,99.98800000001212
203.84,83.3399999999383,10.00625000000059,0,0.0,0.1287500000000534,0.1350000000000104,1.9950000000000607,2.2625000000001587,9.181218193178069,2320920576,25279004672,0,0,1.36732134804e-05,,0,0,95.55142745404773,1079.02,65349,0,187,33432,25.979999999981377,0,0,6.0,5,6,5,5,151,0,385.42,0,3083.78,0,0.0,1156.26,0,0.0,0.0,0,226.32,770.86,498.82,179.6,179.6,538.78,359.2,1070678016,16777216,8388608,78200.96,35983.12,79,2,16384,398,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,718.36,0.9997216655533288,0.2,0.0,0,0,0.42,0,9,0,1795.92,1795.96,0.0,0,0,179.58,179.6,,,,897.96,,119,21.77233098840528,23375118336,,,,,,179.58,179.6,359.18,,,0.0,4265.02,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,316.08,224194.6,3093.7000000000003,224194.6,771.76,0.0,0.0,99.98000000003958
204.31,83.95492540888922,9.221393432788602,0,0.0,0.1324841019077571,0.1624805023397259,1.9922609286886777,2.449706035275244,9.267759322007535,2342797312,25279004672,0,0,1.36588217998e-05,,0,0,95.95952035140508,1235.74,65162,0,374,34404,25.82890053176855,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.88,0.0,100.66,205.72,205.72,617.1800000000001,411.46,1067614208,16777216,8388608,89560.6,40582.06,79,2,16384,294,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,822.9,0.9997570161584254,0.2,0.0,0,0,0.4,0,9,0,2057.24,2057.24,0.0,0,0,205.72,205.72,,,,1028.62,,431,21.7865004372347,23390330880,,,,,,205.74,205.72,411.44,,,0.0,3983.98192216934,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,316.7219933607967,258061.3926328841,3093.808742950846,258061.3926328841,744.7106347238331,0.0,0.0,99.9800023997395
206.77,84.00499999991735,9.062499999999773,0,0.0,0.1474999999999795,0.1850000000000005,1.965000000000032,2.5537500000015148,9.274645669087208,2344538112,25279004672,0,0,1.36492797308e-05,,0,0,95.95076181235407,1243.52,65161,0,375,33849,27.36000000033528,0,0,6.0,5,6,5,5,151,0,308.88,0,2471.5,0,0.0,926.68,0,0.0,0.0,0,226.08,617.78,422.08,207.0,207.0,621.04,414.04,1067597824,16777216,8388608,90121.92,40820.02,79,2,16384,294,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,828.04,0.9997585240992948,0.2,0.0,0,0,0.4,0,9,0,2070.12,2070.16,0.0,0,0,207.0,207.02,,,,1035.06,,441,21.786515697815023,23390347264,,,,,,207.02,207.0,414.02,,,0.0,4005.42,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,312.76,259979.84,3094.34,259979.84,747.04,0.0,0.0,100.00599999999396
209.01,83.62125000005472,9.711249999999836,0,0.0,0.1287500000000179,0.1525000000000123,2.0562500000000905,2.3175000000006776,9.201763812229885,2326114304,25279004672,0,0,1.36345505182e-05,,0,0,95.81057160484086,1141.48,65342,0,194,34796,26.75999999977649,0,0,6.0,5,6,5,5,151,0,256.5969466666667,0,2257.267006666667,0,0.0,842.2404466666667,0,0.0,0.0,0,148.85856,518.4601666666667,333.8623133333333,190.0,190.0,570.02,380.02,1070563328,16777216,8388608,82722.74,37348.3,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,760.08,0.999763238891958,0.18,0.0,0,0,0.36,0,9,0,1900.16,1900.04,0.0,0,0,190.06,190.0,,,,950.08,,96,21.787011666675504,23390879744,,,,,,190.0,190.0,380.08,,,0.0,4174.84,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,309.72,231636.14,3094.54,231636.14,751.6800000000001,0.0,0.0,99.99600000004284
205.33,84.242499999993,9.017499999999927,0,0.0,0.130000000000038,0.1362499999999915,1.9937500000000907,2.4687499999996594,9.306970992437655,2352709632,25279004672,0,0,1.36040765068e-05,,0,0,95.13273067123046,1224.98,65136,27,373,34809,24.560000000055883,0,0,6.0,5,6,5,5,151,0,0.0,0,0.2300722222222222,0,0.0,0.0,0,0.0,0.0,0,126.72378,0.0,63.43091166666666,203.94,203.94,611.82,407.88,1067188224,16777216,8388608,88779.2,40246.2,79,2,16384,297,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,815.74,0.9997548839375444,0.2,0.0,0,0,0.36,0,9,0,2039.4,2039.4,0.0,0,0,203.94,203.94,,,,1019.7,,747,21.786584370426475,23390420992,,,,,,203.94,203.94,407.88,,,0.0,4015.38,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,313.8,260535.36,3097.16,260535.36,756.64,0.0,0.0,99.99199999996928
209.52,83.58624999993481,9.803750000000036,0,0.0,0.1287500000000036,0.1762499999999889,1.9550000000001544,2.2674999999999264,9.203789208429797,2326626304,25279004672,0,0,1.35945356202e-05,,0,0,95.60257506046663,1122.58,65347,0,189,33676,28.420000000391155,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.52,0.0,125.94,186.88,186.88,560.6,373.74,1070645248,16777216,8388608,81363.98,37264.96,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,747.48,0.9997325058848704,0.2,0.0,0,0,0.42,0,9,0,1868.68,1868.64,0.0,0,0,186.86,,,,,934.32,,119,21.78701929696567,23390887936,,,,,,186.88,186.88,373.72,,,0.0,4152.4,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,323.28000000000003,229408.6,3095.9,229408.6,779.5,0.0,0.0,100.00599999999396
212.13,83.5487499999581,9.837500000000546,0,0.0,0.1199999999999477,0.1387500000000194,1.8450000000000275,2.22875000000056,9.196805642332537,2324860928,25279004672,0,0,1.35719213161e-05,,0,0,95.60382254932787,1160.48,65340,0,196,33301,28.699999999720603,0,0,5.833333333333333,5,6,5,5,151,0,187.96,0,1503.88,0,0.0,563.76,0,0.0,0.0,0,226.32,375.84,301.36,193.14,193.16,579.48,386.32,1070530560,16777216,8388608,84098.32,38363.52,79,2,16384,400,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,772.66,0.9997412209197007,0.2,0.0,0,0,0.4,0,9,0,1931.64,1931.64,0.0,0,0,193.18,193.18,,,,965.84,,94,21.81052822095245,23416127488,,,,,,193.16,193.16,386.34,,,0.0,4163.88,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,608.02,237551.18,3131.36,237551.18,810.5600000000001,0.0,0.0,99.98800000001212
212.18,84.31750000003376,8.952500000000553,0,0.0,0.1412499999999781,0.1574999999999846,1.9974999999998888,2.427500000000009,9.387889621416178,2373165056,25279004672,0,0,1.35423030575e-05,,0,0,96.62597305703076,1277.06,65020,115,401,35027,31.580000000074502,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.28,0.0,125.74,212.58,212.58,637.82,425.22,1065287680,16777216,8388608,92557.24,42270.54,79,2,16384,295,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,850.4200000000001,0.999741371202859,0.22,0.0,0,0,0.46,0,9,0,2126.0,2125.92,0.0,0,0,212.62,212.58,,,,1063.0,,1103,21.78669119448873,23390535680,,,,,,212.62,212.58,425.22,,,0.0,4001.02,,"[0.12837517 0.06128716 0.11147741 0.09001183 0.06720758 0.07658982
 0.06404225 0.09062966 0.08316193 0.06941469 0.09800655 0.05979595]",64-1000000-4-oltp_write_only-0.6,24,16,312.92,265442.86,3103.02,265442.86,747.46,0.0,0.0,99.97999999998136
368.62,86.4837499999849,6.132499999999936,0,0.0,0.1799999999999784,0.1550000000000065,2.1462500000002933,3.114999999999442,9.19270624042393,2323824640,25279004672,0,0,1.35362661404e-05,,0,0,97.71200462844293,2134.9400000000005,65139,0,397,30295,20.02000000001861,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999840006399744,0,0.0,0.0,0,0.0,0.0,0,225.9509619615216,0.0,113.09547618095276,355.58000000000004,355.58000000000004,1066.7400000000002,711.1600000000001,1067237376,16777216,8388608,154753.00000000003,67055.34000000001,79,2,16384,414,4000,0,0,0.0,0,0.6600000000000001,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1422.3200000000002,0.9998453470552672,0.22,0.0,0,0,0.44,0,9,0,3555.7600000000007,3555.8000000000006,0.0,0,0,,355.58000000000004,,,,1777.9000000000003,,100,21.78722531480002,23391109120,,,,,,355.58000000000004,355.58000000000004,711.1600000000001,,,0.0,3364.560000000001,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,530.0400000000001,444016.94000000006,4199.840000000001,444016.94000000006,660.1400000000001,0.0,0.0,99.89800000004472
391.28,86.13594543788271,6.1502460098413945,0,0.0,0.1875075003000262,0.1500060002400099,2.048831953278456,3.0563722548902863,9.209719568503118,2328125440,25279004672,0,0,1.34496273488e-05,,0,0,97.64738630506338,2277.2200000000003,65133,1,402,26020,20.05680227168109,0,0,5.833333333333333,5,6,5,5,151,0,284.9170950257016,0,2279.7167830069807,0,0.0,854.7312838770328,0,0.0,0.0,0,226.09356561393687,569.8141888513312,398.12388743324607,379.32,379.32,1137.96,758.64,1067139072,16777216,8388608,165067.66,70285.74,79,2,16384,413,4000,0,0,0.0,0,0.52,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1517.28,0.9998813807283224,0.18,0.0,0,0,0.34,0,9,0,3793.2,3793.2,0.0,0,0,379.32,379.32,,,,1896.6,,119,21.78777469569163,23391698944,,,,,,379.32,379.32,758.64,,,0.0,3516.880675227009,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,645.8058322332893,472365.1146045842,3135.8254330173204,472365.1146045842,678.2071282851314,0.0,0.0,99.98599943993754
386.51,86.39124999992784,6.237499999998818,0,0.0,0.1800000000000494,0.1387500000000159,1.914999999999964,2.9399999999996,9.190308171323252,2323218432,25279004672,0,0,1.34192843442e-05,,0,0,97.68308067041085,2242.62,65113,0,423,24991,23.37999999988824,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3288816123844993,0,0.0,0.0,0,0.0,0.0,0,185.9825518034344,0.0,93.15571670790943,373.52,373.52,1120.56,747.04,1066811392,16777216,8388608,162561.30000000002,70214.8,79,2,16384,414,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1494.08,0.9998527738740548,0.22,0.0,0,0,0.46,0,9,0,3735.2,3735.2,0.0,0,0,,373.52,,,,1867.6,,132,21.78788533489897,23391817728,,,,,,373.52,373.52,747.04,,,0.0,3653.06,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,352.44,466946.7,3098.42,466946.7,642.24,0.0,0.0,99.96199999999952
398.19,86.35625000001164,6.130000000000109,0,0.0,0.1962500000000346,0.1537500000000111,2.166250000000275,3.051250000000664,9.296730589250942,2350120960,25279004672,0,0,1.33857844781e-05,,0,0,98.13128689640745,2424.18,64512,70,954,35079,22.20000000018626,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.76,0.0,100.56,403.82,403.78,1211.44,807.62,1056964608,16777216,8388608,175719.58000000002,75043.84,79,2,16384,295,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1615.22,0.9998761931881492,0.2,0.0,0,0,0.38,0,9,0,4038.0,4037.96,0.0,0,0,403.8,403.78,,,,2019.0,,443,21.84944651591986,23457910784,,,,,,403.82,403.78,807.62,,,0.0,3731.4,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,613.86,503750.72,3121.26,503750.72,548.9,0.0,0.0,99.97999999998136
391.4,86.21624999999766,6.196250000000418,0,0.0,0.1825000000000259,0.1749999999999971,2.107499999999732,3.083749999999669,9.19199330096157,2323644416,25279004672,0,0,1.33688720382e-05,,0,0,97.71470594740452,2282.42,64926,180,430,24611,25.08000000007451,0,0,5.833333333333333,5,6,5,5,151,0,13.56,0,120.0,0,0.02,46.02,0,0.0,0.0,0,384.38,27.16,127.3,380.18,380.18,1140.48,760.3000000000001,1063747584,16777216,8388608,165443.78,71346.92,79,2,16384,414,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1520.62,0.999855343099866,0.22,0.0,0,0,0.42,0,9,0,3801.68,3801.76,0.0,0,0,,380.2,,,,1900.82,,126,21.78787007431865,23391801344,,,,,,380.16,380.18,760.28,,,0.0,3676.16,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,355.32,471383.64,3097.94,471383.64,650.04,0.0,0.0,99.96799999999348
401.34,86.49624999990918,6.0649999999993724,0,0.0,0.1862499999999655,0.1449999999999924,2.0662500000003665,2.9649999999993497,9.268553277317892,2342998016,25279004672,0,0,1.33437173688e-05,,0,0,98.1157030271256,2454.74,64558,0,978,34115,23.70000000018626,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,408.88,408.9,1226.66,817.72,1057718272,16777216,8388608,177939.22,75949.5,79,2,16384,294,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1635.56,0.99987773267472,0.2,0.0,0,0,0.4,0,9,0,4088.88,4088.92,0.0,0,0,,408.9,,,,2044.46,,449,21.82384689242889,23430426624,,,,,,408.9,408.9,817.76,,,0.0,3763.96,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,345.32,510303.16,3104.2000000000003,510303.16,541.6800000000001,0.0,0.0,99.97599999996602
400.18,86.53875000003609,6.113750000000436,0,0.0,0.1787499999999937,0.1562499999999964,2.021250000000009,2.956249999999841,9.258977204084744,2340577280,25279004672,0,0,1.33281979246e-05,,0,0,98.0798332298736,2419.366450683945,63771,797,968,33331,19.95999999996274,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.64,0.0,100.46,402.9877609791217,402.9877609791217,1208.983281337493,805.9955203583713,1044824064,16777216,8388608,175370.13038956883,74462.18302535797,79,2,16384,294,4000,0,0,0.0,0,0.5399568034557235,0,0,0,0.0,0.0,69,2000,0,0.1799856011519078,0,0.1799856011519078,1611.9710423166146,0.9998883568610912,0.1799856011519078,0.0,0,0,0.3599712023038157,0,9,0,4029.877609791217,4029.9176065914726,0.0,0,0,403.0077593792497,402.9877609791217,,,,2014.9588032957363,,452,21.786977330369783,23390842880,,,,,,402.9877609791217,402.9877609791217,805.9955203583713,,,0.0,3675.86,,"[0.03909078 0.05091385 0.09121864 0.20026471 0.06033852 0.11985794
 0.05139259 0.05126904 0.05091385 0.05091385 0.13379435 0.10003189]",64-1000000-4-oltp_write_only-1.0,24,16,345.08,499456.0,3100.78,499456.0,519.64,0.0,0.0,100.0
