tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk Busy (Sr0),Average Disk Busy (VDA)
198.35,89.06916666667287,6.0783333333333,0,0.0,0.0724999999999672,0.2324999999999969,1.137499999999818,1.4024999999997665,7.328072262838688,2472013824,33733480448,0,0,1.50788782745e-05,,0,0,95.95958117424088,1176.12,65154,0,382,34720,23.760000000242144,0,0,6.0,5,6,5,5,151,0,234.7,0,1877.96,0,0.0,704.0600000000001,0,0.0,0.0,0,251.28,469.38,360.44,195.76,195.76,587.36,391.6,1067483136,16777216,8388608,85235.42,38377.22,79,2,16384,294,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,783.1800000000001,0.9997702205882354,0.18,0.0,0,0,0.36,0,9,0,1957.84,1957.76,0.0,0,0,195.82,195.76,,,,978.94,,419,21.93717577704872,23552098304,,,,,,195.78,195.76,391.64,125055.44,123616.47,713.62,3788.1,99.99599999998463,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
198.92,88.7141666667303,6.486666666666754,0,0.0,0.0816666666666776,0.2325000000000087,1.1525000000001837,1.3033333333334365,7.262079190957721,2449752064,33733480448,0,0,1.50683213573e-05,,0,0,95.55978924766022,1090.96,65356,0,180,33798,24.859999999869608,0,0,6.0,5,6,5,5,151,0,279.98,0,2240.12,0,0.0,839.9,0,0.0,0.0,0,226.2,559.92,393.26,181.62,181.62,544.8,363.2,1070792704,16777216,8388608,79071.42,36314.48,79,2,16384,413,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,726.4,0.9997247453894852,0.2,0.0,0,0,0.4,0,9,0,1816.0,1816.04,0.0,0,0,,181.6,,,,908.0,,119,21.92350229707978,23537418240,,,,,,181.6,181.62,363.18,113062.61,111628.38,770.44,4014.54,99.98399999999674,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
195.89,89.14999999998447,5.982500000000376,0,0.0,0.0799999999999746,0.2433333333333346,1.102500000000153,1.3641666666663546,7.306094809277596,2464600064,33733480448,0,0,1.50535764873e-05,,0,0,95.95744771311456,1162.08,65082,78,376,34807,21.97999999998137,0,0,6.0,5,6,5,5,151,0,369.5821749304959,0,2956.757405444327,0,0.0,1108.6465187911276,0,0.0,0.0,0,200.65203912234736,739.0643438606318,470.0482028921736,193.46,193.5,580.38,386.92,1066303488,16777216,8388608,84218.66,37946.2,79,2,16384,294,4000,0,0,0.0,0,0.52,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,773.82,0.9997674418604652,0.18,0.0,0,0,0.34,0,9,0,1934.64,1934.76,0.0,0,0,,193.5,,,,967.32,,449,21.905971705434325,23518597120,,,,,,193.46,193.46,386.9,124431.72,122996.44,712.32,3766.6,99.98399999999674,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
198.14,89.22166666664027,5.972499999999779,0,0.0,0.0783333333333805,0.1991666666666702,1.1483333333334258,1.410000000000082,7.309980325929274,2465910784,33733480448,0,0,1.50437514067e-05,,0,0,95.96028553447738,1180.3655707543396,65149,0,387,34815,20.36000000033528,0,0,5.833333333333333,5,6,5,5,151,0,255.74,0,2046.26,0,0.0,767.22,0,0.0,0.0,0,200.76,511.46,356.3,196.4842812574994,196.4842812574994,589.4528437724982,392.9885609151268,1067401216,16777216,8388608,85546.19630429565,38953.44372450204,79,2,16384,294,4000,0,0,0.0,0,0.5999520038396928,0,0,0,0.0,0.0,69,2000,0,0.1999840012798976,0,0.1999840012798976,785.9771218302536,0.9997456247456248,0.1999840012798976,0.0,0,0,0.3999680025597952,0,9,0,1964.922806175506,1964.88280937525,0.0,0,0,196.5042796576274,196.4842812574994,,,,982.461403087753,,448,21.93724063451509,23552167936,,,,,,196.4842812574994,196.4842812574994,393.0085593152548,125344.71,123907.39,707.52,3767.28,99.9780000000028,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
202.3,88.88750000001166,6.413333333334094,0,0.0,0.0750000000000075,0.2175000000000058,1.1616666666665574,1.2883333333337152,7.266911802293251,2451382272,33733480448,0,0,1.50287144685e-05,,0,0,95.82524167677006,1068.84,65340,0,196,34322,19.84000000031665,0,0,6.0,5,6,5,5,151,0,264.42,0,2115.74,0,0.0,793.28,0,0.0,0.0,0,201.0,528.84,365.18,177.9,177.9,533.74,355.84000000000003,1070530560,16777216,8388608,77454.86,35640.92,79,2,16384,413,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,711.66,0.9997190458798078,0.2,0.0,0,0,0.36,0,9,0,1779.12,1779.08,0.0,0,0,177.92000000000002,177.9,,,,889.5600000000001,,100,21.9391672827808,23554236416,,,,,,177.92000000000002,177.9,355.84000000000003,110524.07,109090.35,703.5600000000001,4006.5,99.98800000001212,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
198.27,89.10747504649798,6.0283439681561415,0,0.0,0.0716767014048597,0.2500350049006789,1.110988871775414,1.3626907767091485,7.347341996983133,2478514176,33733480448,0,0,1.49974535033e-05,,0,0,95.1095675152729,1189.14,65166,0,370,35227,21.589022463237995,0,0,5.833333333333333,5,6,5,5,151,0,274.94,0,2199.94,0,0.0,824.82,0,0.0,0.0,0,251.52,549.88,400.88,197.92,197.92,593.84,395.92,1067679744,16777216,8388608,86180.6,39671.98,79,2,16384,297,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,791.8000000000001,0.9997222292366356,0.22,0.0,0,0,0.44,0,9,0,1979.44,1979.36,0.0,0,0,197.96,197.92,,,,989.72,,760,21.90612049609248,23518756864,,,,,,197.96,197.92,395.92,126326.87576260677,124890.2446342488,716.5603184445822,3779.169083671714,99.99399915986376,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
201.29,88.70749999997983,6.561666666666194,0,0.0,0.0725000000000051,0.2150000000000058,1.107500000000073,1.304999999999988,7.28233244650464,2456584192,33733480448,0,0,1.4987607011e-05,,0,0,95.6046244205874,1135.82,65354,0,182,34008,27.22000000020489,0,0,6.0,5,6,5,5,151,0,290.54,0,2324.8,0,0.0,871.7,0,0.0,0.0,0,201.6,581.1,391.9,189.06,189.06,567.24,378.18,1070759936,16777216,8388608,82312.86,37605.88,79,2,16384,414,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,756.34,0.999735638565046,0.2,0.0,0,0,0.36,0,9,0,1890.8,1890.76,0.0,0,0,189.08,189.06,,,,945.4,,117,21.9392855522783,23554363392,,,,,,189.1,189.06,378.18,117268.03,115833.53,786.1,3969.48,99.98000000003958,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
203.62,88.53250000001088,6.671666666666776,0,0.0,0.0691666666666937,0.2599999999999813,1.097500000000196,1.2350000000005064,7.273638602996485,2453651456,33733480448,0,0,1.49643723546e-05,,0,0,95.6133554777174,1032.8000000000002,65338,0,198,33088,23.959999999962744,0,0,6.0,5,6,5,5,151,0,266.14,0,2129.54,0,0.0,798.4,0,0.0,0.0,0,226.44,532.26,379.66,171.88000000000002,171.88000000000002,515.6600000000001,343.7800000000001,1070497792,16777216,8388608,74848.56000000001,35060.76000000001,79,2,16384,414,4000,0,0,0.0,0,0.6600000000000001,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,687.5600000000002,0.9996801302742157,0.22,0.0,0,0,0.44,0,9,0,1718.8800000000003,1718.8400000000004,0.0,0,0,171.90000000000003,171.88000000000002,,,,859.4400000000002,,101,21.937416131188805,23552356352,,,,,,171.88000000000002,171.88000000000002,343.80000000000007,109700.42,108315.31,728.92,4005.42,99.98200000001816,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
202.8,89.22201998785431,5.887853271195939,0,0.0,0.0766712669426892,0.2533485342453803,1.0783980372156092,1.3342467214703524,7.429168549219725,2506117120,33733480448,0,0,1.4933928795e-05,,0,0,96.62167716520996,1190.14,65080,59,397,35182,19.835190111723342,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999440078389026,0,0.0,0.0,0,0.0,0.0,0,226.0483532305477,0.0,113.18415421840945,198.14,198.14,594.38,396.24,1066270720,16777216,8388608,86257.88,39243.8,79,2,16384,294,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,792.5,0.9997476977418948,0.2,0.0,0,0,0.4,0,9,0,1981.28,1981.32,0.0,0,0,198.12,198.14,,,,990.64,,1156,21.93769463677968,23552655360,,,,,,198.12,198.14,396.24,126114.94689681382,124805.34832089928,707.1424285457128,3741.684501070065,99.9719983198559,"[0.09587907 0.06409354 0.09668987 0.06572862 0.06459459 0.06437974
 0.06559188 0.0691041  0.12323128 0.09813855 0.12663646 0.06593229]",64-1000000-4-oltp_write_only-0.6,32,24,,,,,,,,
361.43,90.61749999997365,4.004166666666757,0,0.0,0.1066666666666265,0.2191666666666733,1.2091666666666845,1.8566666666668727,7.270991594777527,2452758528,33733480448,0,0,1.49277233625e-05,,0,0,97.70113968649471,2162.9,64714,423,399,29932,19.3000000002794,0,0,5.833333333333333,5,6,5,5,151,0,121.88,0,1216.46,0,0.0,449.88,0,117.94,0.0,0,226.98,250.14,154.9,360.22,360.22,1080.72,720.48,1060274176,16777216,8388608,156780.06,67425.84,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1440.96,0.999861222903772,0.2,0.0,0,0,0.42,0,9,0,3602.44,3602.4,0.0,0,0,360.24,360.24,,,,1801.2,,99,21.939243585682423,23554318336,,,,,,360.24,360.24,720.48,226255.11,224867.89,642.62,3389.0,99.99400000000604,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
375.01,90.64083333334808,4.010833333332812,0,0.0,0.1016666666666736,0.2183333333333313,1.219166666666751,1.817499999999806,7.264762625895287,2450657280,33733480448,0,0,1.4831356699e-05,,0,0,97.63854489218346,2195.54,64807,331,398,26683,18.04000000003725,0,0,6.0,5,6,5,5,151,0,495.44,0,3963.92,0,0.0,1486.32,0,0.0,0.0,0,226.08,990.88,608.64,365.7,365.7,1097.06,731.34,1061797888,16777216,8388608,159151.36000000002,68388.58,79,2,16384,414,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1462.74,0.9998632889933968,0.2,0.0,0,0,0.42,0,9,0,3656.84,3656.84,0.0,0,0,365.7,365.7,,,,1828.44,,118,21.929576008048123,23543939072,,,,,,,365.7,731.36,229875.19,228440.72,648.04,3284.34,99.9979999999632,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
376.42,90.74333333338534,4.026666666666642,0,0.0,0.1175000000000068,0.2233333333333339,1.3099999999999834,1.9041666666662425,7.279891856357793,2455760896,33733480448,0,0,1.47925220029e-05,,0,0,97.67062320746116,2202.86,64289,836,411,24954,19.75999999977648,0,0,6.0,5,6,5,5,151,0,477.22,0,3818.18,0,0.0,1431.66,0,0.0,0.0,0,200.76,954.44,577.8000000000001,366.9,366.9,1100.7,733.8000000000001,1053310976,16777216,8388608,159677.1,69023.56,79,2,16384,414,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1467.62,0.9998501199040768,0.22,0.0,0,0,0.44,0,9,0,3669.08,3669.04,0.0,0,0,366.92,366.9,,,,1834.52,,133,21.939865454330555,23554985984,,,,,,366.9,366.9,733.82,230111.08,228675.17,627.02,3371.12,99.98599999997532,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
379.14,90.71833333334264,4.0416666666659085,0,0.0,0.1074999999999922,0.2641666666666609,1.1641666666667638,1.7541666666668332,7.34289793731277,2477015040,33733480448,0,0,1.47501044823e-05,,0,0,98.13861355839128,2240.2200000000003,64546,0,990,35870,21.020000000018623,0,0,6.0,5,6,5,5,151,0,304.42,0,2435.7200000000003,0,0.0,913.2,0,0.0,0.0,0,251.4,608.8000000000001,430.26,373.14,373.12,1119.46,746.32,1057521664,16777216,8388608,162387.12,69222.82,79,2,16384,294,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,1492.62,0.9998794212218648,0.18,0.0,0,0,0.36,0,9,0,3731.52,3731.48,0.0,0,0,373.16,373.14,,,,1865.76,,448,21.9381448238992,23553138688,,,,,,373.16,373.14,746.32,234427.84000000003,232992.53,496.56,3277.4,99.96999999997206,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
373.19,90.64750000000154,4.057499999999891,0,0.0,0.1149999999999901,0.225833333333341,1.292500000000094,1.900833333333367,7.282526722337209,2456649728,33733480448,0,0,1.47822069511e-05,,0,0,97.69802364590564,2177.26,64762,368,406,23116,21.68000000016763,0,0,6.0,5,6,5,5,151,0,321.32,0,2570.88,0,0.0,963.92,0,0.0,0.0,0,226.2,642.6,434.62,362.64,362.62,1087.92,725.28,1061060608,16777216,8388608,157825.28,68287.78,79,2,16384,414,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1450.56,0.9998483574353106,0.22,0.0,0,0,0.44,0,9,0,3626.36,3626.4,0.0,0,0,,362.64,,,,1813.2,,119,21.940063841874743,23555198976,,,,,,362.64,362.64,725.28,227828.52,226395.98,619.08,3395.42,99.97000000003028,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
383.96,90.72916666662783,4.029999999999897,0,0.0,0.1133333333333155,0.2449999999999808,1.2958333333335,1.8483333333333576,7.346358475580686,2478182400,33733480448,0,0,1.47567713962e-05,,0,0,98.10911472272028,2312.78,64558,0,978,33887,16.700000000186265,0,0,5.666666666666667,5,6,5,5,151,0,68.12,0,545.36,0,0.0,204.36,0,0.0,0.0,0,226.08,136.24,181.32,385.24,385.26,1155.66,770.4200000000001,1057718272,16777216,8388608,167652.76,72251.40000000001,79,2,16384,293,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,1540.88,0.999857244825125,0.22,0.0,0,0,0.44,0,9,0,3852.24,3852.36,0.0,0,0,,385.26,,,,1926.14,,469,21.93823257223605,23553232896,,,,,,385.22,385.26,770.4,240964.86,239525.33,507.3,3378.3,99.97399999998744,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
386.31,90.6966666666558,4.05083333333323,0,0.0,0.1133333333333486,0.2416666666666695,1.3041666666668257,1.8408333333337248,7.330597848662279,2472865792,33733480448,0,0,1.47408070662e-05,,0,0,98.09555073818224,2311.44,64540,1,995,32070,15.299999999813728,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.52,0.0,125.94,385.02,385.02,1155.08,770.04,1057423360,16777216,8388608,167548.14,71289.24,79,2,16384,294,4000,0,0,0.0,0,0.52,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,1540.1,0.9998831381307296,0.18,0.0,0,0,0.34,0,9,0,3850.24,3850.2,0.0,0,0,385.04,385.02,,,,1925.12,,471,21.938320320572902,23553327104,,,,,,385.02,385.02,770.0600000000001,241341.44,239906.91,491.6,3356.4,99.9760000000242,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
373.93,90.68333333332944,3.9500000000001214,0,0.0,0.1108333333333178,0.2358333333333202,1.3074999999998151,1.9024999999998424,7.287602178463487,2458361856,33733480448,0,0,1.47171277148e-05,,0,0,97.8757986968906,2197.52,65065,0,471,22437,18.899999999906868,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.76,0.0,126.14,366.02,366.02,1098.06,732.04,1066024960,16777216,8388608,159296.38,68439.08,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1464.08,0.9998634141011282,0.2,0.0,0,0,0.42,0,9,0,3660.2,3660.24,0.0,0,0,,366.02,,,,1830.1,,97,21.930567945769084,23545004032,,,,,,366.02,366.02,732.04,229871.89,228436.32,576.96,3372.74,100.00400000001537,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
385.67,90.7974999999472,4.002500000000508,0,0.0,0.1150000000000138,0.215000000000001,1.3333333333331816,1.8774999999999784,7.348641216613544,2478952448,33733480448,0,0,1.46710091259e-05,,0,0,97.76079652432664,2330.32,64523,0,1013,32674,21.16000000014901,0,0,6.0,5,6,5,5,151,0,230.46,0,1855.04,0,0.02,696.64,0,0.0,0.0,0,358.7,460.92,331.26,388.16,388.18,1164.42,776.26,1057144832,16777216,8388608,168915.12,72298.6,79,2,16384,293,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1552.6,0.9998712004121586,0.2,0.0,0,0,0.38,0,9,0,3881.56,3881.68,0.0,0,0,,388.18,,,,1940.78,,815,21.93786250316323,23552835584,,,,,,388.18,388.18,776.24,243910.85,242475.21,494.58,3406.6,100.00400000001537,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
374.43,90.7758333333186,4.023333333333692,0,0.0,0.1125000000000113,0.2199999999999893,1.2699999999998302,1.874166666666648,7.2768320119946,2454728704,33733480448,0,0,1.46550226613e-05,,0,0,97.72596524774178,2220.14,64697,414,425,23472,19.279999999795105,0,0,5.833333333333333,5,6,5,5,151,0,253.04,0,2271.42,0,0.0,846.1800000000001,0,119.38,0.0,0,278.04,512.4,311.72,369.76,369.76,1109.3,739.5,1059995648,16777216,8388608,160929.92,69564.24,79,2,16384,414,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1479.1,0.9998512830219288,0.22,0.0,0,0,0.46,0,9,0,3697.72,3697.6,0.0,0,0,369.82,369.76,,,,1848.86,,118,21.940334717175467,23555489792,,,,,,369.76,369.76,739.58,231569.02,230134.39,595.74,3373.1,99.98000000003958,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
379.29,90.75750000002638,4.012499999999514,0,0.0,0.1091666666666242,0.2200000000000035,1.2474999999999454,1.842499999999745,7.274075723619802,2453798912,33733480448,0,0,1.4618772507e-05,,0,0,97.76045708667849,2220.84,65041,60,435,22569,21.280000000260767,0,0,5.833333333333333,5,6,5,5,151,0,483.72,0,3870.3,0,0.0,1451.24,0,0.0,0.0,0,226.08,967.5,596.92,369.9,369.9,1109.72,739.78,1065631744,16777216,8388608,160986.76,69134.24,79,2,16384,414,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1479.62,0.9998648484275114,0.2,0.0,0,0,0.44,0,9,0,3699.04,3698.96,0.0,0,0,369.92,,,,,1849.5,,100,21.94902180252405,23564816384,,,,,,369.9,369.9,739.82,232944.09,231471.39,605.38,3326.96,99.9560000000056,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
386.92,90.8291666666822,4.01999999999983,0,0.0,0.1158333333333464,0.2358333333333272,1.30833333333347,1.825833333333852,7.408684591121613,2499207168,33733480448,0,0,1.45712765566e-05,,0,0,98.48558213539486,2329.52,64492,0,1044,31127,15.620000000111755,0,0,6.0,5,6,5,5,151,0,309.65045592705167,0,2477.5235962246043,0,0.0,928.9313709806432,0,0.0,0.0,0,251.479763237882,619.3209086546153,435.550311950088,388.02,388.0,1164.06,776.02,1056636928,16777216,8388608,168859.42,72291.56,79,2,16384,293,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1552.08,0.9998711572654416,0.2,0.0,0,0,0.4,0,9,0,3880.16,3880.2,0.0,0,0,388.02,388.02,,,,1940.1,,1199,21.93801892411153,23553003520,,,,,,388.02,388.02,776.04,243516.16,242075.38,483.18,3386.56,99.9780000000028,"[0.04202489 0.03848668 0.04741514 0.21206197 0.04131846 0.10477361
 0.04005118 0.06122052 0.07152994 0.06899205 0.2130821  0.05904346]",64-1000000-4-oltp_write_only-1.0,32,24,,,,,,,,
48.63,85.81083333335121,8.390000000000176,0,0.0,0.1733333333333699,0.1316666666666866,1.5741666666663907,2.7500000000000755,7.472322068532506,2520674304,33733480448,0,0,1.45606554739e-05,,0,0,83.9018912617908,4111.66,65091,399,46,5100,26.5,0,0,6.0,5,6,5,5,151,0,494.56,0,3956.92,0,0.0,1483.68,0,0.0,0.0,0,251.76,989.12,620.7,49.52,49.52,23761.28,99.04,1066450944,16777216,8388608,118525.6,2590026.62,79,2,16384,413,4000,0,0,198.0,0,0.6,0,0,0,9899.62,99.0,112,2000,0,0.2,0,0.2,4011.24,0.9999501425921864,0.2,0.0,0,0,49.9,0,9,0,4308.34,495.2,0.0,0,0,49.52,49.52,3813.48,,,4060.74,,97,21.89290864867828,23504572416,,,,,,49.52,49.52,99.02,1575671.72,1574283.34,4080.8,1079.92,99.98399999999674,"[0.17333651 0.06477128 0.07407488 0.06254872 0.06233555 0.0618163
 0.06430463 0.08713422 0.07617378 0.11203811 0.08731323 0.07415277]",64-1000000-4-oltp_read_write_95-0.2,32,24,,,,,,,,
