id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
257,628.03,77.69333333335817,10.071666666667928,0,0.0,0.3300000000000788,0.0383333333333268,3.964999999999842,5.921666666669504,13.070083456626977,2198900736,16823922688,0,0,1.07515011984e-05,,0,0,98.5532277312476,3745.275283482991,63895,451,1190,22088,29.16000000014901,0,0,6.0,5,6,5,5,151,0,271.68,0,2173.84,0,0.0,815.0,0,0.0,0.0,0,251.52,543.34,397.62,623.9625622462653,623.9625622462653,1871.947683139012,1247.9251244925306,1046855680,16777216,8388608,271504.2897426154,114097.45415275084,79,2,16384,295,4000,0,0,0.0,0,0.6399616023038618,0,0,0,0.0,0.0,69,2000,0,0.2199868007919524,0,0.2199868007919524,2495.930244185349,0.9999118695669592,0.2199868007919524,0.0,0,0,0.4199748015119093,0,9,0,6239.825610463372,6239.825610463372,0.0,0,0,623.9825610463372,623.9825610463372,,,3119.912805231686,,425,21.915097532467176,23528394752,,,,,,,623.9825610463372,623.9825610463372,1247.9651220926744,398498.28,397126.58,695.1,6653.7,99.98800000001212,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
259,623.92,77.76333333334576,10.145000000000438,0,0.0,0.3450000000000273,0.0516666666666646,3.8366666666661327,5.7800000000030805,13.09406454638126,2202935296,16823922688,0,0,1.07407959166e-05,,0,0,98.52707993552902,3719.74,63967,384,1185,21037,30.37999999988824,0,0,6.0,5,6,5,5,151,0,265.31591895513736,0,2122.967378042683,0,0.0,795.947756865412,0,0.0,0.0,0,251.7751065063904,530.6318379102747,391.4634878092686,619.6800000000001,619.66,1859.12,1239.4,1048035328,16777216,8388608,269649.34,112931.46,79,2,16384,294,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,2478.82,0.9999193229582658,0.2,0.0,0,0,0.42,0,9,0,6197.2,6197.04,0.0,0,0,619.72,619.7,,,3098.52,,422,21.8387488491138,23446425600,,,,,,,619.7,619.7,1239.42,384683.22,383312.4,671.8000000000001,6452.56,99.92199999990407,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
262,607.48,77.34166666667443,10.0,0,0.0,0.3400000000000507,0.0400000000000015,3.9300000000008977,6.390000000000024,12.965613551920768,2181324800,16823922688,0,0,1.07247689498e-05,,0,0,98.3388958217072,3663.74,64104,787,645,15424,32.83999999985099,0,0,6.0,5,6,5,5,151,0,161.52,0,1539.42,0,0.0,571.66,0,0.42,0.0,0,299.64,329.42,231.94,610.4,610.4,1831.16,1220.76,1050279936,16777216,8388608,265584.42,111678.88,79,2,16384,414,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,2441.56,0.9999099017929544,0.22,0.0,0,0,0.38,0,9,0,6103.96,6103.96,0.0,0,0,610.4,610.4,,,3051.96,,96,21.8617618042401,23471132672,,,,,,,,610.4,1220.78,381848.23,380476.56,764.96,6552.04,99.98799999989568,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
268,632.64,77.45499999995809,10.131666666668025,0,0.0,0.3550000000000372,0.0499999999999971,4.026666666666642,5.906666666667661,13.127151146356953,2208501760,16823922688,0,0,1.06927416959e-05,,0,0,97.94168782789131,3845.44,63936,499,1101,21629,31.74000000022351,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.64,0.0,100.46,640.66,640.64,1922.02,1281.3,1047527424,16777216,8388608,278763.94,116575.34,79,2,16384,294,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,2562.7200000000003,0.9999219640098014,0.2,0.0,0,0,0.38,0,9,0,6406.8,6406.8,0.0,0,0,640.6800000000001,640.6800000000001,,,3203.4,,743,21.861956376639213,23471341568,,,,,,,640.6800000000001,640.6800000000001,1281.36,399384.4,398140.31,739.5,6704.12,100.0,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
270,619.87,77.08333333337215,10.188333333334109,0,0.0,0.3466666666666545,0.0499999999999995,4.048333333334085,6.223333333335177,12.982850721003018,2184224768,16823922688,0,0,1.07113097619e-05,,0,0,98.24209852231292,3645.8,64134,735,667,15805,29.759999999776475,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,607.36,607.38,1822.22,1214.82,1050771456,16777216,8388608,264294.96,110762.54,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,2429.62,0.999917689376168,0.2,0.0,0,0,0.42,0,9,0,6073.9800000000005,6073.96,0.0,0,0,607.42,,,,3037.0,,105,21.84212143736507,23450046464,,,,,,,607.4,607.4,1214.82,379705.91,378338.15,802.48,6530.2,100.00199999997858,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
275,619.48,77.03166666665736,10.213333333334353,0,0.0,0.3483333333333576,0.0433333333333365,4.058333333333091,6.2150000000001455,12.98496884771228,2184581120,16823922688,0,0,1.06863156101e-05,,0,0,98.19496265309157,3707.76,64711,167,658,15524,29.399999999906868,0,0,6.0,5,6,5,5,151,0,63.14,0,505.48,0,0.0,189.42,0,0.0,0.0,0,201.0,126.28,163.9,617.7,617.7,1853.16,1235.44,1060225024,16777216,8388608,268781.42,112562.36,79,2,16384,414,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,2470.88,0.9999190637292196,0.2,0.0,0,0,0.4,0,9,0,6177.2,6177.2,0.0,0,0,617.72,617.72,,,3088.6,,98,21.8619983432351,23471386624,,,,,,,617.72,617.72,1235.44,386158.33,384789.74,819.72,6617.360000000001,99.99800000002142,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
281,634.3,77.69999999999223,9.993333333333188,0,0.0,0.3366666666667015,0.0583333333333394,3.983333333333273,5.846666666664532,13.239484900799852,2227400704,16823922688,0,0,1.06545644749e-05,,0,0,98.77833833489748,3785.36858525659,63375,978,1183,20159,30.899999999906868,0,0,6.0,5,6,5,5,151,0,491.64,0,3933.5,0,0.0,1474.86,0,0.0,0.0,0,251.76,983.24,617.78,630.6347746090157,630.6347746090157,1891.964321427143,1261.2095516179354,1038336000,16777216,8388608,274410.24359025643,114845.82616695332,79,2,16384,293,4000,0,0,0.0,0,0.6199752009919604,0,0,0,0.0,0.0,69,2000,0,0.1999920003199872,0,0.1999920003199872,2522.619095236191,0.9999207267769094,0.1999920003199872,0.0,0,0,0.4199832006719731,0,9,0,6306.547738090477,6306.547738090477,0.0,0,0,630.6547738090477,630.6547738090477,,,3153.2738690452384,,1090,21.83785610516493,23445467136,,,,,,,630.6547738090477,630.6547738090477,1261.3095476180954,392906.62000000005,391533.25000000006,678.78,6579.400000000001,99.99600000004284,"[0.01187955 0.0185784  0.01840162 0.36588679 0.00194915 0.19584007
 0.01512263 0.02196289 0.02915159 0.00998143 0.24472839 0.0665175 ]",64-1000000-4-oltp_write_only-1.0,16,12
282,71.73,67.428333333383,19.626666666664583,0,0.0,0.3899999999998916,0.0216666666666682,3.905000000000352,7.186666666667708,13.28971128472176,2235850752,16823922688,0,0,1.06480698453e-05,,0,0,84.2360637111715,5929.54,65455,0,81,5569,49.56000000005588,0,0,6.0,5,6,5,5,151,0,501.4,0,4011.68,0,0.0,1504.22,0,0.0,0.0,0,251.64,1002.82,627.44,71.44,71.44,34289.86,142.88,1072414720,16777216,8388608,170918.72,3735502.86,79,2,16384,413,4000,0,0,285.76,0,0.58,0,0,0,14288.0,142.88,112,2000,0,0.2,0,0.2,5785.3,0.9999654308184254,0.2,0.0,0,0,71.82000000000001,0,9,0,6213.9400000000005,714.4,0.0,0,0,71.44,71.44,5499.82,,5856.74,,94,21.75257616717783,23353909248,,,,,,,71.44,71.44,142.88,2266948.0400000005,2265578.5700000003,5808.400000000001,1529.92,100.00199999997858,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
291,73.84,66.94666666673342,19.75166666666458,0,0.0,0.3633333333331734,0.0300000000000082,3.723333333333964,6.986666666665164,13.29090425263847,2236051456,16823922688,0,0,1.0550664238e-05,,0,0,84.0050496214309,6144.78,65444,0,92,5129,52.80000000027941,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.4,0.0,125.84,74.0,74.0,35527.1,148.0,1072234496,16777216,8388608,177112.80000000002,3870463.04,79,2,16384,413,4000,0,0,296.08,0,0.58,0,0,0,14804.0,148.04,112,2000,0,0.2,0,0.2,5995.400000000001,0.9999666422042832,0.2,0.0,0,0,74.4,0,9,0,6439.4400000000005,740.0,0.0,0,0,74.02,74.0,5699.66,,6069.400000000001,,102,21.75280889102774,23354159104,,,,,,,74.0,74.0,148.02,2352169.3800000004,2350800.0900000003,6118.28,1549.52,99.99199999996928,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
295,74.04,67.26494017259198,19.559710695599964,0,0.0,0.3699630036995209,0.021664500216656,3.807952538080192,7.140952571409283,13.29531093004509,2236792832,16823922688,0,0,1.05184295588e-05,,0,0,83.85412996550446,6033.38,65443,0,93,5233,47.42525747417808,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.76,0.0,126.14,72.64,72.64,34871.66,145.28,1072218112,16777216,8388608,173894.22,3799078.94,79,2,16384,414,4000,0,0,290.58,0,0.58,0,0,0,14528.0,145.28,112,2000,0,0.2,0,0.2,5886.74,0.9999660264925412,0.2,0.0,0,0,73.02,0,9,0,6322.62,726.4,0.0,0,0,72.66,72.64,5596.46,,5959.38,,107,21.744304932643043,23345029120,,,,,,,72.64,72.64,145.28,2305711.508849115,2304341.795820418,5999.600039995999,1550.5249475052492,99.99600040001214,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
299,74.32,67.20833333329452,19.45499999999932,0,0.0,0.3966666666667038,0.025000000000008,3.9183333333336736,7.443333333332097,13.39072401709791,2252845056,16823922688,0,0,1.04849396014e-05,,0,0,84.35334736274453,6184.58,65174,251,111,4887,49.95999999996275,0,0,6.0,5,6,5,5,151,0,488.2,0,3906.02,0,0.0,1464.62,0,0.0,0.0,0,226.2,976.4,601.5,74.54,74.54,35765.56,149.08,1067810816,16777216,8388608,178280.32,3896720.72,79,2,16384,295,4000,0,0,298.06,0,0.64,0,0,0,14908.0,149.08,69,2000,0,0.22,0,0.22,6034.1,0.9999635418738152,0.22,0.0,0,0,74.96000000000001,0,9,0,6481.360000000001,745.4,0.0,0,0,74.54,74.54,5736.24,,6108.64,,435,21.752801260737588,23354150912,,,,,,,74.54,74.54,149.08,2356610.3800000004,2355244.3400000003,6041.84,1589.84,99.99200000008568,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
301,73.07,67.04333333333489,19.80333333333208,0,0.0,0.3850000000000287,0.0250000000000033,3.941666666666606,7.438333333332897,13.29640651282574,2236977152,16823922688,0,0,1.04682153835e-05,,0,0,83.8614239199624,5979.32,65448,0,88,4785,53.18000000016764,0,0,6.0,5,6,5,5,151,0,475.4,0,3803.6,0,0.0,1426.2,0,0.0,0.0,0,226.2,950.8,588.7,72.04,72.04,34577.64,144.1,1072300032,16777216,8388608,172359.78,3767258.96,79,2,16384,414,4000,0,0,288.16,0,0.64,0,0,0,14407.98,144.08,112,2000,0,0.22,0,0.22,5833.8,0.9999622901532732,0.22,0.0,0,0,72.46000000000001,0,9,0,6266.08,720.44,0.0,0,0,72.04,72.04,5545.9400000000005,,5905.86,,103,21.753026354297344,23354392576,,,,,,,72.04,72.04,144.1,2285481.45,2284118.0,5945.38,1529.06,99.95799999998415,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
304,74.49,66.98500000002484,19.528333333335468,0,0.0,0.381666666666509,0.0283333333333359,3.963333333333442,7.693333333332096,13.428533796172433,2259206144,16823922688,0,0,1.04441072452e-05,,0,0,84.36392015292044,6181.24,65436,0,100,4800,53.89999999990687,0,0,5.833333333333333,5,6,5,5,151,0,661.74,0,5294.3,0,0.0,1985.18,0,0.0,0.0,0,251.76,1323.44,787.88,74.46000000000001,74.46000000000001,35740.46,148.92000000000002,1072103424,16777216,8388608,178172.26,3893868.5,79,2,16384,295,4000,0,0,297.84000000000003,0,0.64,0,0,0,14892.0,148.92000000000002,69,2000,0,0.22,0,0.22,6030.9400000000005,0.9999635227717388,0.22,0.0,0,0,74.88,0,9,0,6477.66,744.6,0.0,0,0,74.46000000000001,74.46000000000001,5733.400000000001,,6105.400000000001,,429,21.7445681776536,23345311744,,,,,,,74.46000000000001,74.46000000000001,148.92000000000002,2360775.49,2358990.75,6075.4800000000005,1575.0,99.99800000002142,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
306,74.38,67.27096374212115,19.45716590337549,0,0.0,0.4033091347852773,0.0283316334353274,3.8531021472046345,7.459552426854123,13.42668347858732,2258894848,16823922688,0,0,1.04281407381e-05,,0,0,84.34250192857286,6103.72,65410,0,126,4980,47.80313181190502,0,0,6.0,5,6,5,5,151,0,619.58,0,4957.04,0,0.0,1858.7,0,0.0,0.0,0,251.76,1239.12,745.72,73.52,73.52,35289.64,147.04,1071677440,16777216,8388608,175935.94,3844901.36,79,2,16384,295,4000,0,0,294.08,0,0.66,0,0,0,14704.0,147.04,69,2000,0,0.22,0,0.22,5955.16,0.9999630586125486,0.22,0.0,0,0,73.96000000000001,0,9,0,6396.3,735.2,0.0,0,0,73.54,73.52,5661.400000000001,,6028.68,,438,21.75288519392936,23354241024,,,,,,,73.52,73.52,147.04,2329817.0109793413,2328445.243285403,5978.121312721237,1525.0084994900303,99.99200047999264,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
309,73.15,67.25833333330229,19.471666666666955,0,0.0,0.4133333333334121,0.0216666666666682,3.965000000000448,7.489999999999176,13.283697752570175,2234839040,16823922688,0,0,1.04040093588e-05,,0,0,84.02594928573428,6137.42,65443,0,93,4767,48.18000000016763,0,0,6.0,5,6,5,5,151,0,599.42,0,4795.72,0,0.0,1798.26,0,0.0,0.0,0,200.64,1198.84,699.88,73.9,73.92,35477.82,147.8,1072218112,16777216,8388608,176903.38,3865457.08,79,2,16384,414,4000,0,0,295.66,0,0.64,0,0,0,14780.1,147.82,112,2000,0,0.22,0,0.22,5988.2,0.9999632624298228,0.22,0.0,0,0,74.32000000000001,0,9,0,6431.66,739.08,0.0,0,0,73.92,73.92,5692.900000000001,,6062.14,,101,21.7528966393646,23354253312,,,,,,,,73.92,147.8,2326986.8200000003,2325616.97,5972.62,1568.0,99.98999999999069,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
315,74.68,67.1416666666822,19.55833333333916,0,0.0,0.3950000000000576,0.0183333333333332,3.911666666665951,7.4966666666672,13.464274141105705,2265219072,16823922688,0,0,1.03548915445e-05,,0,0,83.68147237897023,6205.32,65429,0,107,4945,52.13999999966472,0,0,5.833333333333333,5,6,5,5,151,0,336.98057916666664,0,2901.8707625,0,0.0,1083.4731783333334,0,0.0,0.0,0,153.03986250000003,679.2259325,416.3781583333334,74.76,74.76,35883.340000000004,149.52,1071988736,16777216,8388608,178868.66,3909383.34,79,2,16384,295,4000,0,0,299.04,0,0.64,0,0,0,14951.68,149.52,69,2000,0,0.22,0,0.22,6054.42,0.999963664231069,0.22,0.0,0,0,75.18,0,9,0,6503.0,747.6,0.0,0,0,74.76,74.76,5755.68,,6129.18,,794,21.75293860596048,23354298368,,,,,,,74.76,74.76,149.52,2364252.46,2362878.3,6063.82,1587.56,100.00199999997858,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
317,73.54,66.89999999998447,19.69500000000092,0,0.0,0.4166666666665909,0.0249999999999985,3.940000000001116,7.401666666666642,13.287593158012498,2235494400,16823922688,0,0,1.03388808034e-05,,0,0,83.75289999592982,6110.8,64593,854,89,4716,45.18000000016764,0,0,6.0,5,6,5,5,151,0,137.6,0,1348.1,0,0.0,499.92,0,119.38,0.0,0,323.46,281.58,219.14,73.56,73.56,35320.62,147.16,1058291712,16777216,8388608,176130.5,3847628.58,79,2,16384,413,4000,0,0,294.32,0,0.58,0,0,0,14716.0,147.16,112,2000,0,0.18,0,0.18,5962.2,0.9999698107131716,0.18,0.0,0,0,73.98,0,9,0,6403.62,735.6800000000001,0.0,0,0,73.58,,5668.22,,6035.76,,103,21.75715434127457,23358824448,,,,,,,73.58,,147.16,2328489.1700000004,2327121.25,6067.52,1587.48,99.99800000002142,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
322,74.29,67.26333333330695,19.31833333333149,0,0.0,0.3950000000000198,0.0216666666666635,3.9166666666666674,7.36333333333399,13.31977894547967,2240909312,16823922688,0,0,1.0299888341e-05,,0,0,83.7584415357423,6200.42,65439,0,97,5167,48.7400000002235,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4399736015839049,0,0.0,0.0,0,0.0,0.0,0,251.6249025058497,0.0,126.03243805371676,74.68,74.68,35846.94,149.36,1072152576,16777216,8388608,178725.64,3905060.58,79,2,16384,414,4000,0,0,298.72,0,0.62,0,0,0,14936.0,149.36,112,2000,0,0.2,0,0.2,6049.64,0.99996694127448,0.2,0.0,0,0,75.10000000000001,0,9,0,6497.7,746.8000000000001,0.0,0,0,74.7,74.68,5751.24,,6124.32,,101,21.75297294226621,23354335232,,,,,,,74.68,74.68,149.36,2364861.8300000005,2363490.49,6160.020000000001,1565.3200000000004,99.99800000002143,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
328,74.88,67.25999999993171,19.38000000000101,0,0.0,0.3800000000000712,0.0233333333333381,3.823333333332508,7.133333333333819,13.61066834688488,2289848320,16823922688,0,0,1.02543154186e-05,,0,0,88.73739364741331,6260.42,65117,316,103,4743,46.8000000002794,0,0,5.833333333333333,5,6,5,5,151,0,5.98,0,48.26,0,0.0,17.94,0,0.0,0.0,0,226.2,11.96,119.28,75.44,75.44,36200.06,150.88,1066876928,16777216,8388608,180463.46,3943191.86,79,2,16384,293,4000,0,0,301.7,0,0.58,0,0,0,15086.0,150.86,69,2000,0,0.18,0,0.18,6108.14,0.9999705319957042,0.18,0.0,0,0,75.84,0,9,0,6560.78,754.4,0.0,0,0,,75.44,5806.7,,6183.58,,1135,21.753045430022745,23354413056,,,,,,,75.44,75.44,150.88,2387774.16,2386400.86,6120.16,1547.42,99.99399999994785,"[0.61809951 0.00756891 0.04575433 0.02517085 0.01109009 0.01229083
 0.00643887 0.04313154 0.04748635 0.03855185 0.04086559 0.10355126]",64-1000000-4-oltp_read_write_95-0.2,16,12
329,84.6,66.96999999989444,18.63666666667268,0,0.0,0.4216666666666621,0.0133333333333425,4.118333333332279,8.08166666666754,13.3010323067885,2237755392,16823922688,0,0,1.02457228615e-05,,0,0,85.95351737441564,7065.82,64081,628,827,5660,51.28000000026076,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,85.12,85.12,40858.5,170.24,1049903104,16777216,8388608,203666.32,4450236.96,79,2,16384,414,4000,0,0,340.5,0,0.6,0,0,0,17022.86,170.24,112,2000,0,0.2,0,0.2,6894.24,0.9999709911174802,0.2,0.0,0,0,85.52,0,9,0,7404.98,851.2,0.0,0,0,85.12,85.12,6554.06,,6979.360000000001,,97,21.75299964828178,23354363904,,,,,,,85.12,85.12,170.24,2697408.84,2696037.58,5767.16,1740.2,100.00199999997858,"[0.57993139 0.00913605 0.03022372 0.02572719 0.00201636 0.01252304
 0.02938805 0.04139458 0.05787789 0.03441121 0.05832986 0.11904065]",64-1000000-4-oltp_read_write_95-0.6,16,12
338,83.57,66.92500000008536,18.733333333332364,0,0.0,0.4383333333334652,0.0133333333333354,4.1366666666672245,7.979999999998349,13.321507531644698,2241200128,16823922688,0,0,1.01405632573e-05,,0,0,85.98895208642156,6877.54,64720,0,816,5668,45.45999999996274,0,0,5.833333333333333,5,6,5,5,151,0,69.34,0,11236.88,0,0.0,5548.900000000001,0,27744.14,0.0,0,7231.44,138.68,7118.54,82.84,82.84,39760.72,165.68,1060372480,16777216,8388608,198232.98,4330550.1,79,2,16384,413,4000,0,0,331.36,0,0.56,0,0,0,16567.18,165.68,112,2000,0,0.18,0,0.18,6710.42,0.999973176765118,0.18,0.0,0,0,83.22,0,9,0,7207.48,828.4,0.0,0,0,82.84,82.84,6379.360000000001,,6793.26,,101,21.75309884205388,23354470400,,,,,,,82.84,82.84,165.68,2662633.39,2661265.61,5756.62,1735.58,99.99600000004284,"[0.57993139 0.00913605 0.03022372 0.02572719 0.00201636 0.01252304
 0.02938805 0.04139458 0.05787789 0.03441121 0.05832986 0.11904065]",64-1000000-4-oltp_read_write_95-0.6,16,12
