tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk Busy (Sr0),Average Disk Busy (VDA)
276.02,43.82499999995344,28.40000000000145,0,0.0,1.950000000000273,0.355000000000075,9.405000000000657,12.650000000001455,33.23443943463509,2078986240,6255517696,0,0,0.000282944639569,,0,0,96.01880748623378,1610.96,65156,0,380,33553,57.12000000011176,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,225.96,0.0,113.1,268.24,268.24,804.74,536.46,1067515904,16777216,8388608,116761.6,51640.44,79,2,16384,294,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.16,1073.04,0.999850913156914,0.16,0.0,0,0,0.42,0,9,0,2682.52,2682.52,0.0,0,0,268.26,268.26,,,,1341.26,,408,22.96993173522755,24660881408,,,,,,268.26,,536.5,173370.4,174475.07,978.5,5460.76,99.99599999998463,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
274.38,43.99499999999534,28.69999999999709,0,0.0,1.929999999999609,0.3750000000000568,9.385000000000218,12.6349999999984,33.1545560382026,2073989120,6255517696,0,0,0.0002827455391648,,0,0,96.01655650664172,1656.62,65026,125,385,34124,58.27999999979511,0,0,6.0,5,6,5,5,151,0,13.44,0,107.76,0,0.0,40.2,0,0.0,0.0,0,226.32,26.76,126.84,275.88,275.90000000000003,827.6,551.7,1065385984,16777216,8388608,120076.48,52525.78,79,2,16384,294,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,1103.48,0.9998369062936048,0.18,0.0,0,0,0.38,0,9,0,2758.7200000000003,2758.8,0.0,0,0,275.88,275.90000000000003,,,,1379.38,,401,22.97045822524868,24661446656,,,,,,,275.88,551.74,173877.22999999998,174980.06,983.9,5487.2,99.99800000002142,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
275.61,43.5350000000326,29.905000000006112,0,0.0,1.7249999999994543,0.3899999999999863,8.565000000002328,11.48500000000422,32.969187271562944,2062393344,6255517696,0,0,0.0002824406010366,,0,0,95.86856770187276,1548.46,65274,0,262,31782,60.39999999990686,0,0,5.833333333333333,5,6,5,5,151,0,173.06,0,1384.88,0,0.0,519.1800000000001,0,0.0,0.0,0,226.2,346.12,286.36,257.86,257.84000000000003,773.54,515.6800000000001,1069449216,16777216,8388608,112234.42,49797.24,79,2,16384,414,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1031.34,0.9998061151288364,0.2,0.0,0,0,0.42,0,9,0,2578.4,2578.4,0.0,0,0,257.84000000000003,257.84000000000003,,,,1289.18,,102,22.95851300600125,24648622080,,,,,,257.86,257.84000000000003,515.64,158793.29,159898.25,993.0,5763.08,99.99200000002747,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
268.6,44.13500000000931,28.244999999988067,0,0.0,1.8149999999998272,0.4349999999998886,8.820000000001528,12.295000000009168,33.372991292709784,2087653376,6255517696,0,0,0.0002818573127612,,0,0,95.21288178775728,1620.68,65159,0,377,33924,59.61999999964609,0,0,5.833333333333333,5,6,5,5,151,0,226.92,0,1815.82,0,0.0,680.78,0,0.0,0.0,0,226.2,453.88,340.22,269.88,269.86,809.64,539.74,1067565056,16777216,8388608,117468.94,51924.4,79,2,16384,295,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1079.5,0.9998147633601926,0.2,0.0,0,0,0.42,0,9,0,2698.8,2698.7200000000003,0.0,0,0,269.9,,,,,1349.36,,688,22.971316632891824,24662368256,,,,,,269.88,269.88,539.74,169998.54,171097.38,965.34,5391.12,99.98800000001212,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
272.72,43.17000000004191,29.875,0,0.0,1.7749999999998636,0.3750000000001705,8.739999999999782,11.81499999999869,32.91097715727732,2058752000,6255517696,0,0,0.0002816633633286,,0,0,95.71056563745223,1505.98,65282,0,254,30426,60.580000000074506,0,0,6.0,5,6,5,5,151,0,175.92000000000002,0,1407.7,0,0.0,527.6800000000001,0,0.0,0.0,0,251.52,351.78000000000003,301.88,250.7,250.74,752.24,501.5,1069580288,16777216,8388608,109153.3,48990.22,79,2,16384,414,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1002.98,0.999780701754386,0.22,0.0,0,0,0.44,0,9,0,2507.52,2507.6,0.0,0,0,250.74,250.78,,,,1253.76,,117,22.95689538448708,24646885376,,,,,,250.76,250.74,501.48,155922.44,157015.86,1014.56,5707.9800000000005,99.98199999995995,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
273.6,43.250000000116415,30.155000000013388,0,0.0,1.7400000000002365,0.3500000000000796,8.520000000000437,11.455000000001746,33.000223935422795,2064334848,6255517696,0,0,0.0002812499386565,,0,0,95.72204523217768,1498.66,65278,0,258,30048,58.27999999979511,0,0,5.833333333333333,5,6,5,5,151,0,343.24,0,2746.3,0,0.0,1029.72,0,0.0,0.0,0,251.64,686.5,469.26,249.56,249.56,748.64,499.08,1069514752,16777216,8388608,108631.62,48320.44,79,2,16384,413,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,998.22,0.99979968349993,0.2,0.0,0,0,0.4,0,9,0,2495.52,2495.56,0.0,0,0,,249.54,,,,1247.76,,102,22.96132858307076,24651644928,,,,,,249.56,249.56,499.1,154043.76,155148.69000000003,995.62,5624.400000000001,99.99599999998463,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
277.29,44.43000000005122,28.13999999999941,0,0.0,1.879999999999881,0.4900000000000091,8.639999999997599,12.219999999997526,33.37633068059344,2087862272,6255517696,0,0,0.0002806364762313,,0,0,96.68032822984416,1651.0,65124,0,412,33609,58.359999999869615,0,0,5.666666666666667,5,6,5,5,151,0,263.78000000000003,0,2110.8,0,0.0,791.4200000000001,0,0.0,0.0,0,251.76,527.62,389.92,274.92,274.88,824.78,549.82,1066991616,16777216,8388608,119674.32,53278.72,79,2,16384,295,4000,0,0,0.0,0,0.68,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,1099.7,0.9997999854534876,0.22,0.0,0,0,0.46,0,9,0,2749.24,2749.28,0.0,0,0,274.92,274.94,,,,1374.64,,1020,22.97309830564447,24664281088,,,,,,274.92,274.94,549.84,174592.2,175697.46000000002,960.84,5348.74,99.97999999998136,"[0.1376627  0.02232349 0.06276461 0.11625326 0.02217931 0.03693085
 0.05964015 0.18237959 0.07624033 0.04111224 0.21227154 0.03024193]",64-1000000-4-oltp_write_only-0.6,6,4,,,,,,,,
472.99,48.800000000046566,19.985000000000586,0,0.0,2.0149999999998727,0.4500000000000455,9.405000000000657,14.919999999998254,33.00310497594985,2064515072,6255517696,0,0,0.0002805155216777,,0,0,97.8472725016032,2756.76,65021,1,514,29040,53.27999999979512,0,0,5.833333333333333,5,6,5,5,151,0,238.02,0,1904.58,0,0.0,714.08,0,0.0,0.0,0,200.88,476.04,338.68,459.22,459.16,1377.66,918.26,1065304064,16777216,8388608,199836.1,85226.32,79,2,16384,401,4000,0,0,0.0,0,0.66,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1836.88,0.9998802460399544,0.22,0.0,0,0,0.44,0,9,0,4592.16,4592.16,0.0,0,0,459.22,459.22,,,,2296.1,,102,23.03595663599277,24731766784,,,,,,459.22,459.22,918.44,286186.49,287289.58,791.26,4848.56,99.95999999996276,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
474.84,49.28999999992084,19.830000000001743,0,0.0,2.204999999999245,0.3049999999998931,9.710000000002765,14.98500000000422,32.97010396627611,2062450688,6255517696,0,0,0.0002797237706154,,0,0,97.7210890273475,2837.32,65061,0,475,24560,53.08000000007451,0,0,6.0,5,6,5,5,151,0,84.10000000000001,0,673.1800000000001,0,0.0,252.28,0,0.0,0.0,0,226.32,168.18,197.5,472.6,472.56,1417.92,945.12,1065959424,16777216,8388608,205675.74,87145.38,79,2,16384,413,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1890.58,0.9998942235479538,0.2,0.0,0,0,0.42,0,9,0,4726.4400000000005,4726.400000000001,0.0,0,0,472.66,472.64,,,,2363.2200000000003,,106,23.036242771873816,24732073984,,,,,,472.64,472.64,945.3,295343.98000000004,296446.36000000004,814.32,4877.18,99.9879999999539,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
477.03,48.860000000102445,19.834999999999127,0,0.0,1.999999999999545,0.4199999999999022,9.705000000003563,15.115000000005235,32.958317891392625,2061713408,6255517696,0,0,0.0002794222685462,,0,0,97.76981413140037,2820.62,65026,0,510,24775,52.37999999988824,0,0,5.833333333333333,5,6,5,5,151,0,26.52,0,212.42,0,0.0,79.46000000000001,0,0.0,0.0,0,227.82,52.98,141.42000000000002,469.8,469.78,1409.66,939.6,1065385984,16777216,8388608,204467.32,86177.2,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1879.54,0.9999042410571788,0.18,0.0,0,0,0.36,0,9,0,4698.84,4698.76,0.0,0,0,469.9,,,,,2349.4,,126,23.02945944392048,24724791296,,,,,,469.9,469.88,939.76,294425.89,295666.65,790.58,4865.900000000001,99.96999999997206,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
485.5,49.48499999998603,19.74000000000524,0,0.0,2.189999999999827,0.4249999999999545,9.719999999997526,14.434999999997672,33.261612885060885,2080686080,6255517696,0,0,0.0002790594517723,,0,0,98.17270708524534,2851.02,63656,952,928,30939,53.39999999990687,0,0,6.0,5,6,5,5,151,0,62.18,0,497.78,0,0.0,186.5,0,0.0,0.0,0,200.64,124.34,162.66,474.9,474.9,1424.82,949.74,1042939904,16777216,8388608,206670.28,87083.18000000001,79,2,16384,293,4000,0,0,0.0,0,0.56,0,0,0,0.0,0.0,69,2000,0,0.18,0,0.18,1899.76,0.9999052601661104,0.18,0.0,0,0,0.38,0,9,0,4749.4400000000005,4749.400000000001,0.0,0,0,474.94,474.94,,,,2374.7000000000003,,411,23.017807990844265,24712282112,,,,,,474.94,474.94,949.88,297827.55000000005,298927.53,646.98,4865.8,99.98199999995995,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
479.53,49.68000000005122,19.834999999999127,0,0.0,2.064999999999827,0.2800000000000295,9.68500000000131,14.809999999997672,32.943978166951055,2060816384,6255517696,0,0,0.0002787048584019,,0,0,97.78777914358928,2797.7200000000003,64378,655,503,23681,52.25999999977648,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,466.06,466.02,1398.2,932.04,1054769152,16777216,8388608,202802.9,85959.62,79,2,16384,413,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,112,2000,0,0.2,0,0.2,1864.24,0.999892729184098,0.2,0.0,0,0,0.4,0,9,0,4660.6,4660.56,0.0,0,0,466.06,466.04,,,,2330.26,,114,22.99428380627716,24687026176,,,,,,466.06,466.04,932.12,292906.09,292870.12,765.9,4825.68,99.96000000002095,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
490.1,49.51000000012573,20.06999999999971,0,0.0,2.069999999999709,0.3100000000000023,9.725000000000364,14.479999999999563,33.3021438870213,2083221504,6255517696,0,0,0.000278194154427,,0,0,98.1593112618162,2950.06,63888,687,961,29874,52.41999999992549,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,201.12,0.0,100.86,491.44,491.4,1474.38,982.74,1046740992,16777216,8388608,213855.72,90423.04,79,2,16384,292,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1965.82,0.99989827163508,0.2,0.0,0,0,0.4,0,9,0,4914.4800000000005,4914.6,0.0,0,0,,491.46,,,,2457.28,,412,23.03643352912785,24732278784,,,,,,491.46,491.46,982.9,308028.2,309133.62,651.5,5013.04,99.99599999998463,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
491.35,49.01000000000931,19.970000000001164,0,0.0,2.210000000000264,0.3450000000000273,9.890000000001235,14.729999999999563,33.34863340461726,2086129664,6255517696,0,0,0.0002778774628569,,0,0,98.13740694209744,2939.42,64562,1,973,28270,52.6999999997206,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,489.6,489.66,1469.02,979.16,1057783808,16777216,8388608,213075.42,90539.34,79,2,16384,293,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,69,2000,0,0.22,0,0.22,1958.68,0.9998876920720812,0.22,0.0,0,0,0.4,0,9,0,4896.68,4896.76,0.0,0,0,,489.68,,,,2448.36,,417,23.05137745240864,24748322816,,,,,,489.68,489.68,979.32,306384.1,306359.49,643.4,4990.82,99.98000000003958,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
473.87,48.68499999982305,19.625,0,0.0,2.085000000000264,0.3249999999999886,9.600000000000364,15.68999999999869,33.00952183894198,2064916480,6255517696,0,0,0.0002774017207844,,0,0,98.05045444713724,2805.28,65023,0,513,19165,53.82000000029803,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.76,0.0,100.56,467.28,467.32,1401.94,934.62,1065336832,16777216,8388608,203349.7,85734.90000000001,79,2,16384,413,4000,0,0,0.0,0,0.54,0,0,0,0.0,0.0,112,2000,0,0.18,0,0.18,1869.26,0.999903714481342,0.18,0.0,0,0,0.36,0,9,0,4673.12,4673.16,0.0,0,0,467.32,467.32,,,,2336.58,,99,23.051778042642106,24748752896,,,,,,467.32,467.32,934.62,291534.04000000004,292635.66000000003,698.5,4931.64,99.99199999996928,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
493.81,49.734999999869615,20.0199999999968,0,0.0,2.289999999999964,0.3100000000000591,9.829999999998108,14.450000000004366,33.40396247837583,2089590784,6255517696,0,0,0.0002764952844932,,0,0,97.79922165735088,2997.84,64314,235,987,28728,51.600000000093125,0,0,5.833333333333333,5,6,5,5,151,0,78.24,0,626.3000000000001,0,0.0,234.7,0,0.0,0.0,0,226.32,156.48,191.64,499.34,499.32,1498.24,998.68,1053720576,16777216,8388608,217310.84,91803.86,79,2,16384,295,4000,0,0,0.0,0,0.58,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1997.68,0.9998998938875208,0.2,0.0,0,0,0.38,0,9,0,4994.16,4994.08,0.0,0,0,499.44,499.4,,,,2497.08,,727,23.034304678172862,24729993216,,,,,,499.42,499.4,998.86,310923.3,311082.33,639.24,4964.42,99.997999999905,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
473.01,49.27999999991152,20.26000000000204,0,0.0,2.2049999999994725,0.3050000000000068,9.93500000000131,14.805000000003927,32.973443354159755,2062659584,6255517696,0,0,0.0002761762265368,,0,0,97.8539884014941,2789.2000000000003,64696,354,486,20002,51.02000000001863,0,0,6.0,5,6,5,5,151,0,231.68,0,1853.76,0,0.0,694.96,0,0.0,0.0,0,226.2,463.28,344.98,464.58,464.62,1393.92,929.22,1059979264,16777216,8388608,202185.2,86132.96,79,2,16384,414,4000,0,0,0.0,0,0.62,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1858.56,0.9998816427979642,0.22,0.0,0,0,0.4,0,9,0,4646.400000000001,4646.400000000001,0.0,0,0,464.64,464.64,,,,2323.2000000000003,,108,23.049397392111803,24746196992,,,,,,464.64,464.64,929.28,290561.63,291650.88,717.16,4871.8,99.97200000006708,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
478.14,48.73000000009779,19.794999999998257,0,0.0,2.069999999999027,0.4900000000000091,9.684999999995853,15.055000000003927,32.97285405041559,2062622720,6255517696,0,0,0.0002754458281095,,0,0,97.8771695115061,2781.02,64076,956,504,18840,53.239999999757856,0,0,6.0,5,6,5,5,151,0,0.0,0,0.0538433333333333,0,0.0,0.0,0,0.0,0.0,0,26.65245,0.0,13.353146666666667,463.2,463.22,1389.8,926.42,1049821184,16777216,8388608,201591.42,85915.82,79,2,16384,414,4000,0,0,0.0,0,0.64,0,0,0,0.0,0.0,112,2000,0,0.22,0,0.22,1853.06,0.9998812915479582,0.22,0.0,0,0,0.42,0,9,0,4632.64,4632.56,0.0,0,0,463.28,,,,,2316.3,,99,22.990422879455576,24682881024,,,,,,463.26,463.26,926.54,288079.68,289175.03,724.84,4862.04,99.96799999999348,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
487.55,49.34000000008382,19.784999999996217,0,0.0,2.089999999999918,0.4300000000000068,9.55999999999949,14.315000000005966,33.4297608867319,2091204608,6255517696,0,0,0.0002745054587416,,0,0,98.6050875166072,2983.7000000000003,64342,140,1054,25308,52.39999999990687,0,0,5.833333333333333,5,6,5,5,151,0,245.82,0,1966.9,0,0.0,737.4,0,0.0,0.0,0,251.64,491.58,371.86,496.98,497.06,1491.16,993.78,1054179328,16777216,8388608,216296.32,91415.78,79,2,16384,293,4000,0,0,0.0,0,0.6,0,0,0,0.0,0.0,69,2000,0,0.2,0,0.2,1988.22,0.9998994176280664,0.2,0.0,0,0,0.4,0,9,0,4970.6,4970.68,0.0,0,0,,497.06,,,,2485.28,,1083,23.049008247313573,24745779200,,,,,,497.06,497.08,994.08,309794.48000000004,310889.95,600.14,5011.1,99.98799999989568,"[0.02905177 0.03056163 0.09543457 0.19616189 0.02912215 0.14796071
 0.03003204 0.06345248 0.04569004 0.02905177 0.22242496 0.08105598]",64-1000000-4-oltp_write_only-1.0,6,4,,,,,,,,
58.78,21.37000000011176,43.054999999993015,0,0.0,2.285000000000309,0.3600000000000136,10.6200000000008,18.450000000000728,33.458767726584014,2093019136,6255517696,0,0,0.0002743019237214,,0,0,83.98640899165298,4838.56,64566,905,65,5890,82.26000000024214,0,0,6.0,5,6,5,5,151,0,256.54,0,2052.54,0,0.0,769.5,0,0.0,0.0,0,226.44,513.02,370.04,58.3,58.3,27982.18,116.6,1057849344,16777216,8388608,139485.46,3049530.24,79,2,16384,414,4000,0,0,233.2,0,0.66,0,0,0,11660.0,116.6,112,2000,0,0.22,0,0.22,4720.4800000000005,0.9999533967420086,0.22,0.0,0,0,58.74,0,9,0,5070.28,583.0,0.0,0,0,58.3,58.3,4487.6,,,4778.78,,96,22.94002481294057,24628772864,,,,,,58.3,58.3,116.6,1856043.72,1857277.68,4806.5,1272.14,100.00199999997858,"[0.18812649 0.04896539 0.05451204 0.09074718 0.05051938 0.04912253
 0.04881988 0.10543011 0.07157397 0.05613879 0.08776287 0.14828137]",64-1000000-4-oltp_read_write_95-0.2,6,4,,,,,,,,
61.47,20.5700000000652,42.26499999999942,0,0.0,2.515000000000555,0.3499999999999659,11.044999999998254,19.225000000002183,33.37371155284156,2087698432,6255517696,0,0,0.0002729155470811,,0,0,83.75109679411143,5039.58,64844,624,68,5691,82.74000000022352,0,0,6.0,5,6,5,5,151,0,309.58,0,2476.94,0,0.0,928.7,0,0.0,0.0,0,226.44,619.12,419.052576,60.68,60.66,29130.16,121.34,1062404096,16777216,8388608,145261.74,3174375.96,79,2,16384,413,4000,0,0,242.74,0,0.6,0,0,0,12136.0,121.36,112,2000,0,0.2,0,0.2,4916.8,0.9999593247915396,0.2,0.0,0,0,61.08,0,9,0,5280.900000000001,606.8000000000001,0.0,0,0,60.68,60.68,4674.38,,,4977.5,,102,22.939769198220173,24628498432,,,,,,60.68,60.68,121.36,1919218.11,1920321.56,5049.34,1333.32,99.99599999992644,"[0.18812649 0.04896539 0.05451204 0.09074718 0.05051938 0.04912253
 0.04881988 0.10543011 0.07157397 0.05613879 0.08776287 0.14828137]",64-1000000-4-oltp_read_write_95-0.2,6,4,,,,,,,,
62.21,20.0350000000326,42.564999999987776,0,0.0,2.4450000000006185,0.2650000000000432,11.399999999999636,19.68500000000131,33.34581784228399,2085953536,6255517696,0,0,0.0002724069217877,,0,0,83.7468872745398,5125.88,65470,0,66,5671,81.04000000003725,0,0,5.333333333333333,5,6,5,5,151,0,229.47629111111107,0,1940.78694,0,0.0,727.71519,0,0.08524,0.0,0,144.73752,464.2192488888889,292.7599755555555,61.78,61.78,29651.2,123.56,1072660480,16777216,8388608,147768.2,3230136.54,79,2,16384,413,4000,0,0,247.12,0,0.56,0,0,0,12356.0,123.56,112,2000,0,0.18,0,0.18,5000.900000000001,0.9999640077743208,0.18,0.0,0,0,62.16,0,9,0,5371.58,617.8000000000001,0.0,0,0,,61.78,4754.12,,,5062.72,,100,22.94016978845364,24628928512,,,,,,61.78,61.78,123.56,1963399.9,1964514.11,5168.5,1358.72,99.93999999994412,"[0.18812649 0.04896539 0.05451204 0.09074718 0.05051938 0.04912253
 0.04881988 0.10543011 0.07157397 0.05613879 0.08776287 0.14828137]",64-1000000-4-oltp_read_write_95-0.2,6,4,,,,,,,,
