workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,6,true,17829,90804,41987,132791,5093,40,30,0.1,3
"a","Silo",1,6,true,21594,108018,50511,158529,5002,40,30,0.4,3
"a","Silo",1,6,true,17872,90166,42038,132204,5045,40,30,0.4,3
"a","Silo",1,6,true,21771,109074,50839,159913,5010,40,30,0.4,3
"a","Silo",1,6,true,18104,90597,42078,132675,5004,40,30,0.8,3
"a","Silo",1,6,true,20968,104927,49066,153993,5004,40,30,0.8,3
"a","Silo",1,6,true,21875,109421,50602,160023,5002,40,30,0.8,3
"a","Silo",1,6,true,21738,108693,50116,158809,5000,40,30,0.99,3
"a","Silo",1,6,true,21796,109006,50408,159414,5001,40,30,0.99,3
"a","Silo",1,6,true,21693,108488,50083,158571,5001,40,30,0.99,3
"a","Silo",1,7,true,23828,119141,64053,183194,5000,40,30,0.1,3
"a","Silo",1,7,true,23771,118859,64149,183008,5000,40,30,0.1,3
"a","Silo",1,7,true,23781,118906,63819,182725,5000,40,30,0.1,3
"a","Silo",1,7,true,19089,105394,56351,161745,5521,40,30,0.4,3
"a","Silo",1,7,true,23759,118868,63669,182537,5003,40,30,0.4,3
"a","Silo",1,7,true,23845,119253,63603,182856,5001,40,30,0.4,3
"a","Silo",1,7,true,20164,100885,53648,154533,5003,40,30,0.8,3
"a","Silo",1,7,true,23883,119439,63440,182879,5001,40,30,0.8,3
"a","Silo",1,7,true,19141,115481,61669,177150,6033,40,30,0.8,3
"a","Silo",1,7,true,23728,118690,63288,181978,5002,40,30,0.99,3
"a","Silo",1,7,true,23815,119270,63866,183136,5008,40,30,0.99,3
"a","Silo",1,7,true,23666,118449,63590,182039,5005,40,30,0.99,3
"a","Silo",1,8,true,25098,125693,74866,200559,5008,40,30,0.1,3
"a","Silo",1,8,true,25054,125346,73821,199167,5003,40,30,0.1,3
"a","Silo",1,8,true,25214,126147,74684,200831,5003,40,30,0.1,3
"a","Silo",1,8,true,25027,125187,74722,199909,5002,40,30,0.4,3
"a","Silo",1,8,true,25136,125782,74811,200593,5004,40,30,0.4,3
"a","Silo",1,8,true,24968,124942,75107,200049,5004,40,30,0.4,3
"a","Silo",1,8,true,19070,101530,61338,162868,5324,40,30,0.8,3
"a","Silo",1,8,true,24978,125044,74553,199597,5006,40,30,0.8,3
"a","Silo",1,8,true,24876,124406,74263,198669,5001,40,30,0.8,3
"a","Silo",1,8,true,19827,116247,68844,185091,5863,40,30,0.99,3
"a","Silo",1,8,true,19809,108122,64413,172535,5458,40,30,0.99,3
"a","Silo",1,8,true,25132,125715,74960,200675,5002,40,30,0.99,3
"a","Silo",1,1,true,4744,23728,0,23728,5001,1,1,0.8,3
"a","Silo",1,1,true,4694,23480,0,23480,5002,1,1,0.8,3
"a","Silo",1,1,true,4689,23446,0,23446,5000,1,1,0.8,3
"a","Silo",1,1,true,5601,28009,0,28009,5000,1,10,0.8,3
"a","Silo",1,1,true,5618,28094,0,28094,5000,1,10,0.8,3
"a","Silo",1,1,true,5645,28232,0,28232,5001,1,10,0.8,3
"a","Silo",1,1,true,4644,27693,0,27693,5962,1,20,0.8,3
"a","Silo",1,1,true,5621,28112,0,28112,5001,1,20,0.8,3
"a","Silo",1,1,true,4612,27722,0,27722,6010,1,20,0.8,3
"a","Silo",1,1,true,4734,23676,0,23676,5001,1,30,0.8,3
"a","Silo",1,1,true,4545,24812,0,24812,5458,1,30,0.8,3
"a","Silo",1,1,true,4561,23365,0,23365,5122,1,30,0.8,3
"a","Silo",1,1,true,5224,26126,0,26126,5001,10,1,0.8,3
"a","Silo",1,1,true,5258,26300,0,26300,5001,10,1,0.8,3
"a","Silo",1,1,true,5299,26502,0,26502,5001,10,1,0.8,3
"a","Silo",1,1,true,5710,28566,0,28566,5002,10,10,0.8,3
"a","Silo",1,1,true,5714,28584,0,28584,5002,10,10,0.8,3
"a","Silo",1,1,true,6463,32317,0,32317,5000,10,10,0.8,3
"a","Silo",1,1,true,5123,31593,0,31593,6166,10,20,0.8,3
"a","Silo",1,1,true,6407,32037,0,32037,5000,10,20,0.8,3
"a","Silo",1,1,true,5084,30468,0,30468,5992,10,20,0.8,3
"a","Silo",1,1,true,4910,26666,0,26666,5430,10,30,0.8,3
"a","Silo",1,1,true,5065,28647,0,28647,5655,10,30,0.8,3
"a","Silo",1,1,true,5059,31173,0,31173,6161,10,30,0.8,3
"a","Silo",1,1,true,5159,25797,0,25797,5000,20,1,0.8,3
"a","Silo",1,1,true,5115,25577,0,25577,5000,20,1,0.8,3
"a","Silo",1,1,true,5117,25589,0,25589,5000,20,1,0.8,3
"a","Silo",1,1,true,5978,29897,0,29897,5001,20,10,0.8,3
"a","Silo",1,1,true,6225,31132,0,31132,5001,20,10,0.8,3
"a","Silo",1,1,true,6016,30091,0,30091,5001,20,10,0.8,3
"a","Silo",1,1,true,6239,31197,0,31197,5000,20,20,0.8,3
"a","Silo",1,1,true,6195,30979,0,30979,5000,20,20,0.8,3
"a","Silo",1,1,true,6294,31471,0,31471,5000,20,20,0.8,3
"a","Silo",1,1,true,6217,31142,0,31142,5009,20,30,0.8,3
"a","Silo",1,1,true,6245,31247,0,31247,5003,20,30,0.8,3
"a","Silo",1,1,true,6212,31070,0,31070,5001,20,30,0.8,3
"a","Silo",1,1,true,5081,25416,0,25416,5002,30,1,0.8,3
"a","Silo",1,1,true,5088,25448,0,25448,5001,30,1,0.8,3
"a","Silo",1,1,true,5049,25253,0,25253,5001,30,1,0.8,3
"a","Silo",1,1,true,6221,31108,0,31108,5000,30,10,0.8,3
"a","Silo",1,1,true,6032,30204,0,30204,5007,30,10,0.8,3
"a","Silo",1,1,true,5599,28002,0,28002,5001,30,10,0.8,3
"a","Silo",1,1,true,6218,31099,0,31099,5001,30,20,0.8,3
"a","Silo",1,1,true,6226,31147,0,31147,5002,30,20,0.8,3
"a","Silo",1,1,true,6209,31045,0,31045,5000,30,20,0.8,3
"a","Silo",1,1,true,6200,31016,0,31016,5002,30,30,0.8,3
"a","Silo",1,1,true,6178,30891,0,30891,5000,30,30,0.8,3
"a","Silo",1,1,true,6223,31123,0,31123,5001,30,30,0.8,3
"a","Silo",1,1,true,5064,25328,0,25328,5001,40,1,0.8,3
"a","Silo",1,1,true,4957,24836,2,24838,5010,40,1,0.8,3
"a","Silo",1,1,true,5016,25086,0,25086,5001,40,1,0.8,3
"a","Silo",1,1,true,5580,27938,0,27938,5006,40,10,0.8,3
"a","Silo",1,1,true,6147,30787,0,30787,5008,40,10,0.8,3
"a","Silo",1,1,true,5519,27654,1,27655,5010,40,10,0.8,3
"a","Silo",1,1,true,6158,30793,0,30793,5000,40,20,0.8,3
"a","Silo",1,1,true,6112,30592,0,30592,5005,40,20,0.8,3
"a","Silo",1,1,true,6165,30826,0,30826,5000,40,20,0.8,3
"a","Silo",1,1,true,6135,30690,0,30690,5002,40,30,0.8,3
"a","Silo",1,1,true,6186,30931,0,30931,5000,40,30,0.8,3
"a","Silo",1,1,true,6131,30664,0,30664,5001,40,30,0.8,3
"a","Silo",1,1,true,5603,28018,0,28018,5000,1,30,0.1,3
"a","Silo",1,1,true,4557,25084,0,25084,5504,1,30,0.1,3
"a","Silo",1,1,true,4582,26281,0,26281,5735,1,30,0.1,3
