workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,7,true,108114,540574,374393,914967,5000,40,30,0.8,1
"a","Silo",1,7,true,103641,518205,361885,880090,5000,40,30,0.8,1
"a","Silo",1,8,true,113552,567763,433831,1001594,5000,40,30,0.8,1
"a","Silo",1,8,true,114303,571518,435762,1007280,5000,40,30,0.8,1
"a","Silo",1,8,true,113962,569813,436149,1005962,5000,40,30,0.8,1
"a","Silo",1,9,true,123883,619418,508636,1128054,5000,40,30,0.8,1
"a","Silo",1,9,true,123350,616753,505064,1121817,5000,40,30,0.8,1
"a","Silo",1,9,true,124496,622480,509821,1132301,5000,40,30,0.8,1
"a","Silo",1,10,true,134427,672139,577360,1249499,5000,40,30,0.8,1
"a","Silo",1,10,true,136571,682859,587869,1270728,5000,40,30,0.8,1
"a","Silo",1,10,true,133941,669707,575186,1244893,5000,40,30,0.8,1
"a","Silo",1,11,true,138522,693029,610711,1303740,5003,40,30,0.8,1
"a","Silo",1,11,true,139510,698531,614516,1313047,5007,40,30,0.8,1
"a","Silo",1,11,true,130731,653659,581287,1234946,5000,40,30,0.8,1
"a","Silo",1,12,true,126300,631500,574761,1206261,5000,40,30,0.8,1
"a","Silo",1,12,true,125806,629031,570440,1199471,5000,40,30,0.8,1
"a","Silo",1,12,true,126143,630719,572459,1203178,5000,40,30,0.8,1
"a","Silo",1,1,true,25038,125191,0,125191,5000,40,30,0.8,2
"a","Silo",1,1,true,25365,126829,0,126829,5000,40,30,0.8,2
"a","Silo",1,1,true,25106,125531,0,125531,5000,40,30,0.8,2
"a","Silo",1,2,true,43745,218726,30345,249071,5000,40,30,0.8,2
"a","Silo",1,2,true,44579,222896,30880,253776,5000,40,30,0.8,2
"a","Silo",1,2,true,43542,217711,30720,248431,5000,40,30,0.8,2
"a","Silo",1,3,true,59780,298901,81547,380448,5000,40,30,0.8,2
"a","Silo",1,3,true,59552,297760,80951,378711,5000,40,30,0.8,2
"a","Silo",1,3,true,57435,287179,76702,363881,5000,40,30,0.8,2
"a","Silo",1,4,true,71393,356969,141647,498616,5000,40,30,0.8,2
"a","Silo",1,4,true,83259,416296,169901,586197,5000,40,30,0.8,2
"a","Silo",1,4,true,72208,361041,144994,506035,5000,40,30,0.8,2
"a","Silo",1,5,true,82254,411270,214186,625456,5000,40,30,0.8,2
"a","Silo",1,5,true,84087,420435,217638,638073,5000,40,30,0.8,2
"a","Silo",1,5,true,83965,419829,216258,636087,5000,40,30,0.8,2
"a","Silo",1,6,true,98079,490395,301934,792329,5000,40,30,0.8,2
"a","Silo",1,6,true,93468,467343,288755,756098,5000,40,30,0.8,2
"a","Silo",1,6,true,93501,467505,287344,754849,5000,40,30,0.8,2
"a","Silo",1,7,true,103732,518661,363322,881983,5000,40,30,0.8,2
"a","Silo",1,7,true,103960,519800,360382,880182,5000,40,30,0.8,2
"a","Silo",1,7,true,104176,520883,363432,884315,5000,40,30,0.8,2
"a","Silo",1,8,true,114459,572296,439167,1011463,5000,40,30,0.8,2
"a","Silo",1,8,true,113778,568892,435231,1004123,5000,40,30,0.8,2
"a","Silo",1,8,true,113491,567459,435300,1002759,5000,40,30,0.8,2
"a","Silo",1,9,true,124020,620104,506469,1126573,5000,40,30,0.8,2
"a","Silo",1,9,true,124490,622450,509119,1131569,5000,40,30,0.8,2
"a","Silo",1,9,true,124933,624669,510899,1135568,5000,40,30,0.8,2
"a","Silo",1,10,true,133869,669346,576568,1245914,5000,40,30,0.8,2
"a","Silo",1,10,true,140779,703898,597582,1301480,5000,40,30,0.8,2
"a","Silo",1,10,true,133331,666657,576535,1243192,5000,40,30,0.8,2
"a","Silo",1,11,true,130065,651236,577115,1228351,5007,40,30,0.8,2
"a","Silo",1,11,true,127507,637535,563093,1200628,5000,40,30,0.8,2
"a","Silo",1,11,true,130382,651913,578978,1230891,5000,40,30,0.8,2
"a","Silo",1,12,true,127062,635314,576336,1211650,5000,40,30,0.8,2
"a","Silo",1,12,true,126340,631703,573868,1205571,5000,40,30,0.8,2
"a","Silo",1,12,true,125940,629703,569221,1198924,5000,40,30,0.8,2
"a","Silo",1,1,true,25625,128128,0,128128,5000,40,30,0.8,3
"a","Silo",1,1,true,24497,122489,0,122489,5000,40,30,0.8,3
"a","Silo",1,1,true,23577,117888,0,117888,5000,40,30,0.8,3
"a","Silo",1,2,true,45170,225853,31421,257274,5000,40,30,0.8,3
"a","Silo",1,2,true,44303,221518,30335,251853,5000,40,30,0.8,3
"a","Silo",1,2,true,44107,220536,30780,251316,5000,40,30,0.8,3
"a","Silo",1,3,true,59282,296414,81403,377817,5000,40,30,0.8,3
"a","Silo",1,3,true,58862,294311,80925,375236,5000,40,30,0.8,3
"a","Silo",1,3,true,59306,296534,81954,378488,5000,40,30,0.8,3
"a","Silo",1,4,true,71845,359229,144704,503933,5000,40,30,0.8,3
"a","Silo",1,4,true,72101,360505,145832,506337,5000,40,30,0.8,3
"a","Silo",1,4,true,72652,363260,145608,508868,5000,40,30,0.8,3
"a","Silo",1,5,true,83145,415726,214495,630221,5000,40,30,0.8,3
"a","Silo",1,5,true,82079,410399,207720,618119,5000,40,30,0.8,3
"a","Silo",1,5,true,83874,419370,215870,635240,5000,40,30,0.8,3
"a","Silo",1,6,true,93261,466307,286402,752709,5000,40,30,0.8,3
"a","Silo",1,6,true,92893,464466,286344,750810,5000,40,30,0.8,3
"a","Silo",1,6,true,92479,462396,279826,742222,5000,40,30,0.8,3
"a","Silo",1,7,true,103821,519106,363545,882651,5000,40,30,0.8,3
"a","Silo",1,7,true,104031,520159,362532,882691,5000,40,30,0.8,3
"a","Silo",1,7,true,104536,522684,364921,887605,5000,40,30,0.8,3
"a","Silo",1,8,true,115716,578580,442745,1021325,5000,40,30,0.8,3
"a","Silo",1,8,true,114149,570748,435331,1006079,5000,40,30,0.8,3
"a","Silo",1,8,true,113209,566049,435660,1001709,5000,40,30,0.8,3
"a","Silo",1,9,true,124860,624301,512551,1136852,5000,40,30,0.8,3
"a","Silo",1,9,true,124675,623378,510647,1134025,5000,40,30,0.8,3
"a","Silo",1,9,true,123951,619756,507802,1127558,5000,40,30,0.8,3
"a","Silo",1,10,true,133967,669835,577212,1247047,5000,40,30,0.8,3
"a","Silo",1,10,true,132935,664677,572633,1237310,5000,40,30,0.8,3
"a","Silo",1,10,true,133752,668761,576529,1245290,5000,40,30,0.8,3
"a","Silo",1,11,true,131538,657690,583932,1241622,5000,40,30,0.8,3
"a","Silo",1,11,true,131076,655383,577767,1233150,5000,40,30,0.8,3
"a","Silo",1,11,true,138829,694147,608006,1302153,5000,40,30,0.8,3
"a","Silo",1,12,true,125872,629363,570242,1199605,5000,40,30,0.8,3
"a","Silo",1,12,true,128333,642952,580369,1223321,5010,40,30,0.8,3
"a","Silo",1,12,true,125609,628045,571180,1199225,5000,40,30,0.8,3
"a","Silo",1,1,true,17065,85329,2,85331,5000,40,1,0.8,0
"a","Silo",1,1,true,16802,84013,0,84013,5000,40,1,0.8,0
"a","Silo",1,1,true,23740,118704,0,118704,5000,40,1,0.8,0
"a","Silo",1,1,true,22035,110175,0,110175,5000,40,10,0.8,0
"a","Silo",1,1,true,22152,110764,0,110764,5000,40,10,0.8,0
"a","Silo",1,1,true,22345,111728,0,111728,5000,40,10,0.8,0
"a","Silo",1,1,true,25830,129153,0,129153,5000,40,20,0.8,0
"a","Silo",1,1,true,25459,127296,0,127296,5000,40,20,0.8,0
"a","Silo",1,1,true,25423,127119,0,127119,5000,40,20,0.8,0
"a","Silo",1,1,true,27462,137310,0,137310,5000,40,30,0.8,0
"a","Silo",1,1,true,25082,125411,0,125411,5000,40,30,0.8,0
"a","Silo",1,1,true,25111,125557,0,125557,5000,40,30,0.8,0
"a","Silo",1,1,true,17544,87721,0,87721,5000,40,1,0.8,1
"a","Silo",1,1,true,17631,88157,1,88158,5000,40,1,0.8,1
"a","Silo",1,1,true,17474,87374,0,87374,5000,40,1,0.8,1
"a","Silo",1,1,true,21974,109873,0,109873,5000,40,10,0.8,1
"a","Silo",1,1,true,22036,110183,0,110183,5000,40,10,0.8,1
"a","Silo",1,1,true,21830,109152,0,109152,5000,40,10,0.8,1
"a","Silo",1,1,true,33514,167570,0,167570,5000,40,20,0.8,1
"a","Silo",1,1,true,24618,123094,0,123094,5000,40,20,0.8,1
"a","Silo",1,1,true,31357,156785,0,156785,5000,40,20,0.8,1
"a","Silo",1,1,true,25143,125717,0,125717,5000,40,30,0.8,1
"a","Silo",1,1,true,25348,126744,0,126744,5000,40,30,0.8,1
"a","Silo",1,1,true,25549,127748,0,127748,5000,40,30,0.8,1
"a","Silo",1,1,true,21122,105613,0,105613,5000,40,1,0.8,2
"a","Silo",1,1,true,17267,86338,0,86338,5000,40,1,0.8,2
"a","Silo",1,1,true,17276,86380,0,86380,5000,40,1,0.8,2
"a","Silo",1,1,true,24704,123521,0,123521,5000,40,10,0.8,2
"a","Silo",1,1,true,21288,106444,0,106444,5000,40,10,0.8,2
"a","Silo",1,1,true,22103,110516,0,110516,5000,40,10,0.8,2
"a","Silo",1,1,true,25740,128700,0,128700,5000,40,20,0.8,2
"a","Silo",1,1,true,25471,127355,0,127355,5000,40,20,0.8,2
"a","Silo",1,1,true,25395,126976,0,126976,5000,40,20,0.8,2
"a","Silo",1,1,true,25448,127240,0,127240,5000,40,30,0.8,2
"a","Silo",1,1,true,25747,128738,0,128738,5000,40,30,0.8,2
"a","Silo",1,1,true,23741,118709,0,118709,5000,40,30,0.8,2
"a","Silo",1,1,true,18066,90332,0,90332,5000,40,1,0.8,3
"a","Silo",1,1,true,17086,86716,0,86716,5075,40,1,0.8,3
"a","Silo",1,1,true,17280,86404,0,86404,5000,40,1,0.8,3
"a","Silo",1,1,true,29788,148942,0,148942,5000,40,10,0.8,3
"a","Silo",1,1,true,21799,108996,0,108996,5000,40,10,0.8,3
"a","Silo",1,1,true,22075,110378,0,110378,5000,40,10,0.8,3
"a","Silo",1,1,true,25643,128217,0,128217,5000,40,20,0.8,3
"a","Silo",1,1,true,25514,127574,0,127574,5000,40,20,0.8,3
"a","Silo",1,1,true,24963,124815,0,124815,5000,40,20,0.8,3
"a","Silo",1,1,true,33341,166708,0,166708,5000,40,30,0.8,3
"a","Silo",1,1,true,25503,127519,0,127519,5000,40,30,0.8,3
"a","Silo",1,1,true,25488,127442,0,127442,5000,40,30,0.8,3
"a","Silo",1,1,true,25186,125932,0,125932,5000,40,30,0.1,0
"a","Silo",1,1,true,25404,127021,0,127021,5000,40,30,0.1,0
"a","Silo",1,1,true,25187,125938,0,125938,5000,40,30,0.1,0
"a","Silo",1,1,true,25549,127746,0,127746,5000,40,30,0.4,0
"a","Silo",1,1,true,25440,127200,0,127200,5000,40,30,0.4,0
"a","Silo",1,1,true,25342,126711,0,126711,5000,40,30,0.4,0
"a","Silo",1,1,true,25778,128891,0,128891,5000,40,30,0.8,0
"a","Silo",1,1,true,25920,129600,0,129600,5000,40,30,0.8,0
"a","Silo",1,1,true,25615,128076,0,128076,5000,40,30,0.8,0
"a","Silo",1,1,true,34786,173933,0,173933,5000,40,30,0.99,0
"a","Silo",1,1,true,25508,127541,0,127541,5000,40,30,0.99,0
"a","Silo",1,1,true,24668,123340,0,123340,5000,40,30,0.99,0
"a","Silo",1,1,true,25708,128544,0,128544,5000,40,30,0.1,1
"a","Silo",1,1,true,25499,127495,0,127495,5000,40,30,0.1,1
"a","Silo",1,1,true,25259,126298,0,126298,5000,40,30,0.1,1
"a","Silo",1,1,true,25543,127718,0,127718,5000,40,30,0.4,1
"a","Silo",1,1,true,25641,128206,0,128206,5000,40,30,0.4,1
"a","Silo",1,1,true,25666,128331,0,128331,5000,40,30,0.4,1
"a","Silo",1,1,true,25064,125322,0,125322,5000,40,30,0.8,1
"a","Silo",1,1,true,25192,125964,0,125964,5000,40,30,0.8,1
"a","Silo",1,1,true,25039,125197,0,125197,5000,40,30,0.8,1
"a","Silo",1,1,true,23389,116947,0,116947,5000,40,30,0.99,1
"a","Silo",1,1,true,32414,162073,0,162073,5000,40,30,0.99,1
"a","Silo",1,1,true,25568,127843,0,127843,5000,40,30,0.99,1
"a","Silo",1,1,true,25662,128312,0,128312,5000,40,30,0.1,2
"a","Silo",1,1,true,25313,126567,0,126567,5000,40,30,0.1,2
"a","Silo",1,1,true,23331,116655,0,116655,5000,40,30,0.1,2
"a","Silo",1,1,true,25331,126656,0,126656,5000,40,30,0.4,2
"a","Silo",1,1,true,25212,126061,0,126061,5000,40,30,0.4,2
"a","Silo",1,1,true,25527,127639,0,127639,5000,40,30,0.4,2
"a","Silo",1,1,true,25381,126907,0,126907,5000,40,30,0.8,2
"a","Silo",1,1,true,24732,123660,0,123660,5000,40,30,0.8,2
"a","Silo",1,1,true,24632,123162,0,123162,5000,40,30,0.8,2
"a","Silo",1,1,true,25442,127214,0,127214,5000,40,30,0.99,2
"a","Silo",1,1,true,25299,126499,0,126499,5000,40,30,0.99,2
"a","Silo",1,1,true,25601,128009,0,128009,5000,40,30,0.99,2
"a","Silo",1,1,true,25739,128696,0,128696,5000,40,30,0.1,3
"a","Silo",1,1,true,24693,123468,0,123468,5000,40,30,0.1,3
"a","Silo",1,1,true,25583,127915,0,127915,5000,40,30,0.1,3
"a","Silo",1,1,true,25515,127578,0,127578,5000,40,30,0.4,3
"a","Silo",1,1,true,25614,128070,0,128070,5000,40,30,0.4,3
"a","Silo",1,1,true,25420,127100,0,127100,5000,40,30,0.4,3
"a","Silo",1,1,true,25568,127843,0,127843,5000,40,30,0.8,3
"a","Silo",1,1,true,25233,126169,0,126169,5000,40,30,0.8,3
"a","Silo",1,1,true,25282,126413,0,126413,5000,40,30,0.8,3
"a","Silo",1,1,true,24616,123084,0,123084,5000,40,30,0.99,3
"a","Silo",1,1,true,32748,163741,0,163741,5000,40,30,0.99,3
"a","Silo",1,1,true,25803,129015,0,129015,5000,40,30,0.99,3
"a","Silo",1,1,true,25311,126559,0,126559,5000,1,30,0.8,3
"a","Silo",1,1,true,24741,123707,0,123707,5000,1,30,0.8,3
"a","Silo",1,1,true,25397,126988,0,126988,5000,1,30,0.8,3
"a","Silo",1,1,true,25706,128533,0,128533,5000,10,30,0.8,3
"a","Silo",1,1,true,25202,126013,0,126013,5000,10,30,0.8,3
"a","Silo",1,1,true,25390,126950,0,126950,5000,10,30,0.8,3
"a","Silo",1,1,true,25383,126919,0,126919,5000,20,30,0.8,3
"a","Silo",1,1,true,25305,126527,0,126527,5000,20,30,0.8,3
"a","Silo",1,1,true,24746,123731,0,123731,5000,20,30,0.8,3
"a","Silo",1,1,true,25553,127767,0,127767,5000,30,30,0.8,3
"a","Silo",1,1,true,25650,128252,0,128252,5000,30,30,0.8,3
"a","Silo",1,1,true,25468,127341,0,127341,5000,30,30,0.8,3
"a","Silo",1,1,true,25828,129142,0,129142,5000,40,30,0.8,3
"a","Silo",1,1,true,25925,129629,0,129629,5000,40,30,0.8,3
"a","Silo",1,1,true,23099,115498,0,115498,5000,40,30,0.8,3
"a","Silo",1,2,true,44071,220358,30564,250922,5000,1,30,0.8,3
"a","Silo",1,2,true,43000,215004,29244,244248,5000,1,30,0.8,3
"a","Silo",1,2,true,44541,222708,30413,253121,5000,1,30,0.8,3
"a","Silo",1,2,true,44023,220119,30343,250462,5000,10,30,0.8,3
"a","Silo",1,2,true,45143,225715,30572,256287,5000,10,30,0.8,3
"a","Silo",1,2,true,44014,220073,30282,250355,5000,10,30,0.8,3
"a","Silo",1,2,true,44501,222509,30822,253331,5000,20,30,0.8,3
"a","Silo",1,2,true,44704,223524,30557,254081,5000,20,30,0.8,3
"a","Silo",1,2,true,44879,224395,31041,255436,5000,20,30,0.8,3
"a","Silo",1,2,true,45639,228197,31720,259917,5000,30,30,0.8,3
"a","Silo",1,2,true,43418,217091,30482,247573,5000,30,30,0.8,3
"a","Silo",1,2,true,44520,222600,30793,253393,5000,30,30,0.8,3
"a","Silo",1,2,true,43571,217858,28915,246773,5000,40,30,0.8,3
"a","Silo",1,2,true,42933,214667,31115,245782,5000,40,30,0.8,3
"a","Silo",1,2,true,44548,222743,30765,253508,5000,40,30,0.8,3
"a","Silo",1,3,true,58957,294785,81116,375901,5000,1,30,0.8,3
"a","Silo",1,3,true,60426,302131,82936,385067,5000,1,30,0.8,3
"a","Silo",1,3,true,58689,293445,80775,374220,5000,1,30,0.8,3
"a","Silo",1,3,true,58727,293637,80558,374195,5000,10,30,0.8,3
"a","Silo",1,3,true,59402,297013,81933,378946,5000,10,30,0.8,3
"a","Silo",1,3,true,60875,304379,82545,386924,5000,10,30,0.8,3
"a","Silo",1,3,true,60242,301210,81696,382906,5000,20,30,0.8,3
"a","Silo",1,3,true,57316,286580,76781,363361,5000,20,30,0.8,3
"a","Silo",1,3,true,59838,299192,82503,381695,5000,20,30,0.8,3
"a","Silo",1,3,true,58318,291593,80812,372405,5000,30,30,0.8,3
"a","Silo",1,3,true,59585,297928,82027,379955,5000,30,30,0.8,3
"a","Silo",1,3,true,59045,295228,78990,374218,5000,30,30,0.8,3
"a","Silo",1,3,true,59496,297483,81691,379174,5000,40,30,0.8,3
"a","Silo",1,3,true,60878,304390,83079,387469,5000,40,30,0.8,3
"a","Silo",1,3,true,59400,297002,81443,378445,5000,40,30,0.8,3
"a","Silo",1,4,true,70844,354224,143388,497612,5000,1,30,0.8,3
"a","Silo",1,4,true,70112,350562,143164,493726,5000,1,30,0.8,3
"a","Silo",1,4,true,84795,423975,169584,593559,5000,1,30,0.8,3
"a","Silo",1,4,true,72061,360306,144235,504541,5000,10,30,0.8,3
"a","Silo",1,4,true,73137,365689,147192,512881,5000,10,30,0.8,3
"a","Silo",1,4,true,73410,367052,147754,514806,5000,10,30,0.8,3
"a","Silo",1,4,true,71819,359097,144939,504036,5000,20,30,0.8,3
"a","Silo",1,4,true,70443,352219,137491,489710,5000,20,30,0.8,3
"a","Silo",1,4,true,71648,358240,143945,502185,5000,20,30,0.8,3
"a","Silo",1,4,true,75412,377060,152146,529206,5000,30,30,0.8,3
"a","Silo",1,4,true,71653,358268,143753,502021,5000,30,30,0.8,3
"a","Silo",1,4,true,72498,362491,144863,507354,5000,30,30,0.8,3
"a","Silo",1,4,true,73524,367620,147973,515593,5000,40,30,0.8,3
"a","Silo",1,4,true,72665,363327,145774,509101,5000,40,30,0.8,3
"a","Silo",1,4,true,71663,358318,145068,503386,5000,40,30,0.8,3
"a","Silo",1,5,true,83145,415725,213403,629128,5000,1,30,0.8,3
"a","Silo",1,5,true,83780,418902,215764,634666,5000,1,30,0.8,3
"a","Silo",1,5,true,82671,413355,212738,626093,5000,1,30,0.8,3
"a","Silo",1,5,true,83630,418152,212786,630938,5000,10,30,0.8,3
"a","Silo",1,5,true,82868,414340,214928,629268,5000,10,30,0.8,3
"a","Silo",1,5,true,82467,412338,214615,626953,5000,10,30,0.8,3
"a","Silo",1,5,true,84014,420073,216207,636280,5000,20,30,0.8,3
"a","Silo",1,5,true,83741,418705,215367,634072,5000,20,30,0.8,3
"a","Silo",1,5,true,83574,417874,217813,635687,5000,20,30,0.8,3
"a","Silo",1,5,true,81869,409345,207190,616535,5000,30,30,0.8,3
"a","Silo",1,5,true,82373,411869,212902,624771,5000,30,30,0.8,3
"a","Silo",1,5,true,83747,418739,212443,631182,5000,30,30,0.8,3
"a","Silo",1,5,true,83093,415466,214875,630341,5000,40,30,0.8,3
"a","Silo",1,5,true,88122,440612,225007,665619,5000,40,30,0.8,3
"a","Silo",1,5,true,82884,414423,215169,629592,5000,40,30,0.8,3
"a","Silo",1,6,true,93558,467793,288371,756164,5000,1,30,0.8,3
"a","Silo",1,6,true,94788,473944,291455,765399,5000,1,30,0.8,3
"a","Silo",1,6,true,92717,463585,284530,748115,5000,1,30,0.8,3
"a","Silo",1,6,true,92139,460695,286705,747400,5000,10,30,0.8,3
"a","Silo",1,6,true,93268,466344,286208,752552,5000,10,30,0.8,3
"a","Silo",1,6,true,92456,462280,286235,748515,5000,10,30,0.8,3
"a","Silo",1,6,true,93760,468800,287134,755934,5000,20,30,0.8,3
"a","Silo",1,6,true,96108,480543,295898,776441,5000,20,30,0.8,3
"a","Silo",1,6,true,92111,460557,277001,737558,5000,20,30,0.8,3
"a","Silo",1,6,true,93212,466064,287530,753594,5000,30,30,0.8,3
"a","Silo",1,6,true,93307,466536,287689,754225,5000,30,30,0.8,3
"a","Silo",1,6,true,93735,468677,287792,756469,5000,30,30,0.8,3
"a","Silo",1,6,true,91586,457932,275873,733805,5000,40,30,0.8,3
"a","Silo",1,6,true,93490,467450,287039,754489,5000,40,30,0.8,3
"a","Silo",1,6,true,93688,468441,287927,756368,5000,40,30,0.8,3
"a","Silo",1,7,true,102540,512700,352837,865537,5000,1,30,0.8,3
"a","Silo",1,7,true,102703,513518,359382,872900,5000,1,30,0.8,3
"a","Silo",1,7,true,103709,518548,362923,881471,5000,1,30,0.8,3
"a","Silo",1,7,true,102789,513945,359701,873646,5000,10,30,0.8,3
"a","Silo",1,7,true,101963,509819,348832,858651,5000,10,30,0.8,3
"a","Silo",1,7,true,103982,519911,360904,880815,5000,10,30,0.8,3
"a","Silo",1,7,true,103747,518735,361235,879970,5000,20,30,0.8,3
"a","Silo",1,7,true,101908,509544,349704,859248,5000,20,30,0.8,3
"a","Silo",1,7,true,101337,506685,345900,852585,5000,20,30,0.8,3
"a","Silo",1,7,true,103590,517951,360724,878675,5000,30,30,0.8,3
"a","Silo",1,7,true,103945,519727,359809,879536,5000,30,30,0.8,3
"a","Silo",1,7,true,102499,512499,358421,870920,5000,30,30,0.8,3
"a","Silo",1,7,true,104125,520629,363559,884188,5000,40,30,0.8,3
"a","Silo",1,7,true,102695,513475,358767,872242,5000,40,30,0.8,3
"a","Silo",1,7,true,102548,512744,360300,873044,5000,40,30,0.8,3
"a","Silo",1,8,true,113065,565328,432492,997820,5000,1,30,0.8,3
"a","Silo",1,8,true,114348,571744,433529,1005273,5000,1,30,0.8,3
"a","Silo",1,8,true,112646,563234,432960,996194,5000,1,30,0.8,3
"a","Silo",1,8,true,113680,568403,435033,1003436,5000,10,30,0.8,3
"a","Silo",1,8,true,113157,565786,434394,1000180,5000,10,30,0.8,3
"a","Silo",1,8,true,113702,568510,435295,1003805,5000,10,30,0.8,3
"a","Silo",1,8,true,114523,572619,438057,1010676,5000,20,30,0.8,3
"a","Silo",1,8,true,113797,568986,434010,1002996,5000,20,30,0.8,3
"a","Silo",1,8,true,113309,566546,435082,1001628,5000,20,30,0.8,3
"a","Silo",1,8,true,114139,570698,435894,1006592,5000,30,30,0.8,3
"a","Silo",1,8,true,114408,572041,438942,1010983,5000,30,30,0.8,3
"a","Silo",1,8,true,113204,566022,433267,999289,5000,30,30,0.8,3
"a","Silo",1,8,true,113604,568023,434813,1002836,5000,40,30,0.8,3
"a","Silo",1,8,true,113247,566235,433231,999466,5000,40,30,0.8,3
"a","Silo",1,8,true,113164,565821,433208,999029,5000,40,30,0.8,3
"a","Silo",1,9,true,133039,665196,537984,1203180,5000,1,30,0.8,3
"a","Silo",1,9,true,122951,614759,503629,1118388,5000,1,30,0.8,3
"a","Silo",1,9,true,122673,613365,503516,1116881,5000,1,30,0.8,3
"a","Silo",1,9,true,123425,617128,504502,1121630,5000,10,30,0.8,3
"a","Silo",1,9,true,116485,582429,476861,1059290,5000,10,30,0.8,3
