innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,binlog_row_image,binlog_transaction_compression,tps,workload,num_table,table_size,num_client,slave_parallel_workers,rpl_semi_sync_slave_enabled,slave_parallel_type
3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,192.70,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,191.59,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.89,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,191.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.78,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,189.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.02,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,189.33,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.73,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,full,OFF,192.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,187.54,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.36,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,191.99,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.19,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,192.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,188.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,196.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,188.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.08,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,189.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,196.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,191.04,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,full,OFF,190.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,189.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,188.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,191.85,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,194.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,188.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,193.61,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,189.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,190.95,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,192.88,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,192.26,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,193.64,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,188.25,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,190.71,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,194.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.42,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,189.90,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,189.21,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.20,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,191.31,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,190.01,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,190.69,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,195.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,194.53,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,192.86,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,full,OFF,191.26,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.28,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,full,OFF,193.52,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
12GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,full,OFF,189.44,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,188.98,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,193.00,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,190.56,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,194.83,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,197.50,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,192.30,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,194.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,191.80,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,191.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,195.46,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,191.09,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,192.11,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,192.31,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,192.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,195.74,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,194.75,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,189.97,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,189.03,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,189.40,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,192.13,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.81,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,194.82,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,195.78,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,193.78,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,full,OFF,190.84,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,full,OFF,192.10,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,full,OFF,195.41,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
9GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,full,OFF,192.56,oltp_read_write,64,1000000,4,4,ON,LOGICAL_CLOCK
