id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'idle'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'iowait'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'irq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'nice'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'softirq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'steal'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'system'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'user'},Avg Memory usage {'metric': '100 - (node_memory_MemAvailable_bytes / node_memory_MemTotal_bytes)*100'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes - node_memory_MemAvailable_bytes'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes'},Avg Memory usage {'metric': 'node_vmstat_pswpin'},Avg Memory usage {'metric': 'node_vmstat_pswpout'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'eth0'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'lo'},Avg Network retrans rate {'metric': '(node_netstat_Tcp_RetransSegs / node_netstat_Tcp_OutSegs)*100'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'eth0'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'lo'},Avg Swap used percent {'metric': '(1 - (node_memory_SwapFree_bytes / node_memory_SwapTotal_bytes)) * 100'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'vda'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'vda'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'sr0'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'vda'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpin[60s])'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpout[60s])'},Cache hit rate {'metric': '(1- (mysql_global_status_innodb_buffer_pool_reads / mysql_global_status_innodb_buffer_pool_read_requests)) * 100'},Current QPS {'metric': 'rate(mysql_global_status_queries[60s])'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'data'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'free'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'misc'},InnoDB Buffer Pool(dirty) {'metric': 'mysql_global_status_buffer_pool_dirty_pages'},Max CPU(100 - idle) {'metric': '(1 - (min without(cpu) (rate(node_cpu_seconds_total[60s]))))*100' 'mode': 'idle'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_clients[60s]))'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_connects[60s]))'},MySQL Client Thread Activity {'metric': 'sum(avg_over_time(mysql_global_status_threads_running[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_connected[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_running[60s]))'},MySQL Connections {'metric': 'max_over_time(mysql_global_status_threads_connected[60s])'},MySQL Connections {'metric': 'mysql_global_status_max_used_connections'},MySQL Connections {'metric': 'mysql_global_variables_max_connections'},MySQL File Openings {'metric': 'rate(mysql_global_status_opened_files[60s])'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'delete'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'discover'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'external_lock'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'mrr_init'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_first'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_key'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_last'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_prev'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'update'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'write'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'deleted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'inserted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'read'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'updated'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_status_innodb_page_size * on (instance) mysql_global_status_buffer_pool_pages)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_innodb_log_buffer_size)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_key_buffer_size)'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_received[60s]))'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_sent[60s]))'},MySQL Open Files {'metric': 'mysql_global_status_innodb_num_open_files'},MySQL Open Files {'metric': 'mysql_global_status_open_files'},MySQL Open Files {'metric': 'mysql_global_variables_open_files_limit'},MySQL Open Tables {'metric': 'mysql_global_status_open_tables'},MySQL Open Tables {'metric': 'mysql_global_variables_table_open_cache'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_range_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range_check[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_scan[60s]))'},MySQL Slow Queries {'metric': 'sum(rate(mysql_global_status_slow_queries[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_merge_passes[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_range[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_rows[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_scan[60s]))'},MySQL Table Definition Cache {'metric': 'mysql_global_status_open_table_definitions'},MySQL Table Definition Cache {'metric': 'mysql_global_variables_table_definition_cache'},MySQL Table Definition Cache {'metric': 'rate(mysql_global_status_opened_table_definitions[60s])'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_immediate[60s]))'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_waited[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_opened_tables[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])/(rate(mysql_global_status_table_open_cache_hits[60s])+rate(mysql_global_status_table_open_cache_misses[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_misses[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_overflows[60s])'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_disk_tables[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_files[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_tables[60s]))'},MySQL Thread Cache {'metric': 'sum(mysql_global_status_threads_cached)'},MySQL Thread Cache {'metric': 'sum(mysql_global_variables_thread_cache_size)'},MySQL Thread Cache {'metric': 'sum(rate(mysql_global_status_threads_created[60s]))'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'commit'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'prepare'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'rollback'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint_rollback'},Top Command Counters {'metric': 'topk(5 'command': 'begin'},Top Command Counters {'metric': 'topk(5 'command': 'commit'},Top Command Counters {'metric': 'topk(5 'command': 'insert'},Top Command Counters {'metric': 'topk(5 'command': 'select'},Top Command Counters {'metric': 'topk(5 'command': 'update'},Uptime {'metric': 'mysql_global_status_uptime'},disk usage (percent) root volume {'metric': '(1 - (node_filesystem_avail_bytes / node_filesystem_size_bytes)) * 100' 'mountpoint': '/'},disk usage (root volume) {'metric': 'node_filesystem_size_bytes - node_filesystem_avail_bytes' 'mountpoint': '/'},skew,Top Command Counters {'metric': 'topk(5 'command': 'delete'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_execute'},Top Command Counters {'metric': 'topk(5 'command': 'show_status'},Top Command Counters {'metric': 'topk(5 'command': 'show_variables'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_prepare'},Top Command Counters {'metric': 'topk(5 'command': 'admin_commands'},Top Command Counters {'metric': 'topk(5 'command': 'set_option'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_close'},Top Command Counters {'metric': 'topk(5 'command': 'show_slave_status'},Top Command Counters {'metric': 'topk(5 'command': 'show_replica_status'}
6888,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,141.16,64,100000,4,oltp_read_write_20,73.28166666689019,12.976666666654635,0,0.0,0.4266666666668849,0.0466666666667379,3.96333333333314,7.276666666652697,13.503642082357146,2271842304,16823922688,0,0,511.2,6480251.640000001,3.570297281e-06,3253.92,6480251.640000001,,0,1459.4,0,5262.78,0,100.01400000043216,0,0,97.21138731384303,4500.08,62492,0,3044,42579,37.03999999910593,0,0,5.833333333333333,5,6,5,5,151,0,258.1,0,10325.48,0,0.0,4904.42,0,103191.74,0.0,0,26282.32,516.2,26169.42,1124.5,1124.32,59316.54,1124.9,1023868928,16777216,8388608,443351.34,5500710.0600000005,79,2,16384,413,4000,0,0,562.4,0,0.56,0.0,0,0,28115.04,281.2,112,2000,0,0.2,0,0.2,4217.68,0.9999525828141153,0.2,0.0,0,0,140.96,0,9,0,7872.96,7029.32,0.0,0,0,,,1124.56,843.84,1124.94,129,11.729514759709003,12592992256,0.2,1124.6,4358.24,,,,,,,,
6889,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1,149.36,64,100000,4,oltp_read_write_20,67.4183333334513,11.598333333298797,0,0.0,0.5649999999999031,0.0366666666666333,5.078333333333527,13.291666666666666,12.798378927025183,2153189376,16823922688,0,0,512.12,6745292.96,3.5701543569e-06,3269.08,6745292.96,,0,1634.48,0,6526.38,0,99.9079999998212,0,0,98.37904244840776,4774.64,60869,1836,2831,31051,40.33999999985098,0,0,6.0,5,6,5,5,151,0,222.52,0,8900.74,0,0.0,4227.64,0,88975.14,0.0,0,22712.86,445.04,22587.24,1193.08,1193.12,62924.9,1193.3,997277696,16777216,8388608,470378.78,5835004.28,79,2,16384,4,1,0,0,596.6800000000001,0,0.58,0.0,0,0,29821.62,298.34000000000003,112,400,0,0.18,0,4475.0,0.0,0.0,4475.0,4474.9800000000005,0,0,149.58,0,9,0,8352.92,7457.84,0.0,0,0,,,1193.22,895.36,1193.32,96,11.729667365512231,12593156096,0.2,1193.22,4623.9800000000005,,,,,,,,
6890,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1000,170.41,64,100000,4,oltp_read_write_20,70.10166666687776,12.76666666667249,0,0.0,0.5733333333343277,0.043333333333256,5.251666666665793,9.113333333317618,13.48204692843629,2268209152,16823922688,0,0,502.0,7795570.12,3.5699978772e-06,3270.52,7795570.12,,0,1799.06,0,6581.58,0,100.00600000005215,0,0,97.01549885698884,5421.34,60750,1835,2951,36654,40.25999999977648,0,0,6.0,5,6,5,5,151,0,259.16,0,10367.56,0,0.0,4924.400000000001,0,103626.02,0.0,0,26364.22,518.32,26264.04,1354.9,1354.76,71449.0,1355.02,995328000,16777216,8388608,534129.9,6624363.2,79,2,16384,332,1000,0,0,677.44,0,0.56,0.0,0,0,33864.48,338.72,112,900,0,0.18,0,42.48,5038.92,0.991640099185264,42.48,42.3,0,0,169.74,0,9,0,9485.1,8469.04,0.0,0,0,,,1355.04,1016.42,1355.02,119,11.85475071212544,12727447552,0.2,1355.04,5250.6,,,,,,,,
6891,1GB,2,2,1,ON,1,1024,4,25,100,48MB,2000,169.64,64,100000,4,oltp_read_write_20,70.25333333341405,12.785000000003494,0,0.0,0.5633333333332,0.0383333333333363,5.250000000007275,9.066666666655994,13.485844948742551,2268848128,16823922688,0,0,496.96,7781516.44,3.5698310733e-06,3269.58,7781516.44,,0,1795.18,0,6581.62,0,99.98799999989568,0,0,97.1235143391313,5444.62,59941,2740,2855,36447,40.55999999865889,0,0,6.0,5,6,5,5,151,0,294.44,0,11778.16,0,0.0,5594.42,0,117722.44,0.0,0,29932.2,588.86,29832.0,1360.82,1360.76,71755.64,1360.7,982073344,16777216,8388608,536425.56,6651886.5200000005,79,2,16384,397,2000,0,0,680.38,0,0.56,0.0,0,0,34007.76,340.2,112,1400,0,0.18,0,0.18,5103.12,0.9999647287049556,0.18,0.0,0,0,170.48,0,9,0,9525.9,8505.4,0.0,0,0,,,1360.88,1020.82,1360.82,117,11.854754527270527,12727451648,0.2,1360.9,5273.22,,,,,,,,
6892,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,169.28,64,100000,4,oltp_read_write_20,70.38666666656111,12.881666666643772,0,0.0,0.5633333333332,0.0449999999999969,5.200000000004366,8.908333333340124,13.507829643207645,2272546816,16823922688,0,0,518.24,7674785.44,3.5696649325e-06,3271.34,7674785.44,,0,1770.88,0,6549.04,0,100.0,0,0,97.1103259078812,5417.24,62551,1,2984,36950,40.74000000022352,0,0,5.833333333333333,5,6,5,5,151,0,230.44,0,9216.44,0,0.0,4377.62,0,92127.78,0.0,0,23465.16,460.88,23364.94,1353.92,1353.82,71392.40000000001,1353.82,1024835584,16777216,8388608,533712.4,6618567.68,79,2,16384,413,4000,0,0,676.94,0,0.56,0.0,0,0,33834.78,338.46,112,2000,0,0.18,0,0.18,5077.34,0.9999645496226504,0.18,0.0,0,0,169.6,0,9,0,9477.74,8462.32,0.0,0,0,,,1354.0,1015.72,1353.9,120,11.854758342415606,12727455744,0.2,1354.02,5246.58,,,,,,,,
6893,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1,149.11,64,100000,4,oltp_read_write_20,68.04333333345133,11.64333333333101,0,0.0,0.5700000000003154,0.0533333333332848,4.248333333331782,13.39999999999418,12.780873948818751,2150244352,16823922688,0,0,827.1600000000002,6862100.020000001,3.5695198358e-06,3340.9400000000005,6862100.020000001,,0,1815.1800000000003,0,6382.660000000002,0,99.98400000017138,0,0,98.24154114307925,4812.38,55984,7068,2484,31764,41.41999999992548,0,0,5.833333333333333,5,6,5,5,151,0,175.3,0,7252.38,0,0.0,3414.56,0,70158.54000000001,0.0,0,17980.24,356.92,17751.2,1202.6,1202.7,63425.48,1202.8,917241856,16777216,8388608,474121.66,5882104.78,79,2,16384,2,1,0,0,601.38,0,0.62,0.0,0,0,30063.2,300.7,112,400,0,0.22,0,4510.6,0.0,0.0,4510.6,4510.58,0,0,150.76,0,9,0,8419.380000000001,7517.32,0.0,0,0,,,1202.72,902.32,1202.9,98,11.729881013636746,12593385472,0.2,1202.72,4660.72,,,,,,,,
6894,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1000,161.51,64,100000,4,oltp_read_write_20,71.86166666680947,12.684999999958867,0,0.0,0.5000000000003032,0.0383333333333363,4.19999999999709,8.769999999984673,13.471529333742026,2266439680,16823922688,0,0,513.52,7613121.84,3.5693692441e-06,3307.58,7613121.84,,0,1829.68,0,5610.92,0,99.98199999984354,0,0,97.00043730077654,5418.6,62686,1,2849,43192,38.17999999970198,0,0,6.0,5,6,5,5,151,0,205.66,0,8469.2,0,0.0,3992.44,0,82293.0,0.0,0,21045.1,417.68,20816.06,1354.14,1353.9,71416.36,1354.36,1027047424,16777216,8388608,533845.36,6620888.84,79,2,16384,332,1000,0,0,677.1800000000001,0,0.54,0.0,0,0,33842.0,338.58,112,900,0,0.18,0,42.36,5036.52,0.9916595784897458,42.36,42.18,0,0,169.66,0,9,0,9480.2,8464.36,0.0,0,0,,,1354.26,1016.08,1354.4,112,11.854979620830274,12727693312,0.2,1354.26,5248.0,,,,,,,,
6895,1GB,2,2,1,ON,1,1024,8,25,100,48MB,2000,160.48,64,100000,4,oltp_read_write_20,72.02166666649282,12.696666666665502,0,0.0,0.5033333333337092,0.035000000000006,4.171666666659196,8.608333333337214,13.49426876301156,2270265344,16823922688,0,0,498.72,7435463.38,3.5692097258e-06,3308.52,7435463.38,,0,1755.12,0,5576.88,0,100.0,0,0,97.15807482585556,5270.2,62593,1,2942,41496,36.74000000022352,0,0,5.833333333333333,5,6,5,5,151,0,207.3,0,8534.3,0,0.0,4023.3,0,82935.12,0.0,0,21235.8,420.94,20992.38,1317.1,1317.04,69437.4,1317.12,1025523712,16777216,8388608,519209.74,6438169.16,79,2,16384,413,2000,0,0,658.6,0,0.6,0.0,0,0,32911.56,329.32,112,1400,0,0.2,0,0.2,4939.4800000000005,0.9999595115473068,0.2,0.0,0,0,165.06,0,9,0,9220.28,8232.28,0.0,0,0,,,1317.18,988.3,1317.12,119,11.846956370725737,12719079424,0.2,1317.18,5104.14,,,,,,,,
6896,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,160.07,64,100000,4,oltp_read_write_20,72.09000000016142,12.894999999979822,0,0.0,0.4866666666657693,0.0516666666665817,4.044999999988553,8.433333333324603,13.509460844236614,2272821248,16823922688,0,0,840.36,7186906.46,3.5690527512e-06,3346.58,7186906.46,,0,1690.26,0,5461.04,0,99.96800000034273,0,0,97.18621456108312,5076.400000000001,58259,4411,2866,38942,36.62000000104308,0,0,5.833333333333333,5,6,5,5,151,0,255.8265208333333,0,10435.158020833334,0,0.0,4931.339887499999,0,102336.6220375,0.0,0,26120.70485833333,516.9594833333333,25898.488137500004,1268.66,1268.54,66892.14,1268.8,954515456,16777216,8388608,500129.22,6202295.12,79,2,16384,413,4000,0,0,634.34,0,0.6,0.0,0,0,31701.6,317.16,112,2000,0,0.2,0,0.2,4757.8,0.999957965531736,0.2,0.0,0,0,158.98,0,9,0,8881.22,7929.72,0.0,0,0,,,1268.74,951.86,1268.78,121,11.85500632684584,12727721984,0.2,1268.72,4916.400000000001,,,,,,,,
6897,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,134.66,64,100000,4,oltp_read_write_20,73.85000000009313,13.383333333331391,0,0.0,0.3849999999996119,0.0416666666666666,3.681666666673361,6.776666666681802,13.506612329006913,2272342016,16823922688,0,0,536.24,6015309.98,3.5689171615e-06,3242.1,6015309.98,,0,1335.58,0,5201.18,0,100.00399999972431,0,0,97.23925948991992,4242.46,62483,0,3053,42152,38.77999999932945,0,0,6.0,5,6,5,5,151,0,252.82,0,10113.16,0,0.0,4803.56,0,101071.32,0.0,0,25772.24,505.64,25646.64,1060.16,1060.1,55920.18,1060.14,1023721472,16777216,8388608,417952.0,5185974.9,79,2,16384,414,4000,0,0,530.12,0,0.64,0.0,0,0,26504.02,265.06,112,2000,0,0.22,0,0.22,3975.98,0.9999446707912076,0.22,0.0,0,0,132.96,0,9,0,7421.8,6626.56,0.0,0,0,,,1060.28,795.5,1060.2,123,11.722132453977997,12585066496,0.2,1060.3,4108.5,,,,,,,,
6898,1GB,2,2,1,ON,1,1024,1,0,5000,48MB,4000,133.1,64,100000,4,oltp_read_write_20,73.88833333350097,13.363333333303064,0,0.0,0.3916666666664241,0.0399999999999636,3.721666666662107,6.783333333325572,13.55985765214662,2281299968,16823922688,0,0,526.5600000000001,6084217.66,3.5687938334e-06,3245.28,6084217.66,,0,1353.42,0,5155.62,0,100.0,0,0,97.1560269650042,4271.56,62467,0,3069,42064,36.32000000029802,0,0,6.0,5,6,5,5,151,0,323.66,0,12946.88,0,0.0,6149.54,0,129402.16,0.0,0,32924.9,647.32,32799.340000000004,1067.34,1067.22,56292.04,1067.48,1023459328,16777216,8388608,420826.14,5220091.5600000005,79,2,16384,295,4000,0,0,533.76,0,0.62,0.0,0,0,26678.84,266.88,69,2000,0,0.2,0,0.2,4003.24,0.9999500429630518,0.2,0.0,0,0,133.86,0,9,0,7472.68,6672.04,0.0,0,0,,,1067.54,800.96,1067.52,253,11.714055791842329,12576395264,0.2,1067.54,4136.68,,,,,,,,
6899,1GB,2,2,1,ON,1,1024,1,0,10000,48MB,4000,133.15,64,100000,4,oltp_read_write_20,73.90833333305395,13.32666666667986,0,0.0,0.3816666666659026,0.0483333333333651,3.664999999993597,6.754999999999806,13.598227395753469,2287755264,16823922688,0,0,528.48,6064893.54,3.5686697068e-06,3249.5,6064893.54,,0,1354.68,0,5185.5,0,99.98199999984354,0,0,97.13008415318598,4270.38,62463,0,3073,41754,36.64000000059604,0,0,6.0,5,6,5,5,151,0,278.67571875,0,11148.05352375,0,0.0,5295.110535,0,111440.4644925,0.0,0,28327.5488925,557.3514375,28233.08148375,1067.0,1067.04,56288.94,1067.34,1023393792,16777216,8388608,420699.22,5219699.100000001,79,2,16384,293,4000,0,0,533.76,0,0.6,0.0,0,0,26672.8,266.88,69,2000,0,0.2,0,0.2,4002.22,0.9999500302317098,0.2,0.0,0,0,133.84,0,9,0,7470.6,6669.96,0.0,0,0,,,1067.12,800.9,1067.38,373,11.71069083388122,12572782592,0.2,1067.12,4135.62,,,,,,,,
6900,1GB,2,2,1,ON,1,1024,1,0,20000,48MB,4000,132.19,64,100000,4,oltp_read_write_20,74.03166666657974,13.369999999995343,0,0.0,0.3783333333340124,0.0416666666667424,3.6166666666637566,6.714999999986807,13.637303181596735,2294329344,16823922688,0,0,539.44,5960619.44,3.5685360146e-06,3251.7000000000003,5960619.44,,0,1335.48,0,5087.02,0,99.99399999994785,0,0,97.11835642646092,4191.64,62504,0,3032,42132,36.82000000029802,0,0,6.0,5,6,5,5,151,0,205.1,0,8447.04,0,0.0,3981.84,0,82070.24,0.0,0,21033.4,416.52,20781.76,1047.44,1047.48,55232.7,1047.52,1024065536,16777216,8388608,412957.02,5121506.68,79,2,16384,293,4000,0,0,523.76,0,0.56,0.0,0,0,26173.66,261.88,69,2000,0,0.18,0,0.18,3928.38,0.9999541816848924,0.18,0.0,0,0,131.32,0,9,0,7333.04,6547.4400000000005,0.0,0,0,,,1047.62,785.94,1047.52,493,11.713979488940716,12576313344,0.2,1047.6,4059.34,,,,,,,,
6901,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,133.7,64,100000,4,oltp_read_write_20,74.0999999999379,13.263333333355453,0,0.0,0.3716666666665938,0.0349999999998923,3.661666666664436,6.766666666667637,13.510702504721351,2273030144,16823922688,0,0,544.0,6037752.3,3.5684027051e-06,3243.66,6037752.3,,0,1349.24,0,5198.6,0,99.99600000027569,0,0,97.23092621061036,4233.2,62473,0,3063,41860,35.0,0,0,6.0,5,6,5,5,151,0,328.42,0,13137.08,0,0.0,6239.96,0,131323.28,0.0,0,33355.82,656.82,33255.62,1057.86,1057.76,55786.3,1057.8,1023557632,16777216,8388608,417040.84,5173173.84,79,2,16384,413,4000,0,0,529.0,0,0.56,0.0,0,0,26443.72,264.52,112,2000,0,0.18,0,0.18,3967.28,0.999954630922555,0.18,0.0,0,0,132.64,0,9,0,7405.58,6612.12,0.0,0,0,,,1057.96,793.78,1057.92,123,11.756602289781403,12622073856,0.2,1057.92,4099.54,,,,,,,,
6902,1GB,2,2,1,ON,1,1024,1,10,5000,48MB,4000,132.04,64,100000,4,oltp_read_write_20,73.89833333312222,13.430000000002718,0,0.0,0.3883333333342307,0.0366666666667849,3.668333333334886,6.819999999992433,13.646919963782466,2295947264,16823922688,0,0,544.84,6105104.7,3.5682786391e-06,3250.82,6105104.7,,0,1364.06,0,5165.22,0,100.00799999944864,0,0,97.14928088636876,4263.4,62225,273,3038,41834,34.9400000013411,0,0,6.0,5,6,5,5,151,0,327.882495,0,13315.968531666666,0,0.0,6299.679253333334,0,131148.5888,0.0,0,33416.276995,661.0302799999998,33184.329821666666,1065.36,1065.32,56178.86,1065.24,1019494400,16777216,8388608,419997.26,5208943.12,79,2,16384,292,4000,0,0,532.76,0,0.54,0.0,0,0,26622.86,266.36,69,2000,0,0.18,0,0.18,3995.56,0.9999549520239056,0.18,0.0,0,0,133.54,0,9,0,7458.360000000001,6659.16,0.0,0,0,,,1065.52,799.54,1065.3,243,11.71404816155217,12576387072,0.2,1065.48,4128.8,,,,,,,,
6903,1GB,2,2,1,ON,1,1024,1,10,10000,48MB,4000,132.93,64,100000,4,oltp_read_write_20,73.89833333327745,13.371666666673264,0,0.0,0.3666666666667879,0.0583333333333181,3.681666666666085,6.8216666666606525,13.665958757881796,2299150336,16823922688,0,0,844.0600000000001,6055265.5200000005,3.5681545578e-06,3285.56,6055265.5200000005,,0,1355.38,0,5173.9800000000005,0,99.98799999989568,0,0,97.12626437355368,4279.5,62482,0,3054,41813,36.80000000074506,0,0,6.0,5,6,5,5,151,0,223.73976266666668,0,9151.407670666667,0,0.0,4321.418805333333,0,89494.70166666668,0.0,0,22937.141912,452.7823333333333,22690.113524,1069.44,1069.46,56392.52,1069.34,1023705088,16777216,8388608,421604.66,5229231.5,79,2,16384,294,4000,0,0,534.72,0,0.52,0.0,0,0,26730.54,267.36,69,2000,0,0.18,0,0.18,4010.74,0.9999551225155326,0.18,0.0,0,0,134.02,0,9,0,7486.82,6684.76,0.0,0,0,,,1069.62,802.38,1069.4,373,11.714063422132492,12576403456,0.2,1069.6,4144.46,,,,,,,,
