id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew,Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'idle'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'iowait'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'irq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'nice'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'softirq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'steal'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'system'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'user'},Avg Memory usage {'metric': '100 - (node_memory_MemAvailable_bytes / node_memory_MemTotal_bytes)*100'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes - node_memory_MemAvailable_bytes'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes'},Avg Memory usage {'metric': 'node_vmstat_pswpin'},Avg Memory usage {'metric': 'node_vmstat_pswpout'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'eth0'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'lo'},Avg Network retrans rate {'metric': '(node_netstat_Tcp_RetransSegs / node_netstat_Tcp_OutSegs)*100'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'eth0'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'lo'},Avg Swap used percent {'metric': '(1 - (node_memory_SwapFree_bytes / node_memory_SwapTotal_bytes)) * 100'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'vda'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'vda'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'sr0'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'vda'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpin[60s])'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpout[60s])'},Cache hit rate {'metric': '(1- (mysql_global_status_innodb_buffer_pool_reads / mysql_global_status_innodb_buffer_pool_read_requests)) * 100'},Current QPS {'metric': 'rate(mysql_global_status_queries[60s])'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'data'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'free'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'misc'},InnoDB Buffer Pool(dirty) {'metric': 'mysql_global_status_buffer_pool_dirty_pages'},Max CPU(100 - idle) {'metric': '(1 - (min without(cpu) (rate(node_cpu_seconds_total[60s]))))*100' 'mode': 'idle'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_clients[60s]))'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_connects[60s]))'},MySQL Client Thread Activity {'metric': 'sum(avg_over_time(mysql_global_status_threads_running[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_connected[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_running[60s]))'},MySQL Connections {'metric': 'max_over_time(mysql_global_status_threads_connected[60s])'},MySQL Connections {'metric': 'mysql_global_status_max_used_connections'},MySQL Connections {'metric': 'mysql_global_variables_max_connections'},MySQL File Openings {'metric': 'rate(mysql_global_status_opened_files[60s])'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'delete'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'discover'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'external_lock'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'mrr_init'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_first'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_key'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_last'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_prev'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'update'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'write'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'deleted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'inserted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'read'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'updated'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_status_innodb_page_size * on (instance) mysql_global_status_buffer_pool_pages)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_innodb_log_buffer_size)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_key_buffer_size)'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_received[60s]))'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_sent[60s]))'},MySQL Open Files {'metric': 'mysql_global_status_innodb_num_open_files'},MySQL Open Files {'metric': 'mysql_global_status_open_files'},MySQL Open Files {'metric': 'mysql_global_variables_open_files_limit'},MySQL Open Tables {'metric': 'mysql_global_status_open_tables'},MySQL Open Tables {'metric': 'mysql_global_variables_table_open_cache'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_range_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range_check[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_scan[60s]))'},MySQL Slow Queries {'metric': 'sum(rate(mysql_global_status_slow_queries[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_merge_passes[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_range[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_rows[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_scan[60s]))'},MySQL Table Definition Cache {'metric': 'mysql_global_status_open_table_definitions'},MySQL Table Definition Cache {'metric': 'mysql_global_variables_table_definition_cache'},MySQL Table Definition Cache {'metric': 'rate(mysql_global_status_opened_table_definitions[60s])'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_immediate[60s]))'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_waited[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_opened_tables[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])/(rate(mysql_global_status_table_open_cache_hits[60s])+rate(mysql_global_status_table_open_cache_misses[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_misses[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_overflows[60s])'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_disk_tables[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_files[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_tables[60s]))'},MySQL Thread Cache {'metric': 'sum(mysql_global_status_threads_cached)'},MySQL Thread Cache {'metric': 'sum(mysql_global_variables_thread_cache_size)'},MySQL Thread Cache {'metric': 'sum(rate(mysql_global_status_threads_created[60s]))'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'commit'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'prepare'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'rollback'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint_rollback'},Top Command Counters {'metric': 'topk(5 'command': 'delete'},Top Command Counters {'metric': 'topk(5 'command': 'insert'},Top Command Counters {'metric': 'topk(5 'command': 'select'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_execute'},Top Command Counters {'metric': 'topk(5 'command': 'update'},Uptime {'metric': 'mysql_global_status_uptime'},disk usage (percent) root volume {'metric': '(1 - (node_filesystem_avail_bytes / node_filesystem_size_bytes)) * 100' 'mountpoint': '/'},disk usage (root volume) {'metric': 'node_filesystem_size_bytes - node_filesystem_avail_bytes' 'mountpoint': '/'},Top Command Counters {'metric': 'topk(5 'command': 'begin'},Top Command Counters {'metric': 'topk(5 'command': 'commit'},Top Command Counters {'metric': 'topk(5 'command': 'show_variables'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_prepare'},Top Command Counters {'metric': 'topk(5 'command': 'show_slave_status'},Top Command Counters {'metric': 'topk(5 'command': 'admin_commands'},Top Command Counters {'metric': 'topk(5 'command': 'set_option'},Top Command Counters {'metric': 'topk(5 'command': 'show_status'},Top Command Counters {'metric': 'topk(5 'command': 'show_replica_status'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_close'}
4187,1GB,2,2,1,ON,1,5000,1,50,100,48MB,4000,422.28,64,1000000,4,oltp_read_only,0.6,50.39500000001863,28.19749999998021,0,0.0,0.6299999999982901,0.0624999999999999,5.277499999996508,13.680000000051225,17.123956708864384,2157051904,12596690944,0,0,269.4,17726666.28,7.1736868286e-06,2971.98,17726666.28,,0,6047.2,0,1.06,0,100.00600000005215,0,0,89.90277448612916,6776.84,62902,0,2634,0,77.64000000059605,0,0,6.0,5,6,5,5,151,0,0.0,0,9531.04,0,0.0,4728.88,0,132728.76,0.0,0,33826.3,0.0,33243.14,0.0,0.0,175303.42,0.0,1030586368,16777216,8388608,173275.6,16953048.96,79,2,16384,295,4000,0,0,1693.78,0,0.68,0,0,0,84685.72,846.88,69,2000,0,0.22,0,0.22,5928.4400000000005,0.9999628921206478,0.22,0.0,0,0,423.9,0,9,0,6351.88,0.0,0.0,0,0,,,5928.76,6351.860000000001,,463,27.457320639633487,29478612992,423.44,423.44,0.12,,,,,,,
4188,1GB,2,2,1,ON,1,10000,1,0,100,48MB,4000,410.3,64,1000000,4,oltp_read_only,0.6,51.40499999979511,27.92999999996391,0,0.0,0.5950000000002547,0.0699999999994815,5.120000000002619,12.9824999999837,17.056875218673312,2148601856,12596690944,0,0,260.6,17078334.7,7.1734520435e-06,2886.62,17078334.7,,0,6098.96,0,0.18,0,99.98799999989568,0,0,89.46596470527355,6460.400000000001,64231,0,1305,0,65.2800000011921,0,0,6.0,5,6,5,5,151,0,0.0,0,8652.82,0,0.0,4289.74,0,120210.58,0.0,0,30619.5,0.0,30090.24,0.0,0.0,167122.48,0.0,1052360704,16777216,8388608,165176.5,16161445.58,79,2,16384,413,4000,0,0,1614.78,0,0.58,0,0,0,80734.7,807.36,112,2000,0,0.2,0,0.2,5651.64,0.9999646132940776,0.2,0.0,0,0,404.06,0,9,0,6055.3,0.0,0.0,0,0,,,5651.92,6055.32,,94,27.457435093985904,29478735872,403.68,403.68,0.1,,,,,,,
4189,1GB,2,2,1,ON,1,10000,1,10,100,48MB,4000,422.56,64,1000000,4,oltp_read_only,0.6,50.54250000044704,27.89500000004773,0,0.0,0.6274999999995998,0.0874999999996362,5.2700000000040745,13.607500000012806,17.192241308671115,2165653504,12596690944,0,0,260.4,17666985.5,7.1732221591e-06,2983.9,17666985.5,,0,6095.64,0,1.64,0,100.00600000005215,0,0,89.72512255884799,6704.22,63123,0,2413,0,60.55999999865889,0,0,6.0,5,6,5,5,151,0,0.0,0,10298.36,0,0.0,5112.42,0,143676.58000000002,0.0,0,36590.42,0.0,35979.94,0.0,0.0,173440.5,0.0,1034207232,16777216,8388608,171408.44,16771889.4,79,2,16384,294,4000,0,0,1675.78,0,0.52,0,0,0,83787.62,837.88,69,2000,0,0.18,0,0.18,5865.04,0.9999693106140946,0.18,0.0,0,0,419.28,0,9,0,6284.0,0.0,0.0,0,0,,,5865.32,6284.0,,214,27.457393127390016,29478690816,418.96,418.94,,,0.1,,,,,
4190,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,424.7,64,1000000,4,oltp_read_only,0.6,51.06499999947846,27.48250000001281,0,0.0,0.6249999999990906,0.0749999999998181,5.230000000032305,13.567500000121072,17.10561741634487,2154741760,12596690944,0,0,271.76,17718408.56,7.1729923743e-06,2984.3,17718408.56,,0,6058.68,0,0.94,0,100.002000000095,0,0,89.83702096559402,6719.26,62985,0,2551,0,74.97999999672174,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9548.86,0,0.0,4737.64,0,132960.78,0.0,0,33910.840000000004,0.0,33314.44,0.0,0.0,173832.12,0.0,1031946240,16777216,8388608,171801.26,16809803.42,79,2,16384,294,4000,0,0,1679.54,0,0.62,0,0,0,83974.0,839.74,69,2000,0,0.2,0,0.2,5878.1,0.9999659765578484,0.2,0.0,0,0,420.28,0,9,0,6297.9800000000005,0.0,0.0,0,0,,,5878.42,6297.96,,344,27.45749232116212,29478797312,419.86,419.86,,,,,,0.1,,
4191,1GB,2,2,1,ON,1,10000,1,50,100,48MB,4000,425.56,64,1000000,4,oltp_read_only,0.6,50.51250000065192,28.03249999997206,0,0.0,0.625000000001819,0.0825000000011186,5.264999999999418,13.57999999995809,17.102593384067717,2154360832,12596690944,0,0,262.08,17892648.0,7.1727622949e-06,2982.24,17892648.0,,0,6133.06,0,0.94,0,99.99200000008568,0,0,89.8841676723476,6793.76,62976,0,2560,0,70.14000000059605,0,0,6.0,5,6,5,5,151,0,0.0,0,10737.8,0,0.0,5332.24,0,149975.48,0.0,0,38181.3,0.0,37555.04,0.0,0.0,175769.30000000002,0.0,1031798784,16777216,8388608,173704.06,16997015.36,79,2,16384,294,4000,0,0,1698.28,0,0.62,0,0,0,84914.0,849.16,69,2000,0,0.2,0,0.2,5943.28,0.9999663496806585,0.2,0.0,0,0,425.0,0,9,0,6367.88,0.0,0.0,0,0,,,5943.6,6367.84,,464,27.45749232116212,29478797312,424.54,424.56,,,0.1,,,,,
4192,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,409.93,64,1000000,4,oltp_read_only,0.6,50.94500000076369,27.6524999999383,0,0.0,0.6300000000037471,0.0925000000002,5.262499999975261,13.46000000005006,17.14593784670693,2159820800,12596690944,0,0,274.76,17258996.04,7.1725244463e-06,2978.42,17258996.04,,0,6148.04,0,0.12,0,99.98999999999069,0,0,89.47301557053588,6552.96,64179,0,1357,0,68.7199999988079,0,0,6.0,5,6,5,5,151,0,0.0,0,10420.1,0,0.0,5173.28,0,145405.68,0.0,0,37054.54,0.0,36425.64,0.0,0.0,169514.80000000002,0.0,1051508736,16777216,8388608,167549.2,16393504.42,79,2,16384,387,4000,0,0,1637.84,0,0.66,0,0,0,81892.22,818.9200000000001,112,2000,0,0.22,0,0.22,5732.52,0.9999616239355004,0.22,0.0,0,0,409.9,0,9,0,6141.96,0.0,0.0,0,0,,,5732.84,6141.9800000000005,,96,27.457393127390016,29478690816,409.46,409.46,0.12,,,,,,,
4193,1GB,2,2,1,ON,1,100,1,25,5000,48MB,4000,422.13,64,1000000,4,oltp_read_only,0.6,50.8725000009872,28.02749999999651,0,0.0,0.6224999999976717,0.0650000000000545,5.25,13.372499999968568,17.07583232423869,2150989824,12596690944,0,0,265.2,17636376.82,7.1722961428e-06,2985.74,17636376.82,,0,6054.66,0,0.92,0,99.99199999985284,0,0,89.73848714611712,6699.58,62981,0,2555,0,69.51999999955297,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9500.68,0,0.0,4713.64,0,132279.8,0.0,0,33670.76,0.0,33111.28,0.0,0.0,173321.1,0.0,1031880704,16777216,8388608,171296.16,16761003.62,79,2,16384,294,4000,0,0,1674.66,0,0.66,0,0,0,83728.26,837.3000000000001,69,2000,0,0.22,0,0.22,5860.82,0.9999624639995632,0.22,0.0,0,0,419.08,0,9,0,6279.46,0.0,0.0,0,0,,,5861.14,6279.4400000000005,,216,27.457396942535105,29478694912,418.62,418.62,0.12,,,,,,,
4194,1GB,2,2,1,ON,1,100,1,25,10000,48MB,4000,422.06,64,1000000,4,oltp_read_only,0.6,50.864999999757856,27.61999999996624,0,0.0,0.6274999999995998,0.1175000000007457,5.167500000017753,13.4100000000617,17.092805924762075,2153127936,12596690944,0,0,269.88,17807695.18,7.1720654612e-06,2985.3,17807695.18,,0,6064.2,0,1.68,0,99.98600000003351,0,0,89.84828614044848,6747.82,62815,0,2721,0,77.12000000104308,0,0,6.0,5,6,5,5,151,0,0.0,0,11128.66,0,0.0,5527.5,0,155648.26,0.0,0,39636.88,0.0,38983.78,0.0,0.0,174550.58000000002,0.0,1029160960,16777216,8388608,172530.96,16880102.84,79,2,16384,295,4000,0,0,1686.5,0,0.68,0,0,0,84322.86,843.24,69,2000,0,0.22,0,0.22,5902.9800000000005,0.9999627320775172,0.22,0.0,0,0,422.08,0,9,0,6324.6,0.0,0.0,0,0,,,5903.32,6324.6,,336,27.45730156390809,29478592512,421.62,421.62,0.12,,,,,,,
4195,1GB,2,2,1,ON,1,100,1,25,20000,48MB,4000,421.82,64,1000000,4,oltp_read_only,0.6,50.72750000050291,27.907500000030268,0,0.0,0.6375000000016371,0.0925000000002,5.207499999982247,13.399999999906868,17.17396704910378,2163351552,12596690944,0,0,260.28000000000003,17678016.22,7.1718349118e-06,2984.16,17678016.22,,0,5999.0,0,0.2,0,99.99400000018068,0,0,89.91404907805212,6715.4800000000005,62820,0,2716,0,75.45999999716878,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9550.88,0,0.0,4738.76,0,133022.72,0.0,0,33897.82,0.0,33313.94,0.0,0.0,173728.84,0.0,1029242880,16777216,8388608,171698.42,16799724.02,79,2,16384,292,4000,0,0,1678.58,0,0.54,0,0,0,83924.04000000001,839.28,69,2000,0,0.18,0,0.18,5874.900000000001,0.9999693621193244,0.18,0.0,0,0,420.0,0,9,0,6294.56,0.0,0.0,0,0,,,5875.18,6294.54,,465,27.457419833405584,29478719488,419.62,419.64,,,,,,0.1,,
4196,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,404.65,64,1000000,4,oltp_read_only,0.6,51.22000000020489,27.79000000000815,0,0.0,0.6325000000006185,0.0825000000002091,5.200000000004366,13.085000000020957,17.02585450047539,2144694272,12596690944,0,0,268.8,17027111.54,7.1716025755e-06,2981.68,17027111.54,,0,6072.1,0,0.04,0,99.98399999993852,0,0,89.47002625497596,6447.46,64218,0,1318,0,71.96000000089407,0,0,6.0,5,6,5,5,151,0,0.0,0,11741.24,0,0.0,5833.88,0,164282.98,0.0,0,41767.7,0.0,41118.4,0.0,0.0,166795.68,0.0,1052147712,16777216,8388608,164849.94,16129645.02,79,2,16384,414,4000,0,0,1611.56,0,0.6,0,0,0,80576.0,805.78,112,2000,0,0.2,0,0.2,5640.36,0.9999645425276924,0.2,0.0,0,0,403.3,0,9,0,6043.2,0.0,0.0,0,0,,,5640.64,6043.2,,97,27.46519891422497,29487071232,402.86,402.86,,,,0.1,,,,
4197,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,420.83,64,1000000,4,oltp_read_only,0.6,51.35249999957159,26.99500000008265,0,0.0,0.6200000000008004,0.0899999999996907,5.364999999983412,13.60250000000815,17.080222048511985,2151542784,12596690944,0,0,265.8,17679330.38,7.1713754493e-06,2982.56,17679330.38,,0,6063.76,0,0.2,0,99.997999999905,0,0,89.7370037464539,6686.6,62992,0,2544,0,65.85999999940395,0,0,6.0,5,6,5,5,151,0,0.0,0,11157.86,0,0.0,5542.16,0,155946.1,0.0,0,39714.52,0.0,39060.64,0.0,0.0,172977.34,0.0,1032060928,16777216,8388608,170957.64,16727227.24,79,2,16384,294,4000,0,0,1671.3,0,0.54,0,0,0,83564.66,835.66,69,2000,0,0.18,0,0.18,5849.54,0.9999692292964448,0.18,0.0,0,0,418.2,0,9,0,6267.38,0.0,0.0,0,0,,,5849.82,6267.38,,216,27.45740457282526,29478703104,417.84,417.84,,,,,,,0.1,
4198,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,420.46,64,1000000,4,oltp_read_only,0.6,51.87000000057742,27.110000000044234,0,0.0,0.6674999999995634,0.0525000000004638,5.244999999980792,13.43000000002212,17.164732369891823,2162188288,12596690944,0,0,257.28000000000003,17446349.1,7.1711466895e-06,2983.92,17446349.1,,0,5945.58,0,0.2,0,99.98400000017136,0,0,89.85177269748914,6613.96,62841,0,2695,0,76.35999999940395,0,0,6.0,5,6,5,5,151,0,0.0,0,10273.08,0,0.0,5099.88,0,143313.86000000002,0.0,0,36458.18,0.0,35871.1,0.0,0.0,171099.7,0.0,1029586944,16777216,8388608,169104.92,16546361.26,79,2,16384,295,4000,0,0,1653.16,0,0.6,0,0,0,82660.0,826.6,69,2000,0,0.2,0,0.2,5785.9400000000005,0.9999654346420932,0.2,0.0,0,0,413.7,0,9,0,6199.26,0.0,0.0,0,0,,,5786.24,6199.24,,337,27.457450354566227,29478752256,413.28,413.3,,,,,,0.1,,
4199,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,419.57,64,1000000,4,oltp_read_only,0.6,50.96250000083819,27.702500000072177,0,0.0,0.6500000000005457,0.0574999999994361,5.214999999996508,13.66250000000582,17.105454833964373,2154721280,12596690944,0,0,268.2,17681102.68,7.1709162208e-06,2982.98,17681102.68,,0,6003.8,0,1.42,0,99.99600000004284,0,0,89.91330420568538,6709.9800000000005,62819,0,2717,0,80.73999999836087,0,0,6.0,5,6,5,5,151,0,0.0,0,11334.82,0,0.0,5630.72,0,158490.98,0.0,0,40303.48,0.0,39668.6,0.0,0.0,173580.86000000002,0.0,1029226496,16777216,8388608,171560.42,16785847.32,79,2,16384,297,4000,0,0,1677.14,0,0.6,0,0,0,83854.16,838.5600000000001,69,2000,0,0.2,0,0.2,5870.04,0.999965929842732,0.2,0.0,0,0,419.68,0,9,0,6289.32,0.0,0.0,0,0,,,5870.34,6289.32,,467,27.457290118472844,29478580224,419.28,419.28,,,,,0.1,,,
4200,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,402.7,64,1000000,4,oltp_read_only,0.6,51.42000000085682,27.65000000002328,0,0.0,0.6025000000026921,0.0674999999998817,5.252500000024156,13.057500000024447,17.069524127875596,2150195200,12596690944,0,0,258.88,16961513.72,7.170700591e-06,2978.18,16961513.72,,0,6079.24,0,2.18,0,100.01600000006148,0,0,89.46482734479191,6457.28,64196,0,1340,0,76.5599999986589,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11582.6,0,0.0,5754.5,0,162070.34,0.0,0,41261.22,0.0,40592.04,0.0,0.0,167039.12,0.0,1051787264,16777216,8388608,165107.28,16153814.24,79,2,16384,414,4000,0,0,1613.98,0,0.68,0,0,0,80696.36,807.0,112,2000,0,0.22,0,0.22,5648.84,0.9999610554676353,0.22,0.0,0,0,403.96,0,9,0,6052.32,0.0,0.0,0,0,,,5649.18,6052.34,,99,27.457393127390016,29478690816,403.5,403.5,0.12,,,,,,,
4201,1GB,2,2,1,ON,1,5000,1,25,5000,48MB,4000,420.4,64,1000000,4,oltp_read_only,0.6,51.359999998938285,27.2324999999546,0,0.0,0.652499999995598,0.0849999999995816,5.274999999994179,13.4924999998766,17.092968507142572,2153148416,12596690944,0,0,261.6,17791002.9,7.1704557125e-06,2886.44,17791002.9,,0,6114.32,0,0.12,0,100.00600000005215,0,0,89.7297646154618,6762.8,63015,0,2521,0,68.2200000025332,0,0,6.0,5,6,5,5,151,0,0.0,0,14207.64,0,0.0,7067.08,0,199529.74,0.0,0,50712.26,0.0,49951.54,0.0,0.0,174949.02,0.0,1032437760,16777216,8388608,172914.28,16918694.78,79,2,16384,295,4000,0,0,1690.34,0,0.66,0,0,0,84516.78,845.1800000000001,69,2000,0,0.22,0,0.22,5916.16,0.9999628150997738,0.22,0.0,0,0,423.04,0,9,0,6338.76,0.0,0.0,0,0,,,5916.4800000000005,6338.76,,219,27.457419833405584,29478719488,422.6,422.6,0.12,,,,,,,
4202,1GB,2,2,1,ON,1,5000,1,25,10000,48MB,4000,424.05,64,1000000,4,oltp_read_only,0.6,50.23249999992549,28.03249999994296,0,0.0,0.6725000000014916,0.0425000000002455,5.375,13.99249999996391,17.274865674437237,2176061440,12596690944,0,0,466.78,18045599.38,7.1702257614e-06,3949.78,18045599.38,,0,6171.84,0,3.24,0,99.98799999989568,0,0,89.84160567203119,6896.58,62914,0,2622,0,73.16000000014901,0,0,6.0,5,6,5,5,151,0,0.0,0,13217.5,0,0.0,6572.0,0,185374.24,0.0,0,47142.78,0.0,46415.38,0.0,0.0,178416.84,0.0,1030782976,16777216,8388608,176334.32,17253224.28,79,2,16384,295,4000,0,0,1723.86,0,0.62,0,0,0,86189.88,861.9200000000001,69,2000,0,0.2,0,0.2,6033.28,0.999966851634546,0.2,0.0,0,0,431.38,0,9,0,6464.26,0.0,0.0,0,0,,,6033.6,6464.24,,339,27.45729774876301,29478588416,430.96,430.96,,,,,,0.1,,
4203,1GB,2,2,1,ON,1,5000,1,25,20000,48MB,4000,421.82,64,1000000,4,oltp_read_only,0.6,50.93250000057743,27.92249999989872,0,0.0,0.6100000000014916,0.0625000000002273,5.177499999968859,13.587499999935972,17.110462371283532,2155352064,12596690944,0,0,274.58,17679147.52,7.1699970328e-06,2890.94,17679147.52,,0,6025.8,0,0.06,0,99.99399999994785,0,0,89.89555792137747,6733.24,62893,0,2643,0,68.29999999701977,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,11779.36,0,0.0,5853.08,0,164850.44,0.0,0,41893.18,0.0,41252.58,0.0,0.0,174180.36000000002,0.0,1030438912,16777216,8388608,172160.7,16844536.48,79,2,16384,295,4000,0,0,1682.9,0,0.68,0,0,0,84150.0,841.48,69,2000,0,0.22,0,0.22,5890.26,0.9999626516005486,0.22,0.0,0,0,421.2,0,9,0,6311.0,0.0,0.0,0,0,,,5890.6,6311.0,,459,27.457396942535105,29478694912,420.74,420.74,0.12,,,,,,,
