id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew,Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'idle'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'iowait'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'irq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'nice'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'softirq'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'steal'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'system'},Avg CPU {'metric': 'avg without(cpu) (rate(node_cpu_seconds_total[60s]) * 100)' 'mode': 'user'},Avg Memory usage {'metric': '100 - (node_memory_MemAvailable_bytes / node_memory_MemTotal_bytes)*100'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes - node_memory_MemAvailable_bytes'},Avg Memory usage {'metric': 'node_memory_MemTotal_bytes'},Avg Memory usage {'metric': 'node_vmstat_pswpin'},Avg Memory usage {'metric': 'node_vmstat_pswpout'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'eth0'},Avg Network recived {'metric': 'rate(node_network_receive_bytes_total[60s])' 'device': 'lo'},Avg Network retrans rate {'metric': '(node_netstat_Tcp_RetransSegs / node_netstat_Tcp_OutSegs)*100'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'eth0'},Avg Network sent {'metric': 'rate(node_network_transmit_bytes_total[60s])' 'device': 'lo'},Avg Swap used percent {'metric': '(1 - (node_memory_SwapFree_bytes / node_memory_SwapTotal_bytes)) * 100'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_reads_completed_total[60s])' 'device': 'vda'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'sr0'},Avg disk IOPS {'metric': 'rate(node_disk_writes_completed_total[60s])' 'device': 'vda'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'sr0'},Avg disk busy {'metric': 'rate(node_disk_io_time_seconds_total[60s]) * 100' 'device': 'vda'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpin[60s])'},Avg pages swap in/out {'metric': 'rate(node_vmstat_pswpout[60s])'},Cache hit rate {'metric': '(1- (mysql_global_status_innodb_buffer_pool_reads / mysql_global_status_innodb_buffer_pool_read_requests)) * 100'},Current QPS {'metric': 'rate(mysql_global_status_queries[60s])'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'data'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'free'},InnoDB Buffer Pool {'metric': 'mysql_global_status_buffer_pool_pages' 'state': 'misc'},InnoDB Buffer Pool(dirty) {'metric': 'mysql_global_status_buffer_pool_dirty_pages'},Max CPU(100 - idle) {'metric': '(1 - (min without(cpu) (rate(node_cpu_seconds_total[60s]))))*100' 'mode': 'idle'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_clients[60s]))'},MySQL Aborted Connections {'metric': 'sum(rate(mysql_global_status_aborted_connects[60s]))'},MySQL Client Thread Activity {'metric': 'sum(avg_over_time(mysql_global_status_threads_running[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_connected[60s]))'},MySQL Client Thread Activity {'metric': 'sum(max_over_time(mysql_global_status_threads_running[60s]))'},MySQL Connections {'metric': 'max_over_time(mysql_global_status_threads_connected[60s])'},MySQL Connections {'metric': 'mysql_global_status_max_used_connections'},MySQL Connections {'metric': 'mysql_global_variables_max_connections'},MySQL File Openings {'metric': 'rate(mysql_global_status_opened_files[60s])'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'delete'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'discover'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'external_lock'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'mrr_init'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_first'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_key'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_last'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_prev'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'read_rnd_next'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'update'},MySQL Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'write'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'deleted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'inserted'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'read'},MySQL InnoDB rows updated {'metric': 'rate(mysql_global_status_innodb_row_ops_total[60s])' 'operation': 'updated'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_status_innodb_page_size * on (instance) mysql_global_status_buffer_pool_pages)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_innodb_log_buffer_size)'},MySQL Internal Memory Overview {'metric': 'sum(mysql_global_variables_key_buffer_size)'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_received[60s]))'},MySQL Network Traffic {'metric': 'sum(rate(mysql_global_status_bytes_sent[60s]))'},MySQL Open Files {'metric': 'mysql_global_status_innodb_num_open_files'},MySQL Open Files {'metric': 'mysql_global_status_open_files'},MySQL Open Files {'metric': 'mysql_global_variables_open_files_limit'},MySQL Open Tables {'metric': 'mysql_global_status_open_tables'},MySQL Open Tables {'metric': 'mysql_global_variables_table_open_cache'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_full_range_join[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_range_check[60s]))'},MySQL Select Types {'metric': 'sum(rate(mysql_global_status_select_scan[60s]))'},MySQL Slow Queries {'metric': 'sum(rate(mysql_global_status_slow_queries[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_merge_passes[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_range[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_rows[60s]))'},MySQL Sorts {'metric': 'sum(rate(mysql_global_status_sort_scan[60s]))'},MySQL Table Definition Cache {'metric': 'mysql_global_status_open_table_definitions'},MySQL Table Definition Cache {'metric': 'mysql_global_variables_table_definition_cache'},MySQL Table Definition Cache {'metric': 'rate(mysql_global_status_opened_table_definitions[60s])'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_immediate[60s]))'},MySQL Table Locks {'metric': 'sum(rate(mysql_global_status_table_locks_waited[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_opened_tables[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_hits[60s])/(rate(mysql_global_status_table_open_cache_hits[60s])+rate(mysql_global_status_table_open_cache_misses[60s]))'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_misses[60s])'},MySQL Table Open Cache Status {'metric': 'rate(mysql_global_status_table_open_cache_overflows[60s])'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_disk_tables[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_files[60s]))'},MySQL Temporary Objects {'metric': 'sum(rate(mysql_global_status_created_tmp_tables[60s]))'},MySQL Thread Cache {'metric': 'sum(mysql_global_status_threads_cached)'},MySQL Thread Cache {'metric': 'sum(mysql_global_variables_thread_cache_size)'},MySQL Thread Cache {'metric': 'sum(rate(mysql_global_status_threads_created[60s]))'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'commit'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'prepare'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'rollback'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint'},MySQL Transaction Handlers {'metric': 'rate(mysql_global_status_handlers_total[60s])' 'handler': 'savepoint_rollback'},Top Command Counters {'metric': 'topk(5 'command': 'delete'},Top Command Counters {'metric': 'topk(5 'command': 'insert'},Top Command Counters {'metric': 'topk(5 'command': 'select'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_execute'},Top Command Counters {'metric': 'topk(5 'command': 'update'},Uptime {'metric': 'mysql_global_status_uptime'},disk usage (percent) root volume {'metric': '(1 - (node_filesystem_avail_bytes / node_filesystem_size_bytes)) * 100' 'mountpoint': '/'},disk usage (root volume) {'metric': 'node_filesystem_size_bytes - node_filesystem_avail_bytes' 'mountpoint': '/'},Top Command Counters {'metric': 'topk(5 'command': 'admin_commands'},Top Command Counters {'metric': 'topk(5 'command': 'begin'},Top Command Counters {'metric': 'topk(5 'command': 'commit'},Top Command Counters {'metric': 'topk(5 'command': 'show_variables'},Top Command Counters {'metric': 'topk(5 'command': 'show_status'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_prepare'},Top Command Counters {'metric': 'topk(5 'command': 'show_replica_status'},Top Command Counters {'metric': 'topk(5 'command': 'show_slave_status'},Top Command Counters {'metric': 'topk(5 'command': 'set_option'},Top Command Counters {'metric': 'topk(5 'command': 'stmt_close'}
0,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,87.28,64,100000,4,oltp_read_write_50,0.2,84.66750000044703,8.116249999962747,0,0.0,0.236249999998563,0.0812500000001819,1.9462500000099685,3.4712500000023288,10.368197585338862,2620977152,25279004672,0,0,1190.28,4003907.74,4.3093836635e-06,3202.44,4003907.74,,0,1022.34,0,3038.06,0,99.92000000015832,0,0,95.60230434325103,2619.96,63610,0,1926,25311,24.099999994039536,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,349.06,349.06,37005.08,523.72,1042186240,16777216,8388608,184321.52,3533147.4,79,2,16384,413,4000,0,0,349.2,0,0.6,0.0,0,0,17452.760000000002,174.6,112,2000,0,0.2,0,0.2,2444.02,0.9999181743050952,0.2,0.0,0,0,87.7,0,9,0,3840.4,2618.16,0.0,0,0,349.04,349.06,1222.46,2531.26,523.74,105,12.757345365588757,13696487424,,,,,,,,,,
1,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,111.45,64,100000,4,oltp_read_write_50,0.2,83.04499999899417,8.671249999999418,0,0.0,0.2737499999989268,0.0799999999996998,2.271250000010696,4.131250000034924,10.376185747951268,2622996480,25279004672,0,0,1157.48,5047459.600000001,4.3267563165e-06,3185.88,5047459.600000001,,0,1246.44,0,3347.98,0,99.98999999999069,0,0,96.1513773721221,3325.32,63111,0,2425,31901,28.480000004172325,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.64,0.0,100.46,443.12,443.12,46962.72,664.76,1034010624,16777216,8388608,233953.06,4482305.24,79,2,16384,414,4000,0,0,443.22,0,0.6,0.0,0,0,22146.38,221.58,112,2000,0,0.2,0,0.2,3102.36,0.9999355371048424,0.2,0.0,0,0,111.2,0,9,0,4874.9400000000005,3323.56,0.0,0,0,443.12,443.12,1551.64,3213.14,664.78,124,11.663238059368464,12521836544,,,,,,,,,,
2,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,116.29,64,100000,4,oltp_read_write_50,0.2,81.15749999927357,10.09375,0,0.0,0.2774999999987813,0.1024999999995088,2.3625000000029104,4.2162500000486025,10.359253435720078,2618716160,25279004672,0,0,1163.52,5325515.22,4.3441244106e-06,3189.34,5325515.22,,0,1295.12,0,3428.48,0,99.94999999995343,0,0,96.26504404044796,3499.48,63073,0,2463,33347,34.85999999940395,0,0,6.0,5,6,5,5,151,0,167.74,0,2637.34,0,0.0,1103.56,0,16341.052087666669,0.0,0,4147.26,257.2,19310.16,466.4,466.4,49427.64,699.64,1033388032,16777216,8388608,246217.42,4717655.100000001,79,2,16384,414,4000,0,0,466.46,0,0.58,0.0,0,0,23315.32,233.24,112,2000,0,0.2,0,0.2,3264.98,0.9999387476341274,0.2,0.0,0,0,117.0,0,9,0,5130.6,3498.04,0.0,0,0,466.4,466.4,1632.82,3381.58,699.64,132,11.66103290551187,12519469056,,,,,,,,,,
3,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,120.55,64,100000,4,oltp_read_write_50,0.2,81.13124999823049,10.045000000005528,0,0.0,0.2912499999995361,0.0962500000000545,2.429999999998472,4.298750000001746,10.37916713115753,2623750144,25279004672,0,0,1157.0,5415777.28,4.3527777222e-06,3190.3,5415777.28,,0,1316.04,0,3586.4,0,100.002000000095,0,0,96.28684387484368,3575.44,63034,0,2502,32827,31.02000000327826,0,0,6.0,5,6,5,5,151,0,388.5556233333333,0,5645.641437222223,0,0.0,2403.7840611111114,0,38924.43619833334,0.0,0,10096.010236111111,588.2321900000001,10175.035445,476.56,476.56,50497.7,714.82,1032749056,16777216,8388608,251572.98,4820057.92,79,2,16384,414,4000,0,0,476.62,0,0.62,0.0,0,0,23823.98,238.32,112,2000,0,0.2,0,0.2,3335.74,0.9999400468833372,0.2,0.0,0,0,119.58,0,9,0,5241.92,3574.16,0.0,0,0,476.56,476.56,1668.1,3454.88,714.84,134,11.687983090361364,12548403200,,,,,,,,,,
4,2GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,165.65,64,100000,4,oltp_read_write_50,0.2,87.83624999970198,3.782499999993888,0,0.0,0.2887499999997089,0.076249999999618,2.1499999999941792,4.408749999987777,13.604813119123122,3439161344,25279004672,0,0,1164.8,6504467.98,4.3527039894e-06,3187.16,6504467.98,,0,41.16,0,3234.06,0,99.96200000005774,0,0,98.87124012815111,4325.04,103211,20856,7005,47446,18.10000000149012,0,0,6.0,5,6,5,5,151,0,547.25156,0,7867.222013333334,0,0.0,3355.855583333333,0,54794.604706666665,0.0,0,14128.399246666668,826.2356733333332,14313.014426666668,576.48,576.48,61088.02,864.72,1691009024,16777216,8388608,304312.72000000003,5830841.98,79,2,16384,414,4000,0,0,576.48,0,0.66,0.0,0,0,28816.92,288.24,112,2000,0,0.22,0,0.22,4035.36,0.9999454849117104,0.22,0.0,0,0,144.56,0,9,0,6341.28,4323.6,0.0,0,0,576.48,576.48,2018.0,4179.4800000000005,864.72,101,11.723570763673395,12586610688,,,,,,,,,,
5,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.6,64,100000,4,oltp_read_write_50,0.2,87.13875000039117,3.903749999968568,0,0.0,0.3174999999991996,0.0750000000001591,2.272499999997308,4.859999999978753,13.6571817632678,3452399616,25279004672,0,0,1158.92,7075267.9,4.352619685e-06,3186.7200000000003,7075267.9,,0,47.04,0,3262.1,0,99.98999999999069,0,0,99.16963208278231,4815.36,103293,20619,7160,50055,24.89999999850988,0,0,5.833333333333333,5,6,5,5,151,0,579.88,0,8117.94,0,0.0,3478.84,0,57938.14,0.0,0,14854.3,869.64,15177.16,641.84,641.84,68014.94,962.76,1692352512,16777216,8388608,338815.12,6490140.84,79,2,16384,414,4000,0,0,641.82,0,0.68,0.0,0,0,32076.22,320.90000000000003,112,2000,0,0.22,0,0.22,4492.9800000000005,0.9999510371227632,0.22,0.0,0,0,160.9,0,9,0,7060.34,4813.8,0.0,0,0,641.84,641.84,2246.88,4653.4400000000005,962.76,142,11.727000579100878,12590292992,,,,,,,,,,
6,2GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,186.14,64,100000,4,oltp_read_write_50,0.2,87.04875000007453,3.8575000000564623,0,0.0,0.3274999999987358,0.0925000000002001,2.231249999993452,4.808749999952853,13.664862065657829,3454341120,25279004672,0,0,1164.6400000000003,7208885.500000002,4.3525277003e-06,3190.5000000000005,7208885.500000002,,0,26.820000000000004,0,3296.4000000000005,0,99.9799999999814,0,0,99.29309832048324,4905.64,103316,20245,7511,50833,19.07999999821185,0,0,6.0,5,6,5,5,151,0,551.64,0,7722.74,0,0.0,3309.48,0,55134.48,0.0,0,14145.1,827.4,14445.98,653.6800000000001,653.74,69295.58,980.62,1692729344,16777216,8388608,345119.14,6613201.5,79,2,16384,414,4000,0,0,654.0,0,0.66,0.0,0,0,32689.08,327.0,112,2000,0,0.22,0,0.22,4577.2,0.99995193799127,0.22,0.0,0,0,163.94,0,9,0,7192.24,4903.08,0.0,0,0,653.76,653.74,2289.32,4740.62,980.7,150,11.72362036055944,12586663936,,,,,,,,,,
7,2GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,196.56,64,100000,4,oltp_read_write_50,0.2,85.08249999955297,4.15500000002794,0,0.0,0.3762500000011641,0.1137500000004365,2.6362500000013824,5.966249999990396,13.655480430459887,3451969536,25279004672,0,0,1148.88,8535535.22,4.352438303e-06,3175.54,8535535.22,,0,47.88,0,3329.84,0,99.97199999983422,0,0,99.31131790482348,5722.56,103243,20394,7435,53994,24.200000002980225,0,0,5.833333333333333,5,6,5,5,151,0,480.1722899999999,0,6723.625929999999,0,0.0,2881.467265,0,48005.43712,0.0,0,12320.19524125,720.3668162499999,12582.369485,762.76,762.76,80818.92,1144.14,1691533312,16777216,8388608,402635.56,7711810.06,79,2,16384,416,4000,0,0,762.8000000000001,0,0.62,0.0,0,0,38121.22,381.38,112,2000,0,0.22,0,0.22,5339.76,0.9999588013438252,0.22,0.0,0,0,191.08,0,9,0,8390.94,5720.92,0.0,0,0,762.8000000000001,762.8000000000001,2670.3,5530.46,1144.14,145,11.723830193538875,12586889216,,,,,,,,,,
8,3GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,197.92,64,100000,4,oltp_read_write_50,0.2,83.820000000298,4.686249999998835,0,0.0,0.4224999999992178,0.0862500000005184,2.891250000011496,6.551249999953143,13.95775055933342,3528380416,25279004672,0,0,1361.32,9418167.98,4.352349564e-06,4280.18,9418167.98,,0,180.48,0,3399.3,0,99.92400000011548,0,0,98.3080290739236,5852.08,102856,86111,7641,54709,24.74000000208616,0,0,6.0,5,6,5,5,151,0,473.95975,0,6635.701875,0,0.0,2843.811575,0,47376.97415,0.0,0,12049.6437875,710.939625,12362.0432375,779.96,779.94,82662.56,1169.9,1685192704,16777216,8388608,411719.04,7886992.36,79,2,16384,415,4000,0,0,780.24,0,0.6,0.0,0,0,38986.96,390.12,112,2000,0,0.2,0,0.2,5460.6,0.999963375329622,0.2,0.0,0,0,195.46,0,9,0,8580.460000000001,5849.68,0.0,0,0,779.96,779.96,2730.98,5655.6,1170.0,103,11.69188598377884,12552593408,,,,,,,,,,
9,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,206.25,64,100000,4,oltp_read_write_50,0.2,85.19749999977647,4.23750000000291,0,0.0,0.3737500000002001,0.1037499999996498,2.601250000010623,5.807499999995343,14.032576796542628,3547295744,25279004672,0,0,1588.72,8737524.64,4.3522540374e-06,3210.8,8737524.64,,0,40.6,0,3402.56,0,99.98600000003351,0,0,99.41413722250968,5857.14,103152,85702,7754,53561,22.560000002384182,0,0,6.0,5,6,5,5,151,0,371.07378,0,5194.26171,0,0.0,2225.9556,0,37079.89857,0.0,0,9451.86858,556.4889000000001,9683.51571,780.8000000000001,780.8000000000001,82723.68000000001,1171.14,1690042368,16777216,8388608,412120.98,7892936.92,79,2,16384,413,4000,0,0,780.8000000000001,0,0.58,0.0,0,0,39018.02,390.4,112,2000,0,0.2,0,0.2,5465.38,0.9999634073602436,0.2,0.0,0,0,195.58,0,9,0,8588.460000000001,5855.88,0.0,0,0,780.8000000000001,780.8000000000001,2732.92,5660.58,1171.14,149,11.723837823829042,12586897408,,,,,,,,,,
