innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,289.63,oltp_read_write,64,1000000,4
1GB,3,2,0,ON,1,1024,1,25,100,48MB,4000,292.38,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,255.39,oltp_read_write,64,1000000,4
1GB,3,2,2,ON,1,1024,1,25,100,48MB,4000,296.39,oltp_read_write,64,1000000,4
1GB,7,2,0,ON,1,1024,1,25,100,48MB,4000,299.18,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,261.31,oltp_read_write,64,1000000,4
1GB,7,2,2,ON,1,1024,1,25,100,48MB,4000,298.31,oltp_read_write,64,1000000,4
1GB,15,2,0,ON,1,1024,1,25,100,48MB,4000,300.72,oltp_read_write,64,1000000,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,268.72,oltp_read_write,64,1000000,4
1GB,15,2,2,ON,1,1024,1,25,100,48MB,4000,299.74,oltp_read_write,64,1000000,4
1GB,23,2,0,ON,1,1024,1,25,100,48MB,4000,306.87,oltp_read_write,64,1000000,4
1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,272.51,oltp_read_write,64,1000000,4
1GB,23,2,2,ON,1,1024,1,25,100,48MB,4000,296.58,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,264.45,oltp_read_write,64,1000000,4
1GB,1,2,1,OFF,1,1024,1,25,100,48MB,4000,243.69,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,238.20,oltp_read_write,64,1000000,4
1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,261.06,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,263.88,oltp_read_write,64,1000000,4
1GB,3,2,1,OFF,1,1024,1,25,100,48MB,4000,262.73,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,269.43,oltp_read_write,64,1000000,4
1GB,7,2,1,OFF,1,1024,1,25,100,48MB,4000,259.28,oltp_read_write,64,1000000,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,268.06,oltp_read_write,64,1000000,4
1GB,15,2,1,OFF,1,1024,1,25,100,48MB,4000,272.43,oltp_read_write,64,1000000,4
1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,264.42,oltp_read_write,64,1000000,4
1GB,23,2,1,OFF,1,1024,1,25,100,48MB,4000,268.07,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,0,1024,1,25,100,48MB,4000,280.15,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,269.16,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,269.25,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,248.03,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,0,1024,1,25,100,48MB,4000,280.84,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,268.21,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,0,1024,1,25,100,48MB,4000,275.41,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,266.54,oltp_read_write,64,1000000,4
1GB,15,2,1,ON,0,1024,1,25,100,48MB,4000,277.01,oltp_read_write,64,1000000,4
1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,268.99,oltp_read_write,64,1000000,4
1GB,23,2,1,ON,0,1024,1,25,100,48MB,4000,287.56,oltp_read_write,64,1000000,4
1GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,274.85,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,100,1,25,100,48MB,4000,269.16,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,264.17,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,5000,1,25,100,48MB,4000,249.65,oltp_read_write,64,1000000,4
1GB,1,2,1,ON,1,10000,1,25,100,48MB,4000,248.99,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,266.41,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,270.57,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,258.83,oltp_read_write,64,1000000,4
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,252.99,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,100,1,25,100,48MB,4000,262.59,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,258.40,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,5000,1,25,100,48MB,4000,269.75,oltp_read_write,64,1000000,4
1GB,3,2,1,ON,1,10000,1,25,100,48MB,4000,265.04,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,1,100,1,25,100,48MB,4000,271.44,oltp_read_write,64,1000000,4
1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,266.43,oltp_read_write,64,1000000,4
