id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label
3734,1GB,2,2,1,ON,0,1024,1,25,10000,48MB,4000,419.08,64-1000000-4-oltp_write_only-0.2
3735,1GB,2,2,1,ON,0,1024,1,25,20000,48MB,4000,421.48,64-1000000-4-oltp_write_only-0.2
3736,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,434.77,64-1000000-4-oltp_write_only-0.2
3737,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,400.43,64-1000000-4-oltp_write_only-0.2
3738,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,379.41,64-1000000-4-oltp_write_only-0.2
3739,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,385.47,64-1000000-4-oltp_write_only-0.2
3740,1GB,2,2,1,ON,0,1024,1,25,100,4MB,4000,307.94,64-1000000-4-oltp_write_only-0.2
3741,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,475.17,64-1000000-4-oltp_write_only-0.2
3742,1GB,2,2,1,ON,0,1024,1,25,100,512MB,4000,487.78,64-1000000-4-oltp_write_only-0.2
3743,1GB,2,2,1,ON,0,1024,1,25,100,5GB,4000,505.28,64-1000000-4-oltp_write_only-0.2
3744,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,299.44,64-1000000-4-oltp_write_only-0.2
3745,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,439.72,64-1000000-4-oltp_write_only-0.2
3746,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,442.56,64-1000000-4-oltp_write_only-0.2
3747,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,439.48,64-1000000-4-oltp_write_only-0.2
3748,1GB,2,2,1,ON,0,1024,1,25,100,48MB,1,453.96,64-1000000-4-oltp_write_only-0.2
3749,1GB,2,2,1,ON,0,1024,1,25,100,48MB,1000,476.42,64-1000000-4-oltp_write_only-0.2
3750,1GB,2,2,1,ON,0,1024,1,25,100,48MB,2000,466.91,64-1000000-4-oltp_write_only-0.2
3751,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,467.63,64-1000000-4-oltp_write_only-0.2
3752,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,412.87,64-1000000-4-oltp_write_only-0.2
3753,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,430.57,64-1000000-4-oltp_write_only-0.2
3754,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,430.51,64-1000000-4-oltp_write_only-0.2
3755,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,423.57,64-1000000-4-oltp_write_only-0.2
3756,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,444.07,64-1000000-4-oltp_write_only-0.2
3757,1GB,2,2,1,ON,1,100,2,25,100,48MB,4000,503.81,64-1000000-4-oltp_write_only-0.2
3758,1GB,2,2,1,ON,1,100,4,25,100,48MB,4000,517.27,64-1000000-4-oltp_write_only-0.2
3759,1GB,2,2,1,ON,1,100,8,25,100,48MB,4000,523.47,64-1000000-4-oltp_write_only-0.2
3760,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,434.3,64-1000000-4-oltp_write_only-0.2
3761,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,507.87,64-1000000-4-oltp_write_only-0.2
3762,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,514.35,64-1000000-4-oltp_write_only-0.2
3763,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,530.29,64-1000000-4-oltp_write_only-0.2
3764,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,416.41,64-1000000-4-oltp_write_only-0.2
3765,1GB,2,2,1,ON,1,5000,2,25,100,48MB,4000,499.44,64-1000000-4-oltp_write_only-0.2
3766,1GB,2,2,1,ON,1,5000,4,25,100,48MB,4000,516.12,64-1000000-4-oltp_write_only-0.2
3767,1GB,2,2,1,ON,1,5000,8,25,100,48MB,4000,510.38,64-1000000-4-oltp_write_only-0.2
3768,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,446.47,64-1000000-4-oltp_write_only-0.2
3769,1GB,2,2,1,ON,1,10000,2,25,100,48MB,4000,484.21,64-1000000-4-oltp_write_only-0.2
3770,1GB,2,2,1,ON,1,10000,4,25,100,48MB,4000,499.28,64-1000000-4-oltp_write_only-0.2
3771,1GB,2,2,1,ON,1,10000,8,25,100,48MB,4000,363.93,64-1000000-4-oltp_write_only-0.2
3772,1GB,2,2,1,ON,1,100,1,0,100,48MB,4000,336.39,64-1000000-4-oltp_write_only-0.2
3773,1GB,2,2,1,ON,1,100,1,10,100,48MB,4000,419.6,64-1000000-4-oltp_write_only-0.2
3774,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,420.92,64-1000000-4-oltp_write_only-0.2
3775,1GB,2,2,1,ON,1,100,1,50,100,48MB,4000,422.79,64-1000000-4-oltp_write_only-0.2
3776,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,336.33,64-1000000-4-oltp_write_only-0.2
3777,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,426.12,64-1000000-4-oltp_write_only-0.2
3778,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,430.99,64-1000000-4-oltp_write_only-0.2
3779,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,430.26,64-1000000-4-oltp_write_only-0.2
3780,1GB,2,2,1,ON,1,5000,1,0,100,48MB,4000,350.86,64-1000000-4-oltp_write_only-0.2
3781,1GB,2,2,1,ON,1,5000,1,10,100,48MB,4000,434.71,64-1000000-4-oltp_write_only-0.2
3782,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,431.6,64-1000000-4-oltp_write_only-0.2
3783,1GB,2,2,1,ON,1,5000,1,50,100,48MB,4000,438.88,64-1000000-4-oltp_write_only-0.2
3784,1GB,2,2,1,ON,1,10000,1,0,100,48MB,4000,358.78,64-1000000-4-oltp_write_only-0.2
3785,1GB,2,2,1,ON,1,10000,1,10,100,48MB,4000,450.21,64-1000000-4-oltp_write_only-0.2
3786,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,447.99,64-1000000-4-oltp_write_only-0.2
3787,1GB,2,2,1,ON,1,10000,1,50,100,48MB,4000,449.67,64-1000000-4-oltp_write_only-0.2
3788,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,447.95,64-1000000-4-oltp_write_only-0.2
3789,1GB,2,2,1,ON,1,100,1,25,5000,48MB,4000,408.45,64-1000000-4-oltp_write_only-0.2
3790,1GB,2,2,1,ON,1,100,1,25,10000,48MB,4000,389.77,64-1000000-4-oltp_write_only-0.2
3791,1GB,2,2,1,ON,1,100,1,25,20000,48MB,4000,386.17,64-1000000-4-oltp_write_only-0.2
3792,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,430.36,64-1000000-4-oltp_write_only-0.2
3793,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,402.91,64-1000000-4-oltp_write_only-0.2
3794,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,384.28,64-1000000-4-oltp_write_only-0.2
3795,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,387.54,64-1000000-4-oltp_write_only-0.2
3796,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,434.29,64-1000000-4-oltp_write_only-0.2
3797,1GB,2,2,1,ON,1,5000,1,25,5000,48MB,4000,393.04,64-1000000-4-oltp_write_only-0.2
3798,1GB,2,2,1,ON,1,5000,1,25,10000,48MB,4000,386.6,64-1000000-4-oltp_write_only-0.2
3799,1GB,2,2,1,ON,1,5000,1,25,20000,48MB,4000,379.84,64-1000000-4-oltp_write_only-0.2
3800,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,440.04,64-1000000-4-oltp_write_only-0.2
3801,1GB,2,2,1,ON,1,10000,1,25,5000,48MB,4000,406.81,64-1000000-4-oltp_write_only-0.2
3802,1GB,2,2,1,ON,1,10000,1,25,10000,48MB,4000,395.76,64-1000000-4-oltp_write_only-0.2
3803,1GB,2,2,1,ON,1,10000,1,25,20000,48MB,4000,390.18,64-1000000-4-oltp_write_only-0.2
3804,1GB,2,2,1,ON,1,100,1,25,100,4MB,4000,297.15,64-1000000-4-oltp_write_only-0.2
3805,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,445.64,64-1000000-4-oltp_write_only-0.2
3806,1GB,2,2,1,ON,1,100,1,25,100,512MB,4000,427.34,64-1000000-4-oltp_write_only-0.2
3807,1GB,2,2,1,ON,1,100,1,25,100,5GB,4000,425.84,64-1000000-4-oltp_write_only-0.2
3808,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,309.22,64-1000000-4-oltp_write_only-0.2
3809,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,439.06,64-1000000-4-oltp_write_only-0.2
3810,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,441.85,64-1000000-4-oltp_write_only-0.2
3811,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,457.62,64-1000000-4-oltp_write_only-0.2
3812,1GB,2,2,1,ON,1,5000,1,25,100,4MB,4000,301.98,64-1000000-4-oltp_write_only-0.2
3813,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,435.63,64-1000000-4-oltp_write_only-0.2
3814,1GB,2,2,1,ON,1,5000,1,25,100,512MB,4000,451.14,64-1000000-4-oltp_write_only-0.2
3815,1GB,2,2,1,ON,1,5000,1,25,100,5GB,4000,453.57,64-1000000-4-oltp_write_only-0.2
3816,1GB,2,2,1,ON,1,10000,1,25,100,4MB,4000,303.7,64-1000000-4-oltp_write_only-0.2
3817,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,450.79,64-1000000-4-oltp_write_only-0.2
3818,1GB,2,2,1,ON,1,10000,1,25,100,512MB,4000,458.99,64-1000000-4-oltp_write_only-0.2
3819,1GB,2,2,1,ON,1,10000,1,25,100,5GB,4000,459.79,64-1000000-4-oltp_write_only-0.2
3820,1GB,2,2,1,ON,1,100,1,25,100,48MB,1,428.65,64-1000000-4-oltp_write_only-0.2
3821,1GB,2,2,1,ON,1,100,1,25,100,48MB,1000,432.76,64-1000000-4-oltp_write_only-0.2
3822,1GB,2,2,1,ON,1,100,1,25,100,48MB,2000,428.94,64-1000000-4-oltp_write_only-0.2
3823,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,429.3,64-1000000-4-oltp_write_only-0.2
3824,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,412.59,64-1000000-4-oltp_write_only-0.2
3825,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,436.96,64-1000000-4-oltp_write_only-0.2
3826,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,427.76,64-1000000-4-oltp_write_only-0.2
3827,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,431.34,64-1000000-4-oltp_write_only-0.2
3828,1GB,2,2,1,ON,1,5000,1,25,100,48MB,1,410.19,64-1000000-4-oltp_write_only-0.2
3829,1GB,2,2,1,ON,1,5000,1,25,100,48MB,1000,440.62,64-1000000-4-oltp_write_only-0.2
3830,1GB,2,2,1,ON,1,5000,1,25,100,48MB,2000,430.33,64-1000000-4-oltp_write_only-0.2
3831,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,438.3,64-1000000-4-oltp_write_only-0.2
3832,1GB,2,2,1,ON,1,10000,1,25,100,48MB,1,422.61,64-1000000-4-oltp_write_only-0.2
3833,1GB,2,2,1,ON,1,10000,1,25,100,48MB,1000,447.46,64-1000000-4-oltp_write_only-0.2
3834,1GB,2,2,1,ON,1,10000,1,25,100,48MB,2000,450.43,64-1000000-4-oltp_write_only-0.2
3835,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,444.93,64-1000000-4-oltp_write_only-0.2
3836,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,326.86,64-1000000-4-oltp_write_only-0.2
3837,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,434.99,64-1000000-4-oltp_write_only-0.2
3838,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,437.42,64-1000000-4-oltp_write_only-0.2
3839,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,439.11,64-1000000-4-oltp_write_only-0.2
3840,1GB,2,2,1,ON,1,1024,2,0,100,48MB,4000,403.84,64-1000000-4-oltp_write_only-0.2
3841,1GB,2,2,1,ON,1,1024,2,10,100,48MB,4000,510.62,64-1000000-4-oltp_write_only-0.2
3842,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,520.91,64-1000000-4-oltp_write_only-0.2
3843,1GB,2,2,1,ON,1,1024,2,50,100,48MB,4000,516.01,64-1000000-4-oltp_write_only-0.2
3844,1GB,2,2,1,ON,1,1024,4,0,100,48MB,4000,443.97,64-1000000-4-oltp_write_only-0.2
3845,1GB,2,2,1,ON,1,1024,4,10,100,48MB,4000,519.8,64-1000000-4-oltp_write_only-0.2
3846,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,516.49,64-1000000-4-oltp_write_only-0.2
3847,1GB,2,2,1,ON,1,1024,4,50,100,48MB,4000,521.43,64-1000000-4-oltp_write_only-0.2
3848,1GB,2,2,1,ON,1,1024,8,0,100,48MB,4000,448.35,64-1000000-4-oltp_write_only-0.2
3849,1GB,2,2,1,ON,1,1024,8,10,100,48MB,4000,522.92,64-1000000-4-oltp_write_only-0.2
3850,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,527.34,64-1000000-4-oltp_write_only-0.2
3851,1GB,2,2,1,ON,1,1024,8,50,100,48MB,4000,519.16,64-1000000-4-oltp_write_only-0.2
3852,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,444.07,64-1000000-4-oltp_write_only-0.2
3853,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,402.8,64-1000000-4-oltp_write_only-0.2
3854,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,380.48,64-1000000-4-oltp_write_only-0.2
3855,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,379.66,64-1000000-4-oltp_write_only-0.2
3856,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,516.31,64-1000000-4-oltp_write_only-0.2
3857,1GB,2,2,1,ON,1,1024,2,25,5000,48MB,4000,474.14,64-1000000-4-oltp_write_only-0.2
3858,1GB,2,2,1,ON,1,1024,2,25,10000,48MB,4000,444.35,64-1000000-4-oltp_write_only-0.2
3859,1GB,2,2,1,ON,1,1024,2,25,20000,48MB,4000,452.02,64-1000000-4-oltp_write_only-0.2
3860,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,519.93,64-1000000-4-oltp_write_only-0.2
3861,1GB,2,2,1,ON,1,1024,4,25,5000,48MB,4000,518.78,64-1000000-4-oltp_write_only-0.2
3862,1GB,2,2,1,ON,1,1024,4,25,10000,48MB,4000,502.2,64-1000000-4-oltp_write_only-0.2
3863,1GB,2,2,1,ON,1,1024,4,25,20000,48MB,4000,497.96,64-1000000-4-oltp_write_only-0.2
3864,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,522.6,64-1000000-4-oltp_write_only-0.2
3865,1GB,2,2,1,ON,1,1024,8,25,5000,48MB,4000,512.94,64-1000000-4-oltp_write_only-0.2
3866,1GB,2,2,1,ON,1,1024,8,25,10000,48MB,4000,505.93,64-1000000-4-oltp_write_only-0.2
3867,1GB,2,2,1,ON,1,1024,8,25,20000,48MB,4000,501.55,64-1000000-4-oltp_write_only-0.2
3868,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,304.87,64-1000000-4-oltp_write_only-0.2
3869,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.91,64-1000000-4-oltp_write_only-0.2
3870,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,435.0,64-1000000-4-oltp_write_only-0.2
3871,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,450.66,64-1000000-4-oltp_write_only-0.2
3872,1GB,2,2,1,ON,1,1024,2,25,100,4MB,4000,447.51,64-1000000-4-oltp_write_only-0.2
3873,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,518.31,64-1000000-4-oltp_write_only-0.2
3874,1GB,2,2,1,ON,1,1024,2,25,100,512MB,4000,487.25,64-1000000-4-oltp_write_only-0.2
3875,1GB,2,2,1,ON,1,1024,2,25,100,5GB,4000,481.54,64-1000000-4-oltp_write_only-0.2
3876,1GB,2,2,1,ON,1,1024,4,25,100,4MB,4000,501.02,64-1000000-4-oltp_write_only-0.2
3877,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,513.94,64-1000000-4-oltp_write_only-0.2
3878,1GB,2,2,1,ON,1,1024,4,25,100,512MB,4000,495.21,64-1000000-4-oltp_write_only-0.2
3879,1GB,2,2,1,ON,1,1024,4,25,100,5GB,4000,508.87,64-1000000-4-oltp_write_only-0.2
3880,1GB,2,2,1,ON,1,1024,8,25,100,4MB,4000,499.64,64-1000000-4-oltp_write_only-0.2
3881,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,511.21,64-1000000-4-oltp_write_only-0.2
3882,1GB,2,2,1,ON,1,1024,8,25,100,512MB,4000,516.22,64-1000000-4-oltp_write_only-0.2
3883,1GB,2,2,1,ON,1,1024,8,25,100,5GB,4000,520.79,64-1000000-4-oltp_write_only-0.2
3884,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,414.5,64-1000000-4-oltp_write_only-0.2
3885,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,434.72,64-1000000-4-oltp_write_only-0.2
3886,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,439.12,64-1000000-4-oltp_write_only-0.2
3887,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.84,64-1000000-4-oltp_write_only-0.2
3888,1GB,2,2,1,ON,1,1024,2,25,100,48MB,1,472.26,64-1000000-4-oltp_write_only-0.2
3889,1GB,2,2,1,ON,1,1024,2,25,100,48MB,1000,508.27,64-1000000-4-oltp_write_only-0.2
3890,1GB,2,2,1,ON,1,1024,2,25,100,48MB,2000,516.13,64-1000000-4-oltp_write_only-0.2
3891,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,520.7,64-1000000-4-oltp_write_only-0.2
3892,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1,483.23,64-1000000-4-oltp_write_only-0.2
3893,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1000,526.64,64-1000000-4-oltp_write_only-0.2
3894,1GB,2,2,1,ON,1,1024,4,25,100,48MB,2000,520.9,64-1000000-4-oltp_write_only-0.2
3895,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,519.02,64-1000000-4-oltp_write_only-0.2
3896,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1,485.35,64-1000000-4-oltp_write_only-0.2
3897,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1000,528.03,64-1000000-4-oltp_write_only-0.2
3898,1GB,2,2,1,ON,1,1024,8,25,100,48MB,2000,531.09,64-1000000-4-oltp_write_only-0.2
3899,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,530.52,64-1000000-4-oltp_write_only-0.2
3900,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,336.54,64-1000000-4-oltp_write_only-0.2
3901,1GB,2,2,1,ON,1,1024,1,0,5000,48MB,4000,353.59,64-1000000-4-oltp_write_only-0.2
3902,1GB,2,2,1,ON,1,1024,1,0,10000,48MB,4000,351.39,64-1000000-4-oltp_write_only-0.2
3903,1GB,2,2,1,ON,1,1024,1,0,20000,48MB,4000,356.58,64-1000000-4-oltp_write_only-0.2
3904,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,440.41,64-1000000-4-oltp_write_only-0.2
3905,1GB,2,2,1,ON,1,1024,1,10,5000,48MB,4000,402.7,64-1000000-4-oltp_write_only-0.2
3906,1GB,2,2,1,ON,1,1024,1,10,10000,48MB,4000,384.75,64-1000000-4-oltp_write_only-0.2
3907,1GB,2,2,1,ON,1,1024,1,10,20000,48MB,4000,384.18,64-1000000-4-oltp_write_only-0.2
3908,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,436.36,64-1000000-4-oltp_write_only-0.2
3909,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,402.52,64-1000000-4-oltp_write_only-0.2
3910,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,383.8,64-1000000-4-oltp_write_only-0.2
3911,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,387.35,64-1000000-4-oltp_write_only-0.2
3912,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,434.67,64-1000000-4-oltp_write_only-0.2
3913,1GB,2,2,1,ON,1,1024,1,50,5000,48MB,4000,404.1,64-1000000-4-oltp_write_only-0.2
3914,1GB,2,2,1,ON,1,1024,1,50,10000,48MB,4000,379.46,64-1000000-4-oltp_write_only-0.2
3915,1GB,2,2,1,ON,1,1024,1,50,20000,48MB,4000,376.4,64-1000000-4-oltp_write_only-0.2
3916,1GB,2,2,1,ON,1,1024,1,0,100,4MB,4000,240.89,64-1000000-4-oltp_write_only-0.2
3917,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,329.76,64-1000000-4-oltp_write_only-0.2
3918,1GB,2,2,1,ON,1,1024,1,0,100,512MB,4000,365.82,64-1000000-4-oltp_write_only-0.2
3919,1GB,2,2,1,ON,1,1024,1,0,100,5GB,4000,364.96,64-1000000-4-oltp_write_only-0.2
3920,1GB,2,2,1,ON,1,1024,1,10,100,4MB,4000,303.65,64-1000000-4-oltp_write_only-0.2
3921,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,436.69,64-1000000-4-oltp_write_only-0.2
3922,1GB,2,2,1,ON,1,1024,1,10,100,512MB,4000,448.38,64-1000000-4-oltp_write_only-0.2
3923,1GB,2,2,1,ON,1,1024,1,10,100,5GB,4000,455.17,64-1000000-4-oltp_write_only-0.2
3924,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,300.52,64-1000000-4-oltp_write_only-0.2
3925,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.39,64-1000000-4-oltp_write_only-0.2
3926,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,443.94,64-1000000-4-oltp_write_only-0.2
3927,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,452.52,64-1000000-4-oltp_write_only-0.2
3928,1GB,2,2,1,ON,1,1024,1,50,100,4MB,4000,300.48,64-1000000-4-oltp_write_only-0.2
3929,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,445.45,64-1000000-4-oltp_write_only-0.2
3930,1GB,2,2,1,ON,1,1024,1,50,100,512MB,4000,446.51,64-1000000-4-oltp_write_only-0.2
3931,1GB,2,2,1,ON,1,1024,1,50,100,5GB,4000,453.55,64-1000000-4-oltp_write_only-0.2
3932,1GB,2,2,1,ON,1,1024,1,0,100,48MB,1,319.61,64-1000000-4-oltp_write_only-0.2
3933,1GB,2,2,1,ON,1,1024,1,0,100,48MB,1000,349.6,64-1000000-4-oltp_write_only-0.2
3934,1GB,2,2,1,ON,1,1024,1,0,100,48MB,2000,351.72,64-1000000-4-oltp_write_only-0.2
3935,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,345.66,64-1000000-4-oltp_write_only-0.2
3936,1GB,2,2,1,ON,1,1024,1,10,100,48MB,1,419.87,64-1000000-4-oltp_write_only-0.2
3937,1GB,2,2,1,ON,1,1024,1,10,100,48MB,1000,436.56,64-1000000-4-oltp_write_only-0.2
3938,1GB,2,2,1,ON,1,1024,1,10,100,48MB,2000,429.98,64-1000000-4-oltp_write_only-0.2
3939,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,432.03,64-1000000-4-oltp_write_only-0.2
3940,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,424.07,64-1000000-4-oltp_write_only-0.2
3941,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,436.86,64-1000000-4-oltp_write_only-0.2
3942,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,432.38,64-1000000-4-oltp_write_only-0.2
3943,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,428.31,64-1000000-4-oltp_write_only-0.2
3944,1GB,2,2,1,ON,1,1024,1,50,100,48MB,1,406.36,64-1000000-4-oltp_write_only-0.2
3945,1GB,2,2,1,ON,1,1024,1,50,100,48MB,1000,435.2,64-1000000-4-oltp_write_only-0.2
3946,1GB,2,2,1,ON,1,1024,1,50,100,48MB,2000,433.0,64-1000000-4-oltp_write_only-0.2
3947,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,433.92,64-1000000-4-oltp_write_only-0.2
3948,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,303.1,64-1000000-4-oltp_write_only-0.2
3949,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,438.22,64-1000000-4-oltp_write_only-0.2
3950,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,446.91,64-1000000-4-oltp_write_only-0.2
3951,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,452.69,64-1000000-4-oltp_write_only-0.2
3952,1GB,2,2,1,ON,1,1024,1,25,5000,4MB,4000,249.17,64-1000000-4-oltp_write_only-0.2
3953,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,399.44,64-1000000-4-oltp_write_only-0.2
3954,1GB,2,2,1,ON,1,1024,1,25,5000,512MB,4000,396.18,64-1000000-4-oltp_write_only-0.2
3955,1GB,2,2,1,ON,1,1024,1,25,5000,5GB,4000,392.26,64-1000000-4-oltp_write_only-0.2
3956,1GB,2,2,1,ON,1,1024,1,25,10000,4MB,4000,237.01,64-1000000-4-oltp_write_only-0.2
3957,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,378.9,64-1000000-4-oltp_write_only-0.2
3958,1GB,2,2,1,ON,1,1024,1,25,10000,512MB,4000,379.6,64-1000000-4-oltp_write_only-0.2
3959,1GB,2,2,1,ON,1,1024,1,25,10000,5GB,4000,369.7,64-1000000-4-oltp_write_only-0.2
3960,1GB,2,2,1,ON,1,1024,1,25,20000,4MB,4000,239.32,64-1000000-4-oltp_write_only-0.2
3961,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,376.34,64-1000000-4-oltp_write_only-0.2
3962,1GB,2,2,1,ON,1,1024,1,25,20000,512MB,4000,377.9,64-1000000-4-oltp_write_only-0.2
3963,1GB,2,2,1,ON,1,1024,1,25,20000,5GB,4000,377.15,64-1000000-4-oltp_write_only-0.2
3964,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,414.38,64-1000000-4-oltp_write_only-0.2
3965,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,432.17,64-1000000-4-oltp_write_only-0.2
3966,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,427.2,64-1000000-4-oltp_write_only-0.2
3967,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,425.88,64-1000000-4-oltp_write_only-0.2
3968,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,1,359.28,64-1000000-4-oltp_write_only-0.2
3969,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,1000,387.53,64-1000000-4-oltp_write_only-0.2
3970,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,2000,360.37,64-1000000-4-oltp_write_only-0.2
3971,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,391.07,64-1000000-4-oltp_write_only-0.2
