id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
10,2,2,1,1,1,1,1024,1,25,100,0.048,4000,40.53,54.13311454886179,92.44026913618272,35717,1122.6600000000003,48.60000000149012,149.52000000000004,149.50000000000003,15840.940000000002,224.28000000000003,1165.4,3622.76,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
11,2,2,2,1,1,1,1024,1,25,100,0.048,4000,58.26,54.31632253510613,92.64029091663218,30653,1739.7,64.09999999403954,231.72,231.7,24568.82,347.58,1890.38,4600.4400000000005,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
12,3,2,1,1,1,1,1024,1,25,100,0.048,4000,34.07,72.7314097586081,92.67528399616694,54662,979.0,35.79999999701977,130.26,130.26,13830.22,195.44,969.3,2364.48,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
13,3,2,2,1,1,1,1024,1,25,100,0.048,4000,57.85,72.75655338502618,92.93072567984238,49071,1649.68,49.57999999821185,219.84,219.84,23285.4,329.76,1590.64,3719.76,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
14,4,2,1,1,1,1,1024,1,25,100,0.048,4000,36.65,86.61861440284542,93.0114256696226,58621,1108.24,33.27999999374151,147.44,147.44,15657.58,221.26,1019.4,2464.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
15,4,2,2,1,1,1,1024,1,25,100,0.048,4000,60.06,91.42635078239894,93.06279354794758,58652,1648.0,42.280000001192086,219.46,219.48,23275.48,329.3,1452.54,3206.66,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
16,1,2,2,0,1,1,1024,1,25,100,0.048,4000,62.93,35.63513193201268,92.37434996613356,15105,1901.76,64.61999999731779,253.42,253.44,26847.26,379.94,2283.28,4046.52,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
17,1,2,2,1,1,1,1024,1,25,100,0.048,4000,58.31,35.71599750135212,92.0611559051542,14725,1751.96,64.70000000298023,233.34,233.34,24739.88,349.98,2128.04,4502.68,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
18,1,2,2,2,1,1,1024,1,25,100,0.048,4000,61.47,35.64449531372567,92.06778873734984,15027,1857.9,64.38000000268221,247.58,247.6,26236.8,371.28,2221.94,3942.5,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
19,2,2,2,0,1,1,1024,1,25,100,0.048,4000,63.68,54.26760675892108,92.41921830945576,34614,1875.82,66.6600000038743,249.92,249.94,26489.6,374.86,2016.06,4153.76,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
20,2,2,2,1,1,1,1024,1,25,100,0.048,4000,61.0,54.21050977392999,92.51317183612365,31507,1801.04,64.78000000119208,239.94,239.94,25433.74,359.90000000000003,1949.6,4759.62,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
21,2,2,2,2,1,1,1024,1,25,100,0.048,4000,65.33,54.19171753231021,92.46771082989034,32637,1995.82,65.60000000149012,265.96,265.96,28185.6,398.94,2111.48,4327.64,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
22,3,2,2,0,1,1,1024,1,25,100,0.048,4000,63.14,72.70528395928304,92.49005319008504,52891,1688.86,47.93999999761581,224.96,224.94,23852.48,337.56,1621.58,3608.32,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
23,3,2,2,1,1,1,1024,1,25,100,0.048,4000,69.25,72.77724449426607,92.9140864780578,53035,1741.78,59.02000000327825,232.1,232.1,24580.92,348.24,1684.08,4442.86,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
24,3,2,2,2,1,1,1024,1,25,100,0.048,4000,71.28,72.81456706473043,92.90278692001137,52717,1886.72,59.79999999701977,251.46,251.48,26634.1,377.0,1862.54,4099.24,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
25,4,2,2,0,1,1,1024,1,25,100,0.048,4000,65.73,91.31674028598256,93.09824942554108,74173,1902.3,47.900000005960464,253.44,253.44,26860.44,380.28,1660.26,3108.74,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
26,4,2,2,1,1,1,1024,1,25,100,0.048,4000,70.74,91.44226198349163,93.15276928018044,71562,1825.26,46.83999999612569,243.16,243.16,25770.46,364.78,1547.12,3413.42,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
27,4,2,2,2,1,1,1024,1,25,100,0.048,4000,66.88,91.42471382755402,93.1943569615462,71816,1822.64,44.67999999970198,242.76,242.8,25747.9,363.96,1555.96,3126.74,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
28,1,2,2,1,1,1,1024,1,25,100,0.048,4000,58.23,35.69294917713553,92.02299015294882,14564,1753.14,64.48000000417233,233.5,233.52,24765.34,350.38,2127.76,4482.88,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
29,1,2,2,1,0,1,1024,1,25,100,0.048,4000,59.6,35.766612145157296,92.04935606402049,14575,1782.94,63.75999999791384,237.52,237.52,25181.24,356.26,2168.12,4517.58,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
30,2,2,2,1,1,1,1024,1,25,100,0.048,4000,61.37,54.21365272723225,92.3372301659703,31332,1827.2,64.46000000089407,243.52,243.52,25795.0,365.24,1967.72,4795.0,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
31,2,2,2,1,0,1,1024,1,25,100,0.048,4000,62.09,54.197741526139545,92.40118181701231,31103,1795.62,65.53999999910593,239.2,239.24,25359.82,358.68,1939.28,4680.06,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
32,3,2,2,1,1,1,1024,1,25,100,0.048,4000,73.27,72.70698639232177,92.65502389738,57831,2008.96,63.3399999961257,267.7,267.72,28362.24,401.46,1822.82,4692.66,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
33,3,2,2,1,0,1,1024,1,25,100,0.048,4000,71.98,72.79983447112608,92.92228833422048,54150,2014.74,66.21999999880789,268.42,268.42,28456.1,402.72,1939.36,4681.900000000001,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
34,4,2,2,1,1,1,1024,1,25,100,0.048,4000,76.3,91.29866830449456,93.08987504460436,76210,1841.64,51.97999999672174,245.44,245.42,25993.52,368.28,1804.6,3492.16,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
35,4,2,2,1,0,1,1024,1,25,100,0.048,4000,77.36,91.46701274074697,93.2009894985564,75035,2047.72,49.96000000089407,272.8,272.8,28918.4,409.24,1606.88,3771.14,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
36,1,2,2,1,1,0,1024,1,25,100,0.048,4000,60.71,35.63323306439257,92.39600218031676,14575,1815.54,64.57999999821186,241.94,241.94,25645.26,362.9,2172.38,4376.86,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
37,1,2,2,1,1,1,1024,1,25,100,0.048,4000,61.39,35.6665614650353,92.04406556730554,14636,1839.6,62.89999999850989,245.06,245.06,25972.56,367.58,2209.7200000000003,4588.26,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
38,2,2,2,1,1,0,1024,1,25,100,0.048,4000,62.93,54.19702126600778,92.33613717053989,33224,1873.1,67.37999999523163,249.5,249.52,26456.42,374.24,2024.9,4763.400000000001,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
39,2,2,2,1,1,1,1024,1,25,100,0.048,4000,63.33,54.197741526139545,92.44670320714152,29521,1890.46,64.74000000208616,251.92,251.9,26693.5,377.88,1986.68,4803.52,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
40,3,2,2,1,1,0,1024,1,25,100,0.048,4000,76.5,72.70927812910466,92.70026528914578,59849,2045.3,65.26000000536442,272.44,272.44,28893.42,408.74,1885.94,4731.74,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
41,3,2,2,1,1,1,1024,1,25,100,0.048,4000,74.95,72.80919785283908,92.95383545511112,52832,2080.0,64.10000000149012,277.2,277.2,29372.66,415.68,1945.6,4822.24,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
42,4,2,2,1,1,0,1024,1,25,100,0.048,4000,81.44,91.311436552285,92.67904300108027,86896,2078.2200000000003,50.57999999821185,276.88,276.92,29346.26,415.22,2065.58,3180.5,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
43,4,2,2,1,1,1,1024,1,25,100,0.048,4000,81.43,91.46295309273152,93.28083327018878,76161,2210.48,58.89999999850988,294.52,294.52,31221.76,441.82,1806.64,4159.88,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
44,1,2,2,1,1,1,100,1,25,100,0.048,4000,62.24,35.599118925424264,92.48002186126593,14419,1863.88,64.67999999970198,248.28,248.26,26326.04,372.36,2204.4,4499.400000000001,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
45,1,2,2,1,1,1,1024,1,25,100,0.048,4000,59.76,35.6662995522601,92.093709123881,14474,1790.34,63.42000000178813,238.48,238.48,25287.22,357.76,2146.42,4443.06,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
46,1,2,2,1,1,1,5000,1,25,100,0.048,4000,58.26,35.625768550299696,92.05615266725528,17552,1737.86,63.07999999821185,231.5,231.5,24552.38,347.34000000000003,2022.66,4106.84,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
47,1,2,2,1,1,1,10000,1,25,100,0.048,4000,63.18,35.67382954454678,92.11857203492625,21292,1897.28,62.15999999642372,252.68,252.68,26800.72,379.1,2241.88,4298.02,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
48,2,2,2,1,1,1,100,1,25,100,0.048,4000,64.22,54.19394379089932,92.45425466957477,29129,1897.88,64.0,252.84,252.84,26803.2,379.28,1980.42,4833.68,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
49,2,2,2,1,1,1,1024,1,25,100,0.048,4000,63.54,54.24311791444095,92.42466649505415,30485,1890.14,65.35999999940395,251.84,251.84,26680.28,377.76,2019.0,4821.12,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
50,2,2,2,1,1,1,5000,1,25,100,0.048,4000,65.79,54.20972403560442,92.37481927953122,34961,1965.7,65.23999999463558,261.9,261.9,27765.52,393.0,2046.7,4696.6,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
51,2,2,2,1,1,1,10000,1,25,100,0.048,4000,67.63,54.21915289551121,92.49784316454338,37831,1965.26,68.10000000149012,261.92,261.9,27751.02,392.74,2125.2200000000003,4432.26,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
52,3,2,2,1,1,1,100,1,25,100,0.048,4000,73.18,72.75478547379366,92.81814221195916,54540,2003.66,67.92000000178813,266.96,266.96,28297.86,400.44,1845.2800000000004,4747.300000000001,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
53,3,2,2,1,1,1,1024,1,25,100,0.048,4000,74.06,72.83001991846655,92.86251199435232,54496,2039.38,64.71999999880789,271.68,271.68,28804.04,407.62,1915.4200000000003,4767.460000000001,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
54,3,2,2,1,1,1,5000,1,25,100,0.048,4000,75.87,72.76768467797169,92.86583026078934,58014,2148.0,67.10000000149012,286.24,286.24,30336.5,429.46,1923.48,4645.72,64-1000000-4-oltp_read_write_50-0.2,"[0.13628435928199312, 0.09475044864550405, 0.0815335044255234, 0.06556506121454178, 0.06642825951657992, 0.06642825951657992, 0.0588895642952167, 0.14434300453940757, 0.06233017117439942, 0.0588895642952167, 0.10465271138565817, 0.059905091709379264]"
