id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
13,3,7,2,1,1,1,1024,1,25,100,0.048,4000,51.64,14.361901634988982,92.92165382512796,50470,1427.4,21.63999999989755,190.2,190.18,20146.52,285.34000000000003,1386.96,3143.46,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
14,3,15,2,1,1,1,1024,1,25,100,0.048,4000,52.0,14.362350897851826,92.91306118049162,51784,1454.28,15.780000000027938,193.82,193.78,20522.16,290.8,1404.92,3149.44,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
15,4,1,2,1,1,1,1024,1,25,100,0.048,4000,54.06,17.78675386089826,93.0361225422954,58291,1470.06,16.86000000010245,195.8,195.78,20757.08,293.72,1317.48,2844.84,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
16,4,2,2,1,1,1,1024,1,25,100,0.048,4000,55.14,17.818092981142,93.0522130033076,60062,1502.78,16.839999999850985,200.16,200.16,21209.6,300.42,1323.14,2838.68,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
17,4,3,2,1,1,1,1024,1,25,100,0.048,4000,57.89,17.795217001855207,93.07129102075857,60686,1519.24,15.139999999897558,202.48,202.46,21430.0,303.72,1389.82,2945.94,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
18,4,7,2,1,1,1,1024,1,25,100,0.048,4000,58.92,17.851435570909274,93.08968927345148,61865,1536.2,18.439999999944124,204.6,204.58,21698.66,306.94,1344.98,3003.82,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
19,4,15,2,1,1,1,1024,1,25,100,0.048,4000,59.03,17.805768608012443,93.10910237288302,63730,1565.24,14.099999999860302,208.42,208.42,22111.28,312.94,1379.58,3002.14,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
20,6,1,2,1,1,1,1024,1,25,100,0.048,4000,60.89,20.268433346329573,93.14567215983551,66795,1582.8,16.86000000010245,210.8,210.82,22353.1,316.2,1343.46,2819.9,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
21,6,2,2,1,1,1,1024,1,25,100,0.048,4000,62.94,20.52362679466853,93.16090540895156,69586,1608.38,15.100000000093129,214.3,214.3,22712.86,321.34000000000003,1322.78,2877.18,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
22,6,3,2,1,1,1,1024,1,25,100,0.048,4000,61.28,20.453092525200915,93.16705940397534,70365,1549.64,13.759999999776484,206.48,206.46,21878.26,309.72,1289.3,2707.28,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
23,6,7,2,1,1,1,1024,1,25,100,0.048,4000,63.43,20.365862676370583,93.15901362859846,71780,1584.92,14.5800000000745,211.06,211.04,22382.9,316.68,1296.4,2759.02,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
24,6,15,2,1,1,1,1024,1,25,100,0.048,4000,64.03,20.213307578833792,93.19760967423186,71360,1549.24,19.42000000015832,206.46,206.44,21878.26,309.6,1344.76,2754.94,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
25,8,1,2,1,1,1,1024,1,25,100,0.048,4000,65.23,21.07470233603333,93.17277249840735,73219,1634.38,18.239999999990687,217.7,217.7,23082.38,326.52,1417.02,2806.62,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
26,8,2,2,1,1,1,1024,1,25,100,0.048,4000,69.47,21.82981607056973,93.23123282143676,74437,1733.14,17.359999999869615,230.84,230.8,24486.1,346.24,1399.34,3001.32,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
27,8,3,2,1,1,1,1024,1,25,100,0.048,4000,66.39,21.288794303541167,93.20657472893606,76422,1657.46,18.979999999981366,220.72,220.7,23420.98,331.0,1442.12,2632.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
28,8,7,2,1,1,1,1024,1,25,100,0.048,4000,69.71,21.87613871440153,93.27416298185932,77996,1673.88,16.659999999916174,222.82,222.8,23649.02,334.32,1386.48,2841.88,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
29,8,15,2,1,1,1,1024,1,25,100,0.048,4000,67.94,21.71497476903336,93.25015635170467,79361,1703.46,15.319999999832357,226.8,226.8,24073.8,340.2,1441.64,2696.66,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
30,9,1,2,1,1,1,1024,1,25,100,0.048,4000,71.08,22.5235386420095,93.253762688953,78849,1964.9,18.380000000121065,261.76,261.76,27758.54,392.48,1328.64,2888.26,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
31,9,2,2,1,1,1,1024,1,25,100,0.048,4000,71.57,22.005174293956088,93.24787796776972,81334,1875.36,21.43999999994412,249.8,249.8,26486.88,374.74,1575.66,2709.86,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
32,9,3,2,1,1,1,1024,1,25,100,0.048,4000,72.89,22.504317476823203,93.31128136996524,81181,1783.32,17.359999999869615,237.48,237.52,25194.3,356.22,1475.58,2888.86,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
33,9,7,2,1,1,1,1024,1,25,100,0.048,4000,73.58,22.87763063137338,93.31818591924493,82556,1796.26,15.359999999869611,239.24,239.26,25386.04,358.8,1480.96,2891.42,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
34,9,15,2,1,1,1,1024,1,25,100,0.048,4000,71.08,22.748777185411868,93.348908662239,84416,1890.68,16.239999999990683,251.76,251.74,26717.1,377.82,1549.56,2800.66,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
35,12,1,2,1,1,1,1024,1,25,100,0.048,4000,76.39,23.72126129213099,93.32521780654976,86263,1965.66,18.76000000000932,262.0,262.0,27759.38,392.76,1571.78,2843.76,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
36,12,2,2,1,1,1,1024,1,25,100,0.048,4000,74.32,23.571450340729456,93.33956574101984,87166,2168.4,16.120000000111755,288.78000000000003,288.8,30639.84,433.2,1778.54,2737.18,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
37,12,3,2,1,1,1,1024,1,25,100,0.048,4000,75.18,23.559065256402207,93.33102708264556,86112,2011.16,21.30000000004656,267.84000000000003,267.84000000000003,28422.02,401.76,1648.32,2700.28,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
38,12,7,2,1,1,1,1024,1,25,100,0.048,4000,75.59,23.56941044448732,93.33155188055304,88189,2175.8,25.559999999823045,290.02,290.02,30733.12,435.06,1799.34,2668.66,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
39,12,15,2,1,1,1,1024,1,25,100,0.048,4000,76.09,23.325084300533533,93.31887655351898,90531,2266.0,18.739999999990687,301.96,301.96,32003.6,452.86,1858.88,2441.86,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
40,16,1,2,1,1,1,1024,1,25,100,0.048,4000,79.96,25.3494020493429,93.37811938452316,91830,2199.44,17.180000000167638,292.98,293.0,31074.52,439.5,1774.1,2755.7000000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
41,16,2,2,1,1,1,1024,1,25,100,0.048,4000,78.32,25.454796688519863,93.40793471591348,90070,2122.38,17.78000000002794,282.64,282.64,29992.92,423.96,1689.7,2782.1,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
42,16,3,2,1,1,1,1024,1,25,100,0.048,4000,78.81,25.65397798587688,93.37221106946852,91542,2412.04,18.57999999984168,321.36,321.34000000000003,34082.3,482.04,1580.48,2781.9,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
43,16,7,2,1,1,1,1024,1,25,100,0.048,4000,81.13,25.336203434966706,93.37756384429224,94770,2474.48,17.820000000065196,329.82,329.84000000000003,34944.62,494.64,2019.14,2718.76,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
44,16,15,2,1,1,1,1024,1,25,100,0.048,4000,79.8,25.35756163431144,93.42751275222052,93392,2282.46,17.300000000046566,304.06,304.08,32253.18,456.08,1812.38,2647.88,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
45,18,1,2,1,1,1,1024,1,25,100,0.048,4000,81.68,23.44532889866366,92.77636748906984,92250,2276.52,20.83999999985099,303.24,303.24,32162.52,455.0,2072.84,2711.28,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
46,18,2,2,1,1,1,1024,1,25,100,0.048,4000,81.28,26.36268408090472,93.4366275067372,95611,2247.74,19.31999999983236,299.40000000000003,299.42,31752.22,449.28,1751.54,2772.68,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
47,18,3,2,1,1,1,1024,1,25,100,0.048,4000,81.11,26.433667613235187,93.4577731293263,95640,2395.12,20.460000000195578,319.1,319.08,33835.78,478.68,1870.56,2828.92,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
48,18,7,2,1,1,1,1024,1,25,100,0.048,4000,83.26,26.389214874291994,93.46656864163586,96157,2432.7200000000003,19.26000000000932,324.0,324.0,34376.0,486.12,1880.96,2798.96,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
49,18,15,2,1,1,1,1024,1,25,100,0.048,4000,85.48,26.391036210222467,93.44977807740568,97585,2510.84,18.28000000002794,334.52,334.52,35479.62,501.84,1967.12,2760.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
50,24,1,2,1,1,1,1024,1,25,100,0.048,4000,87.11,28.40335742636975,93.49454247067898,100770,2614.16,21.080000000074502,348.34000000000003,348.34000000000003,36918.2,522.4,1996.3,2836.16,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
51,24,2,2,1,1,1,1024,1,25,100,0.048,4000,85.66,27.98096533961298,93.48229929924386,98447,2712.7000000000003,19.580000000074502,361.42,361.38,38327.06,542.12,2128.78,2685.82,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
52,24,3,2,1,1,1,1024,1,25,100,0.048,4000,85.84,28.686708728193903,93.4912499688522,100208,2774.26,17.52000000001862,369.56,369.58,39200.48,554.26,1746.16,2856.42,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
53,24,7,2,1,1,1,1024,1,25,100,0.048,4000,87.21,28.389369566423696,93.48236967736638,101451,2767.1,18.54000000003725,368.88,368.88,39084.5,553.32,2174.92,2796.24,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
54,24,15,2,1,1,1,1024,1,25,100,0.048,4000,92.48,28.119508292724632,93.48246475973968,103640,3064.24,21.26000000000932,408.38,408.36,43294.4,612.7,2399.44,2736.1,64-1000000-4-oltp_read_write_50-0.2,"[0.23237183356940203, 0.08625601986610433, 0.1189944785458078, 0.0520995393383776, 0.05656449136227835, 0.05656449136227835, 0.04810281509303267, 0.10793800167467318, 0.06866206212021173, 0.04914459890288436, 0.07520667219984957, 0.04809499596510001]"
