id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
10,2,15,2,1,1,1,1024,1,25,100,0.048,4000,45.9,7.277713979436058,92.5394719866131,33439,1325.46,16.759999997913834,176.46,176.44,18711.22,264.7,1482.28,3773.48,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
11,2,23,2,1,1,1,1024,1,25,100,0.048,4000,49.01,7.272099455888409,92.55819455504393,32239,1447.24,20.53999999910593,192.84,192.84,20428.6,289.12,1522.9,4110.76,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
12,3,1,2,1,1,1,1024,1,25,100,0.048,4000,50.06,8.97934510160104,92.7447076944123,52937,1510.58,15.240000002086164,201.3,201.28,21323.36,301.96,1495.7,2930.84,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
13,3,2,2,1,1,1,1024,1,25,100,0.048,4000,52.12,8.993053997649909,92.8544557668825,52035,1487.34,15.85999999940395,198.06,198.08,20998.82,297.1,1469.26,3109.6,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
14,3,3,2,1,1,1,1024,1,25,100,0.048,4000,54.15,8.98733033649549,92.94746896273008,49889,1520.68,17.1600000038743,202.58,202.58,21471.44,303.86,1448.54,3278.86,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
15,3,7,2,1,1,1,1024,1,25,100,0.048,4000,54.3,8.995364076992942,92.89074010629125,50166,1471.62,15.839999996125698,196.02,196.0,20784.2,293.90000000000003,1453.62,3465.6,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
16,3,15,2,1,1,1,1024,1,25,100,0.048,4000,56.72,8.990149724670076,92.89859098923064,50422,1550.56,14.820000000298004,206.58,206.6,21890.54,309.82,1508.1000000000004,3564.9800000000005,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
17,3,23,2,1,1,1,1024,1,25,100,0.048,4000,57.37,8.993520864078803,92.8979617393992,52275,1551.34,15.70000000298023,206.62,206.64,21915.32,309.84000000000003,1534.08,3579.16,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
18,4,1,2,1,1,1,1024,1,25,100,0.048,4000,60.78,10.718380106882094,93.04683747726766,63305,1662.74,14.85999999940395,221.48,221.48,23475.62,332.26,1454.6,3110.92,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
19,4,2,2,1,1,1,1024,1,25,100,0.048,4000,61.06,10.716815801185234,93.11160174953352,64403,1691.3,15.740000002086164,225.3,225.3,23895.9,337.72,1416.0,3105.74,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
20,4,3,2,1,1,1,1024,1,25,100,0.048,4000,63.09,10.720738691828132,93.12483179471133,64378,1596.56,17.399999998509884,212.68,212.68,22538.64,319.22,1411.72,3171.64,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
21,4,7,2,1,1,1,1024,1,25,100,0.048,4000,63.53,10.718046630861435,93.11941266942227,66825,1648.32,14.439999997615816,219.5,219.48,23291.74,329.28000000000003,1422.06,3152.7000000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
22,4,15,2,1,1,1,1024,1,25,100,0.048,4000,62.55,10.721702740687832,93.15750533115312,68675,1650.72,18.580000005662445,219.82,219.82,23319.6,329.74,1408.96,3139.38,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
23,4,23,2,1,1,1,1024,1,25,100,0.048,4000,65.45,10.71554859230676,93.12712542203172,68563,1634.12,13.01999999582767,217.58,217.6,23090.22,326.40000000000003,1423.9,3148.16,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
24,6,1,2,1,1,1,1024,1,25,100,0.048,4000,65.92,12.02336878688699,93.18292739647448,72436,1714.0,11.74000000208616,228.26,228.26,24216.22,342.48,1394.5,2949.08,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
25,6,2,2,1,1,1,1024,1,25,100,0.048,4000,66.09,12.135016558600212,93.18295445238591,73865,1748.0,14.799999997019764,232.74,232.74,24700.96,349.08,1376.34,2991.34,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
26,6,3,2,1,1,1,1024,1,25,100,0.048,4000,68.41,12.05347257675102,93.20683045725436,75332,1736.2,11.700000002980229,231.28,231.28,24522.56,346.96,1486.98,2967.9,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
27,6,7,2,1,1,1,1024,1,25,100,0.048,4000,69.38,12.497359476236497,93.22676934939167,77360,1682.26,14.85999999940395,224.02,224.0,23768.8,335.88,1373.46,2964.7200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
28,6,15,2,1,1,1,1024,1,25,100,0.048,4000,70.18,12.381649360271725,93.23494157766214,76571,1708.56,14.799999997019764,227.5,227.5,24140.48,341.32,1391.74,2969.28,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
29,6,23,2,1,1,1,1024,1,25,100,0.048,4000,72.41,12.45533543443436,93.2422572049981,79038,1838.56,11.320000000298023,244.86,244.9,25974.3,367.32,1383.2,2957.84,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
30,8,1,2,1,1,1,1024,1,25,100,0.048,4000,72.11,11.476650009034174,92.4741193714002,77684,1979.52,21.45371629819793,263.64,263.64,27966.42,395.42,1727.018161452916,2937.67501400112,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
31,8,2,2,1,1,1,1024,1,25,100,0.048,4000,72.52,12.957707964741276,93.29862706356208,80483,1805.04,13.119999997317787,240.46,240.48,25486.58,360.76,1389.08,3023.64,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
32,8,3,2,1,1,1,1024,1,25,100,0.048,4000,74.61,12.795796261915696,93.30415242706418,81689,1734.36,17.939999997615807,231.18,231.18,24472.08,346.68,1570.62,2932.76,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
33,8,7,2,1,1,1,1024,1,25,100,0.048,4000,74.71,13.003551822779926,93.32076179540888,83939,2076.08,15.219999998807909,276.64,276.64,29323.72,414.92,1547.1,2957.02,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
34,8,15,2,1,1,1,1024,1,25,100,0.048,4000,75.77,13.05722933570364,93.33260468985505,82546,1901.96,16.25999999791383,253.32,253.34,26870.58,379.96,1393.58,3011.84,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
35,8,23,2,1,1,1,1024,1,25,100,0.048,4000,76.13,12.997931236031905,93.33364818630548,86021,2149.92,12.10000000149012,286.34000000000003,286.34000000000003,30379.6,429.56,1596.7,2963.34,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
36,9,1,2,1,1,1,1024,1,25,100,0.048,4000,76.22,13.30400765418416,93.33651188867992,85512,2009.78,17.11999999731779,267.76,267.78000000000003,28388.2,401.68,1477.82,2995.2000000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
37,9,2,2,1,1,1,1024,1,25,100,0.048,4000,75.92,13.38653993769455,93.34857660382944,85824,1913.42,14.060000002384188,254.9,254.92,27029.68,382.3,1369.08,2991.52,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
38,9,3,2,1,1,1,1024,1,25,100,0.048,4000,76.63,13.374959224977474,93.35519693654268,86197,1981.62,13.84000000357628,263.94,263.94,27993.74,395.96,1439.9,2973.18,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
39,9,7,2,1,1,1,1024,1,25,100,0.048,4000,78.93,13.485885475846032,93.36547598685472,88109,1983.5,15.039999999105923,264.18,264.2,28025.9,396.28,1431.72,2991.14,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
40,9,15,2,1,1,1,1024,1,25,100,0.048,4000,78.35,13.424101464020367,93.38329657921447,87290,2065.8,16.179999999701977,275.28000000000003,275.28000000000003,29178.64,412.94,1506.28,2919.32,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
41,9,23,2,1,1,1,1024,1,25,100,0.048,4000,79.35,13.505402917854552,93.36997961003756,89931,2100.98,13.439999997615814,279.84000000000003,279.84000000000003,29685.46,419.76,1536.46,2916.28,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
42,12,1,2,1,1,1,1024,1,25,100,0.048,4000,81.6,13.968843638550794,93.42573315913852,91891,2251.7000000000003,15.179999999701977,300.04,300.04,31790.8,449.98,1612.44,2950.08,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
43,12,2,2,1,1,1,1024,1,25,100,0.048,4000,83.43,13.961070615669485,93.401871389105,92515,2470.96,16.140000000596043,329.22,329.2,34901.76,493.92,1818.96,2919.36,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
44,12,3,2,1,1,1,1024,1,25,100,0.048,4000,83.54,14.100245317087186,93.43996232955352,94694,2379.44,17.100000001490113,317.0,317.04,33610.020000000004,475.46,1740.5,2936.12,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
45,12,7,2,1,1,1,1024,1,25,100,0.048,4000,82.4,13.944069401816776,93.48106534300427,93962,2134.28,15.500000000000004,284.3,284.32,30151.12,426.36,1888.46,2833.16,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
46,12,15,2,1,1,1,1024,1,25,100,0.048,4000,80.92,14.083686716861877,93.43833610050656,94531,2293.46,13.880000002682202,305.5,305.52,32405.78,458.26,1654.92,2852.4,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
47,12,23,2,1,1,1,1024,1,25,100,0.048,4000,84.07,13.97115371789384,93.42120710701792,95877,2583.84,14.240000002086164,344.22,344.24,36505.72,516.3,1890.98,2822.96,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
48,16,1,2,1,1,1,1024,1,25,100,0.048,4000,84.83,13.506973286751789,92.64693009242296,97058,2508.34,18.71999999880789,334.22,334.24,35429.58,501.36,2067.4800000000005,2875.9000000000005,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
49,16,2,2,1,1,1,1024,1,25,100,0.048,4000,86.11,14.709827356432513,93.51469897913928,97534,2326.34,21.43999999761581,310.02,310.02,32852.86,464.94,2023.18,2922.52,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
50,16,3,2,1,1,1,1024,1,25,100,0.048,4000,86.45,14.818091862336246,93.52820578167037,98246,2292.34,14.299999997019764,305.48,305.5,32374.88,458.16,2021.72,2936.0,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
51,16,7,2,1,1,1,1024,1,25,100,0.048,4000,84.18,14.768228102448688,93.49657004337318,99798,2574.1,14.120000004768372,342.94,342.90000000000003,36368.48,514.44,1866.64,2777.04,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
52,16,15,2,1,1,1,1024,1,25,100,0.048,4000,89.31,15.071570017231622,93.53630137446552,102849,2659.32,15.35999999940395,354.32,354.32,37584.06,531.48,1859.88,2927.84,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
53,16,23,2,1,1,1,1024,1,25,100,0.048,4000,85.08,14.7200984178685,93.53242901159594,102206,2502.68,20.960000000894063,333.44,333.48,35361.12,500.16,2155.62,2638.54,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
54,18,1,2,1,1,1,1024,1,25,100,0.048,4000,82.68,13.679210619816716,92.62434247036548,102731,2617.16,17.999999999999993,348.64,348.64,36984.1,523.04,2177.94,2545.42,64-1000000-4-oltp_read_write_50-0.2,"[0.21627161578712922, 0.0810944083639685, 0.1172803236323362, 0.05882496953814102, 0.059069141053573, 0.05946432192681874, 0.052854575171895006, 0.10495518683562385, 0.06449681168764763, 0.051990983636391985, 0.08084395381930182, 0.05285370854717298]"
