id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
2697,1,2,2,1,0,1,1024,1,25,100,0.004,4000,111.45,13.436835879021372,97.23722016361106,6495,3354.84,28.899999998509884,447.12,447.14,47392.9,670.74,1016.56,4530.4400000000005,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2698,1,2,2,1,0,1,1024,1,25,100,0.048,4000,224.05,13.435959412796848,97.62587463659268,20560,6766.6,41.42000000178814,902.0,902.0,95614.16,1353.08,1897.54,5973.72,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2699,1,2,2,1,0,1,1024,1,25,100,0.512,4000,227.51,13.47075025265356,97.6981063421042,35446,6865.5,40.58000000566244,915.28,915.28,97003.2,1372.78,1901.08,4446.5,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2700,1,2,2,1,0,1,1024,1,25,100,5.0,4000,231.46,13.464079370833588,97.77398362649868,38746,6922.12,38.62000000476837,922.62,922.6,97822.78,1384.04,1877.76,4199.6,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2701,1,2,2,1,1,1,1024,1,25,100,0.048,1,189.27,13.37436331424017,98.62064696995743,22187,5705.1,49.53999999910593,760.5,760.52,80609.78,1140.66,1570.96,5666.18,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2702,1,2,2,1,1,1,1024,1,25,100,0.048,1000,211.34,13.54274221448442,98.35262490182495,22867,6307.76,49.33999999612569,840.8000000000001,840.8000000000001,89125.16,1261.34,1682.36,6217.4800000000005,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2703,1,2,2,1,1,1,1024,1,25,100,0.048,2000,212.27,13.587928917615343,98.18200019348951,23855,6414.64,45.79999999701977,855.0600000000001,855.0600000000001,90642.58,1282.58,1710.92,6446.06,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2704,1,2,2,1,1,1,1024,1,25,100,0.048,4000,205.72,13.603559231952644,98.09324018464726,24100,6164.84,42.74000000208616,821.76,821.76,87109.5,1232.68,1649.12,6246.54,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2705,1,2,2,1,0,1,1024,1,25,100,0.048,1,179.01,13.378331758534529,98.63547874802848,23996,5366.0,47.37999999523163,715.24,715.26,75821.72,1072.84,1520.06,5663.36,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2706,1,2,2,1,0,1,1024,1,25,100,0.048,1000,208.54,13.543350871584792,98.4166964302861,24832,6227.12,52.47999999672175,830.02,829.98,87990.7,1245.12,1673.98,6437.52,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2707,1,2,2,1,0,1,1024,1,25,100,0.048,2000,207.19,13.606091245490164,98.26996386824814,24920,6160.26,49.60000000149012,821.28,821.28,87044.98,1231.9,1654.94,6313.12,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2708,1,2,2,1,0,1,1024,1,25,100,0.048,4000,209.84,13.629341946724011,98.17834145052488,25599,6278.2,43.56000000238418,836.8000000000001,836.8000000000001,88719.66,1255.32,1705.5,6512.74,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2709,1,2,2,1,1,0,100,1,25,100,0.048,4000,216.92,13.467536543163646,97.62092279306034,24172,6582.3,43.76000000536442,877.4200000000001,877.44,93014.0,1316.04,1836.34,6505.46,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
2710,1,2,2,1,1,0,1024,1,25,100,0.048,4000,222.04,13.553892812563078,97.7145310852754,25992,6626.400000000001,45.35999999940395,883.3000000000001,883.3000000000001,93640.1,1325.0,1800.44,6220.68,64-1000000-4-oltp_read_write_50-1.0,"[0.14668439126338711, 0.05356321895463577, 0.08148954197014999, 0.07922791177053295, 0.045401020363392365, 0.05912450193855961, 0.049116263707334865, 0.09074862712043161, 0.08730590217625019, 0.05195372528564695, 0.17661263444354605, 0.07877226100613248]"
