id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,Average Memory Usage Percentage,InnoDB Buffer Pool Cache Hit Rate,InnoDB Dirty Buffer Pages,Current QPS (Queries Per Second),Max CPU Usage (100 - Idle),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),Average Disk IOPS (Read),Average Disk IOPS (Write),workload_label,parameter_importance
10,3,3,2,1,1,1,1024,1,25,100,0.048,4000,42.0,18.6833887697776,92.71766661062682,48078,1295.22,18.32000000029802,172.54,172.56,18282.98,258.72,1280.16,2513.08,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
11,3,7,2,1,1,1,1024,1,25,100,0.048,4000,40.87,18.69740451148093,92.72242213194042,48677,1265.18,18.539999999105927,168.4,168.4,17867.600000000002,252.72,1216.3,2526.82,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
12,4,1,2,1,1,1,1024,1,25,100,0.048,4000,43.64,19.77026498015437,92.23894395245784,52485,1279.86,20.619999997317784,170.6,170.6,18054.62,255.96,1287.48,2392.92,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
13,4,2,2,1,1,1,1024,1,25,100,0.048,4000,44.52,22.21569594557809,92.70758715497384,53508,1293.26,22.5,172.24,172.24,18257.44,258.36,1229.2,2429.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
14,4,3,2,1,1,1,1024,1,25,100,0.048,4000,45.4,23.14561205204717,92.75211577458676,56374,1316.88,15.420000001788136,175.36,175.36,18601.06,263.16,1193.64,2426.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
15,4,7,2,1,1,1,1024,1,25,100,0.048,4000,47.09,22.90666390996742,92.76966407818357,56440,1257.28,14.800000004470348,167.48,167.46,17747.74,251.18,1163.18,2462.48,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
16,6,1,2,1,1,1,1024,1,25,100,0.048,4000,48.51,24.01565744684713,92.8078971345602,58013,1284.32,22.64000000059605,171.06,171.08,18122.56,256.66,1190.58,2440.08,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
17,6,2,2,1,1,1,1024,1,25,100,0.048,4000,50.18,24.382302768538366,92.83013520107764,60299,1323.42,17.699999995529648,176.1,176.1,18696.52,264.18,1201.96,2464.64,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
18,6,3,2,1,1,1,1024,1,25,100,0.048,4000,51.28,24.33343400902712,92.81868286222628,62008,1305.94,20.27999999374152,173.88,173.92000000000002,18443.66,260.7,1180.42,2424.36,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
19,6,7,2,1,1,1,1024,1,25,100,0.048,4000,52.45,24.54961669781997,92.8428548142803,62618,1350.72,18.75999999791384,179.84,179.82,19078.58,269.84000000000003,1192.5,2485.78,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
20,8,1,2,1,1,1,1024,1,25,100,0.048,4000,53.44,25.401141869768,92.88265182278973,64546,1373.42,19.08000000566244,183.08,183.06,19377.52,274.66,1210.64,2499.84,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
21,8,2,2,1,1,1,1024,1,25,100,0.048,4000,54.7,26.1051533856847,92.87787393760638,66099,1354.58,17.659999996423714,180.46,180.46,19114.52,270.52,1192.38,2531.94,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
22,8,3,2,1,1,1,1024,1,25,100,0.048,4000,55.33,25.881468629367404,92.93697892619656,67985,1374.14,20.5,183.04,183.04,19402.24,274.56,1283.6,2508.56,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
23,8,7,2,1,1,1,1024,1,25,100,0.048,4000,55.95,26.31432010204108,92.90847570415468,68432,1466.7,20.200000002980232,195.46,195.46,20706.2,293.08,1204.78,2507.02,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
24,9,1,2,1,1,1,1024,1,25,100,0.048,4000,57.82,24.15519914343565,92.32113957933456,68792,1445.0,20.0,192.46,192.48,20399.78,288.68,1332.74,2495.38,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
25,9,2,2,1,1,1,1024,1,25,100,0.048,4000,58.21,27.23083618725161,92.97028877035088,71025,1440.46,18.82000000029802,191.98,191.96,20327.08,288.02,1180.2,2530.7000000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
26,9,3,2,1,1,1,1024,1,25,100,0.048,4000,58.26,27.16022277413819,92.9687861664398,71713,1438.54,20.35999999940396,191.54,191.54,20325.92,287.38,1201.94,2490.9,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
27,9,7,2,1,1,1,1024,1,25,100,0.048,4000,59.48,27.42504737806792,92.98689965801051,73405,1469.7,17.700000002980232,195.7,195.7,20762.54,293.56,1188.86,2453.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
28,12,1,2,1,1,1,1024,1,25,100,0.048,4000,58.93,28.61871867927317,93.00360960164532,73104,1418.3,16.339999996125698,188.96,188.96,20027.6,283.44,1176.32,2494.0,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
29,12,2,2,1,1,1,1024,1,25,100,0.048,4000,60.56,28.432252603525285,93.01694511176382,74277,1378.54,19.17999999970198,183.6,183.62,19461.64,275.42,1418.02,2466.68,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
30,12,3,2,1,1,1,1024,1,25,100,0.048,4000,61.07,28.882992375436515,93.0121643325144,75144,1591.42,19.17999999970198,211.96,211.96,22475.0,318.04,1276.4,2491.56,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
31,12,7,2,1,1,1,1024,1,25,100,0.048,4000,61.94,28.744471478532745,93.05046282306138,77455,1464.14,21.38000000268221,194.92,194.92,20681.84,292.44,1442.82,2424.48,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
32,16,1,2,1,1,1,1024,1,25,100,0.048,4000,65.7,30.949155750051204,93.05125362159782,78994,1699.72,18.40000000596046,226.32,226.32,24014.84,339.56,1322.78,2499.1,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
33,16,2,2,1,1,1,1024,1,25,100,0.048,4000,64.41,31.22248701802052,93.075106048801,79195,1580.0400000000004,21.060000002384182,210.40000000000003,210.40000000000003,22319.500000000004,315.6000000000001,1220.7,2502.16,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
34,16,3,2,1,1,1,1024,1,25,100,0.048,4000,65.8,30.631038921309624,93.06808983339124,80625,1599.84,18.880000002682205,213.06,213.06,22597.38,319.5,1615.54,2444.28,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
35,16,7,2,1,1,1,1024,1,25,100,0.048,4000,66.48,30.659637515652264,93.09630888963056,80847,1698.38,20.219999998807904,226.08,226.08,23996.72,339.12,1719.02,2391.32,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
36,18,1,2,1,1,1,1024,1,25,100,0.048,4000,66.09,28.895744269911106,92.31109259037808,83054,1835.3,23.9400000050664,244.4,244.4,25931.26,366.64,1619.3,2346.92,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
37,18,2,2,1,1,1,1024,1,25,100,0.048,4000,65.95,31.945504851877104,93.08619053089348,82290,1851.96,19.700000002980232,246.66,246.66,26166.56,370.06,1447.54,2493.0,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
38,18,3,2,1,1,1,1024,1,25,100,0.048,4000,67.31,31.899277209010503,93.09857070273316,84284,2045.22,21.64000000059605,272.44,272.44,28893.8,408.62,1614.8,2436.52,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
39,18,7,2,1,1,1,1024,1,25,100,0.048,4000,68.46,31.99059827287175,93.15945749797216,84296,1657.42,20.93999999761581,220.72,220.7,23412.72,331.1,1635.88,2436.62,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
40,1,2,1,1,1,1,1024,1,25,100,0.048,4000,44.31,9.465032911878096,92.35481475949268,19308,1332.04,31.440000005066395,177.44,177.44,18812.58,266.14,1629.08,3358.82,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
41,1,2,2,1,1,1,1024,1,25,100,0.048,4000,45.18,9.47485203265522,92.0522026039201,14736,1345.68,34.12000000476837,179.20000000000002,179.18,19003.48,269.02,1634.34,3407.0,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
42,1,2,3,1,1,1,1024,1,25,100,0.048,4000,52.64,9.462942702999785,91.87058008129128,14473,1596.64,28.140000000596043,212.68,212.7,22550.18,319.08,1948.4,3442.9,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
43,1,2,7,1,1,1,1024,1,25,100,0.048,4000,73.43,9.477363523943096,91.89903737515252,14392,2245.2000000000003,30.2200000025332,299.22,299.24,31700.88,448.8,2672.96,3592.86,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
44,2,2,1,1,1,1,1024,1,25,100,0.048,4000,45.8,14.059474058077342,92.14105229349646,49601,1326.08,31.340000003576275,176.66,176.68,18719.68,265.06,1457.52,3253.44,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
45,2,2,2,1,1,1,1024,1,25,100,0.048,4000,47.16,14.083308920557798,92.64160532433414,31534,1451.36,32.399999998509884,193.26,193.26,20492.92,290.06,1559.72,3356.1800000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
46,2,2,3,1,1,1,1024,1,25,100,0.048,4000,54.13,14.060948546510872,92.30720991797985,28812,1449.84,32.61999999731779,193.1,193.1,20466.68,289.72,1607.06,3689.44,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
47,2,2,7,1,1,1,1024,1,25,100,0.048,4000,83.78,14.093095634995734,92.2339941150022,29046,2560.66,34.439999997615814,341.2,341.2,36162.92,511.7,2781.98,3710.86,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
48,3,2,1,1,1,1,1024,1,25,100,0.048,4000,56.4,18.625656876495555,92.25510614068632,77510,1696.82,26.0,225.92,225.92,23980.52,339.0,1583.14,3050.2200000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
49,3,2,2,1,1,1,1024,1,25,100,0.048,4000,59.38,18.718355209772724,92.90705801253316,55654,1637.02,33.96000000089406,218.12,218.12,23117.94,327.24,1656.9,3546.04,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
50,3,2,3,1,1,1,1024,1,25,100,0.048,4000,64.58,18.65543830221893,92.7782159349302,49417,1825.1,33.84000000357628,243.08,243.08,25774.08,364.68,1697.96,3693.92,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
51,3,2,7,1,1,1,1024,1,25,100,0.048,4000,95.11,18.658047012524406,92.63625514178592,44350,2800.28,31.68000000715256,373.12,373.12,39555.12,559.74,2714.68,3787.12,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
52,4,2,1,1,1,1,1024,1,25,100,0.048,4000,57.8,23.25239093970606,92.67682388978878,91622,1705.78,22.5,227.12,227.1,24098.66,340.76,1409.0,2153.42,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
53,4,2,2,1,1,1,1024,1,25,100,0.048,4000,71.19,23.282933914400587,93.11187054649317,84340,2214.46,25.139999993145462,294.98,295.0,31280.26,442.42,1812.32,3114.08,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
54,4,2,3,1,1,1,1024,1,25,100,0.048,4000,78.0,23.3101552393273,93.13208194630202,78077,2473.12,28.439999997615818,329.48,329.46,34944.66,494.4,2063.26,3229.7000000000003,64-1000000-4-oltp_read_write_50-0.2,"[0.24585848990098078, 0.07683592668095421, 0.10556609769060793, 0.06277341966765476, 0.05742443392607209, 0.05742443392607209, 0.054982155525872704, 0.09196168289615671, 0.06013232660417429, 0.05098843627382773, 0.07895661642261924, 0.057095980485007435]"
