innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
16GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,285.71,oltp_write_only,64,1000000,4
18GB,2,2,1,ON,1,100,1,25,100,48MB,4000,294.12,oltp_write_only,64,1000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,287.48,oltp_write_only,64,1000000,4
18GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,280.40,oltp_write_only,64,1000000,4
18GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,286.87,oltp_write_only,64,1000000,4
24GB,2,2,1,ON,1,100,1,25,100,48MB,4000,304.67,oltp_write_only,64,1000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,302.14,oltp_write_only,64,1000000,4
24GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,302.38,oltp_write_only,64,1000000,4
24GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,305.07,oltp_write_only,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,274.84,oltp_write_only,64,1000000,4
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,304.86,oltp_write_only,64,1000000,4
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,316.11,oltp_write_only,64,1000000,4
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,313.42,oltp_write_only,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,305.70,oltp_write_only,64,1000000,4
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,333.50,oltp_write_only,64,1000000,4
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,366.13,oltp_write_only,64,1000000,4
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,351.69,oltp_write_only,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,320.77,oltp_write_only,64,1000000,4
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,324.70,oltp_write_only,64,1000000,4
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,335.27,oltp_write_only,64,1000000,4
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,332.67,oltp_write_only,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,308.55,oltp_write_only,64,1000000,4
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,313.99,oltp_write_only,64,1000000,4
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,337.99,oltp_write_only,64,1000000,4
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,337.65,oltp_write_only,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,317.78,oltp_write_only,64,1000000,4
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,316.42,oltp_write_only,64,1000000,4
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,343.67,oltp_write_only,64,1000000,4
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,345.03,oltp_write_only,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,306.89,oltp_write_only,64,1000000,4
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,322.34,oltp_write_only,64,1000000,4
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,353.96,oltp_write_only,64,1000000,4
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,350.02,oltp_write_only,64,1000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,312.02,oltp_write_only,64,1000000,4
9GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,327.37,oltp_write_only,64,1000000,4
9GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,345.87,oltp_write_only,64,1000000,4
9GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,347.76,oltp_write_only,64,1000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,311.08,oltp_write_only,64,1000000,4
12GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,329.14,oltp_write_only,64,1000000,4
12GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,365.22,oltp_write_only,64,1000000,4
12GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,356.30,oltp_write_only,64,1000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,307.81,oltp_write_only,64,1000000,4
16GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,326.20,oltp_write_only,64,1000000,4
