innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
18GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,2071.72,oltp_read_only,64,1000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2119.57,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,2079.11,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2109.42,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1601.67,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1470.36,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1453.00,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1516.50,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1497.68,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1441.17,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1617.69,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1452.92,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1620.09,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1580.35,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1590.49,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1564.88,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1564.50,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1610.69,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1634.66,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1587.65,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1600.80,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1735.12,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1712.59,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1728.92,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1794.10,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1958.21,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1849.22,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1863.77,oltp_read_only,64,1000000,4
9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1855.15,oltp_read_only,64,1000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1940.00,oltp_read_only,64,1000000,4
9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,1898.06,oltp_read_only,64,1000000,4
9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,1950.97,oltp_read_only,64,1000000,4
12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1929.03,oltp_read_only,64,1000000,4
12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2056.80,oltp_read_only,64,1000000,4
12GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,2162.33,oltp_read_only,64,1000000,4
12GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,2025.36,oltp_read_only,64,1000000,4
16GB,2,2,1,ON,1,100,1,25,100,48MB,4000,2085.83,oltp_read_only,64,1000000,4
16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2081.86,oltp_read_only,64,1000000,4
16GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,2197.16,oltp_read_only,64,1000000,4
16GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,2134.05,oltp_read_only,64,1000000,4
18GB,2,2,1,ON,1,100,1,25,100,48MB,4000,2184.03,oltp_read_only,64,1000000,4
18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2134.91,oltp_read_only,64,1000000,4
18GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,2136.07,oltp_read_only,64,1000000,4
18GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,2132.21,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,1,100,1,25,100,48MB,4000,2090.37,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2148.50,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,2120.90,oltp_read_only,64,1000000,4
24GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,2181.13,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1499.64,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1528.93,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1552.59,oltp_read_only,64,1000000,4
1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1553.65,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1408.42,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1617.77,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1482.33,oltp_read_only,64,1000000,4
2GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1627.64,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1482.54,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1541.37,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1601.27,oltp_read_only,64,1000000,4
3GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1579.87,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1503.32,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1634.43,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1633.12,oltp_read_only,64,1000000,4
4GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1725.88,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1618.22,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1899.93,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1808.33,oltp_read_only,64,1000000,4
6GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1801.11,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1830.87,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,1870.65,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,1866.84,oltp_read_only,64,1000000,4
8GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,1873.79,oltp_read_only,64,1000000,4
9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,2017.03,oltp_read_only,64,1000000,4
