innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,350.66,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,355.05,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,355.99,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,347.04,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,100,1,25,100,48MB,4000,351.36,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,368.90,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,358.49,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,354.69,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,100,1,25,100,48MB,4000,354.51,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,354.04,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,356.77,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,354.50,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,100,1,25,100,48MB,4000,361.19,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,360.43,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,345.45,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,339.76,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,366.30,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,352.20,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,375.36,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,367.90,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,360.08,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,356.01,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,379.53,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,359.22,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,362.03,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,373.29,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,362.71,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,372.26,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,354.25,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,352.28,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,364.90,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,365.58,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,363.09,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,364.58,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,368.81,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,360.91,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,329.35,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,355.73,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,360.96,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,360.49,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,336.38,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,357.18,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,361.39,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,353.05,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,330.46,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,351.71,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,354.12,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,364.01,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,333.77,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,356.54,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,352.11,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,357.97,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,326.96,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,356.48,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,351.98,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,358.73,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,359.21,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,328.85,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,316.31,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,320.19,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,359.91,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,335.91,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,318.02,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,327.85,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,361.42,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,322.23,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,335.24,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,318.66,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,349.38,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,320.86,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,340.74,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,306.94,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,355.83,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,329.86,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,331.18,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,318.16,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,338.60,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,361.50,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,357.47,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,361.89,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,330.77,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,368.04,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,369.89,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,367.83,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,322.65,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,373.45,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,368.13,oltp_read_write,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,368.22,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,334.60,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,371.52,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,366.90,oltp_read_write,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,367.48,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,330.11,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,361.86,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,374.54,oltp_read_write,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,371.14,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,1,293.09,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,364.21,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,360.81,oltp_read_write,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,365.59,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,301.61,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,360.64,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,358.56,oltp_read_write,64,1000000,4
