innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
3,1GB,2,1,ON,1,100,1,25,100,48MB,4000,712.82,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,744.01,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,757.98,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,747.89,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,100,1,25,100,48MB,4000,745.61,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,758.69,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,768.38,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,748.31,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,100,1,25,100,48MB,4000,733.39,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,681.41,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,732.45,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,742.65,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,695.35,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,750.26,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,718.81,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,752.93,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,695.11,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,726.63,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,731.85,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,750.89,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,768.94,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,711.59,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,702.97,oltp_read_only,64,1000000,4
