innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,4GB,15,1,ON,1,1024,1,25,100,48MB,4000,867.86,oltp_write_only,64,1000000,4
2,6GB,1,1,ON,1,1024,1,25,100,48MB,4000,734.37,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,759.55,oltp_write_only,64,1000000,4
2,6GB,3,1,ON,1,1024,1,25,100,48MB,4000,782.02,oltp_write_only,64,1000000,4
2,6GB,7,1,ON,1,1024,1,25,100,48MB,4000,826.29,oltp_write_only,64,1000000,4
2,6GB,15,1,ON,1,1024,1,25,100,48MB,4000,860.29,oltp_write_only,64,1000000,4
2,8GB,1,1,ON,1,1024,1,25,100,48MB,4000,725.95,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,763.32,oltp_write_only,64,1000000,4
2,8GB,3,1,ON,1,1024,1,25,100,48MB,4000,802.34,oltp_write_only,64,1000000,4
2,8GB,7,1,ON,1,1024,1,25,100,48MB,4000,817.44,oltp_write_only,64,1000000,4
2,8GB,15,1,ON,1,1024,1,25,100,48MB,4000,867.83,oltp_write_only,64,1000000,4
2,9GB,1,1,ON,1,1024,1,25,100,48MB,4000,748.13,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,765.12,oltp_write_only,64,1000000,4
2,9GB,3,1,ON,1,1024,1,25,100,48MB,4000,791.18,oltp_write_only,64,1000000,4
2,9GB,7,1,ON,1,1024,1,25,100,48MB,4000,851.20,oltp_write_only,64,1000000,4
2,9GB,15,1,ON,1,1024,1,25,100,48MB,4000,878.17,oltp_write_only,64,1000000,4
2,12GB,1,1,ON,1,1024,1,25,100,48MB,4000,742.10,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,775.96,oltp_write_only,64,1000000,4
2,12GB,3,1,ON,1,1024,1,25,100,48MB,4000,791.40,oltp_write_only,64,1000000,4
2,12GB,7,1,ON,1,1024,1,25,100,48MB,4000,824.19,oltp_write_only,64,1000000,4
2,12GB,15,1,ON,1,1024,1,25,100,48MB,4000,883.36,oltp_write_only,64,1000000,4
2,16GB,1,1,ON,1,1024,1,25,100,48MB,4000,746.50,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,770.94,oltp_write_only,64,1000000,4
2,16GB,3,1,ON,1,1024,1,25,100,48MB,4000,768.67,oltp_write_only,64,1000000,4
2,16GB,7,1,ON,1,1024,1,25,100,48MB,4000,845.26,oltp_write_only,64,1000000,4
2,16GB,15,1,ON,1,1024,1,25,100,48MB,4000,872.09,oltp_write_only,64,1000000,4
2,18GB,1,1,ON,1,1024,1,25,100,48MB,4000,739.58,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,773.82,oltp_write_only,64,1000000,4
2,18GB,3,1,ON,1,1024,1,25,100,48MB,4000,800.76,oltp_write_only,64,1000000,4
2,18GB,7,1,ON,1,1024,1,25,100,48MB,4000,858.47,oltp_write_only,64,1000000,4
2,18GB,15,1,ON,1,1024,1,25,100,48MB,4000,859.88,oltp_write_only,64,1000000,4
2,24GB,1,1,ON,1,1024,1,25,100,48MB,4000,746.35,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,759.47,oltp_write_only,64,1000000,4
2,24GB,3,1,ON,1,1024,1,25,100,48MB,4000,815.71,oltp_write_only,64,1000000,4
2,24GB,7,1,ON,1,1024,1,25,100,48MB,4000,852.08,oltp_write_only,64,1000000,4
2,24GB,15,1,ON,1,1024,1,25,100,48MB,4000,861.02,oltp_write_only,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,764.11,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,770.28,oltp_write_only,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,778.21,oltp_write_only,64,1000000,4
2,2GB,2,0,ON,1,1024,1,25,100,48MB,4000,743.59,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,725.94,oltp_write_only,64,1000000,4
2,2GB,2,2,ON,1,1024,1,25,100,48MB,4000,757.13,oltp_write_only,64,1000000,4
2,3GB,2,0,ON,1,1024,1,25,100,48MB,4000,786.28,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,738.82,oltp_write_only,64,1000000,4
2,3GB,2,2,ON,1,1024,1,25,100,48MB,4000,795.08,oltp_write_only,64,1000000,4
2,4GB,2,0,ON,1,1024,1,25,100,48MB,4000,791.00,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,776.84,oltp_write_only,64,1000000,4
2,4GB,2,2,ON,1,1024,1,25,100,48MB,4000,813.37,oltp_write_only,64,1000000,4
2,6GB,2,0,ON,1,1024,1,25,100,48MB,4000,785.76,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,787.86,oltp_write_only,64,1000000,4
2,6GB,2,2,ON,1,1024,1,25,100,48MB,4000,779.25,oltp_write_only,64,1000000,4
2,8GB,2,0,ON,1,1024,1,25,100,48MB,4000,768.50,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,761.50,oltp_write_only,64,1000000,4
2,8GB,2,2,ON,1,1024,1,25,100,48MB,4000,784.67,oltp_write_only,64,1000000,4
2,9GB,2,0,ON,1,1024,1,25,100,48MB,4000,800.08,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,790.05,oltp_write_only,64,1000000,4
2,9GB,2,2,ON,1,1024,1,25,100,48MB,4000,797.59,oltp_write_only,64,1000000,4
2,12GB,2,0,ON,1,1024,1,25,100,48MB,4000,799.43,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,785.61,oltp_write_only,64,1000000,4
2,12GB,2,2,ON,1,1024,1,25,100,48MB,4000,773.46,oltp_write_only,64,1000000,4
2,16GB,2,0,ON,1,1024,1,25,100,48MB,4000,776.34,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,778.02,oltp_write_only,64,1000000,4
2,16GB,2,2,ON,1,1024,1,25,100,48MB,4000,780.57,oltp_write_only,64,1000000,4
2,18GB,2,0,ON,1,1024,1,25,100,48MB,4000,786.82,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,775.06,oltp_write_only,64,1000000,4
2,18GB,2,2,ON,1,1024,1,25,100,48MB,4000,790.11,oltp_write_only,64,1000000,4
2,24GB,2,0,ON,1,1024,1,25,100,48MB,4000,778.73,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,792.47,oltp_write_only,64,1000000,4
2,24GB,2,2,ON,1,1024,1,25,100,48MB,4000,813.70,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,760.37,oltp_write_only,64,1000000,4
2,1GB,2,1,OFF,1,1024,1,25,100,48MB,4000,772.46,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,708.90,oltp_write_only,64,1000000,4
2,2GB,2,1,OFF,1,1024,1,25,100,48MB,4000,747.30,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,767.07,oltp_write_only,64,1000000,4
2,3GB,2,1,OFF,1,1024,1,25,100,48MB,4000,749.91,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,757.17,oltp_write_only,64,1000000,4
2,4GB,2,1,OFF,1,1024,1,25,100,48MB,4000,789.17,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,781.01,oltp_write_only,64,1000000,4
2,6GB,2,1,OFF,1,1024,1,25,100,48MB,4000,784.40,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,792.16,oltp_write_only,64,1000000,4
2,8GB,2,1,OFF,1,1024,1,25,100,48MB,4000,781.16,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,789.81,oltp_write_only,64,1000000,4
2,9GB,2,1,OFF,1,1024,1,25,100,48MB,4000,760.73,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,787.68,oltp_write_only,64,1000000,4
2,12GB,2,1,OFF,1,1024,1,25,100,48MB,4000,782.84,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,786.71,oltp_write_only,64,1000000,4
2,16GB,2,1,OFF,1,1024,1,25,100,48MB,4000,761.31,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,758.92,oltp_write_only,64,1000000,4
2,18GB,2,1,OFF,1,1024,1,25,100,48MB,4000,765.03,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,790.81,oltp_write_only,64,1000000,4
2,24GB,2,1,OFF,1,1024,1,25,100,48MB,4000,772.78,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,0,1024,1,25,100,48MB,4000,837.37,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,758.52,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,0,1024,1,25,100,48MB,4000,784.33,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,725.78,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,0,1024,1,25,100,48MB,4000,854.15,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,766.43,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,0,1024,1,25,100,48MB,4000,902.93,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,766.35,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,0,1024,1,25,100,48MB,4000,889.28,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,804.00,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,0,1024,1,25,100,48MB,4000,885.70,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,776.96,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,0,1024,1,25,100,48MB,4000,900.03,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,793.25,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,0,1024,1,25,100,48MB,4000,910.79,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,761.93,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,0,1024,1,25,100,48MB,4000,883.11,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,778.27,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,0,1024,1,25,100,48MB,4000,896.27,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,764.21,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,0,1024,1,25,100,48MB,4000,882.98,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,793.21,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,732.38,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,742.40,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,764.15,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,776.69,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,100,1,25,100,48MB,4000,665.71,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,719.86,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,5000,1,25,100,48MB,4000,739.98,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,10000,1,25,100,48MB,4000,742.56,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,100,1,25,100,48MB,4000,764.49,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,783.25,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,5000,1,25,100,48MB,4000,746.47,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,10000,1,25,100,48MB,4000,738.19,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,100,1,25,100,48MB,4000,767.01,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,770.81,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,5000,1,25,100,48MB,4000,775.61,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,10000,1,25,100,48MB,4000,790.80,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,100,1,25,100,48MB,4000,765.13,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,805.22,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,5000,1,25,100,48MB,4000,788.67,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,10000,1,25,100,48MB,4000,792.02,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,100,1,25,100,48MB,4000,806.25,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,799.38,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,5000,1,25,100,48MB,4000,784.11,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,10000,1,25,100,48MB,4000,783.76,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,100,1,25,100,48MB,4000,781.80,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,780.95,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,5000,1,25,100,48MB,4000,770.05,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,10000,1,25,100,48MB,4000,800.58,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,100,1,25,100,48MB,4000,768.55,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,765.44,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,5000,1,25,100,48MB,4000,792.42,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,10000,1,25,100,48MB,4000,781.20,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,100,1,25,100,48MB,4000,763.52,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,790.79,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,5000,1,25,100,48MB,4000,776.57,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,10000,1,25,100,48MB,4000,769.44,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,100,1,25,100,48MB,4000,761.54,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,792.70,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,5000,1,25,100,48MB,4000,796.11,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,10000,1,25,100,48MB,4000,782.46,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,100,1,25,100,48MB,4000,774.67,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,774.03,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,5000,1,25,100,48MB,4000,773.07,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,10000,1,25,100,48MB,4000,764.16,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,743.07,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,810.86,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,850.69,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,863.39,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,702.88,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,2,25,100,48MB,4000,786.10,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,4,25,100,48MB,4000,827.69,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,8,25,100,48MB,4000,860.47,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,751.05,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,2,25,100,48MB,4000,789.36,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,4,25,100,48MB,4000,859.28,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,8,25,100,48MB,4000,924.87,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,757.04,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,2,25,100,48MB,4000,809.23,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,4,25,100,48MB,4000,877.48,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,8,25,100,48MB,4000,941.47,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,777.86,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,2,25,100,48MB,4000,815.77,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,4,25,100,48MB,4000,889.08,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,8,25,100,48MB,4000,940.02,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,766.49,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,2,25,100,48MB,4000,800.99,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,4,25,100,48MB,4000,862.49,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,8,25,100,48MB,4000,931.25,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,792.84,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,2,25,100,48MB,4000,837.71,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,4,25,100,48MB,4000,895.03,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,8,25,100,48MB,4000,952.83,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,799.06,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,2,25,100,48MB,4000,826.98,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,4,25,100,48MB,4000,867.05,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,8,25,100,48MB,4000,959.19,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,768.04,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,2,25,100,48MB,4000,831.39,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,4,25,100,48MB,4000,878.17,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,8,25,100,48MB,4000,930.40,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,778.51,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,2,25,100,48MB,4000,820.51,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,4,25,100,48MB,4000,911.79,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,8,25,100,48MB,4000,924.67,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,787.75,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,2,25,100,48MB,4000,841.94,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,4,25,100,48MB,4000,893.51,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,8,25,100,48MB,4000,938.97,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,658.38,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,762.06,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,775.05,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,777.95,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,0,100,48MB,4000,643.46,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,10,100,48MB,4000,724.75,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,728.17,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,50,100,48MB,4000,729.51,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,0,100,48MB,4000,688.90,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,10,100,48MB,4000,721.55,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,732.87,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,50,100,48MB,4000,740.85,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,0,100,48MB,4000,753.69,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,10,100,48MB,4000,781.15,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,792.48,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,50,100,48MB,4000,763.38,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,0,100,48MB,4000,737.80,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,10,100,48MB,4000,766.59,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,787.83,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,50,100,48MB,4000,794.82,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,0,100,48MB,4000,768.32,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,10,100,48MB,4000,777.94,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,791.36,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,50,100,48MB,4000,741.67,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,0,100,48MB,4000,756.51,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,10,100,48MB,4000,855.66,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,850.53,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,50,100,48MB,4000,826.56,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,0,100,48MB,4000,757.77,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,10,100,48MB,4000,795.53,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,25,100,48MB,4000,779.59,oltp_write_only,64,1000000,4
2,12GB,2,1,ON,1,1024,1,50,100,48MB,4000,802.79,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,0,100,48MB,4000,764.29,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,10,100,48MB,4000,789.62,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,25,100,48MB,4000,785.12,oltp_write_only,64,1000000,4
2,16GB,2,1,ON,1,1024,1,50,100,48MB,4000,823.23,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,0,100,48MB,4000,762.40,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,10,100,48MB,4000,802.26,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,25,100,48MB,4000,795.92,oltp_write_only,64,1000000,4
2,18GB,2,1,ON,1,1024,1,50,100,48MB,4000,792.46,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,0,100,48MB,4000,763.34,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,10,100,48MB,4000,790.86,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,25,100,48MB,4000,820.69,oltp_write_only,64,1000000,4
2,24GB,2,1,ON,1,1024,1,50,100,48MB,4000,812.04,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,766.37,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,733.47,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,651.83,oltp_write_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,652.55,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,702.69,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,5000,48MB,4000,687.43,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,10000,48MB,4000,684.78,oltp_write_only,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,20000,48MB,4000,685.66,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,761.67,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,5000,48MB,4000,702.07,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,10000,48MB,4000,704.84,oltp_write_only,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,20000,48MB,4000,679.71,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,782.59,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,5000,48MB,4000,704.61,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,10000,48MB,4000,681.47,oltp_write_only,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,20000,48MB,4000,681.42,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,784.44,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,5000,48MB,4000,700.35,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,10000,48MB,4000,678.27,oltp_write_only,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,20000,48MB,4000,674.49,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,780.57,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,5000,48MB,4000,678.24,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,10000,48MB,4000,692.19,oltp_write_only,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,20000,48MB,4000,690.64,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,797.34,oltp_write_only,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,5000,48MB,4000,690.97,oltp_write_only,64,1000000,4
