id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew
52,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,339.64,64,1000000,4,oltp_read_only,0.6
53,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,379.85,64,1000000,4,oltp_read_only,0.6
54,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,411.94,64,1000000,4,oltp_read_only,0.6
55,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,452.20,64,1000000,4,oltp_read_only,0.6
56,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,527.56,64,1000000,4,oltp_read_only,0.6
57,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,600.24,64,1000000,4,oltp_read_only,0.6
58,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,652.92,64,1000000,4,oltp_read_only,0.6
59,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,749.32,64,1000000,4,oltp_read_only,0.6
60,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,767.06,64,1000000,4,oltp_read_only,0.6
61,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,769.31,64,1000000,4,oltp_read_only,0.6
62,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,768.46,64,1000000,4,oltp_read_only,0.6
63,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,341.05,64,1000000,4,oltp_read_only,0.6
64,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.38,64,1000000,4,oltp_read_only,0.6
65,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,342.69,64,1000000,4,oltp_read_only,0.6
66,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,339.56,64,1000000,4,oltp_read_only,0.6
67,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,331.03,64,1000000,4,oltp_read_only,0.6
68,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,334.78,64,1000000,4,oltp_read_only,0.6
69,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,340.68,64,1000000,4,oltp_read_only,0.6
70,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,340.38,64,1000000,4,oltp_read_only,0.6
71,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,332.83,64,1000000,4,oltp_read_only,0.6
72,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,334.57,64,1000000,4,oltp_read_only,0.6
73,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,340.87,64,1000000,4,oltp_read_only,0.6
74,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,342.44,64,1000000,4,oltp_read_only,0.6
75,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,349.04,64,1000000,4,oltp_read_only,0.6
76,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,345.45,64,1000000,4,oltp_read_only,0.6
77,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,351.74,64,1000000,4,oltp_read_only,0.6
78,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,343.14,64,1000000,4,oltp_read_only,0.6
79,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,348.19,64,1000000,4,oltp_read_only,0.6
80,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,338.22,64,1000000,4,oltp_read_only,0.6
81,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,350.50,64,1000000,4,oltp_read_only,0.6
82,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,348.72,64,1000000,4,oltp_read_only,0.6
83,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,351.22,64,1000000,4,oltp_read_only,0.6
84,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,339.17,64,1000000,4,oltp_read_only,0.6
85,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,340.72,64,1000000,4,oltp_read_only,0.6
86,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,340.74,64,1000000,4,oltp_read_only,0.6
87,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,344.15,64,1000000,4,oltp_read_only,0.6
88,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,342.77,64,1000000,4,oltp_read_only,0.6
89,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,349.81,64,1000000,4,oltp_read_only,0.6
90,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,350.99,64,1000000,4,oltp_read_only,0.6
91,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,350.10,64,1000000,4,oltp_read_only,0.6
92,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,338.35,64,1000000,4,oltp_read_only,0.6
93,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,349.34,64,1000000,4,oltp_read_only,0.6
94,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,351.79,64,1000000,4,oltp_read_only,0.6
95,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,351.33,64,1000000,4,oltp_read_only,0.6
96,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,339.49,64,1000000,4,oltp_read_only,0.6
97,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,338.88,64,1000000,4,oltp_read_only,0.6
98,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,339.67,64,1000000,4,oltp_read_only,0.6
99,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,341.44,64,1000000,4,oltp_read_only,0.6
100,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,283.64,64,1000000,4,oltp_read_only,0.6
101,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,341.23,64,1000000,4,oltp_read_only,0.6
102,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,347.47,64,1000000,4,oltp_read_only,0.6
103,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,350.65,64,1000000,4,oltp_read_only,0.6
104,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,713.45,64,1000000,4,oltp_read_only,1.0
105,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,790.37,64,1000000,4,oltp_read_only,1.0
106,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,846.37,64,1000000,4,oltp_read_only,1.0
107,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,895.56,64,1000000,4,oltp_read_only,1.0
108,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,953.94,64,1000000,4,oltp_read_only,1.0
109,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,999.56,64,1000000,4,oltp_read_only,1.0
110,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1009.06,64,1000000,4,oltp_read_only,1.0
111,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1001.43,64,1000000,4,oltp_read_only,1.0
112,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,997.70,64,1000000,4,oltp_read_only,1.0
113,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1000.66,64,1000000,4,oltp_read_only,1.0
114,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,995.11,64,1000000,4,oltp_read_only,1.0
115,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,716.49,64,1000000,4,oltp_read_only,1.0
116,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,716.98,64,1000000,4,oltp_read_only,1.0
117,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,720.41,64,1000000,4,oltp_read_only,1.0
118,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,723.47,64,1000000,4,oltp_read_only,1.0
119,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,718.68,64,1000000,4,oltp_read_only,1.0
120,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,716.07,64,1000000,4,oltp_read_only,1.0
121,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,716.51,64,1000000,4,oltp_read_only,1.0
122,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,712.02,64,1000000,4,oltp_read_only,1.0
123,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,709.79,64,1000000,4,oltp_read_only,1.0
124,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,712.67,64,1000000,4,oltp_read_only,1.0
125,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,717.43,64,1000000,4,oltp_read_only,1.0
126,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,726.73,64,1000000,4,oltp_read_only,1.0
127,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,725.77,64,1000000,4,oltp_read_only,1.0
128,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,716.54,64,1000000,4,oltp_read_only,1.0
129,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,726.91,64,1000000,4,oltp_read_only,1.0
130,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,714.43,64,1000000,4,oltp_read_only,1.0
131,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,730.77,64,1000000,4,oltp_read_only,1.0
132,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,721.64,64,1000000,4,oltp_read_only,1.0
133,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,727.28,64,1000000,4,oltp_read_only,1.0
134,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,725.68,64,1000000,4,oltp_read_only,1.0
135,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,722.92,64,1000000,4,oltp_read_only,1.0
136,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,710.77,64,1000000,4,oltp_read_only,1.0
137,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,715.96,64,1000000,4,oltp_read_only,1.0
138,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,718.24,64,1000000,4,oltp_read_only,1.0
139,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,718.51,64,1000000,4,oltp_read_only,1.0
140,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,715.62,64,1000000,4,oltp_read_only,1.0
141,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,719.48,64,1000000,4,oltp_read_only,1.0
142,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,723.87,64,1000000,4,oltp_read_only,1.0
143,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,727.66,64,1000000,4,oltp_read_only,1.0
144,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,717.74,64,1000000,4,oltp_read_only,1.0
145,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,727.69,64,1000000,4,oltp_read_only,1.0
146,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,729.07,64,1000000,4,oltp_read_only,1.0
147,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,729.94,64,1000000,4,oltp_read_only,1.0
148,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,717.70,64,1000000,4,oltp_read_only,1.0
149,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,713.04,64,1000000,4,oltp_read_only,1.0
150,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,705.28,64,1000000,4,oltp_read_only,1.0
151,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,716.46,64,1000000,4,oltp_read_only,1.0
152,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,506.80,64,1000000,4,oltp_read_only,1.0
153,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,701.53,64,1000000,4,oltp_read_only,1.0
154,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,721.13,64,1000000,4,oltp_read_only,1.0
155,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,722.35,64,1000000,4,oltp_read_only,1.0
156,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,99.44,64,1000000,4,oltp_write_only,0.2
157,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,111.02,64,1000000,4,oltp_write_only,0.2
158,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.18,64,1000000,4,oltp_write_only,0.2
159,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,125.14,64,1000000,4,oltp_write_only,0.2
160,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,129.99,64,1000000,4,oltp_write_only,0.2
161,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,134.33,64,1000000,4,oltp_write_only,0.2
162,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,138.35,64,1000000,4,oltp_write_only,0.2
163,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,142.15,64,1000000,4,oltp_write_only,0.2
164,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,145.86,64,1000000,4,oltp_write_only,0.2
165,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,149.46,64,1000000,4,oltp_write_only,0.2
166,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,153.99,64,1000000,4,oltp_write_only,0.2
167,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,168.40,64,1000000,4,oltp_write_only,0.2
168,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,169.67,64,1000000,4,oltp_write_only,0.2
169,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,170.72,64,1000000,4,oltp_write_only,0.2
170,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,172.88,64,1000000,4,oltp_write_only,0.2
171,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,175.83,64,1000000,4,oltp_write_only,0.2
172,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,129.01,64,1000000,4,oltp_write_only,0.2
173,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,175.75,64,1000000,4,oltp_write_only,0.2
174,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,200.32,64,1000000,4,oltp_write_only,0.2
175,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,275.44,64,1000000,4,oltp_write_only,0.2
176,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,280.66,64,1000000,4,oltp_write_only,0.2
177,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,196.47,64,1000000,4,oltp_write_only,0.2
178,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.77,64,1000000,4,oltp_write_only,0.2
179,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,212.26,64,1000000,4,oltp_write_only,0.2
180,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.21,64,1000000,4,oltp_write_only,0.2
181,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,177.31,64,1000000,4,oltp_write_only,0.2
182,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,183.20,64,1000000,4,oltp_write_only,0.2
183,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,173.13,64,1000000,4,oltp_write_only,0.2
184,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,176.54,64,1000000,4,oltp_write_only,0.2
185,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.47,64,1000000,4,oltp_write_only,0.2
186,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,183.06,64,1000000,4,oltp_write_only,0.2
187,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,185.03,64,1000000,4,oltp_write_only,0.2
188,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,179.24,64,1000000,4,oltp_write_only,0.2
189,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,189.06,64,1000000,4,oltp_write_only,0.2
190,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,198.92,64,1000000,4,oltp_write_only,0.2
191,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,180.70,64,1000000,4,oltp_write_only,0.2
192,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,158.07,64,1000000,4,oltp_write_only,0.2
193,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,176.35,64,1000000,4,oltp_write_only,0.2
194,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,178.24,64,1000000,4,oltp_write_only,0.2
195,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,177.01,64,1000000,4,oltp_write_only,0.2
196,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,179.68,64,1000000,4,oltp_write_only,0.2
197,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,172.21,64,1000000,4,oltp_write_only,0.2
198,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,171.07,64,1000000,4,oltp_write_only,0.2
199,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,171.28,64,1000000,4,oltp_write_only,0.2
200,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,116.83,64,1000000,4,oltp_write_only,0.2
201,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,179.61,64,1000000,4,oltp_write_only,0.2
202,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,184.36,64,1000000,4,oltp_write_only,0.2
203,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,197.52,64,1000000,4,oltp_write_only,0.2
204,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,177.72,64,1000000,4,oltp_write_only,0.2
205,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,181.49,64,1000000,4,oltp_write_only,0.2
206,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,178.55,64,1000000,4,oltp_write_only,0.2
207,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,177.20,64,1000000,4,oltp_write_only,0.2
208,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,192.79,64,1000000,4,oltp_write_only,0.6
209,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,236.14,64,1000000,4,oltp_write_only,0.6
210,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,247.37,64,1000000,4,oltp_write_only,0.6
211,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,251.26,64,1000000,4,oltp_write_only,0.6
212,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,254.13,64,1000000,4,oltp_write_only,0.6
213,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,256.85,64,1000000,4,oltp_write_only,0.6
214,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,261.90,64,1000000,4,oltp_write_only,0.6
215,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,262.31,64,1000000,4,oltp_write_only,0.6
216,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,267.44,64,1000000,4,oltp_write_only,0.6
217,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,270.67,64,1000000,4,oltp_write_only,0.6
218,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,268.99,64,1000000,4,oltp_write_only,0.6
219,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,195.75,64,1000000,4,oltp_write_only,0.6
220,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,194.67,64,1000000,4,oltp_write_only,0.6
221,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,196.05,64,1000000,4,oltp_write_only,0.6
222,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,198.16,64,1000000,4,oltp_write_only,0.6
223,1GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,197.43,64,1000000,4,oltp_write_only,0.6
224,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,184.52,64,1000000,4,oltp_write_only,0.6
225,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.32,64,1000000,4,oltp_write_only,0.6
226,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,222.66,64,1000000,4,oltp_write_only,0.6
227,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,288.79,64,1000000,4,oltp_write_only,0.6
228,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,299.22,64,1000000,4,oltp_write_only,0.6
229,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,232.44,64,1000000,4,oltp_write_only,0.6
230,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,198.35,64,1000000,4,oltp_write_only,0.6
231,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,242.06,64,1000000,4,oltp_write_only,0.6
232,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,198.92,64,1000000,4,oltp_write_only,0.6
233,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,197.54,64,1000000,4,oltp_write_only,0.6
234,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,208.71,64,1000000,4,oltp_write_only,0.6
235,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.89,64,1000000,4,oltp_write_only,0.6
236,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,200.51,64,1000000,4,oltp_write_only,0.6
237,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,198.14,64,1000000,4,oltp_write_only,0.6
238,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,204.70,64,1000000,4,oltp_write_only,0.6
