id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew
36,9GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,754.8,64,1000000,4,oltp_read_only,0.2
37,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,785.71,64,1000000,4,oltp_read_only,0.2
38,9GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,777.97,64,1000000,4,oltp_read_only,0.2
39,9GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,783.44,64,1000000,4,oltp_read_only,0.2
40,9GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,776.96,64,1000000,4,oltp_read_only,0.2
41,9GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,779.16,64,1000000,4,oltp_read_only,0.2
42,12GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,1191.8,64,1000000,4,oltp_read_only,0.2
43,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1311.44,64,1000000,4,oltp_read_only,0.2
44,12GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,1315.03,64,1000000,4,oltp_read_only,0.2
45,12GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,1311.95,64,1000000,4,oltp_read_only,0.2
46,12GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,1307.95,64,1000000,4,oltp_read_only,0.2
47,12GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,1302.69,64,1000000,4,oltp_read_only,0.2
48,16GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,1599.38,64,1000000,4,oltp_read_only,0.2
49,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1880.57,64,1000000,4,oltp_read_only,0.2
50,16GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,1909.11,64,1000000,4,oltp_read_only,0.2
51,16GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,1904.16,64,1000000,4,oltp_read_only,0.2
52,16GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,1913.32,64,1000000,4,oltp_read_only,0.2
53,16GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,1889.8,64,1000000,4,oltp_read_only,0.2
54,18GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,1633.35,64,1000000,4,oltp_read_only,0.2
55,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1924.01,64,1000000,4,oltp_read_only,0.2
56,18GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,1938.37,64,1000000,4,oltp_read_only,0.2
57,18GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,1869.36,64,1000000,4,oltp_read_only,0.2
58,18GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,1916.72,64,1000000,4,oltp_read_only,0.2
59,18GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,1905.39,64,1000000,4,oltp_read_only,0.2
60,24GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,1597.68,64,1000000,4,oltp_read_only,0.2
61,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1921.42,64,1000000,4,oltp_read_only,0.2
62,24GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,1887.44,64,1000000,4,oltp_read_only,0.2
63,24GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,1938.51,64,1000000,4,oltp_read_only,0.2
64,24GB,15,2,1,ON,1,1024,1,25,100,48MB,4000,1910.33,64,1000000,4,oltp_read_only,0.2
65,24GB,23,2,1,ON,1,1024,1,25,100,48MB,4000,1937.68,64,1000000,4,oltp_read_only,0.2
66,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,413.58,64,1000000,4,oltp_read_only,0.2
67,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,414.4,64,1000000,4,oltp_read_only,0.2
68,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,409.3,64,1000000,4,oltp_read_only,0.2
69,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,412.91,64,1000000,4,oltp_read_only,0.2
70,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,417.39,64,1000000,4,oltp_read_only,0.2
71,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,415.07,64,1000000,4,oltp_read_only,0.2
72,2GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,440.57,64,1000000,4,oltp_read_only,0.2
73,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,436.84,64,1000000,4,oltp_read_only,0.2
74,2GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,436.14,64,1000000,4,oltp_read_only,0.2
75,2GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,436.74,64,1000000,4,oltp_read_only,0.2
76,2GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,434.31,64,1000000,4,oltp_read_only,0.2
77,2GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,438.46,64,1000000,4,oltp_read_only,0.2
78,3GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,468.79,64,1000000,4,oltp_read_only,0.2
79,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,468.38,64,1000000,4,oltp_read_only,0.2
80,3GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,462.16,64,1000000,4,oltp_read_only,0.2
81,3GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,463.47,64,1000000,4,oltp_read_only,0.2
82,3GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,463.77,64,1000000,4,oltp_read_only,0.2
83,3GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,458.13,64,1000000,4,oltp_read_only,0.2
84,4GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,493.06,64,1000000,4,oltp_read_only,0.2
85,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,491.32,64,1000000,4,oltp_read_only,0.2
86,4GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,493.71,64,1000000,4,oltp_read_only,0.2
87,4GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,494.08,64,1000000,4,oltp_read_only,0.2
88,4GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,492.21,64,1000000,4,oltp_read_only,0.2
89,4GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,490.64,64,1000000,4,oltp_read_only,0.2
90,6GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,552.72,64,1000000,4,oltp_read_only,0.2
91,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,567.15,64,1000000,4,oltp_read_only,0.2
92,6GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,561.82,64,1000000,4,oltp_read_only,0.2
93,6GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,564.6,64,1000000,4,oltp_read_only,0.2
94,6GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,561.25,64,1000000,4,oltp_read_only,0.2
95,6GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,564.52,64,1000000,4,oltp_read_only,0.2
96,8GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,673.25,64,1000000,4,oltp_read_only,0.2
97,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,688.3,64,1000000,4,oltp_read_only,0.2
98,8GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,694.95,64,1000000,4,oltp_read_only,0.2
99,8GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,692.05,64,1000000,4,oltp_read_only,0.2
100,8GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,686.81,64,1000000,4,oltp_read_only,0.2
101,8GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,681.59,64,1000000,4,oltp_read_only,0.2
102,9GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,750.95,64,1000000,4,oltp_read_only,0.2
103,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,787.04,64,1000000,4,oltp_read_only,0.2
104,9GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,778.48,64,1000000,4,oltp_read_only,0.2
105,9GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,780.82,64,1000000,4,oltp_read_only,0.2
106,9GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,778.55,64,1000000,4,oltp_read_only,0.2
107,9GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,776.63,64,1000000,4,oltp_read_only,0.2
108,12GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,1180.18,64,1000000,4,oltp_read_only,0.2
109,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1299.3,64,1000000,4,oltp_read_only,0.2
110,12GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,1322.75,64,1000000,4,oltp_read_only,0.2
111,12GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,1301.64,64,1000000,4,oltp_read_only,0.2
112,12GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,1299.33,64,1000000,4,oltp_read_only,0.2
113,12GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,1318.71,64,1000000,4,oltp_read_only,0.2
114,16GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,1581.2,64,1000000,4,oltp_read_only,0.2
115,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1910.38,64,1000000,4,oltp_read_only,0.2
116,16GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,1926.38,64,1000000,4,oltp_read_only,0.2
117,16GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,1914.43,64,1000000,4,oltp_read_only,0.2
118,16GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,1905.18,64,1000000,4,oltp_read_only,0.2
119,16GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,1920.91,64,1000000,4,oltp_read_only,0.2
120,18GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,1586.11,64,1000000,4,oltp_read_only,0.2
121,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1885.69,64,1000000,4,oltp_read_only,0.2
122,18GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,1924.34,64,1000000,4,oltp_read_only,0.2
123,18GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,1880.26,64,1000000,4,oltp_read_only,0.2
124,18GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,1915.55,64,1000000,4,oltp_read_only,0.2
125,18GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,1928.84,64,1000000,4,oltp_read_only,0.2
126,24GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,1626.17,64,1000000,4,oltp_read_only,0.2
127,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1920.25,64,1000000,4,oltp_read_only,0.2
128,24GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,1923.96,64,1000000,4,oltp_read_only,0.2
129,24GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,1936.16,64,1000000,4,oltp_read_only,0.2
130,24GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,1923.1,64,1000000,4,oltp_read_only,0.2
131,24GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,1930.26,64,1000000,4,oltp_read_only,0.2
132,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,413.13,64,1000000,4,oltp_read_only,0.2
133,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,415.52,64,1000000,4,oltp_read_only,0.2
134,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,415.56,64,1000000,4,oltp_read_only,0.2
135,2GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,434.22,64,1000000,4,oltp_read_only,0.2
136,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,436.6,64,1000000,4,oltp_read_only,0.2
137,2GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,437.85,64,1000000,4,oltp_read_only,0.2
138,3GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,460.29,64,1000000,4,oltp_read_only,0.2
139,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,461.49,64,1000000,4,oltp_read_only,0.2
140,3GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,464.31,64,1000000,4,oltp_read_only,0.2
141,4GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,492.51,64,1000000,4,oltp_read_only,0.2
142,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,496.25,64,1000000,4,oltp_read_only,0.2
143,4GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,491.24,64,1000000,4,oltp_read_only,0.2
144,6GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,554.89,64,1000000,4,oltp_read_only,0.2
145,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,558.18,64,1000000,4,oltp_read_only,0.2
146,6GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,566.52,64,1000000,4,oltp_read_only,0.2
147,8GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,675.63,64,1000000,4,oltp_read_only,0.2
148,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,690.0,64,1000000,4,oltp_read_only,0.2
149,8GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,688.69,64,1000000,4,oltp_read_only,0.2
150,9GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,758.9,64,1000000,4,oltp_read_only,0.2
151,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,783.73,64,1000000,4,oltp_read_only,0.2
152,9GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,778.65,64,1000000,4,oltp_read_only,0.2
153,12GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,1191.87,64,1000000,4,oltp_read_only,0.2
154,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1315.65,64,1000000,4,oltp_read_only,0.2
155,12GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,1311.37,64,1000000,4,oltp_read_only,0.2
156,16GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,1586.29,64,1000000,4,oltp_read_only,0.2
157,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1920.46,64,1000000,4,oltp_read_only,0.2
158,16GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,1906.98,64,1000000,4,oltp_read_only,0.2
159,18GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,1607.16,64,1000000,4,oltp_read_only,0.2
160,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1915.99,64,1000000,4,oltp_read_only,0.2
161,18GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,1891.06,64,1000000,4,oltp_read_only,0.2
162,24GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,1578.81,64,1000000,4,oltp_read_only,0.2
163,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1941.69,64,1000000,4,oltp_read_only,0.2
164,24GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,1900.17,64,1000000,4,oltp_read_only,0.2
165,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,413.69,64,1000000,4,oltp_read_only,0.2
166,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,412.69,64,1000000,4,oltp_read_only,0.2
167,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,436.77,64,1000000,4,oltp_read_only,0.2
168,2GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,433.45,64,1000000,4,oltp_read_only,0.2
169,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,461.79,64,1000000,4,oltp_read_only,0.2
170,3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,465.52,64,1000000,4,oltp_read_only,0.2
171,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,490.65,64,1000000,4,oltp_read_only,0.2
172,4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,499.74,64,1000000,4,oltp_read_only,0.2
173,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,553.4,64,1000000,4,oltp_read_only,0.2
174,6GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,568.16,64,1000000,4,oltp_read_only,0.2
175,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,677.09,64,1000000,4,oltp_read_only,0.2
176,8GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,705.15,64,1000000,4,oltp_read_only,0.2
177,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,758.35,64,1000000,4,oltp_read_only,0.2
178,9GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,800.69,64,1000000,4,oltp_read_only,0.2
179,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1171.22,64,1000000,4,oltp_read_only,0.2
180,12GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,1469.15,64,1000000,4,oltp_read_only,0.2
181,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1595.9,64,1000000,4,oltp_read_only,0.2
182,16GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,1950.29,64,1000000,4,oltp_read_only,0.2
183,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1582.49,64,1000000,4,oltp_read_only,0.2
184,18GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,1959.39,64,1000000,4,oltp_read_only,0.2
185,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1613.45,64,1000000,4,oltp_read_only,0.2
186,24GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,1945.66,64,1000000,4,oltp_read_only,0.2
187,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,415.12,64,1000000,4,oltp_read_only,0.2
188,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,413.49,64,1000000,4,oltp_read_only,0.2
189,2GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,437.27,64,1000000,4,oltp_read_only,0.2
190,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,435.67,64,1000000,4,oltp_read_only,0.2
191,3GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,467.67,64,1000000,4,oltp_read_only,0.2
192,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,463.76,64,1000000,4,oltp_read_only,0.2
193,4GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,491.72,64,1000000,4,oltp_read_only,0.2
194,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,488.22,64,1000000,4,oltp_read_only,0.2
195,6GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,566.88,64,1000000,4,oltp_read_only,0.2
196,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,564.07,64,1000000,4,oltp_read_only,0.2
197,8GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,673.55,64,1000000,4,oltp_read_only,0.2
198,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,689.18,64,1000000,4,oltp_read_only,0.2
199,9GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,749.59,64,1000000,4,oltp_read_only,0.2
200,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,780.15,64,1000000,4,oltp_read_only,0.2
201,12GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,1198.69,64,1000000,4,oltp_read_only,0.2
202,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1306.99,64,1000000,4,oltp_read_only,0.2
203,16GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,1597.72,64,1000000,4,oltp_read_only,0.2
204,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1890.34,64,1000000,4,oltp_read_only,0.2
205,18GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,1587.5,64,1000000,4,oltp_read_only,0.2
206,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1897.09,64,1000000,4,oltp_read_only,0.2
207,24GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,1615.12,64,1000000,4,oltp_read_only,0.2
208,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,1936.51,64,1000000,4,oltp_read_only,0.2
209,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,407.37,64,1000000,4,oltp_read_only,0.2
210,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,414.56,64,1000000,4,oltp_read_only,0.2
211,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,412.06,64,1000000,4,oltp_read_only,0.2
212,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,413.67,64,1000000,4,oltp_read_only,0.2
213,2GB,2,2,1,ON,1,100,1,25,100,48MB,4000,433.92,64,1000000,4,oltp_read_only,0.2
214,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,435.76,64,1000000,4,oltp_read_only,0.2
215,2GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,434.93,64,1000000,4,oltp_read_only,0.2
216,2GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,432.91,64,1000000,4,oltp_read_only,0.2
217,3GB,2,2,1,ON,1,100,1,25,100,48MB,4000,454.5,64,1000000,4,oltp_read_only,0.2
218,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,461.72,64,1000000,4,oltp_read_only,0.2
219,3GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,466.27,64,1000000,4,oltp_read_only,0.2
220,3GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,461.62,64,1000000,4,oltp_read_only,0.2
221,4GB,2,2,1,ON,1,100,1,25,100,48MB,4000,492.6,64,1000000,4,oltp_read_only,0.2
222,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,492.58,64,1000000,4,oltp_read_only,0.2
223,4GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,493.22,64,1000000,4,oltp_read_only,0.2
224,4GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,488.96,64,1000000,4,oltp_read_only,0.2
225,6GB,2,2,1,ON,1,100,1,25,100,48MB,4000,553.77,64,1000000,4,oltp_read_only,0.2
226,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,563.04,64,1000000,4,oltp_read_only,0.2
227,6GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,565.15,64,1000000,4,oltp_read_only,0.2
228,6GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,565.96,64,1000000,4,oltp_read_only,0.2
229,8GB,2,2,1,ON,1,100,1,25,100,48MB,4000,666.34,64,1000000,4,oltp_read_only,0.2
230,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,687.66,64,1000000,4,oltp_read_only,0.2
231,8GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,689.4,64,1000000,4,oltp_read_only,0.2
232,8GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,690.2,64,1000000,4,oltp_read_only,0.2
233,9GB,2,2,1,ON,1,100,1,25,100,48MB,4000,749.34,64,1000000,4,oltp_read_only,0.2
234,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,781.36,64,1000000,4,oltp_read_only,0.2
235,9GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,780.9,64,1000000,4,oltp_read_only,0.2
236,9GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,786.2,64,1000000,4,oltp_read_only,0.2
237,12GB,2,2,1,ON,1,100,1,25,100,48MB,4000,1195.34,64,1000000,4,oltp_read_only,0.2
