id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew
239,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,225.96,64,1000000,4,oltp_write_only,0.6
240,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,233.35,64,1000000,4,oltp_write_only,0.6
241,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,206.83,64,1000000,4,oltp_write_only,0.6
242,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,209.72,64,1000000,4,oltp_write_only,0.6
243,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,209.95,64,1000000,4,oltp_write_only,0.6
244,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,212.18,64,1000000,4,oltp_write_only,0.6
245,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,368.62,64,1000000,4,oltp_write_only,1.0
246,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,394.3,64,1000000,4,oltp_write_only,1.0
247,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,395.89,64,1000000,4,oltp_write_only,1.0
248,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,393.45,64,1000000,4,oltp_write_only,1.0
249,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,394.3,64,1000000,4,oltp_write_only,1.0
250,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,398.44,64,1000000,4,oltp_write_only,1.0
251,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,395.74,64,1000000,4,oltp_write_only,1.0
252,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,394.63,64,1000000,4,oltp_write_only,1.0
253,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,395.48,64,1000000,4,oltp_write_only,1.0
254,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,394.31,64,1000000,4,oltp_write_only,1.0
255,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,389.28,64,1000000,4,oltp_write_only,1.0
256,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,391.28,64,1000000,4,oltp_write_only,1.0
257,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,389.87,64,1000000,4,oltp_write_only,1.0
258,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,380.79,64,1000000,4,oltp_write_only,1.0
259,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,335.17,64,1000000,4,oltp_write_only,1.0
260,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,386.51,64,1000000,4,oltp_write_only,1.0
261,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,384.35,64,1000000,4,oltp_write_only,1.0
262,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,399.13,64,1000000,4,oltp_write_only,1.0
263,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,490.62,64,1000000,4,oltp_write_only,1.0
264,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,398.19,64,1000000,4,oltp_write_only,1.0
265,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,467.11,64,1000000,4,oltp_write_only,1.0
266,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,391.4,64,1000000,4,oltp_write_only,1.0
267,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,402.6,64,1000000,4,oltp_write_only,1.0
268,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,457.1,64,1000000,4,oltp_write_only,1.0
269,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,401.34,64,1000000,4,oltp_write_only,1.0
270,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,382.4,64,1000000,4,oltp_write_only,1.0
271,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,400.18,64,1000000,4,oltp_write_only,1.0
272,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,393.6,64,1000000,4,oltp_write_only,1.0
273,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,387.86,64,1000000,4,oltp_write_only,1.0
274,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,390.23,64,1000000,4,oltp_write_only,1.0
275,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,364.08,64,1000000,4,oltp_write_only,1.0
276,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,373.44,64,1000000,4,oltp_write_only,1.0
277,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,369.2,64,1000000,4,oltp_write_only,1.0
278,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,363.41,64,1000000,4,oltp_write_only,1.0
279,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,404.52,64,1000000,4,oltp_write_only,1.0
280,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,405.87,64,1000000,4,oltp_write_only,1.0
281,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,404.45,64,1000000,4,oltp_write_only,1.0
282,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,389.09,64,1000000,4,oltp_write_only,1.0
283,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,377.63,64,1000000,4,oltp_write_only,1.0
284,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,391.22,64,1000000,4,oltp_write_only,1.0
285,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,386.99,64,1000000,4,oltp_write_only,1.0
286,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,241.42,64,1000000,4,oltp_write_only,1.0
287,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,394.05,64,1000000,4,oltp_write_only,1.0
288,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,395.43,64,1000000,4,oltp_write_only,1.0
289,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,395.89,64,1000000,4,oltp_write_only,1.0
290,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,355.27,64,1000000,4,oltp_write_only,1.0
291,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,407.79,64,1000000,4,oltp_write_only,1.0
292,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,408.3,64,1000000,4,oltp_write_only,1.0
293,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,402.45,64,1000000,4,oltp_write_only,1.0
294,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,50.17,64,1000000,4,oltp_read_write_95,0.2
295,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,54.65,64,1000000,4,oltp_read_write_95,0.2
296,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,59.48,64,1000000,4,oltp_read_write_95,0.2
297,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,64.38,64,1000000,4,oltp_read_write_95,0.2
298,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,72.6,64,1000000,4,oltp_read_write_95,0.2
299,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.4,64,1000000,4,oltp_read_write_95,0.2
300,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,89.5,64,1000000,4,oltp_read_write_95,0.2
301,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,97.19,64,1000000,4,oltp_read_write_95,0.2
302,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,97.81,64,1000000,4,oltp_read_write_95,0.2
303,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,97.37,64,1000000,4,oltp_read_write_95,0.2
304,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,51.49,64,1000000,4,oltp_read_write_95,0.2
305,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.61,64,1000000,4,oltp_read_write_95,0.2
306,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,51.93,64,1000000,4,oltp_read_write_95,0.2
307,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,51.64,64,1000000,4,oltp_read_write_95,0.2
308,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,47.42,64,1000000,4,oltp_read_write_95,0.2
309,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.53,64,1000000,4,oltp_read_write_95,0.2
310,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,53.1,64,1000000,4,oltp_read_write_95,0.2
311,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,55.55,64,1000000,4,oltp_read_write_95,0.2
312,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,55.5,64,1000000,4,oltp_read_write_95,0.2
313,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.65,64,1000000,4,oltp_read_write_95,0.2
314,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,55.31,64,1000000,4,oltp_read_write_95,0.2
315,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,52.07,64,1000000,4,oltp_read_write_95,0.2
316,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,51.41,64,1000000,4,oltp_read_write_95,0.2
317,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,53.35,64,1000000,4,oltp_read_write_95,0.2
318,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,52.23,64,1000000,4,oltp_read_write_95,0.2
319,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,51.39,64,1000000,4,oltp_read_write_95,0.2
320,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.72,64,1000000,4,oltp_read_write_95,0.2
321,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,51.37,64,1000000,4,oltp_read_write_95,0.2
322,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,51.28,64,1000000,4,oltp_read_write_95,0.2
323,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.67,64,1000000,4,oltp_read_write_95,0.2
324,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,54.36,64,1000000,4,oltp_read_write_95,0.2
325,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,57.11,64,1000000,4,oltp_read_write_95,0.2
326,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,57.28,64,1000000,4,oltp_read_write_95,0.2
327,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,48.11,64,1000000,4,oltp_read_write_95,0.2
328,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,51.18,64,1000000,4,oltp_read_write_95,0.2
329,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.92,64,1000000,4,oltp_read_write_95,0.2
330,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,52.27,64,1000000,4,oltp_read_write_95,0.2
331,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.73,64,1000000,4,oltp_read_write_95,0.2
332,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,49.75,64,1000000,4,oltp_read_write_95,0.2
333,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,49.95,64,1000000,4,oltp_read_write_95,0.2
334,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,50.29,64,1000000,4,oltp_read_write_95,0.2
335,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,56.82,64,1000000,4,oltp_read_write_95,0.2
336,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.92,64,1000000,4,oltp_read_write_95,0.2
337,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,51.42,64,1000000,4,oltp_read_write_95,0.2
338,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,51.83,64,1000000,4,oltp_read_write_95,0.2
339,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,45.28,64,1000000,4,oltp_read_write_95,0.2
340,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,51.81,64,1000000,4,oltp_read_write_95,0.2
341,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,51.33,64,1000000,4,oltp_read_write_95,0.2
342,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,51.84,64,1000000,4,oltp_read_write_95,0.2
343,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.5,64,1000000,4,oltp_read_write_95,0.6
344,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,65.69,64,1000000,4,oltp_read_write_95,0.6
345,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,71.17,64,1000000,4,oltp_read_write_95,0.6
346,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,76.61,64,1000000,4,oltp_read_write_95,0.6
347,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,93.56,64,1000000,4,oltp_read_write_95,0.6
348,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,101.05,64,1000000,4,oltp_read_write_95,0.6
349,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,104.22,64,1000000,4,oltp_read_write_95,0.6
350,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,107.45,64,1000000,4,oltp_read_write_95,0.6
351,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,106.96,64,1000000,4,oltp_read_write_95,0.6
352,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,107.82,64,1000000,4,oltp_read_write_95,0.6
353,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,58.75,64,1000000,4,oltp_read_write_95,0.6
354,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.66,64,1000000,4,oltp_read_write_95,0.6
355,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,58.73,64,1000000,4,oltp_read_write_95,0.6
356,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,58.33,64,1000000,4,oltp_read_write_95,0.6
357,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,54.55,64,1000000,4,oltp_read_write_95,0.6
358,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.13,64,1000000,4,oltp_read_write_95,0.6
359,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,59.4,64,1000000,4,oltp_read_write_95,0.6
360,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,62.61,64,1000000,4,oltp_read_write_95,0.6
361,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,61.57,64,1000000,4,oltp_read_write_95,0.6
362,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,59.38,64,1000000,4,oltp_read_write_95,0.6
363,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,63.22,64,1000000,4,oltp_read_write_95,0.6
364,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.68,64,1000000,4,oltp_read_write_95,0.6
365,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,58.85,64,1000000,4,oltp_read_write_95,0.6
366,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,59.75,64,1000000,4,oltp_read_write_95,0.6
367,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,59.08,64,1000000,4,oltp_read_write_95,0.6
368,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,58.9,64,1000000,4,oltp_read_write_95,0.6
369,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.86,64,1000000,4,oltp_read_write_95,0.6
370,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,57.48,64,1000000,4,oltp_read_write_95,0.6
371,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,56.52,64,1000000,4,oltp_read_write_95,0.6
372,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.43,64,1000000,4,oltp_read_write_95,0.6
373,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,62.6,64,1000000,4,oltp_read_write_95,0.6
374,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,63.36,64,1000000,4,oltp_read_write_95,0.6
375,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,64.34,64,1000000,4,oltp_read_write_95,0.6
376,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,54.58,64,1000000,4,oltp_read_write_95,0.6
377,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,58.37,64,1000000,4,oltp_read_write_95,0.6
378,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,59.27,64,1000000,4,oltp_read_write_95,0.6
379,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,59.0,64,1000000,4,oltp_read_write_95,0.6
380,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.05,64,1000000,4,oltp_read_write_95,0.6
381,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,57.13,64,1000000,4,oltp_read_write_95,0.6
382,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,57.42,64,1000000,4,oltp_read_write_95,0.6
383,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,56.32,64,1000000,4,oltp_read_write_95,0.6
384,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,64.43,64,1000000,4,oltp_read_write_95,0.6
385,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,59.34,64,1000000,4,oltp_read_write_95,0.6
386,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,58.1,64,1000000,4,oltp_read_write_95,0.6
387,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,58.01,64,1000000,4,oltp_read_write_95,0.6
388,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,50.51,64,1000000,4,oltp_read_write_95,0.6
389,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,58.36,64,1000000,4,oltp_read_write_95,0.6
390,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,58.57,64,1000000,4,oltp_read_write_95,0.6
391,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,58.93,64,1000000,4,oltp_read_write_95,0.6
392,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,114.77,64,1000000,4,oltp_read_write_95,1.0
393,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,127.81,64,1000000,4,oltp_read_write_95,1.0
394,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,140.06,64,1000000,4,oltp_read_write_95,1.0
395,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,146.5,64,1000000,4,oltp_read_write_95,1.0
396,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,151.85,64,1000000,4,oltp_read_write_95,1.0
397,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,152.53,64,1000000,4,oltp_read_write_95,1.0
398,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,154.44,64,1000000,4,oltp_read_write_95,1.0
399,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,153.71,64,1000000,4,oltp_read_write_95,1.0
400,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,151.89,64,1000000,4,oltp_read_write_95,1.0
401,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,153.03,64,1000000,4,oltp_read_write_95,1.0
402,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,115.96,64,1000000,4,oltp_read_write_95,1.0
403,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.26,64,1000000,4,oltp_read_write_95,1.0
404,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,115.22,64,1000000,4,oltp_read_write_95,1.0
405,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,115.74,64,1000000,4,oltp_read_write_95,1.0
406,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,109.77,64,1000000,4,oltp_read_write_95,1.0
407,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.06,64,1000000,4,oltp_read_write_95,1.0
408,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,119.0,64,1000000,4,oltp_read_write_95,1.0
409,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,122.26,64,1000000,4,oltp_read_write_95,1.0
410,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,130.25,64,1000000,4,oltp_read_write_95,1.0
411,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.29,64,1000000,4,oltp_read_write_95,1.0
412,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,131.26,64,1000000,4,oltp_read_write_95,1.0
413,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.44,64,1000000,4,oltp_read_write_95,1.0
414,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,117.03,64,1000000,4,oltp_read_write_95,1.0
415,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,121.74,64,1000000,4,oltp_read_write_95,1.0
416,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.43,64,1000000,4,oltp_read_write_95,1.0
417,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,115.98,64,1000000,4,oltp_read_write_95,1.0
418,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.92,64,1000000,4,oltp_read_write_95,1.0
419,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,116.98,64,1000000,4,oltp_read_write_95,1.0
420,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,116.31,64,1000000,4,oltp_read_write_95,1.0
421,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.54,64,1000000,4,oltp_read_write_95,1.0
422,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,118.89,64,1000000,4,oltp_read_write_95,1.0
423,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,122.61,64,1000000,4,oltp_read_write_95,1.0
424,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,123.29,64,1000000,4,oltp_read_write_95,1.0
425,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,109.26,64,1000000,4,oltp_read_write_95,1.0
426,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,115.85,64,1000000,4,oltp_read_write_95,1.0
427,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.58,64,1000000,4,oltp_read_write_95,1.0
428,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,117.65,64,1000000,4,oltp_read_write_95,1.0
429,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.45,64,1000000,4,oltp_read_write_95,1.0
430,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,112.53,64,1000000,4,oltp_read_write_95,1.0
431,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,110.23,64,1000000,4,oltp_read_write_95,1.0
432,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,111.1,64,1000000,4,oltp_read_write_95,1.0
433,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,119.07,64,1000000,4,oltp_read_write_95,1.0
434,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.93,64,1000000,4,oltp_read_write_95,1.0
435,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,116.42,64,1000000,4,oltp_read_write_95,1.0
436,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,114.72,64,1000000,4,oltp_read_write_95,1.0
437,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,87.8,64,1000000,4,oltp_read_write_95,1.0
438,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,117.22,64,1000000,4,oltp_read_write_95,1.0
439,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,115.98,64,1000000,4,oltp_read_write_95,1.0
440,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.76,64,1000000,4,oltp_read_write_95,1.0
441,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,115.91,64,1000000,4,oltp_read_write_80,0.2
442,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,124.38,64,1000000,4,oltp_read_write_80,0.2
443,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,141.33,64,1000000,4,oltp_read_write_80,0.2
444,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,153.04,64,1000000,4,oltp_read_write_80,0.2
445,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,168.0,64,1000000,4,oltp_read_write_80,0.2
446,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,174.88,64,1000000,4,oltp_read_write_80,0.2
447,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,176.36,64,1000000,4,oltp_read_write_80,0.2
448,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,179.12,64,1000000,4,oltp_read_write_80,0.2
449,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,179.03,64,1000000,4,oltp_read_write_80,0.2
450,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,181.11,64,1000000,4,oltp_read_write_80,0.2
451,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,114.85,64,1000000,4,oltp_read_write_80,0.2
452,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,116.46,64,1000000,4,oltp_read_write_80,0.2
453,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,117.61,64,1000000,4,oltp_read_write_80,0.2
454,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,118.3,64,1000000,4,oltp_read_write_80,0.2
455,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,102.41,64,1000000,4,oltp_read_write_80,0.2
456,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.32,64,1000000,4,oltp_read_write_80,0.2
457,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,124.29,64,1000000,4,oltp_read_write_80,0.2
458,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,135.98,64,1000000,4,oltp_read_write_80,0.2
459,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,135.13,64,1000000,4,oltp_read_write_80,0.2
460,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.55,64,1000000,4,oltp_read_write_80,0.2
461,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,136.17,64,1000000,4,oltp_read_write_80,0.2
462,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,118.44,64,1000000,4,oltp_read_write_80,0.2
463,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,117.82,64,1000000,4,oltp_read_write_80,0.2
464,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,124.76,64,1000000,4,oltp_read_write_80,0.2
465,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,119.47,64,1000000,4,oltp_read_write_80,0.2
466,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,111.02,64,1000000,4,oltp_read_write_80,0.2
467,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,119.42,64,1000000,4,oltp_read_write_80,0.2
468,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,123.48,64,1000000,4,oltp_read_write_80,0.2
469,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,124.84,64,1000000,4,oltp_read_write_80,0.2
470,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,117.29,64,1000000,4,oltp_read_write_80,0.2
471,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,125.32,64,1000000,4,oltp_read_write_80,0.2
472,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,135.13,64,1000000,4,oltp_read_write_80,0.2
473,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,135.94,64,1000000,4,oltp_read_write_80,0.2
474,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,101.03,64,1000000,4,oltp_read_write_80,0.2
