id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,num_table,table_size,num_client,workload,skew
228,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,445.33,64,1000000,4,oltp_write_only,0.6
229,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,466.27,64,1000000,4,oltp_write_only,0.6
230,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,476.29,64,1000000,4,oltp_write_only,0.6
231,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,428.52,64,1000000,4,oltp_write_only,0.6
232,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,447.55,64,1000000,4,oltp_write_only,0.6
233,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,439.25,64,1000000,4,oltp_write_only,0.6
234,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,440.05,64,1000000,4,oltp_write_only,0.6
235,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,609.90,64,1000000,4,oltp_write_only,1.0
236,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,619.10,64,1000000,4,oltp_write_only,1.0
237,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,627.72,64,1000000,4,oltp_write_only,1.0
238,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,623.89,64,1000000,4,oltp_write_only,1.0
239,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,619.53,64,1000000,4,oltp_write_only,1.0
240,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,616.31,64,1000000,4,oltp_write_only,1.0
241,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,623.01,64,1000000,4,oltp_write_only,1.0
242,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,619.65,64,1000000,4,oltp_write_only,1.0
243,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,603.54,64,1000000,4,oltp_write_only,1.0
244,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,608.61,64,1000000,4,oltp_write_only,1.0
245,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,613.64,64,1000000,4,oltp_write_only,1.0
246,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,612.62,64,1000000,4,oltp_write_only,1.0
247,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,603.75,64,1000000,4,oltp_write_only,1.0
248,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,615.66,64,1000000,4,oltp_write_only,1.0
249,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,612.21,64,1000000,4,oltp_write_only,1.0
250,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,614.59,64,1000000,4,oltp_write_only,1.0
251,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,965.19,64,1000000,4,oltp_write_only,1.0
252,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,625.11,64,1000000,4,oltp_write_only,1.0
253,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,938.94,64,1000000,4,oltp_write_only,1.0
254,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,617.63,64,1000000,4,oltp_write_only,1.0
255,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,622.99,64,1000000,4,oltp_write_only,1.0
256,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,805.30,64,1000000,4,oltp_write_only,1.0
257,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,628.03,64,1000000,4,oltp_write_only,1.0
258,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,612.34,64,1000000,4,oltp_write_only,1.0
259,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,623.92,64,1000000,4,oltp_write_only,1.0
260,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,626.20,64,1000000,4,oltp_write_only,1.0
261,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,626.55,64,1000000,4,oltp_write_only,1.0
262,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,607.48,64,1000000,4,oltp_write_only,1.0
263,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,623.53,64,1000000,4,oltp_write_only,1.0
264,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,635.21,64,1000000,4,oltp_write_only,1.0
265,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,641.66,64,1000000,4,oltp_write_only,1.0
266,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,605.31,64,1000000,4,oltp_write_only,1.0
267,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,631.60,64,1000000,4,oltp_write_only,1.0
268,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,632.64,64,1000000,4,oltp_write_only,1.0
269,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,632.68,64,1000000,4,oltp_write_only,1.0
270,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,619.87,64,1000000,4,oltp_write_only,1.0
271,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,623.12,64,1000000,4,oltp_write_only,1.0
272,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,630.42,64,1000000,4,oltp_write_only,1.0
273,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,630.21,64,1000000,4,oltp_write_only,1.0
274,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,412.23,64,1000000,4,oltp_write_only,1.0
275,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,619.48,64,1000000,4,oltp_write_only,1.0
276,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,639.37,64,1000000,4,oltp_write_only,1.0
277,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,644.15,64,1000000,4,oltp_write_only,1.0
278,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,567.78,64,1000000,4,oltp_write_only,1.0
279,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,628.57,64,1000000,4,oltp_write_only,1.0
280,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,630.74,64,1000000,4,oltp_write_only,1.0
281,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,634.30,64,1000000,4,oltp_write_only,1.0
282,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,71.73,64,1000000,4,oltp_read_write_95,0.2
283,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,77.36,64,1000000,4,oltp_read_write_95,0.2
284,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,82.88,64,1000000,4,oltp_read_write_95,0.2
285,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,89.67,64,1000000,4,oltp_read_write_95,0.2
286,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,104.25,64,1000000,4,oltp_read_write_95,0.2
287,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,121.99,64,1000000,4,oltp_read_write_95,0.2
288,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,128.58,64,1000000,4,oltp_read_write_95,0.2
289,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,149.60,64,1000000,4,oltp_read_write_95,0.2
290,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,73.67,64,1000000,4,oltp_read_write_95,0.2
291,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,73.84,64,1000000,4,oltp_read_write_95,0.2
292,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,74.20,64,1000000,4,oltp_read_write_95,0.2
293,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,73.28,64,1000000,4,oltp_read_write_95,0.2
294,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,70.67,64,1000000,4,oltp_read_write_95,0.2
295,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.04,64,1000000,4,oltp_read_write_95,0.2
296,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,74.86,64,1000000,4,oltp_read_write_95,0.2
297,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,76.28,64,1000000,4,oltp_read_write_95,0.2
298,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,76.48,64,1000000,4,oltp_read_write_95,0.2
299,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.32,64,1000000,4,oltp_read_write_95,0.2
300,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,77.13,64,1000000,4,oltp_read_write_95,0.2
301,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,73.07,64,1000000,4,oltp_read_write_95,0.2
302,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,72.71,64,1000000,4,oltp_read_write_95,0.2
303,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,75.56,64,1000000,4,oltp_read_write_95,0.2
304,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.49,64,1000000,4,oltp_read_write_95,0.2
305,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,73.36,64,1000000,4,oltp_read_write_95,0.2
306,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.38,64,1000000,4,oltp_read_write_95,0.2
307,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,73.72,64,1000000,4,oltp_read_write_95,0.2
308,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,73.28,64,1000000,4,oltp_read_write_95,0.2
309,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,73.15,64,1000000,4,oltp_read_write_95,0.2
310,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,76.74,64,1000000,4,oltp_read_write_95,0.2
311,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,78.47,64,1000000,4,oltp_read_write_95,0.2
312,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,79.32,64,1000000,4,oltp_read_write_95,0.2
313,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,68.56,64,1000000,4,oltp_read_write_95,0.2
314,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,74.40,64,1000000,4,oltp_read_write_95,0.2
315,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.68,64,1000000,4,oltp_read_write_95,0.2
316,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,74.32,64,1000000,4,oltp_read_write_95,0.2
317,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,73.54,64,1000000,4,oltp_read_write_95,0.2
318,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,70.07,64,1000000,4,oltp_read_write_95,0.2
319,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,69.35,64,1000000,4,oltp_read_write_95,0.2
320,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,71.23,64,1000000,4,oltp_read_write_95,0.2
321,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,78.33,64,1000000,4,oltp_read_write_95,0.2
322,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.29,64,1000000,4,oltp_read_write_95,0.2
323,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,73.33,64,1000000,4,oltp_read_write_95,0.2
324,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,73.32,64,1000000,4,oltp_read_write_95,0.2
325,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,61.87,64,1000000,4,oltp_read_write_95,0.2
326,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,73.66,64,1000000,4,oltp_read_write_95,0.2
327,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,74.61,64,1000000,4,oltp_read_write_95,0.2
328,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,74.88,64,1000000,4,oltp_read_write_95,0.2
329,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.60,64,1000000,4,oltp_read_write_95,0.6
330,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,92.99,64,1000000,4,oltp_read_write_95,0.6
331,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,101.81,64,1000000,4,oltp_read_write_95,0.6
332,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,110.04,64,1000000,4,oltp_read_write_95,0.6
333,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,129.93,64,1000000,4,oltp_read_write_95,0.6
334,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,143.86,64,1000000,4,oltp_read_write_95,0.6
335,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,149.63,64,1000000,4,oltp_read_write_95,0.6
336,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,163.06,64,1000000,4,oltp_read_write_95,0.6
337,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,84.02,64,1000000,4,oltp_read_write_95,0.6
338,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,83.57,64,1000000,4,oltp_read_write_95,0.6
339,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,84.10,64,1000000,4,oltp_read_write_95,0.6
340,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,83.70,64,1000000,4,oltp_read_write_95,0.6
341,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,81.70,64,1000000,4,oltp_read_write_95,0.6
342,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,83.68,64,1000000,4,oltp_read_write_95,0.6
343,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,84.09,64,1000000,4,oltp_read_write_95,0.6
344,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,85.79,64,1000000,4,oltp_read_write_95,0.6
345,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,86.64,64,1000000,4,oltp_read_write_95,0.6
346,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.51,64,1000000,4,oltp_read_write_95,0.6
347,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,88.41,64,1000000,4,oltp_read_write_95,0.6
348,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.96,64,1000000,4,oltp_read_write_95,0.6
349,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,84.67,64,1000000,4,oltp_read_write_95,0.6
350,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,86.63,64,1000000,4,oltp_read_write_95,0.6
351,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.83,64,1000000,4,oltp_read_write_95,0.6
352,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,85.93,64,1000000,4,oltp_read_write_95,0.6
353,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.18,64,1000000,4,oltp_read_write_95,0.6
354,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,82.92,64,1000000,4,oltp_read_write_95,0.6
355,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,81.99,64,1000000,4,oltp_read_write_95,0.6
356,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.30,64,1000000,4,oltp_read_write_95,0.6
357,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,89.23,64,1000000,4,oltp_read_write_95,0.6
358,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,90.54,64,1000000,4,oltp_read_write_95,0.6
359,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,90.51,64,1000000,4,oltp_read_write_95,0.6
360,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,77.55,64,1000000,4,oltp_read_write_95,0.6
361,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,85.43,64,1000000,4,oltp_read_write_95,0.6
362,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.32,64,1000000,4,oltp_read_write_95,0.6
363,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,85.03,64,1000000,4,oltp_read_write_95,0.6
364,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.36,64,1000000,4,oltp_read_write_95,0.6
365,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,80.27,64,1000000,4,oltp_read_write_95,0.6
366,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,80.80,64,1000000,4,oltp_read_write_95,0.6
367,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,81.28,64,1000000,4,oltp_read_write_95,0.6
368,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,90.99,64,1000000,4,oltp_read_write_95,0.6
369,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,84.95,64,1000000,4,oltp_read_write_95,0.6
370,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,83.06,64,1000000,4,oltp_read_write_95,0.6
371,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,84.48,64,1000000,4,oltp_read_write_95,0.6
372,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,69.14,64,1000000,4,oltp_read_write_95,0.6
373,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,84.85,64,1000000,4,oltp_read_write_95,0.6
374,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,85.35,64,1000000,4,oltp_read_write_95,0.6
375,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,85.70,64,1000000,4,oltp_read_write_95,0.6
376,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.99,64,1000000,4,oltp_read_write_95,1.0
377,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,176.82,64,1000000,4,oltp_read_write_95,1.0
378,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,192.80,64,1000000,4,oltp_read_write_95,1.0
379,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,197.51,64,1000000,4,oltp_read_write_95,1.0
380,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,207.22,64,1000000,4,oltp_read_write_95,1.0
381,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,209.98,64,1000000,4,oltp_read_write_95,1.0
382,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,210.90,64,1000000,4,oltp_read_write_95,1.0
383,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,211.11,64,1000000,4,oltp_read_write_95,1.0
384,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,160.63,64,1000000,4,oltp_read_write_95,1.0
385,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.97,64,1000000,4,oltp_read_write_95,1.0
386,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,160.31,64,1000000,4,oltp_read_write_95,1.0
387,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,160.83,64,1000000,4,oltp_read_write_95,1.0
388,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,158.83,64,1000000,4,oltp_read_write_95,1.0
389,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,161.92,64,1000000,4,oltp_read_write_95,1.0
390,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,161.29,64,1000000,4,oltp_read_write_95,1.0
391,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,163.77,64,1000000,4,oltp_read_write_95,1.0
392,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,174.65,64,1000000,4,oltp_read_write_95,1.0
393,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.86,64,1000000,4,oltp_read_write_95,1.0
394,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,174.47,64,1000000,4,oltp_read_write_95,1.0
395,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.60,64,1000000,4,oltp_read_write_95,1.0
396,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,162.39,64,1000000,4,oltp_read_write_95,1.0
397,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,168.43,64,1000000,4,oltp_read_write_95,1.0
398,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,162.18,64,1000000,4,oltp_read_write_95,1.0
399,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,163.25,64,1000000,4,oltp_read_write_95,1.0
400,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,161.62,64,1000000,4,oltp_read_write_95,1.0
401,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,161.53,64,1000000,4,oltp_read_write_95,1.0
402,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,159.72,64,1000000,4,oltp_read_write_95,1.0
403,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,162.71,64,1000000,4,oltp_read_write_95,1.0
404,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,164.65,64,1000000,4,oltp_read_write_95,1.0
405,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,166.50,64,1000000,4,oltp_read_write_95,1.0
406,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,168.21,64,1000000,4,oltp_read_write_95,1.0
407,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,153.29,64,1000000,4,oltp_read_write_95,1.0
408,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,161.70,64,1000000,4,oltp_read_write_95,1.0
409,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,162.91,64,1000000,4,oltp_read_write_95,1.0
410,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,163.18,64,1000000,4,oltp_read_write_95,1.0
411,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,161.98,64,1000000,4,oltp_read_write_95,1.0
412,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,155.65,64,1000000,4,oltp_read_write_95,1.0
413,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,158.06,64,1000000,4,oltp_read_write_95,1.0
414,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,157.36,64,1000000,4,oltp_read_write_95,1.0
415,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,164.77,64,1000000,4,oltp_read_write_95,1.0
416,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,161.76,64,1000000,4,oltp_read_write_95,1.0
417,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,160.28,64,1000000,4,oltp_read_write_95,1.0
418,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,159.19,64,1000000,4,oltp_read_write_95,1.0
419,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,112.23,64,1000000,4,oltp_read_write_95,1.0
420,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,161.74,64,1000000,4,oltp_read_write_95,1.0
421,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,160.37,64,1000000,4,oltp_read_write_95,1.0
422,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,160.27,64,1000000,4,oltp_read_write_95,1.0
423,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,194.11,64,1000000,4,oltp_read_write_80,0.2
424,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,203.12,64,1000000,4,oltp_read_write_80,0.2
425,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,234.54,64,1000000,4,oltp_read_write_80,0.2
426,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,248.47,64,1000000,4,oltp_read_write_80,0.2
427,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,269.29,64,1000000,4,oltp_read_write_80,0.2
428,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,290.21,64,1000000,4,oltp_read_write_80,0.2
429,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,295.94,64,1000000,4,oltp_read_write_80,0.2
430,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,309.43,64,1000000,4,oltp_read_write_80,0.2
431,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,194.45,64,1000000,4,oltp_read_write_80,0.2
432,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,191.48,64,1000000,4,oltp_read_write_80,0.2
433,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,192.83,64,1000000,4,oltp_read_write_80,0.2
434,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,195.21,64,1000000,4,oltp_read_write_80,0.2
435,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,183.06,64,1000000,4,oltp_read_write_80,0.2
436,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.97,64,1000000,4,oltp_read_write_80,0.2
437,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,199.09,64,1000000,4,oltp_read_write_80,0.2
438,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,204.45,64,1000000,4,oltp_read_write_80,0.2
439,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,209.74,64,1000000,4,oltp_read_write_80,0.2
440,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.38,64,1000000,4,oltp_read_write_80,0.2
441,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,212.17,64,1000000,4,oltp_read_write_80,0.2
442,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,194.95,64,1000000,4,oltp_read_write_80,0.2
443,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,195.10,64,1000000,4,oltp_read_write_80,0.2
444,1GB,2,2,1,ON,0,1024,1,25,100,48MB,4000,204.97,64,1000000,4,oltp_read_write_80,0.2
445,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.56,64,1000000,4,oltp_read_write_80,0.2
446,1GB,2,2,1,ON,1,100,1,25,100,48MB,4000,188.52,64,1000000,4,oltp_read_write_80,0.2
447,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.80,64,1000000,4,oltp_read_write_80,0.2
448,1GB,2,2,1,ON,1,5000,1,25,100,48MB,4000,200.85,64,1000000,4,oltp_read_write_80,0.2
449,1GB,2,2,1,ON,1,10000,1,25,100,48MB,4000,203.57,64,1000000,4,oltp_read_write_80,0.2
450,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,195.55,64,1000000,4,oltp_read_write_80,0.2
451,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,206.56,64,1000000,4,oltp_read_write_80,0.2
452,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,218.04,64,1000000,4,oltp_read_write_80,0.2
453,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,218.51,64,1000000,4,oltp_read_write_80,0.2
454,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,166.98,64,1000000,4,oltp_read_write_80,0.2
455,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,193.13,64,1000000,4,oltp_read_write_80,0.2
456,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,196.01,64,1000000,4,oltp_read_write_80,0.2
457,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,195.24,64,1000000,4,oltp_read_write_80,0.2
458,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,193.84,64,1000000,4,oltp_read_write_80,0.2
459,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,178.94,64,1000000,4,oltp_read_write_80,0.2
460,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,186.22,64,1000000,4,oltp_read_write_80,0.2
461,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,189.35,64,1000000,4,oltp_read_write_80,0.2
462,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,211.19,64,1000000,4,oltp_read_write_80,0.2
463,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,194.98,64,1000000,4,oltp_read_write_80,0.2
