workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,1,true,5762,28814,0,28814,5000,1,10,0.8,3
"a","Silo",1,1,true,5645,28231,0,28231,5001,1,20,0.8,3
"a","Silo",1,1,true,4621,27617,0,27617,5976,1,20,0.8,3
"a","Silo",1,1,true,5714,28585,0,28585,5002,1,20,0.8,3
"a","Silo",1,1,true,4554,24956,0,24956,5479,1,30,0.8,3
"a","Silo",1,1,true,4584,25817,0,25817,5631,1,30,0.8,3
"a","Silo",1,1,true,4668,23343,0,23343,5000,1,30,0.8,3
"a","Silo",1,1,true,5020,25785,0,25785,5136,10,1,0.8,3
"a","Silo",1,1,true,5242,26214,0,26214,5000,10,1,0.8,3
"a","Silo",1,1,true,5255,26284,0,26284,5001,10,1,0.8,3
"a","Silo",1,1,true,6425,32152,0,32152,5004,10,10,0.8,3
"a","Silo",1,1,true,6446,32230,0,32230,5000,10,10,0.8,3
"a","Silo",1,1,true,6417,32093,0,32093,5001,10,10,0.8,3
"a","Silo",1,1,true,5066,30110,0,30110,5943,10,20,0.8,3
"a","Silo",1,1,true,6432,32216,0,32216,5008,10,20,0.8,3
"a","Silo",1,1,true,5062,29640,0,29640,5855,10,20,0.8,3
"a","Silo",1,1,true,5105,29061,0,29061,5692,10,30,0.8,3
"a","Silo",1,1,true,5116,29294,0,29294,5725,10,30,0.8,3
"a","Silo",1,1,true,6180,30907,0,30907,5001,10,30,0.8,3
"a","Silo",1,1,true,5156,25808,0,25808,5005,20,1,0.8,3
"a","Silo",1,1,true,5129,25647,1,25648,5000,20,1,0.8,3
"a","Silo",1,1,true,5065,25333,0,25333,5001,20,1,0.8,3
"a","Silo",1,1,true,6192,30964,0,30964,5000,20,10,0.8,3
"a","Silo",1,1,true,6228,31143,0,31143,5000,20,10,0.8,3
"a","Silo",1,1,true,6236,31196,0,31196,5002,20,10,0.8,3
"a","Silo",1,1,true,6222,31118,0,31118,5001,20,20,0.8,3
"a","Silo",1,1,true,6239,31202,0,31202,5001,20,20,0.8,3
"a","Silo",1,1,true,6195,30984,0,30984,5001,20,20,0.8,3
"a","Silo",1,1,true,6227,31139,0,31139,5000,20,30,0.8,3
"a","Silo",1,1,true,6255,31282,0,31282,5001,20,30,0.8,3
"a","Silo",1,1,true,5009,26068,0,26068,5204,20,30,0.8,3
"a","Silo",1,1,true,5086,25457,0,25457,5005,30,1,0.8,3
"a","Silo",1,1,true,5043,25222,0,25222,5001,30,1,0.8,3
"a","Silo",1,1,true,5099,25511,0,25511,5003,30,1,0.8,3
"a","Silo",1,1,true,6219,31139,0,31139,5007,30,10,0.8,3
"a","Silo",1,1,true,5591,28004,0,28004,5008,30,10,0.8,3
"a","Silo",1,1,true,6214,31078,0,31078,5001,30,10,0.8,3
"a","Silo",1,1,true,6187,30975,0,30975,5006,30,20,0.8,3
"a","Silo",1,1,true,6230,31159,0,31159,5001,30,20,0.8,3
"a","Silo",1,1,true,6238,31205,0,31205,5002,30,20,0.8,3
"a","Silo",1,1,true,6242,31261,0,31261,5008,30,30,0.8,3
"a","Silo",1,1,true,6190,30957,0,30957,5001,30,30,0.8,3
"a","Silo",1,1,true,4954,27072,0,27072,5464,30,30,0.8,3
"a","Silo",1,1,true,5071,25392,1,25393,5007,40,1,0.8,3
"a","Silo",1,1,true,5062,25320,1,25321,5001,40,1,0.8,3
"a","Silo",1,1,true,5069,25397,0,25397,5010,40,1,0.8,3
"a","Silo",1,1,true,5549,27754,0,27754,5001,40,10,0.8,3
"a","Silo",1,1,true,6187,30944,0,30944,5001,40,10,0.8,3
"a","Silo",1,1,true,6246,31245,0,31245,5002,40,10,0.8,3
"a","Silo",1,1,true,6175,30885,0,30885,5001,40,20,0.8,3
"a","Silo",1,1,true,6023,30180,0,30180,5010,40,20,0.8,3
"a","Silo",1,1,true,6184,30983,0,30983,5010,40,20,0.8,3
