id,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time),MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record),MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Insert),Top 5 Command Usage (Select),Top 5 Command Usage (Update),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Delete),Top 5 Command Usage (Statement Execute),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label,mem_size,num_cpu
111,94.36454545457808,1.0099999999999685,0,0.0,0.1706818181818187,0,0.7970454545449794,3.3954545454549487,4.041956833261935,8130248704,201146351616,0,0,0.0070251947492624,0,0,0,98.59911913597202,9734.36,193691.0,582697.0,10044.0,34330.0,40.45999999996275,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,120.8,0,14501.4,0,0,8035.94,0,5297.900000000001,39.8,0,226.2,3078.7000000000003,1626.88,154.02,1919.4,16743.2,3917.0,3173433344.0,16777216.0,8388608.0,1707283.1,1417988.62,51.0,2.0,16384.0,326.0,4000.0,0,0.0,15.24,0,0.62,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9206.9,0.9999782776335652,0.2,0.0,0,0.0,15.66,0.0,9.0,0,14304.36,9834.76,2.48,0,0,344.84000000000003,343.56,1919.4,4438.22,2532.02,166.0,1.43228009005113,27427315712,,,,,,,,,2068180.74,2066019.19,428.74,9147.36,87.02999999999884,12GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,345.59,10-4-4-tpcc-nan,190,88
112,94.39636363636237,0.8993181818181757,0,0.0,0.1679545454545498,0,0.7768181818187134,3.410000000000319,4.067111596245951,8180846592,201146351616,0,0,0.0070029454099136,0,0,0,98.56200406210058,9711.08,192577.0,583901.0,9954.0,33260.0,35.32000000029802,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,115.4,0,15213.24,0,0,8484.06,0,5430.06,43.58,0,226.2,3124.58,1720.58,150.32,1926.18,16347.0,3872.52,3155181568.0,16777216.0,8388608.0,1702547.46,1414291.82,51.0,2.0,16384.0,326.0,4000.0,0,0.0,14.42,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9191.4,0.9999782410026544,0.2,0.0,0,0.0,14.82,0.0,9.0,0,14274.94,9814.68,2.8000000000000003,0,0,340.66,339.28000000000003,1926.18,4430.28,2521.86,160.0,1.449460507181077,27756310528,,,,,,,,,2085779.31,2083483.34,399.42,8010.92,78.49600000001374,12GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,345.41,10-4-4-tpcc-nan,190,88
113,94.48522727274526,0.8643181818181762,0,0.0,0.1672727272727276,0,0.7565909090908651,3.3890909090910184,4.044769002587685,8135905280,201146351616,0,0,0.0069817963384019,0,0,0,98.5837441550898,9628.96,192905.0,583510.0,10017.0,33489.0,33.799999999813735,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,79.5647738864332,0,9695.581734904095,0,0,5368.702122127328,0,3515.31091865512,29.6017761065664,0,225.97355841350483,2047.9228753725224,1127.6876612596757,143.96,1916.72,16146.36,3788.98,3160555520.0,16777216.0,8388608.0,1686938.56,1406622.54,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.46,0,0.52,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,9112.34,0.999980246956934,0.18,0.0,0,0.0,14.8,0.0,9.0,0,14153.42,9731.68,2.68,0,0,338.72,337.40000000000003,1916.72,4393.2,2496.54,161.0,1.452381056171903,27812237312,,,,,,,,,2050217.27,2047908.9400000002,414.12,7488.5,75.02999999999884,12GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,341.85,10-4-4-tpcc-nan,190,88
114,94.14954545456828,0.8575000000000066,0,0.0,0.1650000000000025,0,0.867045454545419,3.5209090909090786,4.252537611186583,8553824256,201146351616,0,0,0.006959741515069,0,0,0,98.661295144135,10193.64,194749.0,843691.0,10136.0,61977.0,37.64000000013038,0,0,5.5,5,6,5,5.0,151.0,0.0,34.84,0,4699.0,0,0,2599.28,0,1636.22,13.96,0,226.2,953.94,611.96,158.22,2016.62,17026.04,4079.46,3190767616.0,16777216.0,8388608.0,1786939.8,1488292.92,51.0,2.0,16384.0,326.0,4000.0,0,0.0,14.86,0,0.64,0,0,0,0,0,84.0,2000.0,0,0.22,0,0.22,9642.28,0.9999771843401608,0.22,0.0,0,0.0,15.28,0.0,9.0,0,14986.66,10312.0,2.56,0,0,360.26,358.96,2016.6,4644.74,2652.42,162.0,1.459214849910584,27943100416,,,,,,,,,2166210.87,2163904.5900000003,404.04,10214.0,94.6020000000135,16GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,361.25,10-4-4-tpcc-nan,190,88
115,94.2263636363522,0.9665909090909252,0,0.0,0.1695454545454572,0,0.8386363636363401,3.439545454545813,4.243730491466195,8536109056,201146351616,0,0,0.0069374620139357,0,0,0,98.58594270096673,9889.06,193389.0,845163.0,10024.0,46603.0,41.45999999996275,0,0,5.5,5,6,5,5.0,151.0,0.0,107.94,0,12906.68,0,0,7119.08,0,4698.56,39.42,0,200.64,2742.68,1446.72,151.94,1956.88,16728.7,3931.52,3168485376.0,16777216.0,8388608.0,1732753.74,1444791.76,51.0,2.0,16384.0,326.0,4000.0,0,0.0,15.18,0,0.62,0,0,0,0,0,84.0,2000.0,0,0.22,0,0.22,9351.42,0.9999764747145956,0.22,0.0,0,0.0,15.58,0.0,9.0,0,14532.3,9996.24,3.56,0,0,351.6,349.82,1956.88,4506.2,2569.64,174.0,1.465388129859624,28061315072,,,,,,,,,2098003.39,2095703.83,438.72,10353.58,96.19200000001,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,351.45,10-4-4-tpcc-nan,190,88
116,94.15204545454948,1.0263636363636124,0,0.0,0.1656818181818161,0,0.817272727272683,3.415227272726747,4.251492974789684,8551723008,201146351616,0,0,0.0069152135218807,0,0,0,98.54857975692047,9783.83890899638,191647.0,847035.0,9894.0,37332.0,42.34000000031665,0,0,5.166666666666667,5,6,5,5.0,151.0,0.0,126.04,0,16142.46,0,0,8956.36,0,5777.22,51.42,0,226.2,3339.2200000000003,1812.64,151.8526665200264,1940.1107800595887,16500.90983622948,3907.436661400948,3139944448.0,16777216.0,8388608.0,1715793.8771021217,1423559.7792397367,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.657361674898516,0,0.5998920194365014,0,0,0,0,0,84.0,2000.0,0,0.1999640064788338,0,0.1999640064788338,9263.172628926794,0.999978413476898,0.1999640064788338,0.0,0,0.0,15.057289687856183,0.0,9.0,0,14384.010878041952,9889.699854026274,3.239416904957108,0,0,341.5185266652002,339.93881101401746,1940.1107800595887,4465.436221480133,2542.1824071667097,166.0,1.4639796184267473,28034342912,,,,,,,,,2105160.0599999996,2102863.15,412.16,9970.68,96.5900000000256,16GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,346.83,10-4-4-tpcc-nan,190,88
117,94.26522727274146,1.025681818181834,0,0.0,0.1697727272727304,0,0.7847727272725817,3.384318181818078,4.2294884116224125,8507461632,201146351616,0,0,0.0068943432498672,0,0,0,98.58809544308654,9804.64,192985.0,845572.0,10019.0,33875.0,39.18000000016764,0,0,6.0,5,6,5,5.0,151.0,0.0,109.5,0,14689.62,0,0,8074.76,0,5099.4800000000005,44.8,0,226.2,2994.18,1670.32,147.0,1952.18,16730.32,3866.2,3161866240.0,16777216.0,8388608.0,1716812.54,1430535.58,51.0,2.0,16384.0,325.0,4000.0,0,0.0,15.44,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9280.2,0.9999784492047756,0.2,0.0,0,0.0,15.84,0.0,9.0,0,14409.92,9905.4,3.24,0,0,344.36,342.74,1952.18,4474.5,2541.14,165.0,1.476175808767155,28267892736,,,,,,,,,2081283.32,2079109.61,441.5,9157.2,87.41200000001118,16GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,348.02,10-4-4-tpcc-nan,190,88
118,94.41910758083245,0.9051729623495468,0,0.0,0.1693080233367783,0,0.7760897982486386,3.395250830405053,4.242700109367121,8534036480,201146351616,0,0,0.0068730051158326,0,0,0,98.60805361650164,9776.88,194261.0,844241.0,10074.0,32954.0,33.72397656161119,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,122.48,0,15231.26,0,0,8486.22,0,5523.62,45.36,0,251.52,3188.66,1727.3,156.6,1930.62,16473.96,3951.42,3182772224.0,16777216.0,8388608.0,1716062.7,1419957.34,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.42,0,0.54,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,9255.7,0.9999805529025872,0.18,0.0,0,0.0,14.78,0.0,9.0,0,14380.92,9896.96,3.56,0,0,341.38,339.56,1930.62,4455.9400000000005,2549.92,165.0,1.4810665625884067,28361547776,,,,,,,,,2073988.1607103574,2071688.3686978782,411.915285082895,8072.235665860048,78.93126412416862,16GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,345.16,10-4-4-tpcc-nan,190,88
119,94.44863636363615,0.8625000000000241,0,0.0,0.1731818181818187,0,0.7593181818182454,3.387045454545454,4.2536983182942265,8556158976,201146351616,0,0,0.0068521811905282,0,0,0,98.58421673882162,9699.52,194923.0,843569.0,10084.0,33069.0,34.78000000026077,0,0,5.5,5,6,5,5.0,151.0,0.0,114.6,0,13679.64,0,0,7640.48,0,5100.5,47.56,0,226.08,2913.1,1536.54,148.20000000000002,1927.44,16612.1,3848.16,3193618432.0,16777216.0,8388608.0,1699488.7,1412105.04,51.0,2.0,16384.0,325.0,4000.0,0,0.0,15.26,0,0.52,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,9181.2,0.999980395104004,0.18,0.0,0,0.0,15.6,0.0,9.0,0,14257.62,9802.2,2.52,0,0,340.52,339.24,1927.42,4425.28,2516.62,165.0,1.4842589746059898,28422680576,,,,,,,,,2058974.3800000001,2056677.51,410.38,7595.16,75.16799999997602,16GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,340.33,10-4-4-tpcc-nan,190,88
120,94.20727272729646,0.8515909090909154,0,0.0,0.1668181818181841,0,0.8604545454546789,3.5472727272725,4.338260921907704,8726253568,201146351616,0,0,0.0068311307976036,0,0,0,98.59271578660416,10073.4,193016.0,976591.0,10041.0,61841.0,41.93999999994412,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,25.8,0,3088.76,0,0,1611.0,0,1031.52,8.96,0,226.08,656.8000000000001,435.3,154.9,1991.52,17522.54,4008.1,3162374144.0,16777216.0,8388608.0,1765384.18,1471407.82,51.0,2.0,16384.0,325.0,4000.0,0,0.0,16.4,0,0.62,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9526.56,0.999979006503785,0.2,0.0,0,0.0,16.82,0.0,9.0,0,14798.44,10171.72,3.8,0,0,357.68,355.76,1991.48,4594.8,2615.9,155.0,1.4919181966847606,28569350144,,,,,,,,,2167755.0300000003,2165456.4000000004,396.54,10244.16,94.58800000001791,18GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,360.2,10-4-4-tpcc-nan,190,88
121,94.189999999997,0.9725000000000058,0,0.0,0.1686363636363667,0,0.8597727272732623,3.436818181817967,4.344023730880807,8737845248,201146351616,0,0,0.0068101381840027,0,0,0,98.60042678832818,9947.32,195983.0,973561.0,10104.0,47927.0,37.10000000009314,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,108.4,0,13375.98,0,0,7255.78,0,4682.2,45.18,0,251.64,2802.42,1527.6,154.84,1970.28,16756.28,3969.34,3210985472.0,16777216.0,8388608.0,1744608.9,1448114.28,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.8,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9415.9,0.9999787597837744,0.2,0.0,0,0.0,15.2,0.0,9.0,0,14622.86,10053.48,3.16,0,0,348.28000000000003,346.68,1970.28,4539.54,2585.06,179.0,1.4945874167562767,28620464128,,,,,,,,,2113847.69,2109137.37,466.72,10272.68,96.16399999998976,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,352.29,10-4-4-tpcc-nan,190,88
122,94.22068181817563,1.0243181818181968,0,0.0,0.1715909090909101,0,0.8334090909091924,3.374999999999793,4.344363797700069,8738529280,201146351616,0,0,0.0067892601447788,0,0,0,98.60865255516026,9860.18,196673.0,972846.0,10129.0,37421.0,39.86000000033527,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,134.0,0,16386.54,0,0,9043.54,0,5917.54,56.26,0,200.64,3442.2000000000003,1816.74,150.4,1948.02,17024.48,3913.28,3222290432.0,16777216.0,8388608.0,1727085.48,1444017.96,51.0,2.0,16384.0,323.0,4000.0,0,0.0,15.88,0,0.66,0,0,0,0,0,84.0,2000.0,0,0.22,0,0.22,9320.34,0.9999763962680356,0.22,0.0,0,0.0,16.32,0.0,9.0,0,14482.52,9955.04,3.2,0,0,352.04,350.44,1948.06,4496.14,2560.28,175.0,1.5020186246835765,28762767360,,,,,,,,,2094441.44,2092132.6400000001,414.26,9961.84,96.5099999999802,18GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,348.67,10-4-4-tpcc-nan,190,88
123,94.3300000000322,1.012499999999985,0,0.0,0.1665909090909066,0,0.7906818181817709,3.395681818181457,4.3322842984674,8714231808,201146351616,0,0,0.0067690291191364,0,0,0,98.59158595437144,9823.38,194941.0,974642.0,10065.0,34534.0,38.6999999997206,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,131.4,0,14962.42,0,0,8450.74,0,5775.96,52.14,0,226.2,3252.88,1662.48,155.20000000000002,1943.14,16640.84,3960.34,3193913344.0,16777216.0,8388608.0,1723499.6,1428123.38,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.8,0,0.56,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,9298.54,0.9999806424970318,0.18,0.0,0,0.0,15.18,0.0,9.0,0,14446.94,9941.16,3.0,0,0,344.14,342.64,1943.14,4477.34,2558.32,167.0,1.5086085758962977,28888961024,,,,,,,,,2085252.11,2082938.33,431.74,9184.56,87.24599999998463,18GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,347.57,10-4-4-tpcc-nan,190,88
124,94.38715219387048,0.9137722591377188,0,0.0,0.1679377516793743,0,0.7624237576237018,3.388297533882728,4.333960196624602,8717602816,201146351616,0,0,0.0067483623026212,0,0,0,98.55410950105546,9674.026077913766,194037.0,975614.0,9997.0,33975.0,34.9865013498464,0,0,5.0,5,6,5,5.0,151.0,0.0,106.6,0,12715.8,0,0,6990.72,0,4625.66,43.38,0,251.76,2716.56,1450.94,140.66874650027998,1932.2254219662427,16451.283897288216,3771.378289736821,3179102208.0,16777216.0,8388608.0,1692592.832573394,1415002.2598192145,51.0,2.0,16384.0,325.0,4000.0,0,0.0,15.258779297656188,0,0.5999520038396928,0,0,0,0,0,84.0,2000.0,0,0.1799856011519078,0,0.1799856011519078,9154.58763298936,0.9999803396865272,0.1799856011519078,0.0,0,0.0,15.678745700343972,0.0,9.0,0,14214.322854171663,9768.29853611711,2.9597632189424847,0,0,341.13270938324933,339.6328293736501,1932.2254219662427,4416.226701863851,2501.679865610751,161.0,1.5123631091053191,28960858112,,,,,,,,,2053845.345465453,2051544.7055294467,443.2956704329566,7952.9847015298465,78.96610338964845,18GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,341.73,10-4-4-tpcc-nan,190,88
125,94.45363636365138,0.8645454545454907,0,0.0,0.1713636363636358,0,0.7704545454545505,3.384772727272744,4.348069915131532,8745984000,201146351616,0,0,0.0067278117046504,0,0,0,98.59137023457563,9755.959523238142,196468.0,973057.0,10123.0,33934.0,34.079999999608845,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,58.8,0,7952.48,0,0,4417.96,0,2777.12,24.46,0,251.52,1608.5,971.82,143.98848092152627,1952.94376449884,16303.495720342373,3825.633949284057,3218931712.0,16777216.0,8388608.0,1707465.3627709784,1421011.419086473,51.0,2.0,16384.0,326.0,4000.0,0,0.0,14.558835293176546,0,0.579953603711703,0,0,0,0,0,84.0,2000.0,0,0.1999840012798976,0,0.1999840012798976,9239.820814334851,0.9999783567585352,0.1999840012798976,0.0,0,0.0,14.938804895608351,0.0,9.0,0,14342.83257339413,9859.971202303816,2.879769618430525,0,0,340.2527797776178,338.81289496840253,1952.963762898968,4453.563714902808,2523.798096152308,165.0,1.518563340070389,29079588864,,,,,,,,,2070244.8,2067947.79,406.22,7623.32,75.5,18GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,341.39,10-4-4-tpcc-nan,190,88
126,94.16250000000316,0.8770454545454891,0,0.0,0.1681818181818223,0,0.8468181818181266,3.5206818181821062,4.6061745219658405,9265152000,201146351616,0,0,0.006708033356755,0,0,0,98.61954187891948,10199.26,195432.0,1367288.0,10144.0,62831.0,41.359999999869615,0,0,5.5,5,6,5,5.0,151.0,0.0,4.4,0,463.16,0,0,239.34,0,159.9,1.8,0,251.4,103.12,173.88,161.84,2016.3,17135.260000000002,4119.6,3201957888.0,16777216.0,8388608.0,1789361.48,1482411.56,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.82,0,0.54,0,0,0,0,0,84.0,2000.0,0,0.18,0,0.18,9653.64,0.9999813545311595,0.18,0.0,0,0.0,15.18,0.0,9.0,0,14997.02,10316.64,3.4,0,0,357.54,355.84000000000003,2016.3,4649.92,2655.04,159.0,1.5124659935395135,28962828288,,,,,,,,,2165394.72,2163097.72,430.92,10145.96,94.62599999998928,24GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,361.3,10-4-4-tpcc-nan,190,88
127,94.19499999999638,0.9511363636363565,0,0.0,0.1668181818181752,0,0.8488636363633293,3.4411363636366668,4.616877463295381,9286680576,201146351616,0,0,0.0066874356850417,0,0,0,98.585949642478,9947.98,196772.0,1365998.0,10094.0,47701.0,40.89999999990687,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,88.8,0,11288.84,0,0,6346.68,0,4110.4800000000005,33.42,0,226.32,2347.82,1304.06,152.20000000000002,1973.44,16669.16,3950.18,3223912448.0,16777216.0,8388608.0,1743383.36,1452469.82,51.0,2.0,16384.0,325.0,4000.0,0,0.0,14.72,0,0.62,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9413.6,0.999978754594319,0.2,0.0,0,0.0,15.14,0.0,9.0,0,14625.08,10059.44,3.24,0,0,349.62,347.94,1973.44,4536.54,2585.48,176.0,1.516616236110857,29042302976,,,,,,,,,2116499.02,2114202.43,431.7,10407.1,96.10399999999208,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,349.32,10-4-4-tpcc-nan,190,88
128,94.2079545454736,1.0443181818181515,0,0.0,0.1702272727272702,0,0.8315909090909118,3.365227272727582,4.6066510227784505,9266110464,201146351616,0,0,0.0066676319217245,0,0,0,98.56816324543314,9810.9,195438.0,1367352.0,10074.0,38390.0,40.5800000000745,0,0,5.166666666666667,5,6,5,5.0,151.0,0.0,128.4,0,15398.38,0,0,8585.28,0,5711.9400000000005,54.06,0,251.4,3279.56,1729.16,142.6,1955.64,16734.62,3824.28,3202056192.0,16777216.0,8388608.0,1716249.58,1438195.28,51.0,2.0,16384.0,326.0,4000.0,0,0.0,15.66,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9278.56,0.9999784453957208,0.2,0.0,0,0.0,16.06,0.0,9.0,0,14413.1,9907.32,2.4,0,0,348.68,347.52,1955.64,4475.58,2538.46,171.0,1.5344599476908138,29383999488,,,,,,,,,2084306.7,2082008.81,438.06,9891.28,96.65599999998813,24GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,347.56,10-4-4-tpcc-nan,190,88
129,94.29318181815852,1.0211363636363482,0,0.0,0.1702272727272681,0,0.7874999999995803,3.367727272727621,4.620911429576552,9294794752,201146351616,0,0,0.0066478271110042,0,0,0,98.57903349806,9812.08,197379.0,1365330.0,10155.0,34770.0,36.35999999986962,0,0,5.833333333333333,5,6,5,5.0,151.0,0.0,125.92,0,14829.4,0,0,8055.56,0,5307.66,50.68,0,200.76,3171.5,1641.34,146.8,1956.66,16742.78,3865.9,3233857536.0,16777216.0,8388608.0,1717589.14,1430344.6,51.0,2.0,16384.0,326.0,4000.0,0,0.0,15.32,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9287.58,0.9999784663288752,0.2,0.0,0,0.0,15.72,0.0,9.0,0,14421.82,9915.16,2.88,0,0,345.06,343.6,1956.66,4476.16,2541.26,169.0,1.533054858609173,29357092864,,,,,,,,,2082138.64,2079983.74,435.42,9233.62,87.6480000000156,24GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,345.37,10-4-4-tpcc-nan,190,88
130,94.44954545454074,0.9138636363636382,0,0.0,0.1656818181818208,0,0.7806818181813576,3.386590909091012,4.6067508028631465,9266311168,201146351616,0,0,0.0066287321605468,0,0,0,98.5359088836119,9623.54,194747.0,1368148.0,9969.0,33888.0,31.62000000011176,0,0,5.5,5,6,5,5.0,151.0,0.0,103.4,0,12258.68,0,0,6598.1,0,4309.9400000000005,43.56,0,226.08,2610.4,1392.34,146.68,1920.48,15942.08,3819.64,3190734848.0,16777216.0,8388608.0,1685981.34,1398042.8,51.0,2.0,16384.0,326.0,4000.0,0,0.0,13.84,0,0.58,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9115.96,0.9999780609379388,0.2,0.0,0,0.0,14.22,0.0,9.0,0,14155.12,9738.28,2.84,0,0,334.68,333.26,1920.46,4389.3,2496.54,160.0,1.5450628196312932,29587038208,,,,,,,,,2041758.52,2039459.3,449.58,7947.38,78.88399999999092,24GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,340.68,10-4-4-tpcc-nan,190,88
131,94.4847727272903,0.8836363636363719,0,0.0,0.1677272727272778,0,0.7554545454547111,3.375681818181874,4.626036867804586,9305104384,201146351616,0,0,0.0066092272937176,0,0,0,98.58577539635615,9735.96,197453.0,1365256.0,10155.0,33028.0,35.22000000020489,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,73.7,0,9936.22,0,0,5423.22,0,3367.24,33.3,0,226.44,2009.98,1171.16,153.54,1927.0,16648.34,3908.18,3235069952.0,16777216.0,8388608.0,1707872.8,1415398.22,51.0,2.0,16384.0,326.0,4000.0,0,0.0,15.0,0,0.6,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,9217.12,0.9999783017189378,0.2,0.0,0,0.0,15.4,0.0,9.0,0,14316.42,9846.92,2.64,0,0,340.26,338.96,1927.0,4440.1,2533.68,165.0,1.538874566895565,29468536832,,,,,,,,,2065764.9000000001,2063468.78,424.04,7638.44,75.70599999997648,24GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,343.75,10-4-4-tpcc-nan,190,88
132,94.76318181820996,1.893863636363648,0,0.0,0.0974999999999982,0,0.6097727272728,2.3352272727276806,2.427649460588867,4883128320,201146351616,0,0,0.0065940881993844,0,0,0,96.28435414379828,5307.96,63752.0,0.0,1784.0,19668.0,35.81999999983236,0,0,5.666666666666667,5,6,5,5.0,151.0,0.0,0.0,0,0.4,0,0,0.0,0,0.0,0.0,0,226.44,0.0,113.5,81.76,1052.06,8800.36,2113.78,1044512768.0,16777216.0,8388608.0,930399.22,776374.9,51.0,2.0,16384.0,326.0,4000.0,0,0.0,7.56,0,0.58,0,0,0,0,0,84.0,2000.0,0,0.2,0,0.2,5021.3,0.9999601712635668,0.2,0.0,0,0.0,7.94,0.0,9.0,0,7803.48,5369.88,1.52,0,0,187.34,186.58,1052.08,2418.6,1379.8,156.0,1.5414376940785957,29517619200,,,,,,,,,1118571.53,1116418.61,2257.02,6215.24,96.72999999998136,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,181.11,10-4-4-tpcc-nan,190,88
