id,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time),MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record),MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label,mem_size,num_cpu
798,95.2665909090905,2.216363636363399,0,0.0,0.0968181818181661,0,0.5363636363636088,1.697272727272765,2.408011110858609,4843626496,201146351616,0,0,0.0012460689196933,0,0,0,87.57313432985482,6695.400000000001,65205,0,331,0,62.59999999962746,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4399648028157747,0,0,0,0,0,0,0,251.4998800095992,0,125.92992560595152,0,0,173198.34,0,1068318720,16777216,8388608,171190.26,16749689.5,79,2,16384,413,4000,0,0,1673.5,0,0.6,0,0,0,83675.78,836.78,112,2000,0,0.2,0,0.2,5857.400000000001,0.999965856323409,0.2,0.0,0,0,418.8,0,9,0,6275.82,0,0,0,0,0.1,418.4,418.4,5857.7,0.1,6275.8,,99,2.467878656139011,47258415104,0.1,0.1,,0.1,0.1,8801143.09,8798873.74,7610.78,3.44,94.9079999998212,1GB,2,7,1,ON,1,1024,1,10,100,48MB,4000,414.83,64-1000000-4-oltp_read_only-0.2,190,88
799,95.25750000000168,2.1900000000004267,0,0.0,0.0931818181818058,0,0.5409090909091482,1.7254545454545738,2.4095017031442296,4846624768,201146351616,0,0,0.0012461278622273,0,0,0,87.56563917717656,6617.18,65241,0,295,0,64.32000000029802,0,0,5.333333333333333,5,6,5,5,151,0,0,0,0.3999280129576676,0,0,0,0,0,0,0,226.15929132756105,0,113.27960967025936,0,0,171177.18,0,1068908544,16777216,8388608,169184.38,16553612.52,79,2,16384,384,4000,0,0,1653.92,0,0.58,0,0,0,82692.40000000001,826.96,112,2000,0,0.2,0,0.2,5788.84,0.999965451957492,0.2,0.0,0,0,413.86,0,9,0,6202.32,0,0,0,0,0.1,413.48,413.48,5789.12,0.1,6202.32,,97,2.467886356429305,47258562560,0.1,0.1,,0.1,0.1,8705734.44,8703468.0,7535.62,3.84,94.7160000000149,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,411.65,64-1000000-4-oltp_read_only-0.2,190,88
800,95.22454545453232,2.1581818181816264,0,0.0,0.0943181818181864,0,0.573636363636239,1.7084090909090208,2.4239596337834683,4875706368,201146351616,0,0,0.0012461917068048,0,0,0,87.5769241119528,6536.052163129789,65215,0,321,0,33.299999999813735,0,0,5.5,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.76,0,126.14,0,0,169071.82430945858,0,1068482560,16777216,8388608,167118.74712482753,16350045.002700165,79,2,16384,384,4000,0,0,1633.618017081025,0,0.680040802448147,0,0,0,81673.96043762627,816.7690061403686,112,2000,0,0.2200132007920475,0,0.2200132007920475,5717.68306098366,0.9999615220478666,0.2200132007920475,0.0,0,0,408.8445306718404,0,9,0,6126.047562853772,0,0,0,0,,408.3845030701843,408.3845030701843,5718.023081384884,0.1200072004320259,6126.067564053844,,101,2.4650740392964887,47204708352,,,,,,8602241.74,8599971.37,7440.08,2.74,94.02000000001864,1GB,2,7,1,ON,1,1024,1,50,100,48MB,4000,410.51,64-1000000-4-oltp_read_only-0.2,190,88
801,95.24772727270398,2.218636363636525,0,0.0,0.0963636363636443,0,0.5368181818180778,1.711818181818218,2.416219550070835,4860137472,201146351616,0,0,0.0012463455773869,0,0,0,87.75676289362053,6691.860000000001,65205,0,331,0,63.94000000040978,0,0,6.0,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,173104.74,0,1068318720,16777216,8388608,171095.30000000002,16740240.14,79,2,16384,384,4000,0,0,1672.56,0,0.64,0,0,0,83623.88,836.28,112,2000,0,0.22,0,0.22,5854.08,0.9999624207847224,0.22,0.0,0,0,418.56,0,9,0,6272.24,0,0,0,0,,418.16,418.16,5854.38,0.12,6272.24,,97,2.467971487416432,47260192768,,,,,,8805554.76,8803259.139999999,7630.48,3.7,94.7860000000801,1GB,2,15,1,ON,1,1024,1,0,100,48MB,4000,413.11,64-1000000-4-oltp_read_only-0.2,190,88
802,95.29200975218656,2.1953228260845874,0,0.0,0.0959033367088866,0,0.546785374695706,1.7198968061914357,2.416708268853,4861120512,201146351616,0,0,0.0012464075339723,0,0,0,87.5775154540821,6630.96,65210,0,326,0,70.48177109418138,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,171535.1,0,1068400640,16777216,8388608,169544.76,16588440.82,79,2,16384,398,4000,0,0,1657.4,0,0.62,0,0,0,82868.18000000001,828.7,112,2000,0,0.2,0,0.2,5800.86,0.9999655235422492,0.2,0.0,0,0,414.78,0,9,0,6215.2,0,0,0,0,0.1,414.36,414.36,5801.16,0.1,6215.2,,102,2.467980471088449,47260364800,0.1,0.1,,0.1,0.1,8756518.818870867,8754249.305041697,7573.825570465772,1.6399016059036458,94.6363218206833,1GB,2,15,1,ON,1,1024,1,10,100,48MB,4000,414.15,64-1000000-4-oltp_read_only-0.2,190,88
803,95.27386363633823,2.1484090909089386,0,0.0,0.0911363636363796,0,0.571363636363546,1.7206818181819077,2.4245888592155183,4876972032,201146351616,0,0,0.0012464630270512,0,0,0,87.56344150152266,6508.22,65255,0,281,0,19.95999999996274,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.76,0,126.14,0,0,168358.02,0,1069137920,16777216,8388608,166401.94,16281338.96,79,2,16384,385,4000,0,0,1626.68,0,0.64,0,0,0,81334.14,813.36,112,2000,0,0.22,0,0.22,5693.5,0.999961360938016,0.22,0.0,0,0,407.12,0,9,0,6100.16,0,0,0,0,,406.68,406.68,5693.8,0.12,6100.18,,94,2.465154464550668,47206248448,,,,,,8566724.87,8564453.06,7406.46,2.36,94.01399999996649,1GB,2,15,1,ON,1,1024,1,25,100,48MB,4000,409.84,64-1000000-4-oltp_read_only-0.2,190,88
804,95.27409090901811,2.213636363636274,0,0.0,0.0961363636363795,0,0.5302272727272005,1.7084090909091962,2.4151810226587145,4858048512,201146351616,0,0,0.0012465227540656,0,0,0,87.58552286132729,6686.8,65183,0,353,0,64.87999999988824,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4399824007039719,0,0,0,0,0,0,0,251.50993960241595,0,125.93496260149595,0,0,172974.74,0,1067958272,16777216,8388608,170960.92,16728308.56,79,2,16384,399,4000,0,0,1671.32,0,0.56,0,0,0,83569.22,835.6800000000001,112,2000,0,0.2,0,0.2,5849.8,0.999965811965812,0.2,0.0,0,0,418.2,0,9,0,6267.68,0,0,0,0,0.1,417.86,417.86,5850.06,0.1,6267.66,,100,2.467989026966544,47260528640,0.1,0.1,,0.1,0.1,8793943.83,8791675.91,7605.52,2.16,94.97200000006706,1GB,2,15,1,ON,1,1024,1,50,100,48MB,4000,415.82,64-1000000-4-oltp_read_only-0.2,190,88
805,95.26000000001986,2.1559090909088683,0,0.0,0.0920454545454638,0,0.5649999999999978,1.7204545454544788,2.430260033416971,4888379392,201146351616,0,0,0.0012465860900952,0,0,0,87.75638713753571,6505.0,65216,0,320,0,50.64000000059605,0,0,5.5,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.64,0,126.04,0,0,168268.92,0,1068498944,16777216,8388608,166325.44,16271779.74,79,2,16384,383,4000,0,0,1625.88,0,0.62,0,0,0,81284.96,812.9200000000001,112,2000,0,0.2,0,0.2,5690.72,0.9999648562974,0.2,0.0,0,0,406.86,0,9,0,6097.16,0,0,0,0,0.1,406.44,406.44,5691.04,0.1,6097.16,,96,2.468024319963724,47261204480,0.1,0.1,,0.1,0.1,8564338.030000001,8562067.110000001,7424.54,4.84,93.997999999905,1GB,2,23,1,ON,1,1024,1,0,100,48MB,4000,407.34,64-1000000-4-oltp_read_only-0.2,190,88
806,95.20386363636828,2.142500000000212,0,0.0,0.0945454545454493,0,0.57545454545456,1.7159090909095875,2.431746553046068,4891369472,201146351616,0,0,0.0012467361826912,0,0,0,87.5637570748886,6481.96,65246,0,290,0,38.66000000014901,0,0,5.5,5,6,5,5,151,0,0,0,0.3998800359892032,0,0,0,0,0,0,0,226.13216035189444,0,113.2660201939418,0,0,167673.80000000002,0,1068990464,16777216,8388608,165728.82,16214291.0,79,2,16384,384,4000,0,0,1620.1,0,0.6,0,0,0,80999.34,810.02,112,2000,0,0.2,0,0.2,5670.4800000000005,0.999964730861202,0.2,0.0,0,0,405.4,0,9,0,6075.46,0,0,0,0,0.1,405.0,405.0,5670.76,0.1,6075.46,,96,2.465221628193781,47207534592,0.1,0.1,,0.1,0.1,8541054.77,8538773.43,7392.78,2.24,93.98999999999069,1GB,2,23,1,ON,1,1024,1,10,100,48MB,4000,409.39,64-1000000-4-oltp_read_only-0.2,190,88
807,95.25793488441197,2.194992226495394,0,0.0,0.0918273645546242,0,0.5546009146369422,1.7088072443613236,2.428942529033364,4885729280,201146351616,0,0,0.001246797286051,0,0,0,87.58082666071778,6639.42,65191,0,345,0,39.4139413940649,0,0,5.0,5,6,5,5,151,0,0,0,0.4000000000000001,0,0,0,0,0,0,0,226.08000000000004,0,113.20000000000002,0,0,171752.06,0,1068089344,16777216,8388608,169750.04,16609169.4,79,2,16384,397,4000,0,0,1659.5,0,0.56,0,0,0,82970.04000000001,829.72,112,2000,0,0.2,0,0.2,5808.400000000001,0.9999655682952864,0.2,0.0,0,0,415.22,0,9,0,6223.28,0,0,0,0,0.1,414.86,414.86,5808.66,0.1,6223.26,,102,2.46849510715641,47270219776,0.1,0.1,,0.1,0.1,8739043.03430343,8736772.737273727,7559.55595559556,2.4402440244024404,94.4454445444414,1GB,2,23,1,ON,1,1024,1,25,100,48MB,4000,416.02,64-1000000-4-oltp_read_only-0.2,190,88
808,95.2245454545852,2.180909090909485,0,0.0,0.0954545454545413,0,0.5525000000001034,1.7143181818180295,2.4133137096451662,4854292480,201146351616,0,0,0.0012468516982549,0,0,0,87.58620451503727,6589.600000000001,65181,0,355,0,41.66000000014901,0,0,5.5,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.08,0,113.2,0,0,170466.34000000003,0,1067925504,16777216,8388608,168489.22000000003,16485324.900000004,79,2,16384,382,4000,0,0,1647.1000000000004,0,0.6800000000000002,0,0,0,82349.38000000002,823.5200000000002,112,2000,0,0.22,0,0.22,5764.540000000001,0.9999618370929578,0.22,0.0,0,0,412.2200000000001,0,9,0,6176.280000000002,0,0,0,0,,411.74000000000007,411.74000000000007,5764.880000000001,0.12,6176.280000000002,,103,2.4684655893769447,47269654528,,,,,,8669459.14,8667175.12,7489.32,2.16,94.3660000001546,1GB,2,23,1,ON,1,1024,1,50,100,48MB,4000,412.5,64-1000000-4-oltp_read_only-0.2,190,88
809,95.24613636363809,2.197499999999809,0,0.0,0.0979545454545571,0,0.5470454545455582,1.7036363636364,2.424916708065211,4877631488,201146351616,0,0,0.0012469137053987,0,0,0,87.76020273151127,6612.021202120212,65203,0,333,0,52.59999999962748,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.64,0,100.46,0,0,171050.36503650364,0,1068285952,16777216,8388608,169049.80498049807,16541504.250425044,79,2,16384,414,4000,0,0,1652.7052705270528,0,0.6000600060006,0,0,0,82629.90299029903,826.3426342634264,112,2000,0,0.22002200220022,0,0.22002200220022,5784.338433843384,0.9999619639072056,0.22002200220022,0.0,0,0,413.5613561356136,0,9,0,6197.539753975398,0,0,0,0,,413.1613161316132,413.1813181318132,5784.5984598459845,0.12001200120012,6197.519751975198,,98,2.4683922227222044,47268249600,,,,,,8698232.16,8695963.559999999,7536.78,3.86,94.4199999999255,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,413.88,64-1000000-4-oltp_read_only-0.2,190,88
810,95.24711994862916,2.141972851073529,0,0.0,0.093623256380492,0,0.5699202111704247,1.7340754112600685,2.437317947162825,4902576128,201146351616,0,0,0.0012470428417058,0,0,0,87.5675197675956,6480.02,65237,0,299,0,40.60831483648168,0,0,6.0,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.52,0,125.94,0,0,167633.26,0,1068843008,16777216,8388608,165682.58000000002,16210873.06,79,2,16384,383,4000,0,0,1619.7,0,0.58,0,0,0,80978.98,809.84,112,2000,0,0.2,0,0.2,5669.02,0.9999647217783046,0.2,0.0,0,0,405.3,0,9,0,6073.88,0,0,0,0,0.1,404.92,404.92,5669.3,0.1,6073.9400000000005,,97,2.4683729719964687,47267880960,0.1,0.1,,0.1,0.1,8531779.770832084,8529495.450636912,7374.247605335254,1.6797648329233907,93.9688443618657,1GB,2,1,1,ON,1,1024,1,25,5000,48MB,4000,411.47,64-1000000-4-oltp_read_only-0.2,190,88
811,95.21568181816576,2.1922727272726577,0,0.0,0.0977272727272645,0,0.5640909090909312,1.7038636363637405,2.4222979899240897,4872364032,201146351616,0,0,0.0012471211261767,0,0,0,87.5665222650406,6629.70075212034,65243,0,293,0,45.580000000074506,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.76,0,100.56,0,0,171495.039206273,0,1068941312,16777216,8388608,169509.62153944632,16583944.85117619,79,2,16384,397,4000,0,0,1656.9851176188192,0,0.5600896143382942,0,0,0,82847.29556729077,828.4925588094096,112,2000,0,0.1800288046087374,0,0.1800288046087374,5799.727956473036,0.999968960058493,0.1800288046087374,0.0,0,0,414.6463434149464,0,9,0,6213.994239078253,0,0,0,0,0.1000160025604096,414.2662826052169,414.2662826052169,5800.028004480718,,6213.994239078253,,93,2.465575841547296,47214317568,0.1000160025604096,0.1000160025604096,,0.1000160025604096,0.1000160025604096,8736822.24,8734542.17,7540.22,2.5,94.30000000004657,1GB,2,1,1,ON,1,1024,1,25,10000,48MB,4000,413.19,64-1000000-4-oltp_read_only-0.2,190,88
812,95.21272727272432,2.1593181818183336,0,0.0,0.0943181818182,0,0.5672727272727787,1.7184090909092804,2.4262342124488185,4880281600,201146351616,0,0,0.0012471776359742,0,0,0,87.56677394122934,6539.12,65259,0,277,0,59.54000000003725,0,0,5.333333333333333,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.64,0,126.04,0,0,169161.78,0,1069203456,16777216,8388608,167192.2,16358081.66,79,2,16384,384,4000,0,0,1634.48,0,0.56,0,0,0,81717.40000000001,817.22,112,2000,0,0.18,0,0.18,5720.4800000000005,0.9999685350990968,0.18,0.0,0,0,409.0,0,9,0,6129.08,0,0,0,0,0.1,408.6,408.6,5720.78,,6129.08,,94,2.4684287991010967,47268950016,0.1,0.1,,0.1,0.1,8610971.8,8608700.78,7440.96,2.44,94.06400000001304,1GB,2,1,1,ON,1,1024,1,25,20000,48MB,4000,410.7,64-1000000-4-oltp_read_only-0.2,190,88
813,95.28818181815392,2.1672727272726102,0,0.0,0.0938636363636388,0,0.5645454545453368,1.7077272727267423,2.425492988962532,4878790656,201146351616,0,0,0.0012472341260466,0,0,0,87.76592697488633,6544.68,65226,0,310,0,42.17999999970198,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.64,0,126.04,0,0,169297.64,0,1068662784,16777216,8388608,167336.42,16372283.96,79,2,16384,383,4000,0,0,1635.82,0,0.6,0,0,0,81792.8,817.9200000000001,112,2000,0,0.2,0,0.2,5725.42,0.9999650692850732,0.2,0.0,0,0,409.36,0,9,0,6134.4400000000005,0,0,0,0,0.1,408.98,408.98,5725.72,0.1,6134.400000000001,,95,2.4684330770401552,47269031936,0.1,0.1,,0.1,0.1,8617439.13,8615171.3,7461.98,2.26,94.25,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,411.88,64-1000000-4-oltp_read_only-0.2,190,88
814,95.2304865564585,2.217405771619017,0,0.0,0.0943238412486484,0,0.558897170193836,1.735331392610696,2.441885431447872,4911763456,201146351616,0,0,0.0012473148003791,0,0,0,87.58026035339464,6630.08,65213,0,323,0,76.29857791541998,0,0,5.666666666666667,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.76,0,126.14,0,0,171506.48,0,1068449792,16777216,8388608,169516.14,16585785.38,79,2,16384,414,4000,0,0,1657.1,0,0.64,0,0,0,82851.92,828.54,112,2000,0,0.22,0,0.22,5800.08,0.9999620709273658,0.22,0.0,0,0,414.7,0,9,0,6214.360000000001,0,0,0,0,,414.3,414.3,5800.38,0.12,6214.38,,100,2.465642791293454,47215599616,,,,,,8712736.39418365,8707896.813808829,7565.573934436067,5.100306018361103,94.6376782606789,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,412.77,64-1000000-4-oltp_read_only-0.2,190,88
815,95.21386363635642,2.20386363636364,0,0.0,0.0947727272727295,0,0.5395454545454743,1.6952272727270543,2.408658663244978,4844929024,201146351616,0,0,0.001247445840131,0,0,0,87.57478275248519,6661.06,65233,0,303,0,74.25999999977648,0,0,5.333333333333333,5,6,5,5,151,0,0,0,0.44,0,0,0,0,0,0,0,251.64,0,126.04,0,0,172312.58000000002,0,1068777472,16777216,8388608,170307.84,16663844.1,79,2,16384,383,4000,0,0,1664.88,0,0.54,0,0,0,83247.56,832.46,112,2000,0,0.18,0,0.18,5827.28,0.9999691117570948,0.18,0.0,0,0,416.58,0,9,0,6243.52,0,0,0,0,0.1,416.26,416.26,5827.56,,6243.54,,95,2.468458958571418,47269527552,0.1,0.1,,0.1,0.1,8768490.88,8766210.860000001,7572.860000000001,4.0200000000000005,94.84399999980816,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,413.73,64-1000000-4-oltp_read_only-0.2,190,88
816,95.23613636360756,2.202272727272935,0,0.0,0.0945454545454572,0,0.5334090909091703,1.7206818181820474,2.417649052508679,4863012864,201146351616,0,0,0.001247501565871,0,0,0,87.56566727043527,6686.38,65232,0,304,0,50.5800000000745,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,172967.12,0,1068761088,16777216,8388608,170956.44,16727349.26,79,2,16384,398,4000,0,0,1671.2,0,0.64,0,0,0,83562.92,835.62,112,2000,0,0.22,0,0.22,5849.34,0.999962390333632,0.22,0.0,0,0,418.22,0,9,0,6267.16,0,0,0,0,,417.82,417.82,5849.64,0.12,6267.16,,95,2.4684750008428624,47269834752,,,,,,8783014.5,8780743.67,7594.06,3.82,94.75799999991432,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,415.28,64-1000000-4-oltp_read_only-0.2,190,88
817,95.25977272727654,2.208636363636164,0,0.0,0.0959090909090915,0,0.5436363636363408,1.6875000000005853,2.4091819996075543,4845981696,201146351616,0,0,0.0012475598426895,0,0,0,87.76331313957321,6663.0,65176,0,360,0,70.96000000089407,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4000000000000001,0,0,0,0,0,0,0,226.08000000000004,0,113.20000000000002,0,0,172368.44,0,1067843584,16777216,8388608,170361.06,16667823.1,79,2,16384,399,4000,0,0,1665.48,0,0.56,0,0,0,83267.54000000001,832.74,112,2000,0,0.18,0,0.18,5829.02,0.9999691209771496,0.18,0.0,0,0,416.74,0,9,0,6245.38,0,0,0,0,0.1,416.36,416.36,5829.32,,6245.38,,102,2.468458958571418,47269527552,0.1,0.1,,0.1,0.1,8760149.7,8757878.9,7582.34,2.42,94.97399999992922,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,415.51,64-1000000-4-oltp_read_only-0.2,190,88
818,95.29227272722744,2.210909090909237,0,0.0,0.0943181818181942,0,0.5445454545455655,1.7070454545453695,2.424307845915763,4876406784,201146351616,0,0,0.0012476836582549,0,0,0,87.57878433961307,6654.675971286317,65220,0,316,0,60.36000000033528,0,0,5.166666666666667,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,172151.7866069465,0,1068564480,16777216,8388608,170144.62818179998,16647454.899922015,79,2,16384,413,4000,0,0,1663.3740577073042,0,0.5998680290336126,0,0,0,83165.72354082101,831.697026654136,112,2000,0,0.1999560096778708,0,0.1999560096778708,5821.5392613625,0.9999656535612104,0.1999560096778708,0.0,0,0,416.2484253464237,0,9,0,6237.387774689568,0,0,0,0,0.0999780048389354,415.848513327068,415.848513327068,5821.839195377017,0.0999780048389354,6237.387774689568,,99,2.468489118041728,47270105088,0.0999780048389354,0.0999780048389354,,0.0999780048389354,0.0999780048389354,8762884.38,8760598.290000001,7578.98,1.62,94.6119999999646,1GB,2,3,1,ON,1,1024,1,25,5000,48MB,4000,416.78,64-1000000-4-oltp_read_only-0.2,190,88
819,95.2077272727514,2.196363636363883,0,0.0,0.0965909090909144,0,0.5634090909092054,1.7195454545460012,2.440034409060388,4908040192,201146351616,0,0,0.0012477699519421,0,0,0,87.58555626496852,6596.520000000001,65183,0,353,0,44.43999999947847,0,0,5.5,5,6,5,5,151,0,0,0,0.36,0,0,0,0,0,0,0,200.88,0,100.66,0,0,170647.20000000004,0,1067958272,16777216,8388608,168659.04000000004,16502767.900000004,79,2,16384,414,4000,0,0,1648.8000000000004,0,0.6400000000000001,0,0,0,82439.08000000002,824.4200000000002,112,2000,0,0.22,0,0.18,5770.760000000001,0.9999688092407822,0.18,0.0,0,0,412.62000000000006,0,9,0,6182.920000000001,0,0,0,0,,412.2000000000001,412.2000000000001,5771.020000000001,0.12,6182.920000000001,,102,2.4657446062428923,47217549312,,,,,,8659298.12,8654457.4,7516.34,3.34,94.53200000012292,1GB,2,3,1,ON,1,1024,1,25,10000,48MB,4000,414.4,64-1000000-4-oltp_read_only-0.2,190,88
820,95.2618181818398,2.197272727272473,0,0.0,0.0947727272727547,0,0.54636363636361,1.7081818181817896,2.4192027709703297,4866138112,201146351616,0,0,0.0012478256144691,0,0,0,87.59164434491824,6639.5,65179,0,357,0,57.24000000022351,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4000160006400255,0,0,0,0,0,0,0,226.2090483619345,0,113.30453218128724,0,0,171761.22,0,1067892736,16777216,8388608,169756.92,16609654.82,79,2,16384,413,4000,0,0,1659.64,0,0.58,0,0,0,82973.62,829.8000000000001,112,2000,0,0.2,0,0.2,5808.32,0.9999655678210628,0.2,0.0,0,0,415.28,0,9,0,6223.22,0,0,0,0,0.1,414.88,414.88,5808.6,0.1,6223.2,,101,2.4684944654655427,47270207488,0.1,0.1,,0.1,0.1,8725812.99,8723681.57,7545.38,4.98,94.7060000000056,1GB,2,3,1,ON,1,1024,1,25,20000,48MB,4000,415.6,64-1000000-4-oltp_read_only-0.2,190,88
821,95.23704545452809,2.1863636363632395,0,0.0,0.0927272727272762,0,0.5381818181819283,1.7138636363637374,2.414348164400764,4856373248,201146351616,0,0,0.0012478761333369,0,0,0,87.75531492521903,6594.912915675178,65219,0,317,0,51.08000000007451,0,0,5.833333333333333,5,6,5,5,151,0,0,0,0.4,0,0,0,0,0,0,0,226.2,0,113.3,0,0,170598.6922353976,0,1068548096,16777216,8388608,168613.78951788676,16497049.211141994,79,2,16384,398,4000,0,0,1648.3632946069706,0,0.5399028174928513,0,0,0,82413.14563378591,824.1716491031614,112,2000,0,0.1799676058309504,0,0.1799676058309504,5769.421504129256,0.9999688076192588,0.1799676058309504,0.0,0,0,412.4257633625947,0,9,0,6181.467335879542,0,0,0,0,0.0999820032394169,412.0658281509328,412.0658281509328,5769.681457337679,,6181.467335879542,,96,2.468513288397378,47270567936,0.0999820032394169,0.0999820032394169,,0.0999820032394169,0.0999820032394169,8692799.610000001,8690534.290000001,7525.38,2.46,94.60600000014529,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,412.21,64-1000000-4-oltp_read_only-0.2,190,88
