workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,10,true,19696,122391,82304,204695,6214,40,20,0.8,3
"a","Silo",1,10,true,25303,126542,85429,211971,5001,40,30,0.8,3
"a","Silo",1,11,true,17910,89604,61354,150958,5003,40,1,0.8,3
"a","Silo",1,11,true,23798,119016,83481,202497,5001,40,10,0.8,3
"a","Silo",1,11,true,23842,119284,83896,203180,5003,40,20,0.8,3
"a","Silo",1,11,true,23881,119574,83584,203158,5007,40,30,0.8,3
"a","Silo",1,12,true,17601,88025,60514,148539,5001,40,1,0.8,3
"a","Silo",1,12,true,20321,101609,72219,173828,5000,40,10,0.8,3
"a","Silo",1,12,true,23155,115799,83070,198869,5001,40,20,0.8,3
"a","Silo",1,12,true,23171,115929,83147,199076,5003,40,30,0.8,3
"a","Silo",1,13,true,17209,88216,63214,151430,5126,40,1,0.8,3
"a","Silo",1,13,true,23397,117012,85573,202585,5001,40,10,0.8,3
"a","Silo",1,13,true,21915,109688,81421,191109,5005,40,20,0.8,3
"a","Silo",1,13,true,17735,95454,69345,164799,5382,40,30,0.8,3
"a","Silo",1,14,true,17129,89055,63998,153053,5199,40,1,0.8,3
"a","Silo",1,14,true,22997,115008,84710,199718,5001,40,10,0.8,3
"a","Silo",1,14,true,22525,112652,83623,196275,5001,40,20,0.8,3
"a","Silo",1,14,true,22707,113560,84142,197702,5001,40,30,0.8,3
"a","Silo",1,15,true,16401,85930,63281,149211,5239,40,1,0.8,3
"a","Silo",1,15,true,21980,109923,83163,193086,5001,40,10,0.8,3
"a","Silo",1,15,true,22919,114621,86192,200813,5001,40,20,0.8,3
"a","Silo",1,15,true,22874,114396,85230,199626,5001,40,30,0.8,3
"a","Silo",1,16,true,16821,90027,66174,156201,5352,40,1,0.8,3
"a","Silo",1,16,true,22130,110676,84244,194920,5001,40,10,0.8,3
"a","Silo",1,16,true,23110,115575,87142,202717,5001,40,20,0.8,3
"a","Silo",1,16,true,23202,116035,87472,203507,5001,40,30,0.8,3
"a","Silo",1,17,true,16907,89373,66823,156196,5286,40,1,0.8,3
"a","Silo",1,17,true,22863,114341,88280,202621,5001,40,10,0.8,3
"a","Silo",1,17,true,22695,113498,87422,200920,5001,40,20,0.8,3
"a","Silo",1,17,true,17650,105551,80784,186335,5980,40,30,0.8,3
"a","Silo",1,18,true,17117,90687,67505,158192,5298,40,1,0.8,3
"a","Silo",1,18,true,22559,112819,86636,199455,5001,40,10,0.8,3
"a","Silo",1,18,true,22903,114540,89043,203583,5001,40,20,0.8,3
"a","Silo",1,18,true,22706,113555,87847,201402,5001,40,30,0.8,3
"a","Silo",1,19,true,18197,91008,69391,160399,5001,40,1,0.8,3
"a","Silo",1,19,true,22446,112253,87981,200234,5001,40,10,0.8,3
"a","Silo",1,19,true,22329,111672,86925,198597,5001,40,20,0.8,3
"a","Silo",1,19,true,22706,113554,88753,202307,5001,40,30,0.8,3
"a","Silo",1,20,true,18330,91669,71101,162770,5001,40,1,0.8,3
"a","Silo",1,20,true,19416,97101,75881,172982,5001,40,10,0.8,3
"a","Silo",1,20,true,22087,110461,87397,197858,5001,40,20,0.8,3
"a","Silo",1,20,true,17501,103803,81525,185328,5931,40,30,0.8,3
"a","Silo",1,21,true,17857,89304,68876,158180,5001,40,1,0.8,3
"a","Silo",1,21,true,22278,111436,88426,199862,5002,40,10,0.8,3
"a","Silo",1,21,true,22539,112722,90003,202725,5001,40,20,0.8,3
"a","Silo",1,21,true,22606,113078,90472,203550,5002,40,30,0.8,3
"a","Silo",1,22,true,17928,89658,69994,159652,5001,40,1,0.8,3
"a","Silo",1,22,true,22458,112316,89792,202108,5001,40,10,0.8,3
"a","Silo",1,22,true,22566,112855,90825,203680,5001,40,20,0.8,3
"a","Silo",1,22,true,22636,113227,90894,204121,5002,40,30,0.8,3
"a","Silo",1,23,true,17568,87879,69343,157222,5002,40,1,0.8,3
"a","Silo",1,23,true,22018,110114,88993,199107,5001,40,10,0.8,3
"a","Silo",1,23,true,21701,108528,87919,196447,5001,40,20,0.8,3
"a","Silo",1,23,true,16900,89268,71616,160884,5282,40,30,0.8,3
"a","Silo",1,24,true,17756,88818,70801,159619,5002,40,1,0.8,3
"a","Silo",1,24,true,22443,112351,91217,203568,5006,40,10,0.8,3
"a","Silo",1,24,true,21907,109580,89602,199182,5002,40,20,0.8,3
"a","Silo",1,24,true,22043,110240,89391,199631,5001,40,30,0.8,3
"a","Silo",1,9,true,25473,127365,80901,208266,5000,40,30,0.1,3
"a","Silo",1,9,true,25448,127319,81594,208913,5003,40,30,0.4,3
"a","Silo",1,9,true,25404,127050,81415,208465,5001,40,30,0.8,3
"a","Silo",1,9,true,25289,126551,82074,208625,5004,40,30,0.99,3
"a","Silo",1,10,true,24909,124572,84572,209144,5001,40,30,0.1,3
"a","Silo",1,10,true,24963,124844,84222,209066,5001,40,30,0.4,3
"a","Silo",1,10,true,19584,110733,74429,185162,5654,40,30,0.8,3
"a","Silo",1,10,true,24233,121190,82615,203805,5001,40,30,0.99,3
"a","Silo",1,11,true,24104,120571,84566,205137,5002,40,30,0.1,3
"a","Silo",1,11,true,23816,119180,83770,202950,5004,40,30,0.4,3
"a","Silo",1,11,true,24034,120199,84000,204199,5001,40,30,0.8,3
"a","Silo",1,11,true,23976,119904,83855,203759,5001,40,30,0.99,3
"a","Silo",1,12,true,18408,106956,75067,182023,5810,40,30,0.1,3
"a","Silo",1,12,true,18331,104781,74423,179204,5716,40,30,0.4,3
"a","Silo",1,12,true,18237,104155,73844,177999,5711,40,30,0.8,3
"a","Silo",1,12,true,23066,115425,82187,197612,5004,40,30,0.99,3
"a","Silo",1,13,true,22893,114511,83444,197955,5002,40,30,0.1,3
"a","Silo",1,13,true,23199,116043,84656,200699,5002,40,30,0.4,3
"a","Silo",1,13,true,23293,116584,84766,201350,5005,40,30,0.8,3
"a","Silo",1,13,true,23140,115793,84313,200106,5004,40,30,0.99,3
"a","Silo",1,14,true,23128,115665,85988,201653,5001,40,30,0.1,3
"a","Silo",1,14,true,18184,90943,66773,157716,5001,40,30,0.4,3
"a","Silo",1,14,true,22767,113862,85103,198965,5001,40,30,0.8,3
"a","Silo",1,14,true,22737,113711,84963,198674,5001,40,30,0.99,3
"a","Silo",1,15,true,17289,109011,81825,190836,6305,40,30,0.1,3
"a","Silo",1,15,true,17244,107812,80494,188306,6252,40,30,0.4,3
"a","Silo",1,15,true,22680,113425,85913,199338,5001,40,30,0.8,3
"a","Silo",1,15,true,17120,110002,82002,192004,6425,40,30,0.99,3
"a","Silo",1,16,true,23232,116184,87726,203910,5001,40,30,0.1,3
"a","Silo",1,16,true,22842,114235,87343,201578,5001,40,30,0.4,3
"a","Silo",1,16,true,23040,115228,87443,202671,5001,40,30,0.8,3
"a","Silo",1,16,true,23197,116010,87725,203735,5001,40,30,0.99,3
"a","Silo",1,17,true,23093,115491,88370,203861,5001,40,30,0.1,3
"a","Silo",1,17,true,23003,115042,88642,203684,5001,40,30,0.4,3
"a","Silo",1,17,true,23120,115627,87974,203601,5001,40,30,0.8,3
"a","Silo",1,17,true,17639,108008,81566,189574,6123,40,30,0.99,3
"a","Silo",1,18,true,22838,114217,88943,203160,5001,40,30,0.1,3
"a","Silo",1,18,true,17663,106103,81832,187935,6007,40,30,0.4,3
"a","Silo",1,18,true,17531,94970,73220,168190,5417,40,30,0.8,3
"a","Silo",1,18,true,17625,109559,83864,193423,6216,40,30,0.99,3
"a","Silo",1,19,true,22629,113171,87992,201163,5001,40,30,0.1,3
"a","Silo",1,19,true,22678,113415,88041,201456,5001,40,30,0.4,3
"a","Silo",1,19,true,22493,112602,88285,200887,5006,40,30,0.8,3
"a","Silo",1,19,true,17442,91854,70972,162826,5266,40,30,0.99,3
"a","Silo",1,20,true,22813,114112,90434,204546,5002,40,30,0.1,3
"a","Silo",1,20,true,22880,114561,90618,205179,5007,40,30,0.4,3
"a","Silo",1,20,true,22904,114545,89811,204356,5001,40,30,0.8,3
"a","Silo",1,20,true,22740,113726,90280,204006,5001,40,30,0.99,3
"a","Silo",1,21,true,22926,114653,91302,205955,5001,40,30,0.1,3
"a","Silo",1,21,true,22601,113031,89587,202618,5001,40,30,0.4,3
"a","Silo",1,21,true,22506,112556,90419,202975,5001,40,30,0.8,3
"a","Silo",1,21,true,17311,106844,84645,191489,6172,40,30,0.99,3
"a","Silo",1,22,true,22552,112808,90020,202828,5002,40,30,0.1,3
"a","Silo",1,22,true,22115,110600,88825,199425,5001,40,30,0.4,3
"a","Silo",1,22,true,22185,110951,89259,200210,5001,40,30,0.8,3
"a","Silo",1,22,true,22123,110660,88122,198782,5002,40,30,0.99,3
"a","Silo",1,23,true,22558,112862,91679,204541,5003,40,30,0.1,3
"a","Silo",1,23,true,21897,109532,88086,197618,5002,40,30,0.4,3
"a","Silo",1,23,true,22284,111446,90654,202100,5001,40,30,0.8,3
"a","Silo",1,23,true,22049,110292,88909,199201,5002,40,30,0.99,3
"a","Silo",1,24,true,21884,109464,89465,198929,5002,40,30,0.1,3
"a","Silo",1,24,true,21778,109590,89057,198647,5032,40,30,0.4,3
"a","Silo",1,24,true,22641,113230,92165,205395,5001,40,30,0.8,3
"a","Silo",1,24,true,17019,88622,71253,159875,5207,40,30,0.99,3
